iTOW,gpsFix,gpsFixOk,diffSoln,wknSet,towSet,diffCorr,carrSolnValid,mapMatching,psmState,spoofDetState,carrSoln,ttff,msss
426669000,3,True,False,True,True,False,True,0,0,0,0,18571,42459543
426679000,3,True,False,True,True,False,True,0,0,0,0,18571,42469543
426689000,3,True,False,True,True,False,True,0,0,0,0,18571,42479543
426699000,3,True,False,True,True,False,True,0,0,0,0,18571,42489542
426709000,3,True,False,True,True,False,True,0,0,0,0,18571,42499542
426719000,3,True,False,True,True,False,True,0,0,0,0,18571,42509542
426729000,3,True,False,True,True,False,True,0,0,0,0,18571,42519542
426739000,3,True,False,True,True,False,True,0,0,0,0,18571,42529542
426749000,3,True,False,True,True,False,True,0,0,0,0,18571,42539542
426759000,3,True,False,True,True,False,True,0,0,0,0,18571,42549542
426769000,3,True,False,True,True,False,True,0,0,0,0,18571,42559542
426779000,3,True,False,True,True,False,True,0,0,0,0,18571,42569542
426789000,3,True,False,True,True,False,True,0,0,0,0,18571,42579542
426799000,3,True,False,True,True,False,True,0,0,0,0,18571,42589542
426809000,3,True,False,True,True,False,True,0,0,0,0,18571,42599542
426819000,3,True,False,True,True,False,True,0,0,0,0,18571,42609542
426829000,3,True,False,True,True,False,True,0,0,0,0,18571,42619542
426839000,3,True,False,True,True,False,True,0,0,0,0,18571,42629542
426849000,3,True,False,True,True,False,True,0,0,0,0,18571,42639542
426859000,3,True,False,True,True,False,True,0,0,0,0,18571,42649542
426869000,3,True,False,True,True,False,True,0,0,0,0,18571,42659542
426879000,3,True,False,True,True,False,True,0,0,0,0,18571,42669542
426889000,3,True,False,True,True,False,True,0,0,0,0,18571,42679542
426899000,3,True,False,True,True,False,True,0,0,0,0,18571,42689542
426909000,3,True,False,True,True,False,True,0,0,0,0,18571,42699542
426919000,3,True,False,True,True,False,True,0,0,0,0,18571,42709542
426929000,3,True,False,True,True,False,True,0,0,0,0,18571,42719542
426939000,3,True,False,True,True,False,True,0,0,0,0,18571,42729542
426949000,3,True,False,True,True,False,True,0,0,0,0,18571,42739542
426959000,3,True,False,True,True,False,True,0,0,0,0,18571,42749542
426969000,3,True,False,True,True,False,True,0,0,0,0,18571,42759542
426979000,3,True,False,True,True,False,True,0,0,0,0,18571,42769542
426989000,3,True,False,True,True,False,True,0,0,0,0,18571,42779542
426999000,3,True,False,True,True,False,True,0,0,0,0,18571,42789542
427009000,3,True,False,True,True,False,True,0,0,0,0,18571,42799542
427019000,3,True,False,True,True,False,True,0,0,0,0,18571,42809542
427029000,3,True,False,True,True,False,True,0,0,0,0,18571,42819542
427039000,3,True,False,True,True,False,True,0,0,0,0,18571,42829542
427049000,3,True,False,True,True,False,True,0,0,0,0,18571,42839542
427059000,3,True,False,True,True,False,True,0,0,0,0,18571,42849542
427069000,3,True,False,True,True,False,True,0,0,0,0,18571,42859542
427079000,3,True,False,True,True,False,True,0,0,0,0,18571,42869542
427089000,3,True,False,True,True,False,True,0,0,0,0,18571,42879542
427099000,3,True,False,True,True,False,True,0,0,0,0,18571,42889542
427109000,3,True,False,True,True,False,True,0,0,0,0,18571,42899542
427119000,3,True,False,True,True,False,True,0,0,0,0,18571,42909542
427129000,3,True,False,True,True,False,True,0,0,0,0,18571,42919542
427139000,3,True,False,True,True,False,True,0,0,0,0,18571,42929542
427149000,3,True,False,True,True,False,True,0,0,0,0,18571,42939542
427159000,3,True,False,True,True,False,True,0,0,0,0,18571,42949542
427169000,3,True,False,True,True,False,True,0,0,0,0,18571,42959542
427179000,3,True,False,True,True,False,True,0,0,0,0,18571,42969542
427189000,3,True,False,True,True,False,True,0,0,0,0,18571,42979542
427199000,3,True,False,True,True,False,True,0,0,0,0,18571,42989542
427209000,3,True,False,True,True,False,True,0,0,0,0,18571,42999542
427219000,3,True,False,True,True,False,True,0,0,0,0,18571,43009542
427229000,3,True,False,True,True,False,True,0,0,0,0,18571,43019542
427239000,3,True,False,True,True,False,True,0,0,0,0,18571,43029542
427249000,3,True,False,True,True,False,True,0,0,0,0,18571,43039542
427259000,3,True,False,True,True,False,True,0,0,0,0,18571,43049542
427269000,3,True,False,True,True,False,True,0,0,0,0,18571,43059542
427279000,3,True,False,True,True,False,True,0,0,0,0,18571,43069542
427289000,3,True,False,True,True,False,True,0,0,0,0,18571,43079542
427299000,3,True,False,True,True,False,True,0,0,0,0,18571,43089542
427309000,3,True,False,True,True,False,True,0,0,0,0,18571,43099542
427319000,3,True,False,True,True,False,True,0,0,0,0,18571,43109542
427329000,3,True,False,True,True,False,True,0,0,0,0,18571,43119542
427339000,3,True,False,True,True,False,True,0,0,0,0,18571,43129542
427349000,3,True,False,True,True,False,True,0,0,0,0,18571,43139542
427359000,3,True,False,True,True,False,True,0,0,0,0,18571,43149542
427369000,3,True,False,True,True,False,True,0,0,0,0,18571,43159542
427379000,3,True,False,True,True,False,True,0,0,0,0,18571,43169542
427389000,3,True,False,True,True,False,True,0,0,0,0,18571,43179542
427399000,3,True,False,True,True,False,True,0,0,0,0,18571,43189542
427409000,3,True,False,True,True,False,True,0,0,0,0,18571,43199542
427419000,3,True,False,True,True,False,True,0,0,0,0,18571,43209542
427429000,3,True,False,True,True,False,True,0,0,0,0,18571,43219542
427439000,3,True,False,True,True,False,True,0,0,0,0,18571,43229542
427449000,3,True,False,True,True,False,True,0,0,0,0,18571,43239542
427459000,3,True,False,True,True,False,True,0,0,0,0,18571,43249542
427469000,3,True,False,True,True,False,True,0,0,0,0,18571,43259542
427479000,3,True,False,True,True,False,True,0,0,0,0,18571,43269542
427489000,3,True,False,True,True,False,True,0,0,0,0,18571,43279542
427499000,3,True,False,True,True,False,True,0,0,0,0,18571,43289542
427509000,3,True,False,True,True,False,True,0,0,0,0,18571,43299542
427519000,3,True,False,True,True,False,True,0,0,0,0,18571,43309542
427529000,3,True,False,True,True,False,True,0,0,0,0,18571,43319542
427539000,3,True,False,True,True,False,True,0,0,0,0,18571,43329542
427549000,3,True,False,True,True,False,True,0,0,0,0,18571,43339542
427559000,3,True,False,True,True,False,True,0,0,0,0,18571,43349542
427569000,3,True,False,True,True,False,True,0,0,0,0,18571,43359542
427579000,3,True,False,True,True,False,True,0,0,0,0,18571,43369542
427589000,3,True,False,True,True,False,True,0,0,0,0,18571,43379542
427599000,3,True,False,True,True,False,True,0,0,0,0,18571,43389542
427609000,3,True,False,True,True,False,True,0,0,0,0,18571,43399542
427619000,3,True,False,True,True,False,True,0,0,0,0,18571,43409542
427629000,3,True,False,True,True,False,True,0,0,0,0,18571,43419542
427639000,3,True,False,True,True,False,True,0,0,0,0,18571,43429542
427649000,3,True,False,True,True,False,True,0,0,0,0,18571,43439542
427659000,3,True,False,True,True,False,True,0,0,0,0,18571,43449542
427669000,3,True,False,True,True,False,True,0,0,0,0,18571,43459542
427679000,3,True,False,True,True,False,True,0,0,0,0,18571,43469542
427689000,3,True,False,True,True,False,True,0,0,0,0,18571,43479542
427699000,3,True,False,True,True,False,True,0,0,0,0,18571,43489542
427709000,3,True,False,True,True,False,True,0,0,0,0,18571,43499542
427719000,3,True,False,True,True,False,True,0,0,0,0,18571,43509542
427729000,3,True,False,True,True,False,True,0,0,0,0,18571,43519542
427739000,3,True,False,True,True,False,True,0,0,0,0,18571,43529542
427749000,3,True,False,True,True,False,True,0,0,0,0,18571,43539542
427759000,3,True,False,True,True,False,True,0,0,0,0,18571,43549542
427769000,3,True,False,True,True,False,True,0,0,0,0,18571,43559542
427779000,3,True,False,True,True,False,True,0,0,0,0,18571,43569542
427789000,3,True,False,True,True,False,True,0,0,0,0,18571,43579542
427799000,3,True,False,True,True,False,True,0,0,0,0,18571,43589542
427809000,3,True,False,True,True,False,True,0,0,0,0,18571,43599542
427819000,3,True,False,True,True,False,True,0,0,0,0,18571,43609542
427829000,3,True,False,True,True,False,True,0,0,0,0,18571,43619542
427839000,3,True,False,True,True,False,True,0,0,0,0,18571,43629542
427849000,3,True,False,True,True,False,True,0,0,0,0,18571,43639542
427859000,3,True,False,True,True,False,True,0,0,0,0,18571,43649542
427869000,3,True,False,True,True,False,True,0,0,0,0,18571,43659542
427879000,3,True,False,True,True,False,True,0,0,0,0,18571,43669542
427889000,3,True,False,True,True,False,True,0,0,0,0,18571,43679542
427899000,3,True,False,True,True,False,True,0,0,0,0,18571,43689542
427909000,3,True,False,True,True,False,True,0,0,0,0,18571,43699542
427919000,3,True,False,True,True,False,True,0,0,0,0,18571,43709542
427929000,3,True,False,True,True,False,True,0,0,0,0,18571,43719542
427939000,3,True,False,True,True,False,True,0,0,0,0,18571,43729542
427949000,3,True,False,True,True,False,True,0,0,0,0,18571,43739542
427959000,3,True,False,True,True,False,True,0,0,0,0,18571,43749542
427969000,3,True,False,True,True,False,True,0,0,0,0,18571,43759542
427979000,3,True,False,True,True,False,True,0,0,0,0,18571,43769542
427989000,3,True,False,True,True,False,True,0,0,0,0,18571,43779542
427999000,3,True,False,True,True,False,True,0,0,0,0,18571,43789542
428009000,3,True,False,True,True,False,True,0,0,0,0,18571,43799542
428019000,3,True,False,True,True,False,True,0,0,0,0,18571,43809542
428029000,3,True,False,True,True,False,True,0,0,0,0,18571,43819542
428039000,3,True,False,True,True,False,True,0,0,0,0,18571,43829542
428049000,3,True,False,True,True,False,True,0,0,0,0,18571,43839542
428059000,3,True,False,True,True,False,True,0,0,0,0,18571,43849542
428069000,3,True,False,True,True,False,True,0,0,0,0,18571,43859542
428079000,3,True,False,True,True,False,True,0,0,0,0,18571,43869542
428089000,3,True,False,True,True,False,True,0,0,0,0,18571,43879542
428099000,3,True,False,True,True,False,True,0,0,0,0,18571,43889542
428109000,3,True,False,True,True,False,True,0,0,0,0,18571,43899542
428119000,3,True,False,True,True,False,True,0,0,0,0,18571,43909542
428129000,3,True,False,True,True,False,True,0,0,0,0,18571,43919542
428139000,3,True,False,True,True,False,True,0,0,0,0,18571,43929542
428149000,3,True,False,True,True,False,True,0,0,0,0,18571,43939542
428159000,3,True,False,True,True,False,True,0,0,0,0,18571,43949542
428169000,3,True,False,True,True,False,True,0,0,0,0,18571,43959542
428179000,3,True,False,True,True,False,True,0,0,0,0,18571,43969542
428189000,3,True,False,True,True,False,True,0,0,0,0,18571,43979542
428199000,3,True,False,True,True,False,True,0,0,0,0,18571,43989542
428209000,3,True,False,True,True,False,True,0,0,0,0,18571,43999542
428219000,3,True,False,True,True,False,True,0,0,0,0,18571,44009542
428229000,3,True,False,True,True,False,True,0,0,0,0,18571,44019542
428239000,3,True,False,True,True,False,True,0,0,0,0,18571,44029542
428249000,3,True,False,True,True,False,True,0,0,0,0,18571,44039542
428259000,3,True,False,True,True,False,True,0,0,0,0,18571,44049542
428269000,3,True,False,True,True,False,True,0,0,0,0,18571,44059542
428279000,3,True,False,True,True,False,True,0,0,0,0,18571,44069542
428289000,3,True,False,True,True,False,True,0,0,0,0,18571,44079542
428299000,3,True,False,True,True,False,True,0,0,0,0,18571,44089542
428309000,3,True,False,True,True,False,True,0,0,0,0,18571,44099542
428319000,3,True,False,True,True,False,True,0,0,0,0,18571,44109542
428329000,3,True,False,True,True,False,True,0,0,0,0,18571,44119542
428339000,3,True,False,True,True,False,True,0,0,0,0,18571,44129542
428349000,3,True,False,True,True,False,True,0,0,0,0,18571,44139542
428359000,3,True,False,True,True,False,True,0,0,0,0,18571,44149542
428369000,3,True,False,True,True,False,True,0,0,0,0,18571,44159542
428379000,3,True,False,True,True,False,True,0,0,0,0,18571,44169542
428389000,3,True,False,True,True,False,True,0,0,0,0,18571,44179542
428399000,3,True,False,True,True,False,True,0,0,0,0,18571,44189542
428409000,3,True,False,True,True,False,True,0,0,0,0,18571,44199542
428419000,3,True,False,True,True,False,True,0,0,0,0,18571,44209542
428429000,3,True,False,True,True,False,True,0,0,0,0,18571,44219542
428439000,3,True,False,True,True,False,True,0,0,0,0,18571,44229542
428449000,3,True,False,True,True,False,True,0,0,0,0,18571,44239542
428459000,3,True,False,True,True,False,True,0,0,0,0,18571,44249542
428469000,3,True,False,True,True,False,True,0,0,0,0,18571,44259542
428479000,3,True,False,True,True,False,True,0,0,0,0,18571,44269542
428489000,3,True,False,True,True,False,True,0,0,0,0,18571,44279542
428499000,3,True,False,True,True,False,True,0,0,0,0,18571,44289542
428509000,3,True,False,True,True,False,True,0,0,0,0,18571,44299542
428519000,3,True,False,True,True,False,True,0,0,0,0,18571,44309542
428529000,3,True,False,True,True,False,True,0,0,0,0,18571,44319542
428539000,3,True,False,True,True,False,True,0,0,0,0,18571,44329542
428549000,3,True,False,True,True,False,True,0,0,0,0,18571,44339542
428559000,3,True,False,True,True,False,True,0,0,0,0,18571,44349542
428569000,3,True,False,True,True,False,True,0,0,0,0,18571,44359542
428579000,3,True,False,True,True,False,True,0,0,0,0,18571,44369542
428589000,3,True,False,True,True,False,True,0,0,0,0,18571,44379542
428599000,3,True,False,True,True,False,True,0,0,0,0,18571,44389542
428609000,3,True,False,True,True,False,True,0,0,0,0,18571,44399542
428619000,3,True,False,True,True,False,True,0,0,0,0,18571,44409542
428629000,3,True,False,True,True,False,True,0,0,0,0,18571,44419542
428639000,3,True,False,True,True,False,True,0,0,0,0,18571,44429542
428649000,3,True,False,True,True,False,True,0,0,0,0,18571,44439542
428659000,3,True,False,True,True,False,True,0,0,0,0,18571,44449542
428669000,3,True,False,True,True,False,True,0,0,0,0,18571,44459542
428679000,3,True,False,True,True,False,True,0,0,0,0,18571,44469542
428689000,3,True,False,True,True,False,True,0,0,0,0,18571,44479542
428699000,3,True,False,True,True,False,True,0,0,0,0,18571,44489542
428709000,3,True,False,True,True,False,True,0,0,0,0,18571,44499542
428719000,3,True,False,True,True,False,True,0,0,0,0,18571,44509542
428729000,3,True,False,True,True,False,True,0,0,0,0,18571,44519542
428739000,3,True,False,True,True,False,True,0,0,0,0,18571,44529542
428749000,3,True,False,True,True,False,True,0,0,0,0,18571,44539542
428759000,3,True,False,True,True,False,True,0,0,0,0,18571,44549542
428769000,3,True,False,True,True,False,True,0,0,0,0,18571,44559542
428779000,3,True,False,True,True,False,True,0,0,0,0,18571,44569542
428789000,3,True,False,True,True,False,True,0,0,0,0,18571,44579542
428799000,3,True,False,True,True,False,True,0,0,0,0,18571,44589542
428809000,3,True,False,True,True,False,True,0,0,0,0,18571,44599542
428819000,3,True,False,True,True,False,True,0,0,0,0,18571,44609542
428829000,3,True,False,True,True,False,True,0,0,0,0,18571,44619542
428839000,3,True,False,True,True,False,True,0,0,0,0,18571,44629542
428849000,3,True,False,True,True,False,True,0,0,0,0,18571,44639542
428859000,3,True,False,True,True,False,True,0,0,0,0,18571,44649542
428869000,3,True,False,True,True,False,True,0,0,0,0,18571,44659542
428879000,3,True,False,True,True,False,True,0,0,0,0,18571,44669542
428889000,3,True,False,True,True,False,True,0,0,0,0,18571,44679542
428899000,3,True,False,True,True,False,True,0,0,0,0,18571,44689542
428909000,3,True,False,True,True,False,True,0,0,0,0,18571,44699542
428919000,3,True,False,True,True,False,True,0,0,0,0,18571,44709542
428929000,3,True,False,True,True,False,True,0,0,0,0,18571,44719542
428939000,3,True,False,True,True,False,True,0,0,0,0,18571,44729542
428949000,3,True,False,True,True,False,True,0,0,0,0,18571,44739542
428959000,3,True,False,True,True,False,True,0,0,0,0,18571,44749542
428969000,3,True,False,True,True,False,True,0,0,0,0,18571,44759542
428979000,3,True,False,True,True,False,True,0,0,0,0,18571,44769542
428989000,3,True,False,True,True,False,True,0,0,0,0,18571,44779542
428999000,3,True,False,True,True,False,True,0,0,0,0,18571,44789542
429009000,3,True,False,True,True,False,True,0,0,0,0,18571,44799542
429019000,3,True,False,True,True,False,True,0,0,0,0,18571,44809542
429029000,3,True,False,True,True,False,True,0,0,0,0,18571,44819542
429039000,3,True,False,True,True,False,True,0,0,0,0,18571,44829542
429049000,3,True,False,True,True,False,True,0,0,0,0,18571,44839542
429059000,3,True,False,True,True,False,True,0,0,0,0,18571,44849541
429069000,3,True,False,True,True,False,True,0,0,0,0,18571,44859541
429079000,3,True,False,True,True,False,True,0,0,0,0,18571,44869541
429089000,3,True,False,True,True,False,True,0,0,0,0,18571,44879541
429099000,3,True,False,True,True,False,True,0,0,0,0,18571,44889541
429109000,3,True,False,True,True,False,True,0,0,0,0,18571,44899541
429119000,3,True,False,True,True,False,True,0,0,0,0,18571,44909541
429129000,3,True,False,True,True,False,True,0,0,0,0,18571,44919541
429139000,3,True,False,True,True,False,True,0,0,0,0,18571,44929541
429149000,3,True,False,True,True,False,True,0,0,0,0,18571,44939541
429159000,3,True,False,True,True,False,True,0,0,0,0,18571,44949541
429169000,3,True,False,True,True,False,True,0,0,0,0,18571,44959541
429179000,3,True,False,True,True,False,True,0,0,0,0,18571,44969541
429189000,3,True,False,True,True,False,True,0,0,0,0,18571,44979541
429199000,3,True,False,True,True,False,True,0,0,0,0,18571,44989541
429209000,3,True,False,True,True,False,True,0,0,0,0,18571,44999541
429219000,3,True,False,True,True,False,True,0,0,0,0,18571,45009541
429229000,3,True,False,True,True,False,True,0,0,0,0,18571,45019541
429239000,3,True,False,True,True,False,True,0,0,0,0,18571,45029541
429249000,3,True,False,True,True,False,True,0,0,0,0,18571,45039541
429259000,3,True,False,True,True,False,True,0,0,0,0,18571,45049541
429269000,3,True,False,True,True,False,True,0,0,0,0,18571,45059541
429279000,3,True,False,True,True,False,True,0,0,0,0,18571,45069541
429289000,3,True,False,True,True,False,True,0,0,0,0,18571,45079541
429299000,3,True,False,True,True,False,True,0,0,0,0,18571,45089541
429309000,3,True,False,True,True,False,True,0,0,0,0,18571,45099541
429319000,3,True,False,True,True,False,True,0,0,0,0,18571,45109541
429329000,3,True,False,True,True,False,True,0,0,0,0,18571,45119541
429339000,3,True,False,True,True,False,True,0,0,0,0,18571,45129541
429349000,3,True,False,True,True,False,True,0,0,0,0,18571,45139541
429359000,3,True,False,True,True,False,True,0,0,0,0,18571,45149541
429369000,3,True,False,True,True,False,True,0,0,0,0,18571,45159541
429379000,3,True,False,True,True,False,True,0,0,0,0,18571,45169541
429389000,3,True,False,True,True,False,True,0,0,0,0,18571,45179541
429399000,3,True,False,True,True,False,True,0,0,0,0,18571,45189541
429409000,3,True,False,True,True,False,True,0,0,0,0,18571,45199541
429419000,3,True,False,True,True,False,True,0,0,0,0,18571,45209541
429429000,3,True,False,True,True,False,True,0,0,0,0,18571,45219541
429439000,3,True,False,True,True,False,True,0,0,0,0,18571,45229541
429449000,3,True,False,True,True,False,True,0,0,0,0,18571,45239541
429459000,3,True,False,True,True,False,True,0,0,0,0,18571,45249541
429469000,3,True,False,True,True,False,True,0,0,0,0,18571,45259541
429479000,3,True,False,True,True,False,True,0,0,0,0,18571,45269541
429489000,3,True,False,True,True,False,True,0,0,0,0,18571,45279541
429499000,3,True,False,True,True,False,True,0,0,0,0,18571,45289541
429509000,3,True,False,True,True,False,True,0,0,0,0,18571,45299541
429519000,3,True,False,True,True,False,True,0,0,0,0,18571,45309541
429529000,3,True,False,True,True,False,True,0,0,0,0,18571,45319541
429539000,3,True,False,True,True,False,True,0,0,0,0,18571,45329541
429549000,3,True,False,True,True,False,True,0,0,0,0,18571,45339541
429559000,3,True,False,True,True,False,True,0,0,0,0,18571,45349541
429569000,3,True,False,True,True,False,True,0,0,0,0,18571,45359541
429579000,3,True,False,True,True,False,True,0,0,0,0,18571,45369541
429589000,3,True,False,True,True,False,True,0,0,0,0,18571,45379541
429599000,3,True,False,True,True,False,True,0,0,0,0,18571,45389541
429609000,3,True,False,True,True,False,True,0,0,0,0,18571,45399541
429619000,3,True,False,True,True,False,True,0,0,0,0,18571,45409541
429629000,3,True,False,True,True,False,True,0,0,0,0,18571,45419541
429639000,3,True,False,True,True,False,True,0,0,0,0,18571,45429541
429649000,3,True,False,True,True,False,True,0,0,0,0,18571,45439541
429659000,3,True,False,True,True,False,True,0,0,0,0,18571,45449541
429669000,3,True,False,True,True,False,True,0,0,0,0,18571,45459541
429679000,3,True,False,True,True,False,True,0,0,0,0,18571,45469541
429689000,3,True,False,True,True,False,True,0,0,0,0,18571,45479541
429699000,3,True,False,True,True,False,True,0,0,0,0,18571,45489541
429709000,3,True,False,True,True,False,True,0,0,0,0,18571,45499541
429719000,3,True,False,True,True,False,True,0,0,0,0,18571,45509541
429729000,3,True,False,True,True,False,True,0,0,0,0,18571,45519541
429739000,3,True,False,True,True,False,True,0,0,0,0,18571,45529541
429749000,3,True,False,True,True,False,True,0,0,0,0,18571,45539541
429759000,3,True,False,True,True,False,True,0,0,0,0,18571,45549541
429769000,3,True,False,True,True,False,True,0,0,0,0,18571,45559541
429779000,3,True,False,True,True,False,True,0,0,0,0,18571,45569541
429789000,3,True,False,True,True,False,True,0,0,0,0,18571,45579541
429799000,3,True,False,True,True,False,True,0,0,0,0,18571,45589541
429809000,3,True,False,True,True,False,True,0,0,0,0,18571,45599541
429819000,3,True,False,True,True,False,True,0,0,0,0,18571,45609541
429829000,3,True,False,True,True,False,True,0,0,0,0,18571,45619541
429839000,3,True,False,True,True,False,True,0,0,0,0,18571,45629541
429849000,3,True,False,True,True,False,True,0,0,0,0,18571,45639541
429859000,3,True,False,True,True,False,True,0,0,0,0,18571,45649541
429869000,3,True,False,True,True,False,True,0,0,0,0,18571,45659541
429879000,3,True,False,True,True,False,True,0,0,0,0,18571,45669541
429889000,3,True,False,True,True,False,True,0,0,0,0,18571,45679541
429899000,3,True,False,True,True,False,True,0,0,0,0,18571,45689541
429909000,3,True,False,True,True,False,True,0,0,0,0,18571,45699541
429919000,3,True,False,True,True,False,True,0,0,0,0,18571,45709541
429929000,3,True,False,True,True,False,True,0,0,0,0,18571,45719541
429939000,3,True,False,True,True,False,True,0,0,0,0,18571,45729541
429949000,3,True,False,True,True,False,True,0,0,0,0,18571,45739541
429959000,3,True,False,True,True,False,True,0,0,0,0,18571,45749541
429969000,3,True,False,True,True,False,True,0,0,0,0,18571,45759541
429979000,3,True,False,True,True,False,True,0,0,0,0,18571,45769541
429989000,3,True,False,True,True,False,True,0,0,0,0,18571,45779541
429999000,3,True,False,True,True,False,True,0,0,0,0,18571,45789541
430009000,3,True,False,True,True,False,True,0,0,0,0,18571,45799541
430019000,3,True,False,True,True,False,True,0,0,0,0,18571,45809541
430029000,3,True,False,True,True,False,True,0,0,0,0,18571,45819541
430039000,3,True,False,True,True,False,True,0,0,0,0,18571,45829541
430049000,3,True,False,True,True,False,True,0,0,0,0,18571,45839541
430059000,3,True,False,True,True,False,True,0,0,0,0,18571,45849541
430069000,3,True,False,True,True,False,True,0,0,0,0,18571,45859541
430079000,3,True,False,True,True,False,True,0,0,0,0,18571,45869541
430089000,3,True,False,True,True,False,True,0,0,0,0,18571,45879541
430099000,3,True,False,True,True,False,True,0,0,0,0,18571,45889541
430109000,3,True,False,True,True,False,True,0,0,0,0,18571,45899541
430119000,3,True,False,True,True,False,True,0,0,0,0,18571,45909541
430129000,3,True,False,True,True,False,True,0,0,0,0,18571,45919541
430139000,3,True,False,True,True,False,True,0,0,0,0,18571,45929541
430149000,3,True,False,True,True,False,True,0,0,0,0,18571,45939541
430159000,3,True,False,True,True,False,True,0,0,0,0,18571,45949541
430169000,3,True,False,True,True,False,True,0,0,0,0,18571,45959541
430179000,3,True,False,True,True,False,True,0,0,0,0,18571,45969541
430189000,3,True,False,True,True,False,True,0,0,0,0,18571,45979541
430199000,3,True,False,True,True,False,True,0,0,0,0,18571,45989541
430209000,3,True,False,True,True,False,True,0,0,0,0,18571,45999541
430219000,3,True,False,True,True,False,True,0,0,0,0,18571,46009541
430229000,3,True,False,True,True,False,True,0,0,0,0,18571,46019541
430239000,3,True,False,True,True,False,True,0,0,0,0,18571,46029541
430249000,3,True,False,True,True,False,True,0,0,0,0,18571,46039541
430259000,3,True,False,True,True,False,True,0,0,0,0,18571,46049541
430269000,3,True,False,True,True,False,True,0,0,0,0,18571,46059541
430279000,3,True,False,True,True,False,True,0,0,0,0,18571,46069541
430289000,3,True,False,True,True,False,True,0,0,0,0,18571,46079541
430299000,3,True,False,True,True,False,True,0,0,0,0,18571,46089541
430309000,3,True,False,True,True,False,True,0,0,0,0,18571,46099541
430319000,3,True,False,True,True,False,True,0,0,0,0,18571,46109541
430329000,3,True,False,True,True,False,True,0,0,0,0,18571,46119541
430339000,3,True,False,True,True,False,True,0,0,0,0,18571,46129541
430349000,3,True,False,True,True,False,True,0,0,0,0,18571,46139541
430359000,3,True,False,True,True,False,True,0,0,0,0,18571,46149541
430369000,3,True,False,True,True,False,True,0,0,0,0,18571,46159541
430379000,3,True,False,True,True,False,True,0,0,0,0,18571,46169541
430389000,3,True,False,True,True,False,True,0,0,0,0,18571,46179541
430399000,3,True,False,True,True,False,True,0,0,0,0,18571,46189541
430409000,3,True,False,True,True,False,True,0,0,0,0,18571,46199541
430419000,3,True,False,True,True,False,True,0,0,0,0,18571,46209541
430429000,3,True,False,True,True,False,True,0,0,0,0,18571,46219541
430439000,3,True,False,True,True,False,True,0,0,0,0,18571,46229541
430449000,3,True,False,True,True,False,True,0,0,0,0,18571,46239541
430459000,3,True,False,True,True,False,True,0,0,0,0,18571,46249541
430469000,3,True,False,True,True,False,True,0,0,0,0,18571,46259541
430479000,3,True,False,True,True,False,True,0,0,0,0,18571,46269541
430489000,3,True,False,True,True,False,True,0,0,0,0,18571,46279541
430499000,3,True,False,True,True,False,True,0,0,0,0,18571,46289541
430509000,3,True,False,True,True,False,True,0,0,0,0,18571,46299541
430519000,3,True,False,True,True,False,True,0,0,0,0,18571,46309541
430529000,3,True,False,True,True,False,True,0,0,0,0,18571,46319541
430539000,3,True,False,True,True,False,True,0,0,0,0,18571,46329541
430549000,3,True,False,True,True,False,True,0,0,0,0,18571,46339541
430559000,3,True,False,True,True,False,True,0,0,0,0,18571,46349541
430569000,3,True,False,True,True,False,True,0,0,0,0,18571,46359541
430579000,3,True,False,True,True,False,True,0,0,0,0,18571,46369541
430589000,3,True,False,True,True,False,True,0,0,0,0,18571,46379541
430599000,3,True,False,True,True,False,True,0,0,0,0,18571,46389541
430609000,3,True,False,True,True,False,True,0,0,0,0,18571,46399541
430619000,3,True,False,True,True,False,True,0,0,0,0,18571,46409541
430629000,3,True,False,True,True,False,True,0,0,0,0,18571,46419541
430639000,3,True,False,True,True,False,True,0,0,0,0,18571,46429541
430649000,3,True,False,True,True,False,True,0,0,0,0,18571,46439541
430659000,3,True,False,True,True,False,True,0,0,0,0,18571,46449541
430669000,3,True,False,True,True,False,True,0,0,0,0,18571,46459541
430679000,3,True,False,True,True,False,True,0,0,0,0,18571,46469541
430689000,3,True,False,True,True,False,True,0,0,0,0,18571,46479541
430699000,3,True,False,True,True,False,True,0,0,0,0,18571,46489541
430709000,3,True,False,True,True,False,True,0,0,0,0,18571,46499541
430719000,3,True,False,True,True,False,True,0,0,0,0,18571,46509541
430729000,3,True,False,True,True,False,True,0,0,0,0,18571,46519541
430739000,3,True,False,True,True,False,True,0,0,0,0,18571,46529541
430749000,3,True,False,True,True,False,True,0,0,0,0,18571,46539541
430759000,3,True,False,True,True,False,True,0,0,0,0,18571,46549541
430769000,3,True,False,True,True,False,True,0,0,0,0,18571,46559541
430779000,3,True,False,True,True,False,True,0,0,0,0,18571,46569541
430789000,3,True,False,True,True,False,True,0,0,0,0,18571,46579541
430799000,3,True,False,True,True,False,True,0,0,0,0,18571,46589541
430809000,3,True,False,True,True,False,True,0,0,0,0,18571,46599541
430819000,3,True,False,True,True,False,True,0,0,0,0,18571,46609541
430829000,3,True,False,True,True,False,True,0,0,0,0,18571,46619541
430839000,3,True,False,True,True,False,True,0,0,0,0,18571,46629541
430849000,3,True,False,True,True,False,True,0,0,0,0,18571,46639541
430859000,3,True,False,True,True,False,True,0,0,0,0,18571,46649541
430869000,3,True,False,True,True,False,True,0,0,0,0,18571,46659541
