timestamp_utc,iTOW,tAcc,nano,year,month,day,hour,min,sec,valid,validTOW,validWKN,validUTC,authStatus,utcStandard
2025-09-29T10:10:01.677377+00:00,123019677,1677,677377489,2025,9,29,10,10,1,247,True,True,True,3,15
2025-09-29T10:10:05.000377+00:00,123023000,1019,377184,2025,9,29,10,10,5,247,True,True,True,3,15
2025-09-29T10:10:10.000376+00:00,123028000,1010,376290,2025,9,29,10,10,10,247,True,True,True,3,15
2025-09-29T10:10:15.000375+00:00,123033000,1008,375392,2025,9,29,10,10,15,247,True,True,True,3,15
2025-09-29T10:10:20.000374+00:00,123038000,1007,374491,2025,9,29,10,10,20,247,True,True,True,3,15
2025-09-29T10:10:25.000373+00:00,123043000,1006,373587,2025,9,29,10,10,25,247,True,True,True,3,15
2025-09-29T10:10:30.000372+00:00,123048000,1006,372680,2025,9,29,10,10,30,247,True,True,True,3,15
2025-09-29T10:10:35.000371+00:00,123053000,1005,371772,2025,9,29,10,10,35,247,True,True,True,3,15
2025-09-29T10:10:40.000370+00:00,123058000,1005,370861,2025,9,29,10,10,40,247,True,True,True,3,15
2025-09-29T10:10:45.000369+00:00,123063000,1005,369947,2025,9,29,10,10,45,247,True,True,True,3,15
2025-09-29T10:10:50.000369+00:00,123068000,1005,369032,2025,9,29,10,10,50,247,True,True,True,3,15
2025-09-29T10:10:55.000368+00:00,123073000,1005,368114,2025,9,29,10,10,55,247,True,True,True,3,15
2025-09-29T10:11:00.000367+00:00,123078000,1005,367194,2025,9,29,10,11,0,247,True,True,True,3,15
2025-09-29T10:11:05.000366+00:00,123083000,1005,366270,2025,9,29,10,11,5,247,True,True,True,3,15
2025-09-29T10:11:10.000365+00:00,123088000,1005,365345,2025,9,29,10,11,10,247,True,True,True,3,15
2025-09-29T10:11:15.000364+00:00,123093000,1004,364418,2025,9,29,10,11,15,247,True,True,True,3,15
2025-09-29T10:11:20.000363+00:00,123098000,1004,363490,2025,9,29,10,11,20,247,True,True,True,3,15
2025-09-29T10:11:25.000362+00:00,123103000,1004,362561,2025,9,29,10,11,25,247,True,True,True,3,15
2025-09-29T10:11:30.000361+00:00,123108000,1004,361628,2025,9,29,10,11,30,247,True,True,True,3,15
2025-09-29T10:11:35.000360+00:00,123113000,1004,360694,2025,9,29,10,11,35,247,True,True,True,3,15
2025-09-29T10:11:40.000359+00:00,123118000,1004,359757,2025,9,29,10,11,40,247,True,True,True,3,15
2025-09-29T10:11:45.000358+00:00,123123000,1004,358817,2025,9,29,10,11,45,247,True,True,True,3,15
2025-09-29T10:11:50.000357+00:00,123128000,1004,357877,2025,9,29,10,11,50,247,True,True,True,3,15
2025-09-29T10:11:55.000356+00:00,123133000,1004,356934,2025,9,29,10,11,55,247,True,True,True,3,15
2025-09-29T10:12:00.000355+00:00,123138000,1004,355988,2025,9,29,10,12,0,247,True,True,True,3,15
2025-09-29T10:12:05.000355+00:00,123143000,1004,355041,2025,9,29,10,12,5,247,True,True,True,3,15
2025-09-29T10:12:10.000354+00:00,123148000,1004,354091,2025,9,29,10,12,10,247,True,True,True,3,15
2025-09-29T10:12:15.000353+00:00,123153000,1004,353140,2025,9,29,10,12,15,247,True,True,True,3,15
2025-09-29T10:12:20.000352+00:00,123158000,1004,352187,2025,9,29,10,12,20,247,True,True,True,3,15
2025-09-29T10:12:25.000351+00:00,123163000,1004,351232,2025,9,29,10,12,25,247,True,True,True,3,15
2025-09-29T10:12:30.000350+00:00,123168000,1004,350275,2025,9,29,10,12,30,247,True,True,True,3,15
2025-09-29T10:12:35.000349+00:00,123173000,1004,349316,2025,9,29,10,12,35,247,True,True,True,3,15
2025-09-29T10:12:40.000348+00:00,123178000,1004,348355,2025,9,29,10,12,40,247,True,True,True,3,15
2025-09-29T10:12:45.000347+00:00,123183000,1004,347392,2025,9,29,10,12,45,247,True,True,True,3,15
2025-09-29T10:12:50.000346+00:00,123188000,1004,346428,2025,9,29,10,12,50,247,True,True,True,3,15
2025-09-29T10:12:55.000345+00:00,123193000,1004,345462,2025,9,29,10,12,55,247,True,True,True,3,15
2025-09-29T10:13:00.000344+00:00,123198000,1004,344494,2025,9,29,10,13,0,247,True,True,True,3,15
2025-09-29T10:13:05.000343+00:00,123203000,1004,343525,2025,9,29,10,13,5,247,True,True,True,3,15
2025-09-29T10:13:10.000342+00:00,123208000,1004,342556,2025,9,29,10,13,10,247,True,True,True,3,15
2025-09-29T10:13:15.000341+00:00,123213000,1004,341585,2025,9,29,10,13,15,247,True,True,True,3,15
