message_type,timestamp,iTOW,week,leapS,numMeas,recStat,version,meas_index,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat
RAWX,,0.000000000,0,18,0,0,0,,,,,,,,,,,,,,
RAWX,,0.000000000,0,18,0,0,0,,,,,,,,,,,,,,
RAWX,,0.000000000,2385,18,21,0,0,0.000000000,21501157.367395580,112989343.738436833,-1870.824218750,0.000000000,5.000000000,0.000000000,0.000000000,1000.000000000,49.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,,0.000000000,2385,18,21,0,0,1.000000000,24415111.694376674,128302277.320937276,2396.012695312,0.000000000,18.000000000,0.000000000,0.000000000,1000.000000000,47.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,,0.000000000,2385,18,21,0,0,2.000000000,23546735.040386707,123738927.580912292,-2898.590820312,0.000000000,21.000000000,0.000000000,0.000000000,1000.000000000,32.000000000,6.000000000,7.000000000,9.000000000,7.000000000
RAWX,,0.000000000,2385,18,21,0,0,3.000000000,24224142.030169688,127298724.873646051,1856.872558594,0.000000000,23.000000000,0.000000000,0.000000000,1000.000000000,35.000000000,5.000000000,3.000000000,8.000000000,15.000000000
RAWX,,0.000000000,2385,18,21,0,0,4.000000000,26118894.576873858,137255716.489658892,2384.307128906,0.000000000,24.000000000,0.000000000,0.000000000,1000.000000000,31.000000000,7.000000000,8.000000000,9.000000000,15.000000000
RAWX,,0.000000000,2385,18,21,0,0,5.000000000,22809121.311173107,121713841.415728658,-4191.432128906,6.000000000,6.000000000,0.000000000,3.000000000,1000.000000000,38.000000000,6.000000000,2.000000000,7.000000000,7.000000000
RAWX,,0.000000000,2385,18,21,0,0,6.000000000,19954152.768881846,106516621.558510467,928.821960449,6.000000000,22.000000000,0.000000000,4.000000000,1000.000000000,49.000000000,5.000000000,1.000000000,5.000000000,15.000000000
RAWX,,0.000000000,2385,18,21,0,0,7.000000000,22116145.445548184,118306464.240053177,2987.353759766,6.000000000,23.000000000,0.000000000,10.000000000,1000.000000000,49.000000000,5.000000000,1.000000000,4.000000000,7.000000000
RAWX,,0.000000000,2385,18,21,0,0,8.000000000,21912147.494984932,117256326.028155088,-2618.148193359,6.000000000,21.000000000,0.000000000,11.000000000,1000.000000000,27.000000000,9.000000000,7.000000000,8.000000000,15.000000000
RAWX,,0.000000000,2385,18,21,0,0,9.000000000,19749896.173494685,105722739.530452758,-1861.782958984,6.000000000,7.000000000,0.000000000,12.000000000,1000.000000000,42.000000000,5.000000000,1.000000000,6.000000000,15.000000000
RAWX,,0.000000000,2385,18,21,0,0,10.000000000,20425837.451782867,109379432.056375474,2039.898681641,6.000000000,8.000000000,0.000000000,13.000000000,1000.000000000,42.000000000,5.000000000,2.000000000,7.000000000,7.000000000
RAWX,,0.000000000,2385,18,21,0,0,11.000000000,20996900.398712501,110339455.711429864,412.713592529,0.000000000,29.000000000,0.000000000,0.000000000,1000.000000000,45.000000000,3.000000000,1.000000000,6.000000000,7.000000000
RAWX,,0.000000000,2385,18,21,0,0,12.000000000,25037449.925904147,131572687.012319133,996.521179199,2.000000000,13.000000000,0.000000000,0.000000000,1000.000000000,48.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,,0.000000000,2385,18,21,0,0,13.000000000,23943028.262134153,127719662.333967909,-4405.864257812,6.000000000,255.000000000,0.000000000,2.000000000,1000.000000000,43.000000000,5.000000000,1.000000000,6.000000000,3.000000000
RAWX,,0.000000000,2385,18,21,0,0,14.000000000,25037447.761728145,100815426.867161855,763.544433594,2.000000000,13.000000000,6.000000000,0.000000000,1000.000000000,48.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,,0.000000000,2385,18,21,0,0,15.000000000,21501151.206421703,88043618.990897551,-1457.698730469,0.000000000,5.000000000,3.000000000,0.000000000,1000.000000000,44.000000000,3.000000000,1.000000000,6.000000000,7.000000000
RAWX,,0.000000000,2385,18,21,0,0,16.000000000,20797558.259356555,85162523.536924824,1468.993652344,0.000000000,15.000000000,3.000000000,0.000000000,1000.000000000,28.000000000,6.000000000,6.000000000,8.000000000,15.000000000
RAWX,,0.000000000,2385,18,21,0,0,17.000000000,24415104.968504351,99975772.793668106,1867.002197266,0.000000000,18.000000000,3.000000000,0.000000000,1000.000000000,46.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,,0.000000000,2385,18,21,0,0,18.000000000,23546727.662783649,96419912.331481770,-2258.594482422,0.000000000,21.000000000,3.000000000,0.000000000,1000.000000000,32.000000000,6.000000000,4.000000000,8.000000000,15.000000000
RAWX,,0.000000000,2385,18,21,0,0,19.000000000,24224135.873523466,99193785.644941434,1446.875000000,0.000000000,23.000000000,3.000000000,0.000000000,1000.000000000,36.000000000,4.000000000,3.000000000,7.000000000,15.000000000
RAWX,,0.000000000,2385,18,21,0,0,20.000000000,20996892.618149016,85978764.732525721,321.612548828,0.000000000,29.000000000,3.000000000,0.000000000,1000.000000000,40.000000000,4.000000000,2.000000000,7.000000000,15.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,0.000000000,21504718.760346796,113008055.188688397,-1872.093505859,0.000000000,5.000000000,0.000000000,0.000000000,3000.000000000,49.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,1.000000000,24410550.814936500,128278309.455263212,2397.110107422,0.000000000,18.000000000,0.000000000,0.000000000,3000.000000000,47.000000000,3.000000000,1.000000000,6.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,2.000000000,23552249.327759475,123767910.696008042,-2898.852539062,0.000000000,21.000000000,0.000000000,0.000000000,3000.000000000,32.000000000,6.000000000,5.000000000,8.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,3.000000000,24220610.039229944,127280162.951487452,1855.029296875,0.000000000,23.000000000,0.000000000,0.000000000,3000.000000000,35.000000000,5.000000000,4.000000000,8.000000000,15.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,4.000000000,26114350.231096186,137231845.973205537,2388.034179688,0.000000000,24.000000000,0.000000000,0.000000000,3000.000000000,30.000000000,6.000000000,8.000000000,9.000000000,15.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,5.000000000,22816977.176395129,121755760.958065867,-4192.789062500,6.000000000,6.000000000,0.000000000,3.000000000,3000.000000000,39.000000000,6.000000000,3.000000000,7.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,6.000000000,19952415.466106992,106507351.181775361,924.587829590,6.000000000,22.000000000,0.000000000,4.000000000,3000.000000000,49.000000000,5.000000000,1.000000000,5.000000000,15.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,7.000000000,22110560.866115727,118276588.802521080,2987.030273438,6.000000000,23.000000000,0.000000000,10.000000000,3000.000000000,49.000000000,5.000000000,1.000000000,4.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,8.000000000,21917045.708493076,117282529.245667875,-2622.938476562,6.000000000,21.000000000,0.000000000,11.000000000,3000.000000000,26.000000000,8.000000000,9.000000000,8.000000000,15.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,9.000000000,19753379.555805903,105741386.640621707,-1868.282470703,6.000000000,7.000000000,0.000000000,12.000000000,3000.000000000,42.000000000,5.000000000,2.000000000,6.000000000,15.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,10.000000000,20422034.097253509,109359062.510315001,2033.418212891,6.000000000,8.000000000,0.000000000,13.000000000,3000.000000000,43.000000000,5.000000000,1.000000000,6.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,11.000000000,20996120.776311755,110335355.511071533,406.542968750,0.000000000,29.000000000,0.000000000,0.000000000,3000.000000000,45.000000000,3.000000000,1.000000000,6.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,12.000000000,25035552.863314651,131562717.461960301,996.997741699,2.000000000,13.000000000,0.000000000,0.000000000,3000.000000000,49.000000000,3.000000000,1.000000000,4.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,13.000000000,23951287.797449674,127763720.147959948,-4406.043945312,6.000000000,255.000000000,0.000000000,2.000000000,3000.000000000,44.000000000,5.000000000,2.000000000,6.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,14.000000000,25035550.464188915,100807787.852816492,763.944824219,2.000000000,13.000000000,6.000000000,0.000000000,3000.000000000,48.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,15.000000000,21504711.967605237,88058199.322256044,-1458.656982422,0.000000000,5.000000000,3.000000000,0.000000000,3000.000000000,44.000000000,4.000000000,1.000000000,6.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,16.000000000,20793974.524961367,85147852.302708566,1464.656494141,0.000000000,15.000000000,3.000000000,0.000000000,3000.000000000,26.000000000,6.000000000,7.000000000,8.000000000,15.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,17.000000000,24410544.213519130,99957096.517910436,1867.741333008,0.000000000,18.000000000,3.000000000,0.000000000,3000.000000000,45.000000000,3.000000000,1.000000000,6.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,18.000000000,23552242.975391611,96442496.527751654,-2258.362304688,0.000000000,21.000000000,3.000000000,0.000000000,3000.000000000,32.000000000,6.000000000,5.000000000,8.000000000,15.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,19.000000000,24220604.035168424,99179321.758263454,1446.124267578,0.000000000,23.000000000,3.000000000,0.000000000,3000.000000000,37.000000000,5.000000000,3.000000000,7.000000000,15.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,21,0,0,20.000000000,20996112.451301478,85975569.778821841,316.674804688,0.000000000,29.000000000,3.000000000,0.000000000,3000.000000000,40.000000000,4.000000000,2.000000000,7.000000000,15.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,23,0,0,0.000000000,21506499.960749790,113017415.794022441,-1872.621337891,0.000000000,5.000000000,0.000000000,0.000000000,4000.000000000,50.000000000,3.000000000,1.000000000,4.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,23,0,0,1.000000000,20792251.678505298,109264019.427090228,1877.442382812,0.000000000,15.000000000,0.000000000,0.000000000,520.000000000,29.000000000,8.000000000,5.000000000,8.000000000,3.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,23,0,0,2.000000000,24408269.362091672,128266321.571497247,2397.769287109,0.000000000,18.000000000,0.000000000,0.000000000,4000.000000000,46.000000000,3.000000000,1.000000000,6.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,23,0,0,3.000000000,23555006.965705827,123782400.293292925,-2897.564208984,0.000000000,21.000000000,0.000000000,0.000000000,4000.000000000,33.000000000,6.000000000,5.000000000,8.000000000,7.000000000
RAWX,2025-09-27T11:40:35+00:00,0.000000000,2385,18,23,0,0,4.000000000,24218845.426026717,127270887.404224306,1854.736206055,0.000000000,23.000000000,0.000000000,0.000000000,4000.000000000,36.000000000,5.000000000,3.000000000,8.000000000,15.000000000
