timestamp_utc,iTOW,ecefX,ecefY,ecefZ,ecefXHp,ecefYHp,ecefZHp,pAcc,invalidEcef,ecefX_full_m,ecefY_full_m,ecefZ_full_m
2025-10-02T13:36:38.000295+00:00,394617000,86377824,-550316911,309596282,-38,28,19,34851,False,863778.2362,-5503169.1072,3095962.8219
2025-10-02T13:36:39.000295+00:00,394618000,86377823,-550316910,309596289,-29,34,-32,34855,False,863778.2271,-5503169.0966,3095962.8868
2025-10-02T13:36:40.000295+00:00,394619000,86377824,-550316907,309596280,15,-35,-42,34883,False,863778.2415,-5503169.0735,3095962.7958
2025-10-02T13:36:41.000296+00:00,394620000,86377823,-550316905,309596285,21,-26,35,34887,False,863778.2321,-5503169.0526,3095962.8535
2025-10-02T13:36:42.000296+00:00,394621000,86377823,-550316903,309596281,30,-37,-43,34899,False,863778.233,-5503169.0337000005,3095962.8057
2025-10-02T13:36:43.000296+00:00,394622000,86377821,-550316901,309596292,-7,-46,19,34869,False,863778.2093,-5503169.014599999,3095962.9219
2025-10-02T13:36:44.000296+00:00,394623000,86377819,-550316899,309596293,26,-18,6,34859,False,863778.1926,-5503168.9918,3095962.9306
2025-10-02T13:36:45.000296+00:00,394624000,86377816,-550316897,309596306,14,-21,6,34829,False,863778.1614,-5503168.9721,3095963.0606
2025-10-02T13:36:46.000296+00:00,394625000,86377814,-550316895,309596307,12,45,-37,34824,False,863778.1412000001,-5503168.9455,3095963.0663
2025-10-02T13:36:47.000296+00:00,394626000,86377812,-550316892,309596319,-27,36,-29,34784,False,863778.1173,-5503168.9163999995,3095963.1870999997
2025-10-02T13:36:48.000297+00:00,394627000,86377810,-550316887,309596321,30,-5,15,34769,False,863778.103,-5503168.8705,3095963.2114999997
2025-10-02T13:36:49.000297+00:00,394628000,86377806,-550316884,309596341,-22,14,-29,34734,False,863778.0578000001,-5503168.838599999,3095963.4071
2025-10-02T13:36:50.000297+00:00,394629000,86377805,-550316879,309596341,-48,-43,31,34702,False,863778.0452,-5503168.7943,3095963.4131
2025-10-02T13:36:51.000297+00:00,394630000,86377801,-550316877,309596358,-19,-15,49,34649,False,863778.0081,-5503168.7715,3095963.5849
2025-10-02T13:36:52.000297+00:00,394631000,86377798,-550316873,309596362,44,15,-49,34644,False,863777.9844,-5503168.7285,3095963.6151
2025-10-02T13:36:53.000297+00:00,394632000,86377793,-550316870,309596378,34,-39,12,34631,False,863777.9334000001,-5503168.7039,3095963.7811999996
2025-10-02T13:36:54.000298+00:00,394633000,86377790,-550316867,309596381,15,-19,49,34640,False,863777.9015,-5503168.6718999995,3095963.8149
2025-10-02T13:36:55.000298+00:00,394634000,86377785,-550316865,309596398,-30,-35,-15,34631,False,863777.847,-5503168.6535,3095963.9785
2025-10-02T13:36:56.000298+00:00,394635000,86377782,-550316862,309596398,-22,-43,30,34663,False,863777.8178,-5503168.6243,3095963.983
2025-10-02T13:36:57.000298+00:00,394636000,86377779,-550316860,309596412,47,-17,-29,34684,False,863777.7947000001,-5503168.6016999995,3095964.1171
2025-10-02T13:36:58.000298+00:00,394637000,86377778,-550316857,309596409,46,-27,8,34728,False,863777.7846,-5503168.5727,3095964.0908
2025-10-02T13:36:59.000298+00:00,394638000,86377775,-550316855,309596419,22,27,47,34761,False,863777.7522,-5503168.5473,3095964.1947
2025-10-02T13:37:00.000299+00:00,394639000,86377774,-550316850,309596416,-12,-46,-7,34821,False,863777.7387999999,-5503168.5046,3095964.1593
2025-10-02T13:37:01.000299+00:00,394640000,86377769,-550316847,309596429,40,49,-18,34862,False,863777.6939999999,-5503168.4651,3095964.2882
2025-10-02T13:37:02.000299+00:00,394641000,86377768,-550316842,309596429,-44,47,-9,34925,False,863777.6756000001,-5503168.4152999995,3095964.2891
2025-10-02T13:37:03.000299+00:00,394642000,86377764,-550316838,309596442,4,-7,24,34975,False,863777.6404,-5503168.3807,3095964.4224
2025-10-02T13:37:04.000299+00:00,394643000,86377762,-550316833,309596442,5,-18,-25,35043,False,863777.6205,-5503168.3318,3095964.4175
2025-10-02T13:37:05.000299+00:00,394644000,86377758,-550316830,309596456,13,-8,44,35085,False,863777.5813,-5503168.300799999,3095964.5644
2025-10-02T13:37:06.000300+00:00,394645000,86377757,-550316825,309596457,-41,-21,6,35162,False,863777.5658999999,-5503168.2521,3095964.5705999997
2025-10-02T13:37:07.000300+00:00,394646000,86377753,-550316822,309596470,34,20,25,35218,False,863777.5334000001,-5503168.217999999,3095964.7025
2025-10-02T13:37:08.000300+00:00,394647000,86377751,-550316818,309596472,2,4,-18,35294,False,863777.5102,-5503168.179599999,3095964.7182
2025-10-02T13:37:09.000300+00:00,394648000,86377748,-550316814,309596486,-21,-4,29,35348,False,863777.4778999999,-5503168.1404,3095964.8629
2025-10-02T13:37:10.000300+00:00,394649000,86377749,-550316807,309596485,40,-11,44,35401,False,863777.494,-5503168.0711,3095964.8544
2025-10-02T13:37:11.000300+00:00,394650000,86377746,-550316803,309596500,0,-24,-15,35425,False,863777.46,-5503168.0324,3095964.9985
2025-10-02T13:37:12.000300+00:00,394651000,86377744,-550316798,309596501,-20,16,10,35484,False,863777.438,-5503167.9784,3095965.011
2025-10-02T13:37:13.000301+00:00,394652000,86377739,-550316794,309596516,48,-16,22,35501,False,863777.3948,-5503167.9416000005,3095965.1622
2025-10-02T13:37:14.000301+00:00,394653000,86377736,-550316792,309596517,38,47,43,35514,False,863777.3637999999,-5503167.9152999995,3095965.1743
2025-10-02T13:37:15.000301+00:00,394654000,86377733,-550316791,309596528,-33,-13,32,35516,False,863777.3267,-5503167.9113,3095965.2832
2025-10-02T13:37:16.000301+00:00,394655000,86377728,-550316791,309596543,13,28,-46,35515,False,863777.2813,-5503167.9072,3095965.4254
2025-10-02T13:37:17.000301+00:00,394656000,86377726,-550316789,309596548,46,25,36,35520,False,863777.2646,-5503167.887499999,3095965.4836
2025-10-02T13:37:18.000301+00:00,394657000,86377727,-550316787,309596546,-46,-35,-24,35571,False,863777.2654,-5503167.8735,3095965.4576
2025-10-02T13:37:19.000302+00:00,394658000,86377726,-550316784,309596544,34,39,6,35620,False,863777.2634,-5503167.8361,3095965.4406
2025-10-02T13:37:20.000302+00:00,394659000,86377727,-550316780,309596542,-47,46,-14,35618,False,863777.2653,-5503167.7954,3095965.4186
2025-10-02T13:37:21.000302+00:00,394660000,86377727,-550316776,309596540,46,1,-12,35612,False,863777.2746,-5503167.7599,3095965.3988
2025-10-02T13:37:22.000302+00:00,394661000,86377729,-550316771,309596537,42,2,45,35609,False,863777.2942,-5503167.7098,3095965.3745
2025-10-02T13:37:23.000302+00:00,394662000,86377731,-550316765,309596535,-28,-34,-22,35615,False,863777.3072,-5503167.6534,3095965.3478
2025-10-02T13:37:24.000302+00:00,394663000,86377732,-550316760,309596532,-9,29,22,35621,False,863777.3191,-5503167.5971,3095965.3222
2025-10-02T13:37:25.000303+00:00,394664000,86377734,-550316754,309596526,27,-43,49,35624,False,863777.3426999999,-5503167.5443,3095965.2649
2025-10-02T13:37:26.000303+00:00,394665000,86377736,-550316751,309596522,23,18,-8,35621,False,863777.3623,-5503167.5082,3095965.2192
2025-10-02T13:37:27.000303+00:00,394666000,86377739,-550316747,309596517,33,18,9,35611,False,863777.3933,-5503167.4682,3095965.1709
2025-10-02T13:37:28.000303+00:00,394667000,86377741,-550316742,309596513,43,-39,-32,35611,False,863777.4143000001,-5503167.4239,3095965.1267999997
2025-10-02T13:37:29.000303+00:00,394668000,86377745,-550316737,309596507,-32,41,30,35630,False,863777.4467999999,-5503167.365900001,3095965.073
2025-10-02T13:37:30.000303+00:00,394669000,86377749,-550316729,309596502,-5,-18,-27,35642,False,863777.4895,-5503167.2918,3095965.0173
2025-10-02T13:37:31.000303+00:00,394670000,86377754,-550316724,309596492,-49,47,-11,35660,False,863777.5351,-5503167.2353,3095964.9189
2025-10-02T13:37:32.000304+00:00,394671000,86377758,-550316718,309596482,21,-27,42,35675,False,863777.5821,-5503167.1827,3095964.8241999997
2025-10-02T13:37:33.000304+00:00,394672000,86377762,-550316715,309596473,49,-30,5,35694,False,863777.6249,-5503167.153,3095964.7305
2025-10-02T13:37:34.000304+00:00,394673000,86377766,-550316713,309596464,26,2,-42,35725,False,863777.6626,-5503167.1298,3095964.6358000003
2025-10-02T13:37:35.000304+00:00,394674000,86377771,-550316710,309596454,-45,29,-11,35753,False,863777.7054999999,-5503167.0971,3095964.5389
2025-10-02T13:37:36.000304+00:00,394675000,86377775,-550316706,309596446,-45,-26,-12,35779,False,863777.7455,-5503167.0626,3095964.4588
2025-10-02T13:37:37.000304+00:00,394676000,86377779,-550316703,309596436,8,29,32,35800,False,863777.7908000001,-5503167.0271000005,3095964.3632
2025-10-02T13:37:38.000305+00:00,394677000,86377783,-550316698,309596427,19,-33,-11,35833,False,863777.8319,-5503166.9833,3095964.2689
2025-10-02T13:37:39.000305+00:00,394678000,86377787,-550316696,309596416,-16,-30,43,35865,False,863777.8684,-5503166.9629999995,3095964.1643000003
2025-10-02T13:37:40.000305+00:00,394679000,86377790,-550316694,309596408,-11,40,9,35900,False,863777.8989,-5503166.936000001,3095964.0809
2025-10-02T13:37:41.000305+00:00,394680000,86377793,-550316691,309596399,46,-25,-26,35926,False,863777.9346,-5503166.912500001,3095963.9874000004
2025-10-02T13:37:42.000305+00:00,394681000,86377797,-550316690,309596387,-3,-25,-44,35958,False,863777.9697,-5503166.902500001,3095963.8656
2025-10-02T13:37:43.000305+00:00,394682000,86377800,-550316689,309596376,11,-1,0,35995,False,863778.0011,-5503166.8900999995,3095963.76
2025-10-02T13:37:44.000306+00:00,394683000,86377803,-550316687,309596366,22,15,-28,36027,False,863778.0322,-5503166.8685,3095963.6572000002
2025-10-02T13:37:45.000306+00:00,394684000,86377805,-550316685,309596358,-16,2,9,36055,False,863778.0484000001,-5503166.8498,3095963.5809
2025-10-02T13:37:46.000306+00:00,394685000,86377807,-550316684,309596349,-6,41,-4,36074,False,863778.0693999999,-5503166.8359,3095963.4896000004
2025-10-02T13:37:47.000306+00:00,394686000,86377809,-550316682,309596341,-29,-9,25,36093,False,863778.0871,-5503166.820900001,3095963.4125
2025-10-02T13:37:48.000306+00:00,394687000,86377810,-550316681,309596336,28,-15,-48,36112,False,863778.1028,-5503166.8115,3095963.3551999996
2025-10-02T13:37:49.000306+00:00,394688000,86377812,-550316679,309596329,41,13,44,36125,False,863778.1241,-5503166.7887,3095963.2944
2025-10-02T13:37:50.000307+00:00,394689000,86377816,-550316676,309596323,-28,25,45,36144,False,863778.1572,-5503166.757499999,3095963.2345
2025-10-02T13:37:51.000307+00:00,394690000,86377818,-550316672,309596318,-18,10,7,36168,False,863778.1782000001,-5503166.719,3095963.1807000004
2025-10-02T13:37:52.000307+00:00,394691000,86377819,-550316669,309596315,-11,-27,-45,36187,False,863778.1889,-5503166.6927000005,3095963.1455
2025-10-02T13:37:53.000307+00:00,394692000,86377820,-550316665,309596310,19,29,32,36198,False,863778.2019,-5503166.647100001,3095963.1032000002
2025-10-02T13:37:54.000307+00:00,394693000,86377822,-550316661,309596306,37,20,-46,36206,False,863778.2237,-5503166.608,3095963.0554
2025-10-02T13:37:55.000307+00:00,394694000,86377823,-550316656,309596302,9,20,33,36214,False,863778.2309,-5503166.557999999,3095963.0233
