message_type,timestamp,iTOW,week,leapS,numMeas,recStat,version,meas_index,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat
RAWX,2025-09-20T11:51:14+00:00,0.000000000,0,18,0,0,0,,,,,,,,,,,,,,
RAWX,2025-09-20T11:51:19+00:00,0.000000000,0,18,0,0,0,,,,,,,,,,,,,,
RAWX,2025-09-20T11:51:24+00:00,0.000000000,0,18,0,0,0,,,,,,,,,,,,,,
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,0.000000000,21666387.565782413,113857634.043560117,-1666.900634766,0.000000000,5.000000000,0.000000000,0.000000000,1000.000000000,49.000000000,3.000000000,1.000000000,5.000000000,15.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,1.000000000,25419900.942097038,133582480.524216786,2296.640625000,0.000000000,18.000000000,0.000000000,0.000000000,1000.000000000,43.000000000,3.000000000,2.000000000,6.000000000,15.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,2.000000000,23493606.637035687,123459735.097358406,-2903.509033203,0.000000000,21.000000000,0.000000000,0.000000000,1000.000000000,35.000000000,5.000000000,5.000000000,8.000000000,15.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,3.000000000,25134894.815883178,132084763.116280317,-2747.652343750,0.000000000,25.000000000,0.000000000,0.000000000,1000.000000000,26.000000000,9.000000000,7.000000000,8.000000000,3.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,4.000000000,21690948.619445615,113986703.734841749,1077.435302734,0.000000000,29.000000000,0.000000000,0.000000000,1000.000000000,49.000000000,3.000000000,1.000000000,5.000000000,15.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,5.000000000,24848715.664185185,130580881.808079779,-184.454574585,2.000000000,13.000000000,0.000000000,0.000000000,1000.000000000,44.000000000,3.000000000,1.000000000,6.000000000,7.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,6.000000000,24562367.388327304,127902692.289869800,-2782.131347656,3.000000000,41.000000000,0.000000000,0.000000000,1000.000000000,45.000000000,3.000000000,1.000000000,6.000000000,7.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,7.000000000,22600603.151205551,117687271.096749574,-1229.810546875,3.000000000,27.000000000,0.000000000,0.000000000,1000.000000000,34.000000000,5.000000000,4.000000000,8.000000000,7.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,8.000000000,27236115.830588929,141825601.332958192,2669.562011719,3.000000000,29.000000000,0.000000000,0.000000000,1000.000000000,35.000000000,6.000000000,4.000000000,8.000000000,15.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,9.000000000,21512249.878901307,114995303.436296672,2797.211669922,6.000000000,1.000000000,0.000000000,8.000000000,1000.000000000,25.000000000,8.000000000,10.000000000,8.000000000,7.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,10.000000000,23952903.312991094,128086937.593522340,3143.749511719,6.000000000,24.000000000,0.000000000,9.000000000,1000.000000000,46.000000000,5.000000000,1.000000000,5.000000000,7.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,11.000000000,20622590.923930034,110316954.150671571,864.426818848,6.000000000,23.000000000,0.000000000,10.000000000,1000.000000000,46.000000000,5.000000000,1.000000000,5.000000000,15.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,12.000000000,23015165.713196896,123201983.498783812,-4148.470214844,6.000000000,7.000000000,0.000000000,12.000000000,1000.000000000,46.000000000,5.000000000,1.000000000,5.000000000,15.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,13.000000000,20061857.814524665,107430336.200235784,-1229.833496094,6.000000000,8.000000000,0.000000000,13.000000000,1000.000000000,36.000000000,6.000000000,4.000000000,8.000000000,15.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,14.000000000,27815666.093597479,146172311.887933761,-725.881835938,2.000000000,23.000000000,0.000000000,0.000000000,1000.000000000,48.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,15.000000000,26330670.308379214,138368605.576040149,1172.662841797,2.000000000,26.000000000,0.000000000,0.000000000,1000.000000000,46.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,16.000000000,24848718.483232960,100055492.216888949,-141.354736328,2.000000000,13.000000000,6.000000000,0.000000000,1000.000000000,47.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,17.000000000,27815665.961883236,112002160.113723457,-556.168457031,2.000000000,23.000000000,6.000000000,0.000000000,1000.000000000,41.000000000,3.000000000,2.000000000,6.000000000,7.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,18.000000000,26330673.830531165,106022712.434884250,898.456054688,2.000000000,26.000000000,6.000000000,0.000000000,1000.000000000,49.000000000,3.000000000,1.000000000,4.000000000,7.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,19.000000000,29174259.024680104,117472651.202658296,-2094.830566406,2.000000000,27.000000000,6.000000000,0.000000000,0.000000000,27.000000000,7.000000000,15.000000000,10.000000000,1.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,20.000000000,21666384.894572880,88720223.338613272,-1299.011230469,0.000000000,5.000000000,3.000000000,0.000000000,1000.000000000,44.000000000,4.000000000,1.000000000,6.000000000,15.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,21.000000000,25419901.780335695,104090247.816698894,1789.775390625,0.000000000,18.000000000,3.000000000,0.000000000,1000.000000000,45.000000000,4.000000000,1.000000000,5.000000000,15.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,22.000000000,23493610.322591476,96202406.091756985,-2263.388671875,0.000000000,21.000000000,3.000000000,0.000000000,1000.000000000,34.000000000,6.000000000,4.000000000,8.000000000,15.000000000
RAWX,2025-09-20T11:51:29+00:00,0.000000000,2384,18,24,0,0,23.000000000,21690945.446437623,88820794.207873985,839.508117676,0.000000000,29.000000000,3.000000000,0.000000000,1000.000000000,45.000000000,3.000000000,1.000000000,6.000000000,15.000000000
