message_type,timestamp,iTOW,week,leapS,numMeas,recStat,version,meas_index,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,0,21695169.7289768,114008879.105094,-784.47265625,0,4,0,0,20000,36,5,3,7,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,1,26084636.1559152,137075684.757845,2008.302490234,0,7,0,0,20000,48,3,1,5,15
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,2,22728528.6659008,119439224.561464,1655.463134766,0,9,0,0,20000,50,3,1,4,15
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,3,22382453.3003498,117620584.627737,-2501.000976562,0,16,0,0,20000,46,3,1,5,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,4,25753840.494809,135337348.292156,-1887.588867188,2,31,0,0,20000,46,3,1,5,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,5,26593725.3464086,138480507.622022,1294.59375,3,19,0,0,20000,48,3,1,5,15
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,6,24603999.4331339,128119481.579663,-1243.370849609,3,20,0,0,20000,42,3,1,6,15
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,7,24100636.9008384,125498338.413026,-813.284912109,3,37,0,0,20000,50,3,1,5,15
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,8,26198856.7813777,136424322.027559,2532.094970703,3,27,0,0,4000,27,8,9,9,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,9,24600900.4964999,131136611.800805,-2670.378417969,6,10,0,0,20000,26,8,10,8,15
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,10,23886795.1124132,127464512.260244,2966.507080078,6,2,0,3,20000,51,5,1,4,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,11,23354184.236241,124753856.855601,1083.23449707,6,12,0,6,20000,50,5,1,5,15
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,12,22032456.4931105,117734765.698517,-1242.396362305,6,11,0,7,20000,51,5,1,4,15
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,13,21337614.3768153,114061775.117235,-575.22857666,6,1,0,8,20000,45,5,1,6,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,14,22708696.4736162,121604037.659062,-4149.4140625,6,8,0,13,0,16,10,15,12,1
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,15,26864998.3411895,141176555.419412,1233.326904297,2,16,0,0,20000,34,6,5,8,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,16,25178883.3378141,132315927.782358,1752.513916016,2,5,0,0,20000,49,3,1,5,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,17,25375285.3995705,133348022.389191,296.256347656,2,24,0,0,20000,40,4,2,6,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,18,25753844.308589,103700060.399328,-1446.327636719,2,31,6,0,20000,45,3,1,5,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,19,26865006.4514923,108174250.207514,944.765075684,2,16,6,0,20000,35,5,4,8,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,20,25178888.7990343,101384952.217956,1342.939453125,2,5,6,0,10000,47,3,1,5,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,21,25375285.790246,102175760.733641,227.102783203,2,24,6,0,9500,36,4,3,7,7
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,22,21695171.9073922,88838095.9040487,-611.348144531,0,4,3,0,20000,31,6,6,8,15
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,23,26084637.6182435,106812231.679352,1564.933105469,0,7,3,0,20000,41,4,2,7,15
RAWX,2025-09-23T23:29:35+00:00,0,2385,18,25,0,0,24,22728530.2031254,93069529.9569893,1289.78918457,0,9,3,0,20000,47,3,1,5,15
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,0,21695918.4187028,114012809.58616,-787.760009766,0,4,0,0,25000,35,5,3,8,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,1,26082725.3368305,137065642.020883,2008.619140625,0,7,0,0,25000,48,3,1,5,15
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,2,22726954.5483485,119430954.105306,1652.570068359,0,9,0,0,25000,51,3,1,4,15
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,3,22384833.672546,117633093.282048,-2502.685546875,0,16,0,0,25000,47,3,1,5,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,4,25755636.9890714,135346787.630074,-1888.454223633,2,31,0,0,25000,46,3,1,5,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,5,26592483.2667134,138474040.901096,1291.915771484,3,19,0,0,25000,47,3,1,5,15
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,6,24605194.6053874,128125705.331484,-1246.397705078,3,20,0,0,25000,42,3,2,6,15
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,7,24101417.796407,125502404.883779,-813.7109375,3,37,0,0,25000,50,3,1,4,15
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,8,26196428.2677303,136411659.226612,2532.383789062,3,27,0,0,9000,27,7,7,8,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,9,24603405.5587383,131149963.757584,-2669.594726562,6,10,0,0,25000,26,8,10,8,15
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,10,23884016.7490527,127449685.753301,2963.734375,6,2,0,3,25000,51,5,1,4,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,11,23353170.6920661,124748443.293108,1082.067871094,6,12,0,6,25000,50,5,1,4,15
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,12,22033619.4861852,117740978.81033,-1243.128662109,6,11,0,7,25000,51,5,1,4,15
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,13,21338154.3357618,114064662.185502,-579.918029785,6,1,0,8,25000,45,5,1,6,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,14,22712589.2516468,121624883.31697,-4149.180175781,6,8,0,13,0,24,10,15,12,1
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,15,26863825.5844387,141170391.608205,1232.130371094,2,16,0,0,25000,34,5,4,8,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,16,25177216.3743542,132307167.853939,1751.04296875,2,5,0,0,25000,50,3,1,4,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,17,25375003.757663,133346544.507896,294.682617188,2,24,0,0,25000,40,4,2,6,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,18,25755640.3686202,103707293.145844,-1446.887207031,2,31,6,0,25000,45,3,1,5,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,19,26863833.2311241,108169527.28971,944.071228027,2,16,6,0,25000,34,5,4,8,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,20,25177221.636572,101378240.090864,1341.695068359,2,5,6,0,15000,47,3,1,5,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,21,25375004.6273121,102174628.344223,225.888412476,2,24,6,0,14500,37,4,3,7,7
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,22,21695919.7068779,88841158.65079,-614.173583984,0,4,3,0,25000,30,6,7,9,15
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,23,26082726.5133241,106804406.154714,1565.305786133,0,7,3,0,25000,41,4,2,6,15
RAWX,2025-09-23T23:29:40+00:00,0,2385,18,25,0,0,24,22726956.2239882,93063085.464157,1287.716796875,0,9,3,0,25000,47,3,1,5,15
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,0,21696669.9628656,114016758.600514,-791.514099121,0,4,0,0,30000,35,5,3,8,7
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,1,26080814.2693942,137055598.820645,2008.653564453,0,7,0,0,30000,48,3,1,5,15
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,2,22725383.6782818,119422699.199557,1649.393554688,0,9,0,0,30000,51,3,1,4,15
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,3,22387215.4744035,117645610.577284,-2504.333496094,0,16,0,0,30000,47,3,1,5,7
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,4,25757434.1622171,135356232.145476,-1889.59375,2,31,0,0,30000,46,3,1,5,7
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,5,26591244.0354522,138467588.112333,1289.096191406,3,19,0,0,30000,47,3,1,5,15
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,6,24606392.4923363,128131944.097195,-1249.261962891,3,20,0,0,30000,41,4,2,7,15
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,7,24102199.477375,125506475.444681,-814.655761719,3,37,0,0,30000,50,3,1,4,15
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,8,26194000.3602336,136398999.069206,2531.450195312,3,27,0,0,14000,28,7,7,8,7
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,9,24605905.1383974,131163315.575791,-2670.756591797,6,10,0,0,30000,25,8,10,8,15
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,10,23881241.5233809,127434875.070657,2960.498291016,6,2,0,3,30000,51,5,1,4,7
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,11,23352158.341486,124743036.769615,1080.550048828,6,12,0,6,30000,50,5,1,5,15
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,12,22034783.0778025,117747196.781412,-1244.183837891,6,11,0,7,30000,51,5,1,4,15
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,13,21338698.9364662,114067574.121095,-584.958251953,6,1,0,8,30000,44,5,1,6,7
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,14,22716482.7745922,121645732.338031,-4156.254394531,6,8,0,13,4500,27,8,8,8,15
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,15,26862654.4770127,141164235.849408,1230.936523438,2,16,0,0,30000,34,5,4,8,7
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,16,25175551.1755998,132298416.289861,1749.42175293,2,5,0,0,30000,50,3,1,4,7
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,17,25374724.1006131,133345075.531204,292.771484375,2,24,0,0,30000,40,4,2,6,7
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,18,25757437.6547735,103714529.85451,-1447.734619141,2,31,6,0,30000,45,3,1,5,7
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,19,26862661.6351618,108164810.588506,942.460205078,2,16,6,0,30000,34,5,4,8,7
RAWX,2025-09-23T23:29:45+00:00,0,2385,18,25,0,0,20,25175555.949072,101371534.356074,1340.44921875,2,5,6,0,20000,47,3,1,5,7
