timestamp_utc,iTOW,tAcc,nano,year,month,day,hour,min,sec,valid,validTOW,validWKN,validUTC,authStatus,utcStandard
2025-11-25T15:29:02.000148+00:00,228560000,26,-148823,2025,11,25,15,29,2,55,True,True,True,3,3
2025-11-25T15:29:07.000148+00:00,228565000,25,-148785,2025,11,25,15,29,7,55,True,True,True,3,3
2025-11-25T15:29:12.000148+00:00,228570000,25,-148759,2025,11,25,15,29,12,55,True,True,True,3,3
2025-11-25T15:29:17.000148+00:00,228575000,25,-148740,2025,11,25,15,29,17,55,True,True,True,3,3
2025-11-25T15:29:22.000148+00:00,228580000,25,-148727,2025,11,25,15,29,22,55,True,True,True,3,3
2025-11-25T15:29:27.000148+00:00,228585000,25,-148720,2025,11,25,15,29,27,55,True,True,True,3,3
2025-11-25T15:29:32.000148+00:00,228590000,24,-148717,2025,11,25,15,29,32,55,True,True,True,3,3
2025-11-25T15:29:37.000148+00:00,228595000,24,-148718,2025,11,25,15,29,37,55,True,True,True,3,3
2025-11-25T15:29:42.000148+00:00,228600000,24,-148725,2025,11,25,15,29,42,55,True,True,True,3,3
2025-11-25T15:29:47.000148+00:00,228605000,24,-148739,2025,11,25,15,29,47,55,True,True,True,3,3
2025-11-25T15:29:52.000148+00:00,228610000,24,-148756,2025,11,25,15,29,52,55,True,True,True,3,3
2025-11-25T15:29:57.000148+00:00,228615000,24,-148778,2025,11,25,15,29,57,55,True,True,True,3,3
2025-11-25T15:30:02.000148+00:00,228620000,24,-148801,2025,11,25,15,30,2,55,True,True,True,3,3
2025-11-25T15:30:07.000148+00:00,228625000,24,-148830,2025,11,25,15,30,7,55,True,True,True,3,3
2025-11-25T15:30:12.000148+00:00,228630000,24,-148863,2025,11,25,15,30,12,55,True,True,True,3,3
2025-11-25T15:30:17.000148+00:00,228635000,24,-148899,2025,11,25,15,30,17,55,True,True,True,3,3
2025-11-25T15:30:22.000148+00:00,228640000,24,-148937,2025,11,25,15,30,22,55,True,True,True,3,3
2025-11-25T15:30:27.000148+00:00,228645000,24,-148973,2025,11,25,15,30,27,55,True,True,True,3,3
2025-11-25T15:30:32.000149+00:00,228650000,24,-149010,2025,11,25,15,30,32,55,True,True,True,3,3
2025-11-25T15:30:37.000149+00:00,228655000,24,-149047,2025,11,25,15,30,37,55,True,True,True,3,3
2025-11-25T15:30:42.000149+00:00,228660000,24,-149085,2025,11,25,15,30,42,55,True,True,True,3,3
2025-11-25T15:30:47.000149+00:00,228665000,24,-149125,2025,11,25,15,30,47,55,True,True,True,3,3
2025-11-25T15:30:52.000149+00:00,228670000,24,-149166,2025,11,25,15,30,52,55,True,True,True,3,3
2025-11-25T15:30:57.000149+00:00,228675000,24,-149206,2025,11,25,15,30,57,55,True,True,True,3,3
2025-11-25T15:31:02.000149+00:00,228680000,24,-149245,2025,11,25,15,31,2,55,True,True,True,3,3
2025-11-25T15:31:07.000149+00:00,228685000,24,-149282,2025,11,25,15,31,7,55,True,True,True,3,3
2025-11-25T15:31:12.000149+00:00,228690000,24,-149315,2025,11,25,15,31,12,55,True,True,True,3,3
2025-11-25T15:31:17.000149+00:00,228695000,24,-149344,2025,11,25,15,31,17,55,True,True,True,3,3
2025-11-25T15:31:22.000149+00:00,228700000,24,-149375,2025,11,25,15,31,22,55,True,True,True,3,3
2025-11-25T15:31:27.000149+00:00,228705000,24,-149410,2025,11,25,15,31,27,55,True,True,True,3,3
2025-11-25T15:31:32.000149+00:00,228710000,24,-149446,2025,11,25,15,31,32,55,True,True,True,3,3
2025-11-25T15:31:37.000149+00:00,228715000,24,-149485,2025,11,25,15,31,37,55,True,True,True,3,3
2025-11-25T15:31:42.000149+00:00,228720000,24,-149529,2025,11,25,15,31,42,55,True,True,True,3,3
2025-11-25T15:31:47.000149+00:00,228725000,24,-149579,2025,11,25,15,31,47,55,True,True,True,3,3
2025-11-25T15:31:52.000149+00:00,228730000,24,-149631,2025,11,25,15,31,52,55,True,True,True,3,3
2025-11-25T15:31:57.000149+00:00,228735000,24,-149681,2025,11,25,15,31,57,55,True,True,True,3,3
2025-11-25T15:32:02.000149+00:00,228740000,24,-149718,2025,11,25,15,32,2,55,True,True,True,3,3
