iTOW,gpsFix,gpsFixOk,diffSoln,wknSet,towSet,diffCorr,carrSolnValid,mapMatching,psmState,spoofDetState,carrSoln,ttff,msss
387319000,3,True,False,True,True,False,True,0,0,0,0,18571,3109560
387329000,3,True,False,True,True,False,True,0,0,0,0,18571,3119560
387339000,3,True,False,True,True,False,True,0,0,0,0,18571,3129560
387349000,3,True,False,True,True,False,True,0,0,0,0,18571,3139560
387359000,3,True,False,True,True,False,True,0,0,0,0,18571,3149560
387369000,3,True,False,True,True,False,True,0,0,0,0,18571,3159560
387379000,3,True,False,True,True,False,True,0,0,0,0,18571,3169560
387389000,3,True,False,True,True,False,True,0,0,0,0,18571,3179560
387399000,3,True,False,True,True,False,True,0,0,0,0,18571,3189560
387409000,3,True,False,True,True,False,True,0,0,0,0,18571,3199560
387419000,3,True,False,True,True,False,True,0,0,0,0,18571,3209560
387429000,3,True,False,True,True,False,True,0,0,0,0,18571,3219560
387439000,3,True,False,True,True,False,True,0,0,0,0,18571,3229560
387449000,3,True,False,True,True,False,True,0,0,0,0,18571,3239560
387459000,3,True,False,True,True,False,True,0,0,0,0,18571,3249560
387469000,3,True,False,True,True,False,True,0,0,0,0,18571,3259560
387479000,3,True,False,True,True,False,True,0,0,0,0,18571,3269560
387489000,3,True,False,True,True,False,True,0,0,0,0,18571,3279560
387499000,3,True,False,True,True,False,True,0,0,0,0,18571,3289560
387509000,3,True,False,True,True,False,True,0,0,0,0,18571,3299560
387519000,3,True,False,True,True,False,True,0,0,0,0,18571,3309560
387529000,3,True,False,True,True,False,True,0,0,0,0,18571,3319560
387539000,3,True,False,True,True,False,True,0,0,0,0,18571,3329560
387549000,3,True,False,True,True,False,True,0,0,0,0,18571,3339560
387559000,3,True,False,True,True,False,True,0,0,0,0,18571,3349560
387569000,3,True,False,True,True,False,True,0,0,0,0,18571,3359560
387579000,3,True,False,True,True,False,True,0,0,0,0,18571,3369560
387589000,3,True,False,True,True,False,True,0,0,0,0,18571,3379560
387599000,3,True,False,True,True,False,True,0,0,0,0,18571,3389560
387609000,3,True,False,True,True,False,True,0,0,0,0,18571,3399560
387619000,3,True,False,True,True,False,True,0,0,0,0,18571,3409560
387629000,3,True,False,True,True,False,True,0,0,0,0,18571,3419560
387639000,3,True,False,True,True,False,True,0,0,0,0,18571,3429560
387649000,3,True,False,True,True,False,True,0,0,0,0,18571,3439560
387659000,3,True,False,True,True,False,True,0,0,0,0,18571,3449560
387669000,3,True,False,True,True,False,True,0,0,0,0,18571,3459560
387679000,3,True,False,True,True,False,True,0,0,0,0,18571,3469560
387689000,3,True,False,True,True,False,True,0,0,0,0,18571,3479560
387699000,3,True,False,True,True,False,True,0,0,0,0,18571,3489560
387709000,3,True,False,True,True,False,True,0,0,0,0,18571,3499560
387719000,3,True,False,True,True,False,True,0,0,0,0,18571,3509560
387729000,3,True,False,True,True,False,True,0,0,0,0,18571,3519560
387739000,3,True,False,True,True,False,True,0,0,0,0,18571,3529560
387749000,3,True,False,True,True,False,True,0,0,0,0,18571,3539560
387759000,3,True,False,True,True,False,True,0,0,0,0,18571,3549560
387769000,3,True,False,True,True,False,True,0,0,0,0,18571,3559560
387779000,3,True,False,True,True,False,True,0,0,0,0,18571,3569560
387789000,3,True,False,True,True,False,True,0,0,0,0,18571,3579560
387799000,3,True,False,True,True,False,True,0,0,0,0,18571,3589560
387809000,3,True,False,True,True,False,True,0,0,0,0,18571,3599560
387819000,3,True,False,True,True,False,True,0,0,0,0,18571,3609560
387829000,3,True,False,True,True,False,True,0,0,0,0,18571,3619560
387839000,3,True,False,True,True,False,True,0,0,0,0,18571,3629560
387849000,3,True,False,True,True,False,True,0,0,0,0,18571,3639560
387859000,3,True,False,True,True,False,True,0,0,0,0,18571,3649560
387869000,3,True,False,True,True,False,True,0,0,0,0,18571,3659560
387879000,3,True,False,True,True,False,True,0,0,0,0,18571,3669560
387889000,3,True,False,True,True,False,True,0,0,0,0,18571,3679560
387899000,3,True,False,True,True,False,True,0,0,0,0,18571,3689560
387909000,3,True,False,True,True,False,True,0,0,0,0,18571,3699560
387919000,3,True,False,True,True,False,True,0,0,0,0,18571,3709560
387929000,3,True,False,True,True,False,True,0,0,0,0,18571,3719560
387939000,3,True,False,True,True,False,True,0,0,0,0,18571,3729560
387949000,3,True,False,True,True,False,True,0,0,0,0,18571,3739560
387959000,3,True,False,True,True,False,True,0,0,0,0,18571,3749560
387969000,3,True,False,True,True,False,True,0,0,0,0,18571,3759560
387979000,3,True,False,True,True,False,True,0,0,0,0,18571,3769560
387989000,3,True,False,True,True,False,True,0,0,0,0,18571,3779560
387999000,3,True,False,True,True,False,True,0,0,0,0,18571,3789560
388009000,3,True,False,True,True,False,True,0,0,0,0,18571,3799560
388019000,3,True,False,True,True,False,True,0,0,0,0,18571,3809560
388029000,3,True,False,True,True,False,True,0,0,0,0,18571,3819560
388039000,3,True,False,True,True,False,True,0,0,0,0,18571,3829560
388049000,3,True,False,True,True,False,True,0,0,0,0,18571,3839560
388059000,3,True,False,True,True,False,True,0,0,0,0,18571,3849560
388069000,3,True,False,True,True,False,True,0,0,0,0,18571,3859560
388079000,3,True,False,True,True,False,True,0,0,0,0,18571,3869560
388089000,3,True,False,True,True,False,True,0,0,0,0,18571,3879560
388099000,3,True,False,True,True,False,True,0,0,0,0,18571,3889560
388109000,3,True,False,True,True,False,True,0,0,0,0,18571,3899560
388119000,3,True,False,True,True,False,True,0,0,0,0,18571,3909560
388129000,3,True,False,True,True,False,True,0,0,0,0,18571,3919560
388139000,3,True,False,True,True,False,True,0,0,0,0,18571,3929560
388149000,3,True,False,True,True,False,True,0,0,0,0,18571,3939560
388159000,3,True,False,True,True,False,True,0,0,0,0,18571,3949560
388169000,3,True,False,True,True,False,True,0,0,0,0,18571,3959560
388179000,3,True,False,True,True,False,True,0,0,0,0,18571,3969560
388189000,3,True,False,True,True,False,True,0,0,0,0,18571,3979560
388199000,3,True,False,True,True,False,True,0,0,0,0,18571,3989560
388209000,3,True,False,True,True,False,True,0,0,0,0,18571,3999560
388219000,3,True,False,True,True,False,True,0,0,0,0,18571,4009560
388229000,3,True,False,True,True,False,True,0,0,0,0,18571,4019560
388239000,3,True,False,True,True,False,True,0,0,0,0,18571,4029560
388249000,3,True,False,True,True,False,True,0,0,0,0,18571,4039560
388259000,3,True,False,True,True,False,True,0,0,0,0,18571,4049560
388269000,3,True,False,True,True,False,True,0,0,0,0,18571,4059560
388279000,3,True,False,True,True,False,True,0,0,0,0,18571,4069560
388289000,3,True,False,True,True,False,True,0,0,0,0,18571,4079560
388299000,3,True,False,True,True,False,True,0,0,0,0,18571,4089560
388309000,3,True,False,True,True,False,True,0,0,0,0,18571,4099560
388319000,3,True,False,True,True,False,True,0,0,0,0,18571,4109560
388329000,3,True,False,True,True,False,True,0,0,0,0,18571,4119560
388339000,3,True,False,True,True,False,True,0,0,0,0,18571,4129560
388349000,3,True,False,True,True,False,True,0,0,0,0,18571,4139560
388359000,3,True,False,True,True,False,True,0,0,0,0,18571,4149560
388369000,3,True,False,True,True,False,True,0,0,0,0,18571,4159560
388379000,3,True,False,True,True,False,True,0,0,0,0,18571,4169560
388389000,3,True,False,True,True,False,True,0,0,0,0,18571,4179560
388399000,3,True,False,True,True,False,True,0,0,0,0,18571,4189560
388409000,3,True,False,True,True,False,True,0,0,0,0,18571,4199560
388419000,3,True,False,True,True,False,True,0,0,0,0,18571,4209560
388429000,3,True,False,True,True,False,True,0,0,0,0,18571,4219560
388439000,3,True,False,True,True,False,True,0,0,0,0,18571,4229560
388449000,3,True,False,True,True,False,True,0,0,0,0,18571,4239560
388459000,3,True,False,True,True,False,True,0,0,0,0,18571,4249560
388469000,3,True,False,True,True,False,True,0,0,0,0,18571,4259560
388479000,3,True,False,True,True,False,True,0,0,0,0,18571,4269560
388489000,3,True,False,True,True,False,True,0,0,0,0,18571,4279560
388499000,3,True,False,True,True,False,True,0,0,0,0,18571,4289560
388509000,3,True,False,True,True,False,True,0,0,0,0,18571,4299560
388519000,3,True,False,True,True,False,True,0,0,0,0,18571,4309560
388529000,3,True,False,True,True,False,True,0,0,0,0,18571,4319560
388539000,3,True,False,True,True,False,True,0,0,0,0,18571,4329560
388549000,3,True,False,True,True,False,True,0,0,0,0,18571,4339560
388559000,3,True,False,True,True,False,True,0,0,0,0,18571,4349560
388569000,3,True,False,True,True,False,True,0,0,0,0,18571,4359560
388579000,3,True,False,True,True,False,True,0,0,0,0,18571,4369560
388589000,3,True,False,True,True,False,True,0,0,0,0,18571,4379560
388599000,3,True,False,True,True,False,True,0,0,0,0,18571,4389560
388609000,3,True,False,True,True,False,True,0,0,0,0,18571,4399560
388619000,3,True,False,True,True,False,True,0,0,0,0,18571,4409560
388629000,3,True,False,True,True,False,True,0,0,0,0,18571,4419560
388639000,3,True,False,True,True,False,True,0,0,0,0,18571,4429560
388649000,3,True,False,True,True,False,True,0,0,0,0,18571,4439560
388659000,3,True,False,True,True,False,True,0,0,0,0,18571,4449560
388669000,3,True,False,True,True,False,True,0,0,0,0,18571,4459560
388679000,3,True,False,True,True,False,True,0,0,0,0,18571,4469560
388689000,3,True,False,True,True,False,True,0,0,0,0,18571,4479560
388699000,3,True,False,True,True,False,True,0,0,0,0,18571,4489560
388709000,3,True,False,True,True,False,True,0,0,0,0,18571,4499560
388719000,3,True,False,True,True,False,True,0,0,0,0,18571,4509560
388729000,3,True,False,True,True,False,True,0,0,0,0,18571,4519560
388739000,3,True,False,True,True,False,True,0,0,0,0,18571,4529560
388749000,3,True,False,True,True,False,True,0,0,0,0,18571,4539560
388759000,3,True,False,True,True,False,True,0,0,0,0,18571,4549560
388769000,3,True,False,True,True,False,True,0,0,0,0,18571,4559560
388779000,3,True,False,True,True,False,True,0,0,0,0,18571,4569560
388789000,3,True,False,True,True,False,True,0,0,0,0,18571,4579560
388799000,3,True,False,True,True,False,True,0,0,0,0,18571,4589560
388809000,3,True,False,True,True,False,True,0,0,0,0,18571,4599560
388819000,3,True,False,True,True,False,True,0,0,0,0,18571,4609560
388829000,3,True,False,True,True,False,True,0,0,0,0,18571,4619560
388839000,3,True,False,True,True,False,True,0,0,0,0,18571,4629560
388849000,3,True,False,True,True,False,True,0,0,0,0,18571,4639560
388859000,3,True,False,True,True,False,True,0,0,0,0,18571,4649560
388869000,3,True,False,True,True,False,True,0,0,0,0,18571,4659560
388879000,3,True,False,True,True,False,True,0,0,0,0,18571,4669560
388889000,3,True,False,True,True,False,True,0,0,0,0,18571,4679560
388899000,3,True,False,True,True,False,True,0,0,0,0,18571,4689560
388909000,3,True,False,True,True,False,True,0,0,0,0,18571,4699560
388919000,3,True,False,True,True,False,True,0,0,0,0,18571,4709560
388929000,3,True,False,True,True,False,True,0,0,0,0,18571,4719560
388939000,3,True,False,True,True,False,True,0,0,0,0,18571,4729560
388949000,3,True,False,True,True,False,True,0,0,0,0,18571,4739560
388959000,3,True,False,True,True,False,True,0,0,0,0,18571,4749560
388969000,3,True,False,True,True,False,True,0,0,0,0,18571,4759560
388979000,3,True,False,True,True,False,True,0,0,0,0,18571,4769560
388989000,3,True,False,True,True,False,True,0,0,0,0,18571,4779560
388999000,3,True,False,True,True,False,True,0,0,0,0,18571,4789560
389009000,3,True,False,True,True,False,True,0,0,0,0,18571,4799560
389019000,3,True,False,True,True,False,True,0,0,0,0,18571,4809560
389029000,3,True,False,True,True,False,True,0,0,0,0,18571,4819560
389039000,3,True,False,True,True,False,True,0,0,0,0,18571,4829560
389049000,3,True,False,True,True,False,True,0,0,0,0,18571,4839560
389059000,3,True,False,True,True,False,True,0,0,0,0,18571,4849560
389069000,3,True,False,True,True,False,True,0,0,0,0,18571,4859560
389079000,3,True,False,True,True,False,True,0,0,0,0,18571,4869560
389089000,3,True,False,True,True,False,True,0,0,0,0,18571,4879560
389099000,3,True,False,True,True,False,True,0,0,0,0,18571,4889560
389109000,3,True,False,True,True,False,True,0,0,0,0,18571,4899560
389119000,3,True,False,True,True,False,True,0,0,0,0,18571,4909560
389129000,3,True,False,True,True,False,True,0,0,0,0,18571,4919560
389139000,3,True,False,True,True,False,True,0,0,0,0,18571,4929560
389149000,3,True,False,True,True,False,True,0,0,0,0,18571,4939560
389159000,3,True,False,True,True,False,True,0,0,0,0,18571,4949560
389169000,3,True,False,True,True,False,True,0,0,0,0,18571,4959560
389179000,3,True,False,True,True,False,True,0,0,0,0,18571,4969560
389189000,3,True,False,True,True,False,True,0,0,0,0,18571,4979560
389199000,3,True,False,True,True,False,True,0,0,0,0,18571,4989560
389209000,3,True,False,True,True,False,True,0,0,0,0,18571,4999560
389219000,3,True,False,True,True,False,True,0,0,0,0,18571,5009560
389229000,3,True,False,True,True,False,True,0,0,0,0,18571,5019560
389239000,3,True,False,True,True,False,True,0,0,0,0,18571,5029560
389249000,3,True,False,True,True,False,True,0,0,0,0,18571,5039560
389259000,3,True,False,True,True,False,True,0,0,0,0,18571,5049559
389269000,3,True,False,True,True,False,True,0,0,0,0,18571,5059559
389279000,3,True,False,True,True,False,True,0,0,0,0,18571,5069559
389289000,3,True,False,True,True,False,True,0,0,0,0,18571,5079559
389299000,3,True,False,True,True,False,True,0,0,0,0,18571,5089559
389309000,3,True,False,True,True,False,True,0,0,0,0,18571,5099559
389319000,3,True,False,True,True,False,True,0,0,0,0,18571,5109559
389329000,3,True,False,True,True,False,True,0,0,0,0,18571,5119559
389339000,3,True,False,True,True,False,True,0,0,0,0,18571,5129559
389349000,3,True,False,True,True,False,True,0,0,0,0,18571,5139559
389359000,3,True,False,True,True,False,True,0,0,0,0,18571,5149559
389369000,3,True,False,True,True,False,True,0,0,0,0,18571,5159559
389379000,3,True,False,True,True,False,True,0,0,0,0,18571,5169559
389389000,3,True,False,True,True,False,True,0,0,0,0,18571,5179559
389399000,3,True,False,True,True,False,True,0,0,0,0,18571,5189559
389409000,3,True,False,True,True,False,True,0,0,0,0,18571,5199559
389419000,3,True,False,True,True,False,True,0,0,0,0,18571,5209559
389429000,3,True,False,True,True,False,True,0,0,0,0,18571,5219559
389439000,3,True,False,True,True,False,True,0,0,0,0,18571,5229559
389449000,3,True,False,True,True,False,True,0,0,0,0,18571,5239559
389459000,3,True,False,True,True,False,True,0,0,0,0,18571,5249559
389469000,3,True,False,True,True,False,True,0,0,0,0,18571,5259559
389479000,3,True,False,True,True,False,True,0,0,0,0,18571,5269559
389489000,3,True,False,True,True,False,True,0,0,0,0,18571,5279559
389499000,3,True,False,True,True,False,True,0,0,0,0,18571,5289559
389509000,3,True,False,True,True,False,True,0,0,0,0,18571,5299559
389519000,3,True,False,True,True,False,True,0,0,0,0,18571,5309559
389529000,3,True,False,True,True,False,True,0,0,0,0,18571,5319559
389539000,3,True,False,True,True,False,True,0,0,0,0,18571,5329559
389549000,3,True,False,True,True,False,True,0,0,0,0,18571,5339559
389559000,3,True,False,True,True,False,True,0,0,0,0,18571,5349559
389569000,3,True,False,True,True,False,True,0,0,0,0,18571,5359559
389579000,3,True,False,True,True,False,True,0,0,0,0,18571,5369559
389589000,3,True,False,True,True,False,True,0,0,0,0,18571,5379559
389599000,3,True,False,True,True,False,True,0,0,0,0,18571,5389559
389609000,3,True,False,True,True,False,True,0,0,0,0,18571,5399559
389619000,3,True,False,True,True,False,True,0,0,0,0,18571,5409559
389629000,3,True,False,True,True,False,True,0,0,0,0,18571,5419559
389639000,3,True,False,True,True,False,True,0,0,0,0,18571,5429559
389649000,3,True,False,True,True,False,True,0,0,0,0,18571,5439559
389659000,3,True,False,True,True,False,True,0,0,0,0,18571,5449559
389669000,3,True,False,True,True,False,True,0,0,0,0,18571,5459559
389679000,3,True,False,True,True,False,True,0,0,0,0,18571,5469559
389689000,3,True,False,True,True,False,True,0,0,0,0,18571,5479559
389699000,3,True,False,True,True,False,True,0,0,0,0,18571,5489559
389709000,3,True,False,True,True,False,True,0,0,0,0,18571,5499559
389719000,3,True,False,True,True,False,True,0,0,0,0,18571,5509559
389729000,3,True,False,True,True,False,True,0,0,0,0,18571,5519559
389739000,3,True,False,True,True,False,True,0,0,0,0,18571,5529559
389749000,3,True,False,True,True,False,True,0,0,0,0,18571,5539559
389759000,3,True,False,True,True,False,True,0,0,0,0,18571,5549559
389769000,3,True,False,True,True,False,True,0,0,0,0,18571,5559559
389779000,3,True,False,True,True,False,True,0,0,0,0,18571,5569559
389789000,3,True,False,True,True,False,True,0,0,0,0,18571,5579559
389799000,3,True,False,True,True,False,True,0,0,0,0,18571,5589559
389809000,3,True,False,True,True,False,True,0,0,0,0,18571,5599559
389819000,3,True,False,True,True,False,True,0,0,0,0,18571,5609559
389829000,3,True,False,True,True,False,True,0,0,0,0,18571,5619559
389839000,3,True,False,True,True,False,True,0,0,0,0,18571,5629559
389849000,3,True,False,True,True,False,True,0,0,0,0,18571,5639559
389859000,3,True,False,True,True,False,True,0,0,0,0,18571,5649559
389869000,3,True,False,True,True,False,True,0,0,0,0,18571,5659559
389879000,3,True,False,True,True,False,True,0,0,0,0,18571,5669559
389889000,3,True,False,True,True,False,True,0,0,0,0,18571,5679559
389899000,3,True,False,True,True,False,True,0,0,0,0,18571,5689559
389909000,3,True,False,True,True,False,True,0,0,0,0,18571,5699559
389919000,3,True,False,True,True,False,True,0,0,0,0,18571,5709559
389929000,3,True,False,True,True,False,True,0,0,0,0,18571,5719559
389939000,3,True,False,True,True,False,True,0,0,0,0,18571,5729559
389949000,3,True,False,True,True,False,True,0,0,0,0,18571,5739559
389959000,3,True,False,True,True,False,True,0,0,0,0,18571,5749559
389969000,3,True,False,True,True,False,True,0,0,0,0,18571,5759559
389979000,3,True,False,True,True,False,True,0,0,0,0,18571,5769559
389989000,3,True,False,True,True,False,True,0,0,0,0,18571,5779559
389999000,3,True,False,True,True,False,True,0,0,0,0,18571,5789559
390009000,3,True,False,True,True,False,True,0,0,0,0,18571,5799559
390019000,3,True,False,True,True,False,True,0,0,0,0,18571,5809559
390029000,3,True,False,True,True,False,True,0,0,0,0,18571,5819559
390039000,3,True,False,True,True,False,True,0,0,0,0,18571,5829559
390049000,3,True,False,True,True,False,True,0,0,0,0,18571,5839559
390059000,3,True,False,True,True,False,True,0,0,0,0,18571,5849559
390069000,3,True,False,True,True,False,True,0,0,0,0,18571,5859559
390079000,3,True,False,True,True,False,True,0,0,0,0,18571,5869559
390089000,3,True,False,True,True,False,True,0,0,0,0,18571,5879559
390099000,3,True,False,True,True,False,True,0,0,0,0,18571,5889559
390109000,3,True,False,True,True,False,True,0,0,0,0,18571,5899559
390119000,3,True,False,True,True,False,True,0,0,0,0,18571,5909559
390129000,3,True,False,True,True,False,True,0,0,0,0,18571,5919559
390139000,3,True,False,True,True,False,True,0,0,0,0,18571,5929559
390149000,3,True,False,True,True,False,True,0,0,0,0,18571,5939559
390159000,3,True,False,True,True,False,True,0,0,0,0,18571,5949559
390169000,3,True,False,True,True,False,True,0,0,0,0,18571,5959559
390179000,3,True,False,True,True,False,True,0,0,0,0,18571,5969559
390189000,3,True,False,True,True,False,True,0,0,0,0,18571,5979559
390199000,3,True,False,True,True,False,True,0,0,0,0,18571,5989559
390209000,3,True,False,True,True,False,True,0,0,0,0,18571,5999559
390219000,3,True,False,True,True,False,True,0,0,0,0,18571,6009559
390229000,3,True,False,True,True,False,True,0,0,0,0,18571,6019559
390239000,3,True,False,True,True,False,True,0,0,0,0,18571,6029559
390249000,3,True,False,True,True,False,True,0,0,0,0,18571,6039559
390259000,3,True,False,True,True,False,True,0,0,0,0,18571,6049559
390269000,3,True,False,True,True,False,True,0,0,0,0,18571,6059559
390279000,3,True,False,True,True,False,True,0,0,0,0,18571,6069559
390289000,3,True,False,True,True,False,True,0,0,0,0,18571,6079559
390299000,3,True,False,True,True,False,True,0,0,0,0,18571,6089559
390309000,3,True,False,True,True,False,True,0,0,0,0,18571,6099559
390319000,3,True,False,True,True,False,True,0,0,0,0,18571,6109559
390329000,3,True,False,True,True,False,True,0,0,0,0,18571,6119559
390339000,3,True,False,True,True,False,True,0,0,0,0,18571,6129559
390349000,3,True,False,True,True,False,True,0,0,0,0,18571,6139559
390359000,3,True,False,True,True,False,True,0,0,0,0,18571,6149559
390369000,3,True,False,True,True,False,True,0,0,0,0,18571,6159559
390379000,3,True,False,True,True,False,True,0,0,0,0,18571,6169559
390389000,3,True,False,True,True,False,True,0,0,0,0,18571,6179559
390399000,3,True,False,True,True,False,True,0,0,0,0,18571,6189559
390409000,3,True,False,True,True,False,True,0,0,0,0,18571,6199559
390419000,3,True,False,True,True,False,True,0,0,0,0,18571,6209559
390429000,3,True,False,True,True,False,True,0,0,0,0,18571,6219559
390439000,3,True,False,True,True,False,True,0,0,0,0,18571,6229559
390449000,3,True,False,True,True,False,True,0,0,0,0,18571,6239559
390459000,3,True,False,True,True,False,True,0,0,0,0,18571,6249559
