iTOW,galTow,fGalTow,galWno,leapS,galTowValid,galWnoValid,leapSValid,tAcc
392109000,392109,-138155,1377,18,True,True,True,12
392119000,392119,-133396,1377,18,True,True,True,12
392129000,392129,-128636,1377,18,True,True,True,12
392139000,392139,-123877,1377,18,True,True,True,12
392149000,392149,-119118,1377,18,True,True,True,12
392159000,392159,-114358,1377,18,True,True,True,12
392169000,392169,-109600,1377,18,True,True,True,12
392179000,392179,-104843,1377,18,True,True,True,12
392189000,392189,-100085,1377,18,True,True,True,12
392199000,392199,-95328,1377,18,True,True,True,12
392209000,392209,-90570,1377,18,True,True,True,12
392219000,392219,-85811,1377,18,True,True,True,12
392229000,392229,-81053,1377,18,True,True,True,12
392239000,392239,-76295,1377,18,True,True,True,12
392249000,392249,-71537,1377,18,True,True,True,12
392259000,392259,-66780,1377,18,True,True,True,12
392269000,392269,-62021,1377,18,True,True,True,13
392279000,392279,-57263,1377,18,True,True,True,13
392289000,392289,-52505,1377,18,True,True,True,13
392299000,392299,-47748,1377,18,True,True,True,13
392309000,392309,-42991,1377,18,True,True,True,13
392319000,392319,-38234,1377,18,True,True,True,13
392329000,392329,-33477,1377,18,True,True,True,12
392339000,392339,-28721,1377,18,True,True,True,12
392349000,392349,-23964,1377,18,True,True,True,12
392359000,392359,-19208,1377,18,True,True,True,12
392369000,392369,-14451,1377,18,True,True,True,12
392379000,392379,-9693,1377,18,True,True,True,12
392389000,392389,-4934,1377,18,True,True,True,12
392399000,392399,-177,1377,18,True,True,True,12
392409000,392409,4581,1377,18,True,True,True,12
392419000,392419,9338,1377,18,True,True,True,12
392429000,392429,14096,1377,18,True,True,True,13
392439000,392439,18853,1377,18,True,True,True,13
392449000,392449,23610,1377,18,True,True,True,13
392459000,392459,28368,1377,18,True,True,True,13
392469000,392469,33126,1377,18,True,True,True,13
392479000,392479,37884,1377,18,True,True,True,13
392489000,392489,42640,1377,18,True,True,True,13
392499000,392499,47397,1377,18,True,True,True,13
392509000,392509,52152,1377,18,True,True,True,13
392519000,392519,56908,1377,18,True,True,True,13
392529000,392529,61664,1377,18,True,True,True,12
392539000,392539,66420,1377,18,True,True,True,12
392549000,392549,71174,1377,18,True,True,True,12
392559000,392559,75928,1377,18,True,True,True,12
392569000,392569,80682,1377,18,True,True,True,12
392579000,392579,85436,1377,18,True,True,True,12
392589000,392589,90190,1377,18,True,True,True,12
392599000,392599,94943,1377,18,True,True,True,12
392609000,392609,99697,1377,18,True,True,True,12
392619000,392619,104450,1377,18,True,True,True,12
392629000,392629,109204,1377,18,True,True,True,12
392639000,392639,113957,1377,18,True,True,True,12
392649000,392649,118711,1377,18,True,True,True,12
392659000,392659,123472,1377,18,True,True,True,11
392669000,392669,128228,1377,18,True,True,True,11
392679000,392679,132983,1377,18,True,True,True,11
392689000,392689,137737,1377,18,True,True,True,11
392699000,392699,142491,1377,18,True,True,True,10
392709000,392709,147245,1377,18,True,True,True,10
392719000,392719,151998,1377,18,True,True,True,10
392729000,392729,156751,1377,18,True,True,True,10
392739000,392739,161503,1377,18,True,True,True,10
392749000,392749,166256,1377,18,True,True,True,10
392759000,392759,171008,1377,18,True,True,True,10
392769000,392769,175759,1377,18,True,True,True,10
392779000,392779,180510,1377,18,True,True,True,10
392789000,392789,185260,1377,18,True,True,True,10
392799000,392799,190010,1377,18,True,True,True,10
392809000,392809,194762,1377,18,True,True,True,10
392819000,392819,199514,1377,18,True,True,True,10
392829000,392829,204264,1377,18,True,True,True,10
392839000,392839,209015,1377,18,True,True,True,10
392849000,392849,213767,1377,18,True,True,True,10
392859000,392859,218518,1377,18,True,True,True,10
392869000,392869,223270,1377,18,True,True,True,10
392879000,392879,228022,1377,18,True,True,True,10
392889000,392889,232774,1377,18,True,True,True,10
392899000,392899,237524,1377,18,True,True,True,10
392909000,392909,242274,1377,18,True,True,True,10
392919000,392919,247024,1377,18,True,True,True,10
392929000,392929,251775,1377,18,True,True,True,10
392939000,392939,256525,1377,18,True,True,True,10
392949000,392949,261274,1377,18,True,True,True,10
392959000,392959,266021,1377,18,True,True,True,9
392969000,392969,270768,1377,18,True,True,True,9
392979000,392979,275516,1377,18,True,True,True,9
392989000,392989,280266,1377,18,True,True,True,9
392999000,392999,285016,1377,18,True,True,True,9
393009000,393009,289766,1377,18,True,True,True,10
393019000,393019,294515,1377,18,True,True,True,10
393029000,393029,299263,1377,18,True,True,True,10
393039000,393039,304012,1377,18,True,True,True,10
393049000,393049,308761,1377,18,True,True,True,10
393059000,393059,313510,1377,18,True,True,True,10
393069000,393069,318259,1377,18,True,True,True,10
393079000,393079,323007,1377,18,True,True,True,10
393089000,393089,327756,1377,18,True,True,True,10
393099000,393099,332506,1377,18,True,True,True,10
393109000,393109,337256,1377,18,True,True,True,10
393119000,393119,342006,1377,18,True,True,True,10
393129000,393129,346758,1377,18,True,True,True,10
393139000,393139,351508,1377,18,True,True,True,11
393149000,393149,356258,1377,18,True,True,True,11
393159000,393159,361009,1377,18,True,True,True,11
393169000,393169,365760,1377,18,True,True,True,11
393179000,393179,370510,1377,18,True,True,True,11
393189000,393189,375260,1377,18,True,True,True,11
393199000,393199,380010,1377,18,True,True,True,11
393209000,393209,384757,1377,18,True,True,True,11
393219000,393219,389505,1377,18,True,True,True,11
393229000,393229,394253,1377,18,True,True,True,11
393239000,393239,399000,1377,18,True,True,True,11
393249000,393249,403746,1377,18,True,True,True,11
393259000,393259,408492,1377,18,True,True,True,11
393269000,393269,413238,1377,18,True,True,True,11
393279000,393279,417981,1377,18,True,True,True,11
393289000,393289,422727,1377,18,True,True,True,11
393299000,393299,427474,1377,18,True,True,True,11
393309000,393309,432219,1377,18,True,True,True,11
393319000,393319,436964,1377,18,True,True,True,11
393329000,393329,441708,1377,18,True,True,True,11
393339000,393339,446451,1377,18,True,True,True,11
393349000,393349,451194,1377,18,True,True,True,11
393359000,393359,455938,1377,18,True,True,True,11
393369000,393369,460683,1377,18,True,True,True,11
393379000,393379,465430,1377,18,True,True,True,11
393389000,393389,470178,1377,18,True,True,True,11
393399000,393399,474925,1377,18,True,True,True,11
393409000,393409,479672,1377,18,True,True,True,11
393419000,393419,484416,1377,18,True,True,True,11
393429000,393429,489160,1377,18,True,True,True,11
393439000,393439,493905,1377,18,True,True,True,11
393449000,393449,498650,1377,18,True,True,True,11
393459000,393459,-496605,1377,18,True,True,True,11
393469000,393469,-491860,1377,18,True,True,True,11
393479000,393479,-487112,1377,18,True,True,True,11
393489000,393489,-482366,1377,18,True,True,True,11
393499000,393499,-477620,1377,18,True,True,True,11
393509000,393509,-472874,1377,18,True,True,True,11
393519000,393519,-468130,1377,18,True,True,True,11
393529000,393529,-463386,1377,18,True,True,True,11
393539000,393539,-458642,1377,18,True,True,True,11
393549000,393549,-453897,1377,18,True,True,True,11
393559000,393559,-449153,1377,18,True,True,True,11
393569000,393569,-444409,1377,18,True,True,True,12
393579000,393579,-439665,1377,18,True,True,True,12
393589000,393589,-434924,1377,18,True,True,True,12
393599000,393599,-430180,1377,18,True,True,True,12
393609000,393609,-425438,1377,18,True,True,True,12
393619000,393619,-420697,1377,18,True,True,True,11
393629000,393629,-415956,1377,18,True,True,True,11
393639000,393639,-411215,1377,18,True,True,True,11
393649000,393649,-406475,1377,18,True,True,True,10
393659000,393659,-401736,1377,18,True,True,True,10
393669000,393669,-396996,1377,18,True,True,True,10
393679000,393679,-392257,1377,18,True,True,True,10
393689000,393689,-387518,1377,18,True,True,True,10
393699000,393699,-382779,1377,18,True,True,True,10
393709000,393709,-378038,1377,18,True,True,True,9
393719000,393719,-373299,1377,18,True,True,True,9
393729000,393729,-368557,1377,18,True,True,True,9
393739000,393739,-363815,1377,18,True,True,True,9
393749000,393749,-359074,1377,18,True,True,True,9
393759000,393759,-354334,1377,18,True,True,True,9
393769000,393769,-349593,1377,18,True,True,True,9
393779000,393779,-344853,1377,18,True,True,True,9
393789000,393789,-340113,1377,18,True,True,True,9
393799000,393799,-335372,1377,18,True,True,True,9
393809000,393809,-330630,1377,18,True,True,True,9
393819000,393819,-325888,1377,18,True,True,True,9
393829000,393829,-321146,1377,18,True,True,True,10
393839000,393839,-316405,1377,18,True,True,True,10
393849000,393849,-311665,1377,18,True,True,True,10
393859000,393859,-306926,1377,18,True,True,True,10
393869000,393869,-302191,1377,18,True,True,True,11
393879000,393879,-297453,1377,18,True,True,True,11
393889000,393889,-292714,1377,18,True,True,True,11
393899000,393899,-287973,1377,18,True,True,True,11
393909000,393909,-283231,1377,18,True,True,True,11
393919000,393919,-278490,1377,18,True,True,True,11
393929000,393929,-273750,1377,18,True,True,True,11
393939000,393939,-269010,1377,18,True,True,True,11
393949000,393949,-264270,1377,18,True,True,True,11
393959000,393959,-259529,1377,18,True,True,True,11
393969000,393969,-254789,1377,18,True,True,True,11
393979000,393979,-250047,1377,18,True,True,True,11
393989000,393989,-245304,1377,18,True,True,True,11
393999000,393999,-240561,1377,18,True,True,True,12
394009000,394009,-235820,1377,18,True,True,True,11
394019000,394019,-231079,1377,18,True,True,True,11
394029000,394029,-226340,1377,18,True,True,True,12
394039000,394039,-221599,1377,18,True,True,True,11
394049000,394049,-216858,1377,18,True,True,True,12
394059000,394059,-212117,1377,18,True,True,True,12
394069000,394069,-207377,1377,18,True,True,True,12
394079000,394079,-202637,1377,18,True,True,True,12
394089000,394089,-197898,1377,18,True,True,True,12
394099000,394099,-193160,1377,18,True,True,True,12
394109000,394109,-188424,1377,18,True,True,True,12
394119000,394119,-183691,1377,18,True,True,True,12
394129000,394129,-178958,1377,18,True,True,True,11
394139000,394139,-174222,1377,18,True,True,True,11
394149000,394149,-169485,1377,18,True,True,True,11
394159000,394159,-164747,1377,18,True,True,True,11
394169000,394169,-160010,1377,18,True,True,True,11
394179000,394179,-155273,1377,18,True,True,True,11
394189000,394189,-150536,1377,18,True,True,True,11
394199000,394199,-145800,1377,18,True,True,True,11
394209000,394209,-141064,1377,18,True,True,True,12
394219000,394219,-136328,1377,18,True,True,True,12
394229000,394229,-131592,1377,18,True,True,True,12
394239000,394239,-126855,1377,18,True,True,True,12
394249000,394249,-122122,1377,18,True,True,True,12
394259000,394259,-117387,1377,18,True,True,True,12
394269000,394269,-112653,1377,18,True,True,True,11
394279000,394279,-107919,1377,18,True,True,True,11
394289000,394289,-103186,1377,18,True,True,True,11
394299000,394299,-98452,1377,18,True,True,True,11
394309000,394309,-93717,1377,18,True,True,True,11
394319000,394319,-88984,1377,18,True,True,True,11
394329000,394329,-84249,1377,18,True,True,True,11
394339000,394339,-79516,1377,18,True,True,True,11
394349000,394349,-74783,1377,18,True,True,True,11
394359000,394359,-70049,1377,18,True,True,True,11
394369000,394369,-65315,1377,18,True,True,True,10
394379000,394379,-60581,1377,18,True,True,True,10
394389000,394389,-55847,1377,18,True,True,True,10
394399000,394399,-51111,1377,18,True,True,True,10
394409000,394409,-46378,1377,18,True,True,True,10
394419000,394419,-41645,1377,18,True,True,True,10
394429000,394429,-36913,1377,18,True,True,True,10
394439000,394439,-32182,1377,18,True,True,True,10
394449000,394449,-27451,1377,18,True,True,True,10
394459000,394459,-22720,1377,18,True,True,True,10
394469000,394469,-17989,1377,18,True,True,True,10
394479000,394479,-13257,1377,18,True,True,True,10
394489000,394489,-8524,1377,18,True,True,True,10
394499000,394499,-3792,1377,18,True,True,True,10
394509000,394509,940,1377,18,True,True,True,10
394519000,394519,5671,1377,18,True,True,True,10
394529000,394529,10403,1377,18,True,True,True,10
394539000,394539,15136,1377,18,True,True,True,10
394549000,394549,19870,1377,18,True,True,True,10
394559000,394559,24605,1377,18,True,True,True,10
394569000,394569,29339,1377,18,True,True,True,10
394579000,394579,34074,1377,18,True,True,True,10
394589000,394589,38810,1377,18,True,True,True,10
394599000,394599,43545,1377,18,True,True,True,10
394609000,394609,48278,1377,18,True,True,True,10
394619000,394619,53010,1377,18,True,True,True,10
394629000,394629,57743,1377,18,True,True,True,10
394639000,394639,62472,1377,18,True,True,True,10
394649000,394649,67201,1377,18,True,True,True,9
394659000,394659,71931,1377,18,True,True,True,10
394669000,394669,76660,1377,18,True,True,True,10
394679000,394679,81390,1377,18,True,True,True,10
394689000,394689,86120,1377,18,True,True,True,10
394699000,394699,90851,1377,18,True,True,True,10
394709000,394709,95580,1377,18,True,True,True,10
394719000,394719,100311,1377,18,True,True,True,10
394729000,394729,105041,1377,18,True,True,True,10
394739000,394739,109769,1377,18,True,True,True,10
394749000,394749,114498,1377,18,True,True,True,10
394759000,394759,119227,1377,18,True,True,True,10
394769000,394769,123956,1377,18,True,True,True,10
394779000,394779,128684,1377,18,True,True,True,10
394789000,394789,133415,1377,18,True,True,True,10
394799000,394799,138144,1377,18,True,True,True,10
394809000,394809,142873,1377,18,True,True,True,10
394819000,394819,147601,1377,18,True,True,True,10
394829000,394829,152330,1377,18,True,True,True,10
394839000,394839,157059,1377,18,True,True,True,10
394849000,394849,161788,1377,18,True,True,True,10
394859000,394859,166516,1377,18,True,True,True,10
394869000,394869,171245,1377,18,True,True,True,10
394879000,394879,175975,1377,18,True,True,True,10
394889000,394889,180704,1377,18,True,True,True,10
394899000,394899,185433,1377,18,True,True,True,10
394909000,394909,190162,1377,18,True,True,True,10
394919000,394919,194892,1377,18,True,True,True,10
394929000,394929,199620,1377,18,True,True,True,10
394939000,394939,204347,1377,18,True,True,True,10
394949000,394949,209074,1377,18,True,True,True,10
394959000,394959,213803,1377,18,True,True,True,10
394969000,394969,218530,1377,18,True,True,True,10
394979000,394979,223258,1377,18,True,True,True,10
394989000,394989,227985,1377,18,True,True,True,10
394999000,394999,232713,1377,18,True,True,True,10
395009000,395009,237440,1377,18,True,True,True,10
395019000,395019,242168,1377,18,True,True,True,10
395029000,395029,246895,1377,18,True,True,True,11
395039000,395039,251624,1377,18,True,True,True,11
395049000,395049,256351,1377,18,True,True,True,11
395059000,395059,261078,1377,18,True,True,True,11
395069000,395069,265809,1377,18,True,True,True,12
395079000,395079,270536,1377,18,True,True,True,12
395089000,395089,275266,1377,18,True,True,True,12
395099000,395099,279995,1377,18,True,True,True,12
395109000,395109,284723,1377,18,True,True,True,12
395119000,395119,289452,1377,18,True,True,True,12
395129000,395129,294177,1377,18,True,True,True,12
395139000,395139,298898,1377,18,True,True,True,12
395149000,395149,303618,1377,18,True,True,True,12
395159000,395159,308340,1377,18,True,True,True,12
395169000,395169,313064,1377,18,True,True,True,12
395179000,395179,317790,1377,18,True,True,True,12
395189000,395189,322513,1377,18,True,True,True,12
395199000,395199,327232,1377,18,True,True,True,12
395209000,395209,331954,1377,18,True,True,True,12
395219000,395219,336677,1377,18,True,True,True,13
395229000,395229,341397,1377,18,True,True,True,13
395239000,395239,346118,1377,18,True,True,True,13
395249000,395249,350841,1377,18,True,True,True,13
395259000,395259,355565,1377,18,True,True,True,12
395269000,395269,360291,1377,18,True,True,True,12
395279000,395279,365021,1377,18,True,True,True,11
395289000,395289,369749,1377,18,True,True,True,11
395299000,395299,374475,1377,18,True,True,True,11
395309000,395309,379200,1377,18,True,True,True,11
395319000,395319,383926,1377,18,True,True,True,10
395329000,395329,388650,1377,18,True,True,True,10
395339000,395339,393372,1377,18,True,True,True,10
395349000,395349,398092,1377,18,True,True,True,10
395359000,395359,402812,1377,18,True,True,True,10
395369000,395369,407532,1377,18,True,True,True,10
395379000,395379,412250,1377,18,True,True,True,10
395389000,395389,416968,1377,18,True,True,True,10
395399000,395399,421688,1377,18,True,True,True,10
395409000,395409,426408,1377,18,True,True,True,10
395419000,395419,431128,1377,18,True,True,True,11
395429000,395429,435842,1377,18,True,True,True,11
395439000,395439,440560,1377,18,True,True,True,11
395449000,395449,445281,1377,18,True,True,True,11
395459000,395459,450002,1377,18,True,True,True,11
395469000,395469,454721,1377,18,True,True,True,11
395479000,395479,459440,1377,18,True,True,True,11
395489000,395489,464163,1377,18,True,True,True,11
395499000,395499,468887,1377,18,True,True,True,12
395509000,395509,473609,1377,18,True,True,True,12
395519000,395519,478328,1377,18,True,True,True,12
395529000,395529,483048,1377,18,True,True,True,13
395539000,395539,487771,1377,18,True,True,True,13
395549000,395549,492493,1377,18,True,True,True,13
395559000,395559,497216,1377,18,True,True,True,12
395569000,395569,-498062,1377,18,True,True,True,12
395579000,395579,-493341,1377,18,True,True,True,12
395589000,395589,-488620,1377,18,True,True,True,12
395599000,395599,-483899,1377,18,True,True,True,12
395609000,395609,-479178,1377,18,True,True,True,12
395619000,395619,-474455,1377,18,True,True,True,12
395629000,395629,-469733,1377,18,True,True,True,12
395639000,395639,-465010,1377,18,True,True,True,12
395649000,395649,-460290,1377,18,True,True,True,12
395659000,395659,-455569,1377,18,True,True,True,12
395669000,395669,-450850,1377,18,True,True,True,12
395679000,395679,-446134,1377,18,True,True,True,11
395689000,395689,-441413,1377,18,True,True,True,12
395699000,395699,-436693,1377,18,True,True,True,12
395709000,395709,-431972,1377,18,True,True,True,12
395719000,395719,-427249,1377,18,True,True,True,12
395729000,395729,-422526,1377,18,True,True,True,12
395739000,395739,-417804,1377,18,True,True,True,12
395749000,395749,-413083,1377,18,True,True,True,13
395759000,395759,-408363,1377,18,True,True,True,13
395769000,395769,-403644,1377,18,True,True,True,13
395779000,395779,-398926,1377,18,True,True,True,13
395789000,395789,-394208,1377,18,True,True,True,14
395799000,395799,-389489,1377,18,True,True,True,14
395809000,395809,-384771,1377,18,True,True,True,14
395819000,395819,-380054,1377,18,True,True,True,14
395829000,395829,-375338,1377,18,True,True,True,14
395839000,395839,-370624,1377,18,True,True,True,14
395849000,395849,-365911,1377,18,True,True,True,14
395859000,395859,-361198,1377,18,True,True,True,14
395869000,395869,-356485,1377,18,True,True,True,14
395879000,395879,-351773,1377,18,True,True,True,14
395889000,395889,-347058,1377,18,True,True,True,14
395899000,395899,-342340,1377,18,True,True,True,14
395909000,395909,-337621,1377,18,True,True,True,14
395919000,395919,-332902,1377,18,True,True,True,14
395929000,395929,-328183,1377,18,True,True,True,14
395939000,395939,-323464,1377,18,True,True,True,14
395949000,395949,-318746,1377,18,True,True,True,14
395959000,395959,-314031,1377,18,True,True,True,14
395969000,395969,-309315,1377,18,True,True,True,13
395979000,395979,-304600,1377,18,True,True,True,13
395989000,395989,-299883,1377,18,True,True,True,13
395999000,395999,-295168,1377,18,True,True,True,13
396009000,396009,-290455,1377,18,True,True,True,13
396019000,396019,-285744,1377,18,True,True,True,13
396029000,396029,-281033,1377,18,True,True,True,13
396039000,396039,-276320,1377,18,True,True,True,13
396049000,396049,-271606,1377,18,True,True,True,14
396059000,396059,-266894,1377,18,True,True,True,14
396069000,396069,-262182,1377,18,True,True,True,14
396079000,396079,-257470,1377,18,True,True,True,15
396089000,396089,-252756,1377,18,True,True,True,15
396099000,396099,-248042,1377,18,True,True,True,15
396109000,396109,-243326,1377,18,True,True,True,14
396119000,396119,-238610,1377,18,True,True,True,14
396129000,396129,-233893,1377,18,True,True,True,14
396139000,396139,-229174,1377,18,True,True,True,13
396149000,396149,-224458,1377,18,True,True,True,13
396159000,396159,-219744,1377,18,True,True,True,12
396169000,396169,-215030,1377,18,True,True,True,12
396179000,396179,-210317,1377,18,True,True,True,12
396189000,396189,-205604,1377,18,True,True,True,12
396199000,396199,-200892,1377,18,True,True,True,12
396209000,396209,-196181,1377,18,True,True,True,12
396219000,396219,-191471,1377,18,True,True,True,12
396229000,396229,-186759,1377,18,True,True,True,11
396239000,396239,-182045,1377,18,True,True,True,11
396249000,396249,-177331,1377,18,True,True,True,11
396259000,396259,-172618,1377,18,True,True,True,11
396269000,396269,-167905,1377,18,True,True,True,11
396279000,396279,-163193,1377,18,True,True,True,11
396289000,396289,-158482,1377,18,True,True,True,11
396299000,396299,-153771,1377,18,True,True,True,11
396309000,396309,-149060,1377,18,True,True,True,11
396319000,396319,-144345,1377,18,True,True,True,10
396329000,396329,-139629,1377,18,True,True,True,10
396339000,396339,-134916,1377,18,True,True,True,11
396349000,396349,-130202,1377,18,True,True,True,11
396359000,396359,-125487,1377,18,True,True,True,11
396369000,396369,-120773,1377,18,True,True,True,11
396379000,396379,-116059,1377,18,True,True,True,11
396389000,396389,-111345,1377,18,True,True,True,11
396399000,396399,-106631,1377,18,True,True,True,12
396409000,396409,-101917,1377,18,True,True,True,12
396419000,396419,-97205,1377,18,True,True,True,12
396429000,396429,-92494,1377,18,True,True,True,12
396439000,396439,-87783,1377,18,True,True,True,12
396449000,396449,-83073,1377,18,True,True,True,13
396459000,396459,-78364,1377,18,True,True,True,13
396469000,396469,-73658,1377,18,True,True,True,12
396479000,396479,-68953,1377,18,True,True,True,12
396489000,396489,-64246,1377,18,True,True,True,11
396499000,396499,-59537,1377,18,True,True,True,11
396509000,396509,-54826,1377,18,True,True,True,11
396519000,396519,-50117,1377,18,True,True,True,11
396529000,396529,-45407,1377,18,True,True,True,11
396539000,396539,-40696,1377,18,True,True,True,11
396549000,396549,-35986,1377,18,True,True,True,11
396559000,396559,-31274,1377,18,True,True,True,11
396569000,396569,-26559,1377,18,True,True,True,12
396579000,396579,-21845,1377,18,True,True,True,12
396589000,396589,-17130,1377,18,True,True,True,12
396599000,396599,-12417,1377,18,True,True,True,12
396609000,396609,-7703,1377,18,True,True,True,12
396619000,396619,-2991,1377,18,True,True,True,12
396629000,396629,1719,1377,18,True,True,True,13
396639000,396639,6428,1377,18,True,True,True,13
396649000,396649,11137,1377,18,True,True,True,13
396659000,396659,15845,1377,18,True,True,True,14
396669000,396669,20553,1377,18,True,True,True,14
396679000,396679,25260,1377,18,True,True,True,14
396689000,396689,29970,1377,18,True,True,True,15
396699000,396699,34682,1377,18,True,True,True,15
396709000,396709,39392,1377,18,True,True,True,15
396719000,396719,44103,1377,18,True,True,True,15
396729000,396729,48814,1377,18,True,True,True,15
396739000,396739,53523,1377,18,True,True,True,15
396749000,396749,58232,1377,18,True,True,True,14
396759000,396759,62940,1377,18,True,True,True,14
396769000,396769,67651,1377,18,True,True,True,13
396779000,396779,72354,1377,18,True,True,True,12
396789000,396789,77058,1377,18,True,True,True,12
396799000,396799,81761,1377,18,True,True,True,12
396809000,396809,86466,1377,18,True,True,True,12
396819000,396819,91172,1377,18,True,True,True,12
396829000,396829,95878,1377,18,True,True,True,12
396839000,396839,100583,1377,18,True,True,True,13
396849000,396849,105287,1377,18,True,True,True,13
396859000,396859,109989,1377,18,True,True,True,13
396869000,396869,114691,1377,18,True,True,True,13
396879000,396879,119392,1377,18,True,True,True,13
396889000,396889,124095,1377,18,True,True,True,14
396899000,396899,128797,1377,18,True,True,True,13
396909000,396909,133499,1377,18,True,True,True,13
396919000,396919,138202,1377,18,True,True,True,13
396929000,396929,142901,1377,18,True,True,True,13
396939000,396939,147604,1377,18,True,True,True,12
396949000,396949,152309,1377,18,True,True,True,12
396959000,396959,157013,1377,18,True,True,True,13
396969000,396969,161717,1377,18,True,True,True,13
396979000,396979,166422,1377,18,True,True,True,13
396989000,396989,171127,1377,18,True,True,True,13
396999000,396999,175832,1377,18,True,True,True,13
397009000,397009,180535,1377,18,True,True,True,12
397019000,397019,185238,1377,18,True,True,True,12
397029000,397029,189940,1377,18,True,True,True,12
397039000,397039,194644,1377,18,True,True,True,11
397049000,397049,199347,1377,18,True,True,True,11
397059000,397059,204049,1377,18,True,True,True,11
397069000,397069,208753,1377,18,True,True,True,11
397079000,397079,213454,1377,18,True,True,True,11
397089000,397089,218155,1377,18,True,True,True,11
397099000,397099,222856,1377,18,True,True,True,11
397109000,397109,227555,1377,18,True,True,True,11
397119000,397119,232256,1377,18,True,True,True,11
397129000,397129,236958,1377,18,True,True,True,11
397139000,397139,241659,1377,18,True,True,True,11
397149000,397149,246359,1377,18,True,True,True,11
397159000,397159,251060,1377,18,True,True,True,11
397169000,397169,255760,1377,18,True,True,True,11
397179000,397179,260462,1377,18,True,True,True,11
397189000,397189,265162,1377,18,True,True,True,11
397199000,397199,269862,1377,18,True,True,True,11
397209000,397209,274561,1377,18,True,True,True,10
397219000,397219,279258,1377,18,True,True,True,10
397229000,397229,283956,1377,18,True,True,True,10
397239000,397239,288652,1377,18,True,True,True,10
397249000,397249,293350,1377,18,True,True,True,10
397259000,397259,298049,1377,18,True,True,True,10
397269000,397269,302746,1377,18,True,True,True,10
397279000,397279,307445,1377,18,True,True,True,10
397289000,397289,312144,1377,18,True,True,True,11
397299000,397299,316842,1377,18,True,True,True,11
397309000,397309,321541,1377,18,True,True,True,12
397319000,397319,326240,1377,18,True,True,True,12
397329000,397329,330938,1377,18,True,True,True,12
397339000,397339,335637,1377,18,True,True,True,12
397349000,397349,340337,1377,18,True,True,True,12
397359000,397359,345035,1377,18,True,True,True,12
397369000,397369,349731,1377,18,True,True,True,12
397379000,397379,354427,1377,18,True,True,True,12
397389000,397389,359123,1377,18,True,True,True,12
397399000,397399,363821,1377,18,True,True,True,12
397409000,397409,368517,1377,18,True,True,True,12
397419000,397419,373214,1377,18,True,True,True,12
397429000,397429,377913,1377,18,True,True,True,12
397439000,397439,382609,1377,18,True,True,True,12
397449000,397449,387306,1377,18,True,True,True,11
397459000,397459,392003,1377,18,True,True,True,11
397469000,397469,396700,1377,18,True,True,True,11
397479000,397479,401396,1377,18,True,True,True,11
397489000,397489,406092,1377,18,True,True,True,12
397499000,397499,410789,1377,18,True,True,True,12
397509000,397509,415485,1377,18,True,True,True,13
397519000,397519,420181,1377,18,True,True,True,13
397529000,397529,424876,1377,18,True,True,True,14
397539000,397539,429570,1377,18,True,True,True,14
397549000,397549,434265,1377,18,True,True,True,14
397559000,397559,438960,1377,18,True,True,True,15
397569000,397569,443655,1377,18,True,True,True,15
397579000,397579,448350,1377,18,True,True,True,15
397589000,397589,453044,1377,18,True,True,True,15
397599000,397599,457736,1377,18,True,True,True,15
397609000,397609,462429,1377,18,True,True,True,15
397619000,397619,467122,1377,18,True,True,True,17
397629000,397629,471816,1377,18,True,True,True,18
397639000,397639,476508,1377,18,True,True,True,19
397649000,397649,481202,1377,18,True,True,True,20
397659000,397659,485897,1377,18,True,True,True,22
397669000,397669,490593,1377,18,True,True,True,23
397679000,397679,495289,1377,18,True,True,True,24
397689000,397689,499983,1377,18,True,True,True,24
397699000,397699,-495324,1377,18,True,True,True,24
397709000,397709,-490632,1377,18,True,True,True,24
397719000,397719,-485938,1377,18,True,True,True,24
397729000,397729,-481247,1377,18,True,True,True,24
397739000,397739,-476552,1377,18,True,True,True,24
397749000,397749,-471857,1377,18,True,True,True,24
397759000,397759,-467165,1377,18,True,True,True,23
397769000,397769,-462471,1377,18,True,True,True,22
397779000,397779,-457776,1377,18,True,True,True,21
397789000,397789,-453083,1377,18,True,True,True,20
397799000,397799,-448390,1377,18,True,True,True,19
397809000,397809,-443696,1377,18,True,True,True,19
397819000,397819,-439005,1377,18,True,True,True,18
397829000,397829,-434313,1377,18,True,True,True,17
397839000,397839,-429623,1377,18,True,True,True,17
397849000,397849,-424932,1377,18,True,True,True,17
397859000,397859,-420242,1377,18,True,True,True,17
397869000,397869,-415552,1377,18,True,True,True,17
397879000,397879,-410862,1377,18,True,True,True,16
397889000,397889,-406172,1377,18,True,True,True,16
397899000,397899,-401482,1377,18,True,True,True,16
397909000,397909,-396792,1377,18,True,True,True,16
397919000,397919,-392103,1377,18,True,True,True,17
397929000,397929,-387415,1377,18,True,True,True,17
397939000,397939,-382727,1377,18,True,True,True,17
397949000,397949,-378039,1377,18,True,True,True,17
397959000,397959,-373352,1377,18,True,True,True,17
397969000,397969,-368665,1377,18,True,True,True,18
397979000,397979,-363977,1377,18,True,True,True,18
397989000,397989,-359290,1377,18,True,True,True,18
397999000,397999,-354603,1377,18,True,True,True,19
398009000,398009,-349915,1377,18,True,True,True,19
398019000,398019,-345228,1377,18,True,True,True,19
398029000,398029,-340540,1377,18,True,True,True,19
398039000,398039,-335853,1377,18,True,True,True,19
