iTOW,fTOW,week,leapS,towValid,weekValid,leapSValid,tAcc
393049000,308766,2401,18,True,True,True,9
393059000,313515,2401,18,True,True,True,10
393069000,318263,2401,18,True,True,True,10
393079000,323012,2401,18,True,True,True,10
393089000,327761,2401,18,True,True,True,10
393099000,332510,2401,18,True,True,True,10
393109000,337260,2401,18,True,True,True,10
393119000,342011,2401,18,True,True,True,10
393129000,346762,2401,18,True,True,True,10
393139000,351512,2401,18,True,True,True,10
393149000,356262,2401,18,True,True,True,10
393159000,361013,2401,18,True,True,True,10
393169000,365764,2401,18,True,True,True,11
393179000,370514,2401,18,True,True,True,11
393189000,375265,2401,18,True,True,True,11
393199000,380014,2401,18,True,True,True,11
393209000,384762,2401,18,True,True,True,11
393219000,389510,2401,18,True,True,True,10
393229000,394257,2401,18,True,True,True,10
393239000,399004,2401,18,True,True,True,10
393249000,403751,2401,18,True,True,True,11
393259000,408496,2401,18,True,True,True,11
393269000,413242,2401,18,True,True,True,11
393279000,417986,2401,18,True,True,True,11
393289000,422731,2401,18,True,True,True,10
393299000,427478,2401,18,True,True,True,10
393309000,432223,2401,18,True,True,True,10
393319000,436969,2401,18,True,True,True,10
393329000,441712,2401,18,True,True,True,10
393339000,446455,2401,18,True,True,True,10
393349000,451198,2401,18,True,True,True,10
393359000,455942,2401,18,True,True,True,10
393369000,460687,2401,18,True,True,True,10
393379000,465434,2401,18,True,True,True,10
393389000,470182,2401,18,True,True,True,10
393399000,474929,2401,18,True,True,True,10
393409000,479676,2401,18,True,True,True,10
393419000,484420,2401,18,True,True,True,10
393429000,489164,2401,18,True,True,True,10
393439000,493909,2401,18,True,True,True,10
393449000,498654,2401,18,True,True,True,11
393459000,-496601,2401,18,True,True,True,11
393469000,-491856,2401,18,True,True,True,11
393479000,-487109,2401,18,True,True,True,11
393489000,-482362,2401,18,True,True,True,11
393499000,-477617,2401,18,True,True,True,11
393509000,-472871,2401,18,True,True,True,11
393519000,-468127,2401,18,True,True,True,11
393529000,-463382,2401,18,True,True,True,11
393539000,-458638,2401,18,True,True,True,11
393549000,-453893,2401,18,True,True,True,11
393559000,-449149,2401,18,True,True,True,11
393569000,-444405,2401,18,True,True,True,11
393579000,-439662,2401,18,True,True,True,11
393589000,-434920,2401,18,True,True,True,11
393599000,-430176,2401,18,True,True,True,11
393609000,-425434,2401,18,True,True,True,11
393619000,-420693,2401,18,True,True,True,11
393629000,-415953,2401,18,True,True,True,11
393639000,-411211,2401,18,True,True,True,10
393649000,-406472,2401,18,True,True,True,10
393659000,-401733,2401,18,True,True,True,10
393669000,-396993,2401,18,True,True,True,10
393679000,-392253,2401,18,True,True,True,10
393689000,-387515,2401,18,True,True,True,9
393699000,-382775,2401,18,True,True,True,9
393709000,-378035,2401,18,True,True,True,9
393719000,-373295,2401,18,True,True,True,9
393729000,-368554,2401,18,True,True,True,9
393739000,-363812,2401,18,True,True,True,9
393749000,-359071,2401,18,True,True,True,9
393759000,-354330,2401,18,True,True,True,9
393769000,-349590,2401,18,True,True,True,9
393779000,-344849,2401,18,True,True,True,9
393789000,-340109,2401,18,True,True,True,9
393799000,-335369,2401,18,True,True,True,9
393809000,-330627,2401,18,True,True,True,9
393819000,-325885,2401,18,True,True,True,9
393829000,-321143,2401,18,True,True,True,9
393839000,-316401,2401,18,True,True,True,10
393849000,-311661,2401,18,True,True,True,10
393859000,-306923,2401,18,True,True,True,10
393869000,-302187,2401,18,True,True,True,10
393879000,-297449,2401,18,True,True,True,11
393889000,-292711,2401,18,True,True,True,11
393899000,-287970,2401,18,True,True,True,11
393909000,-283228,2401,18,True,True,True,11
393919000,-278487,2401,18,True,True,True,11
393929000,-273746,2401,18,True,True,True,11
393939000,-269007,2401,18,True,True,True,11
393949000,-264267,2401,18,True,True,True,11
393959000,-259525,2401,18,True,True,True,11
393969000,-254785,2401,18,True,True,True,11
393979000,-250043,2401,18,True,True,True,11
393989000,-245300,2401,18,True,True,True,11
393999000,-240558,2401,18,True,True,True,11
394009000,-235817,2401,18,True,True,True,11
394019000,-231075,2401,18,True,True,True,11
394029000,-226336,2401,18,True,True,True,11
394039000,-221595,2401,18,True,True,True,11
394049000,-216854,2401,18,True,True,True,11
394059000,-212114,2401,18,True,True,True,12
394069000,-207373,2401,18,True,True,True,12
394079000,-202633,2401,18,True,True,True,12
394089000,-197894,2401,18,True,True,True,12
394099000,-193156,2401,18,True,True,True,12
394109000,-188420,2401,18,True,True,True,12
394119000,-183687,2401,18,True,True,True,11
394129000,-178954,2401,18,True,True,True,11
394139000,-174218,2401,18,True,True,True,11
394149000,-169481,2401,18,True,True,True,11
394159000,-164743,2401,18,True,True,True,11
394169000,-160006,2401,18,True,True,True,11
394179000,-155269,2401,18,True,True,True,11
394189000,-150532,2401,18,True,True,True,11
394199000,-145796,2401,18,True,True,True,11
394209000,-141060,2401,18,True,True,True,11
394219000,-136324,2401,18,True,True,True,11
394229000,-131588,2401,18,True,True,True,11
394239000,-126851,2401,18,True,True,True,12
394249000,-122118,2401,18,True,True,True,12
394259000,-117383,2401,18,True,True,True,11
394269000,-112649,2401,18,True,True,True,11
394279000,-107915,2401,18,True,True,True,11
394289000,-103182,2401,18,True,True,True,11
394299000,-98448,2401,18,True,True,True,11
394309000,-93713,2401,18,True,True,True,11
394319000,-88980,2401,18,True,True,True,11
394329000,-84245,2401,18,True,True,True,11
394339000,-79512,2401,18,True,True,True,11
394349000,-74779,2401,18,True,True,True,11
394359000,-70045,2401,18,True,True,True,10
394369000,-65311,2401,18,True,True,True,10
394379000,-60577,2401,18,True,True,True,10
394389000,-55843,2401,18,True,True,True,10
394399000,-51107,2401,18,True,True,True,9
394409000,-46374,2401,18,True,True,True,9
394419000,-41642,2401,18,True,True,True,9
394429000,-36909,2401,18,True,True,True,9
394439000,-32178,2401,18,True,True,True,9
394449000,-27447,2401,18,True,True,True,9
394459000,-22716,2401,18,True,True,True,10
394469000,-17985,2401,18,True,True,True,10
394479000,-13253,2401,18,True,True,True,10
394489000,-8521,2401,18,True,True,True,10
394499000,-3789,2401,18,True,True,True,10
394509000,943,2401,18,True,True,True,10
394519000,5675,2401,18,True,True,True,10
394529000,10407,2401,18,True,True,True,10
394539000,15140,2401,18,True,True,True,10
394549000,19874,2401,18,True,True,True,10
394559000,24608,2401,18,True,True,True,10
394569000,29343,2401,18,True,True,True,10
394579000,34078,2401,18,True,True,True,10
394589000,38814,2401,18,True,True,True,10
394599000,43549,2401,18,True,True,True,10
394609000,48282,2401,18,True,True,True,10
394619000,53014,2401,18,True,True,True,10
394629000,57747,2401,18,True,True,True,9
394639000,62476,2401,18,True,True,True,9
394649000,67205,2401,18,True,True,True,9
394659000,71935,2401,18,True,True,True,9
394669000,76664,2401,18,True,True,True,10
394679000,81394,2401,18,True,True,True,10
394689000,86124,2401,18,True,True,True,10
394699000,90855,2401,18,True,True,True,10
394709000,95584,2401,18,True,True,True,10
394719000,100315,2401,18,True,True,True,10
394729000,105044,2401,18,True,True,True,10
394739000,109773,2401,18,True,True,True,10
394749000,114502,2401,18,True,True,True,10
394759000,119231,2401,18,True,True,True,10
394769000,123960,2401,18,True,True,True,10
394779000,128688,2401,18,True,True,True,10
394789000,133419,2401,18,True,True,True,10
394799000,138148,2401,18,True,True,True,10
394809000,142877,2401,18,True,True,True,10
394819000,147605,2401,18,True,True,True,10
394829000,152334,2401,18,True,True,True,10
394839000,157063,2401,18,True,True,True,10
394849000,161792,2401,18,True,True,True,10
394859000,166520,2401,18,True,True,True,10
394869000,171249,2401,18,True,True,True,10
394879000,175979,2401,18,True,True,True,10
394889000,180708,2401,18,True,True,True,10
394899000,185437,2401,18,True,True,True,9
394909000,190166,2401,18,True,True,True,9
394919000,194896,2401,18,True,True,True,9
394929000,199624,2401,18,True,True,True,9
394939000,204351,2401,18,True,True,True,9
394949000,209078,2401,18,True,True,True,9
394959000,213807,2401,18,True,True,True,9
394969000,218534,2401,18,True,True,True,9
394979000,223262,2401,18,True,True,True,9
394989000,227989,2401,18,True,True,True,9
394999000,232717,2401,18,True,True,True,10
395009000,237444,2401,18,True,True,True,10
395019000,242172,2401,18,True,True,True,10
395029000,246899,2401,18,True,True,True,10
395039000,251628,2401,18,True,True,True,10
395049000,256355,2401,18,True,True,True,10
395059000,261082,2401,18,True,True,True,10
395069000,265813,2401,18,True,True,True,11
395079000,270540,2401,18,True,True,True,11
395089000,275269,2401,18,True,True,True,11
395099000,279998,2401,18,True,True,True,11
395109000,284727,2401,18,True,True,True,11
395119000,289455,2401,18,True,True,True,11
395129000,294181,2401,18,True,True,True,11
395139000,298902,2401,18,True,True,True,11
395149000,303622,2401,18,True,True,True,11
395159000,308344,2401,18,True,True,True,11
395169000,313068,2401,18,True,True,True,12
395179000,317794,2401,18,True,True,True,12
395189000,322517,2401,18,True,True,True,12
395199000,327236,2401,18,True,True,True,11
395209000,331958,2401,18,True,True,True,11
395219000,336681,2401,18,True,True,True,12
395229000,341401,2401,18,True,True,True,12
395239000,346121,2401,18,True,True,True,12
395249000,350844,2401,18,True,True,True,12
395259000,355568,2401,18,True,True,True,12
395269000,360295,2401,18,True,True,True,11
395279000,365024,2401,18,True,True,True,10
395289000,369752,2401,18,True,True,True,10
395299000,374478,2401,18,True,True,True,10
395309000,379204,2401,18,True,True,True,10
395319000,383930,2401,18,True,True,True,9
395329000,388653,2401,18,True,True,True,9
395339000,393375,2401,18,True,True,True,9
395349000,398095,2401,18,True,True,True,9
395359000,402815,2401,18,True,True,True,9
395369000,407535,2401,18,True,True,True,9
395379000,412253,2401,18,True,True,True,9
395389000,416972,2401,18,True,True,True,9
395399000,421692,2401,18,True,True,True,10
395409000,426411,2401,18,True,True,True,10
395419000,431132,2401,18,True,True,True,10
395429000,435846,2401,18,True,True,True,10
395439000,440564,2401,18,True,True,True,10
395449000,445285,2401,18,True,True,True,11
395459000,450006,2401,18,True,True,True,11
395469000,454725,2401,18,True,True,True,11
395479000,459445,2401,18,True,True,True,11
395489000,464168,2401,18,True,True,True,11
395499000,468891,2401,18,True,True,True,11
395509000,473613,2401,18,True,True,True,11
395519000,478333,2401,18,True,True,True,12
395529000,483053,2401,18,True,True,True,12
395539000,487775,2401,18,True,True,True,12
395549000,492498,2401,18,True,True,True,12
395559000,497221,2401,18,True,True,True,12
395569000,-498057,2401,18,True,True,True,12
395579000,-493337,2401,18,True,True,True,11
395589000,-488616,2401,18,True,True,True,11
395599000,-483895,2401,18,True,True,True,11
395609000,-479174,2401,18,True,True,True,11
395619000,-474451,2401,18,True,True,True,11
395629000,-469729,2401,18,True,True,True,11
395639000,-465006,2401,18,True,True,True,11
395649000,-460286,2401,18,True,True,True,11
395659000,-455565,2401,18,True,True,True,12
395669000,-450846,2401,18,True,True,True,12
395679000,-446130,2401,18,True,True,True,11
395689000,-441408,2401,18,True,True,True,11
395699000,-436689,2401,18,True,True,True,11
395709000,-431967,2401,18,True,True,True,11
395719000,-427245,2401,18,True,True,True,11
395729000,-422522,2401,18,True,True,True,12
395739000,-417800,2401,18,True,True,True,12
395749000,-413079,2401,18,True,True,True,12
395759000,-408359,2401,18,True,True,True,12
395769000,-403640,2401,18,True,True,True,13
395779000,-398922,2401,18,True,True,True,13
395789000,-394204,2401,18,True,True,True,13
395799000,-389485,2401,18,True,True,True,13
395809000,-384767,2401,18,True,True,True,14
395819000,-380050,2401,18,True,True,True,14
395829000,-375334,2401,18,True,True,True,14
395839000,-370620,2401,18,True,True,True,14
395849000,-365907,2401,18,True,True,True,14
395859000,-361194,2401,18,True,True,True,14
395869000,-356481,2401,18,True,True,True,14
395879000,-351769,2401,18,True,True,True,14
395889000,-347054,2401,18,True,True,True,13
395899000,-342336,2401,18,True,True,True,13
395909000,-337617,2401,18,True,True,True,14
395919000,-332898,2401,18,True,True,True,14
395929000,-328179,2401,18,True,True,True,14
395939000,-323460,2401,18,True,True,True,14
395949000,-318742,2401,18,True,True,True,14
395959000,-314027,2401,18,True,True,True,13
395969000,-309311,2401,18,True,True,True,13
395979000,-304596,2401,18,True,True,True,13
395989000,-299879,2401,18,True,True,True,13
395999000,-295164,2401,18,True,True,True,13
396009000,-290451,2401,18,True,True,True,13
396019000,-285740,2401,18,True,True,True,13
396029000,-281029,2401,18,True,True,True,13
396039000,-276316,2401,18,True,True,True,13
396049000,-271602,2401,18,True,True,True,13
396059000,-266890,2401,18,True,True,True,14
396069000,-262178,2401,18,True,True,True,14
396079000,-257466,2401,18,True,True,True,14
396089000,-252752,2401,18,True,True,True,14
396099000,-248038,2401,18,True,True,True,14
396109000,-243322,2401,18,True,True,True,14
396119000,-238606,2401,18,True,True,True,14
396129000,-233889,2401,18,True,True,True,13
396139000,-229170,2401,18,True,True,True,13
396149000,-224454,2401,18,True,True,True,12
396159000,-219739,2401,18,True,True,True,12
396169000,-215026,2401,18,True,True,True,12
396179000,-210313,2401,18,True,True,True,12
396189000,-205600,2401,18,True,True,True,12
396199000,-200888,2401,18,True,True,True,11
396209000,-196177,2401,18,True,True,True,11
396219000,-191467,2401,18,True,True,True,11
396229000,-186754,2401,18,True,True,True,11
396239000,-182040,2401,18,True,True,True,11
396249000,-177327,2401,18,True,True,True,11
396259000,-172614,2401,18,True,True,True,11
396269000,-167901,2401,18,True,True,True,11
396279000,-163189,2401,18,True,True,True,10
396289000,-158478,2401,18,True,True,True,10
396299000,-153767,2401,18,True,True,True,10
396309000,-149056,2401,18,True,True,True,10
396319000,-144340,2401,18,True,True,True,10
396329000,-139625,2401,18,True,True,True,10
396339000,-134912,2401,18,True,True,True,10
396349000,-130197,2401,18,True,True,True,10
396359000,-125482,2401,18,True,True,True,10
396369000,-120768,2401,18,True,True,True,11
396379000,-116055,2401,18,True,True,True,11
396389000,-111341,2401,18,True,True,True,11
396399000,-106627,2401,18,True,True,True,11
396409000,-101914,2401,18,True,True,True,11
396419000,-97201,2401,18,True,True,True,11
396429000,-92490,2401,18,True,True,True,12
396439000,-87779,2401,18,True,True,True,12
396449000,-83069,2401,18,True,True,True,12
396459000,-78360,2401,18,True,True,True,12
396469000,-73654,2401,18,True,True,True,12
396479000,-68949,2401,18,True,True,True,12
396489000,-64243,2401,18,True,True,True,11
396499000,-59533,2401,18,True,True,True,11
396509000,-54823,2401,18,True,True,True,11
396519000,-50113,2401,18,True,True,True,11
396529000,-45403,2401,18,True,True,True,11
396539000,-40692,2401,18,True,True,True,11
396549000,-35982,2401,18,True,True,True,11
396559000,-31270,2401,18,True,True,True,11
396569000,-26555,2401,18,True,True,True,11
396579000,-21841,2401,18,True,True,True,11
396589000,-17126,2401,18,True,True,True,12
396599000,-12413,2401,18,True,True,True,12
396609000,-7699,2401,18,True,True,True,12
396619000,-2987,2401,18,True,True,True,12
396629000,1723,2401,18,True,True,True,12
396639000,6432,2401,18,True,True,True,12
396649000,11141,2401,18,True,True,True,13
396659000,15849,2401,18,True,True,True,13
396669000,20557,2401,18,True,True,True,14
396679000,25264,2401,18,True,True,True,14
396689000,29974,2401,18,True,True,True,14
396699000,34685,2401,18,True,True,True,14
396709000,39396,2401,18,True,True,True,14
396719000,44107,2401,18,True,True,True,14
396729000,48818,2401,18,True,True,True,14
396739000,53527,2401,18,True,True,True,14
396749000,58236,2401,18,True,True,True,14
396759000,62944,2401,18,True,True,True,13
396769000,67654,2401,18,True,True,True,12
396779000,72358,2401,18,True,True,True,12
396789000,77061,2401,18,True,True,True,12
396799000,81764,2401,18,True,True,True,12
396809000,86470,2401,18,True,True,True,12
396819000,91176,2401,18,True,True,True,12
396829000,95881,2401,18,True,True,True,12
396839000,100586,2401,18,True,True,True,12
396849000,105290,2401,18,True,True,True,12
396859000,109992,2401,18,True,True,True,13
396869000,114694,2401,18,True,True,True,13
396879000,119396,2401,18,True,True,True,13
396889000,124098,2401,18,True,True,True,13
396899000,128801,2401,18,True,True,True,13
396909000,133502,2401,18,True,True,True,13
396919000,138205,2401,18,True,True,True,13
396929000,142905,2401,18,True,True,True,12
396939000,147608,2401,18,True,True,True,12
396949000,152313,2401,18,True,True,True,12
396959000,157017,2401,18,True,True,True,12
396969000,161721,2401,18,True,True,True,12
396979000,166425,2401,18,True,True,True,12
396989000,171130,2401,18,True,True,True,12
396999000,175835,2401,18,True,True,True,13
397009000,180538,2401,18,True,True,True,12
397019000,185241,2401,18,True,True,True,12
397029000,189944,2401,18,True,True,True,11
397039000,194647,2401,18,True,True,True,11
397049000,199350,2401,18,True,True,True,11
397059000,204052,2401,18,True,True,True,11
397069000,208757,2401,18,True,True,True,11
397079000,213458,2401,18,True,True,True,11
397089000,218158,2401,18,True,True,True,11
397099000,222859,2401,18,True,True,True,11
397109000,227559,2401,18,True,True,True,11
397119000,232260,2401,18,True,True,True,11
397129000,236961,2401,18,True,True,True,11
397139000,241662,2401,18,True,True,True,11
397149000,246362,2401,18,True,True,True,11
397159000,251063,2401,18,True,True,True,11
397169000,255763,2401,18,True,True,True,11
397179000,260465,2401,18,True,True,True,11
397189000,265166,2401,18,True,True,True,11
397199000,269865,2401,18,True,True,True,10
397209000,274564,2401,18,True,True,True,10
397219000,279261,2401,18,True,True,True,9
397229000,283959,2401,18,True,True,True,9
397239000,288656,2401,18,True,True,True,9
397249000,293354,2401,18,True,True,True,10
397259000,298052,2401,18,True,True,True,10
397269000,302750,2401,18,True,True,True,10
397279000,307448,2401,18,True,True,True,10
397289000,312147,2401,18,True,True,True,10
397299000,316845,2401,18,True,True,True,11
397309000,321544,2401,18,True,True,True,11
397319000,326243,2401,18,True,True,True,11
397329000,330941,2401,18,True,True,True,12
397339000,335640,2401,18,True,True,True,12
397349000,340340,2401,18,True,True,True,12
397359000,345038,2401,18,True,True,True,12
397369000,349734,2401,18,True,True,True,12
397379000,354430,2401,18,True,True,True,12
397389000,359126,2401,18,True,True,True,12
397399000,363824,2401,18,True,True,True,12
397409000,368520,2401,18,True,True,True,12
397419000,373218,2401,18,True,True,True,12
397429000,377916,2401,18,True,True,True,12
397439000,382612,2401,18,True,True,True,11
397449000,387309,2401,18,True,True,True,11
397459000,392006,2401,18,True,True,True,11
397469000,396703,2401,18,True,True,True,11
397479000,401399,2401,18,True,True,True,11
397489000,406095,2401,18,True,True,True,11
397499000,410792,2401,18,True,True,True,12
397509000,415488,2401,18,True,True,True,12
397519000,420184,2401,18,True,True,True,13
397529000,424879,2401,18,True,True,True,13
397539000,429573,2401,18,True,True,True,14
397549000,434268,2401,18,True,True,True,14
397559000,438963,2401,18,True,True,True,14
397569000,443658,2401,18,True,True,True,14
397579000,448354,2401,18,True,True,True,15
397589000,453047,2401,18,True,True,True,15
397599000,457739,2401,18,True,True,True,15
397609000,462432,2401,18,True,True,True,15
397619000,467126,2401,18,True,True,True,17
397629000,471819,2401,18,True,True,True,18
397639000,476511,2401,18,True,True,True,19
397649000,481206,2401,18,True,True,True,20
397659000,485900,2401,18,True,True,True,21
397669000,490596,2401,18,True,True,True,22
397679000,495292,2401,18,True,True,True,24
397689000,499986,2401,18,True,True,True,24
397699000,-495321,2401,18,True,True,True,24
397709000,-490628,2401,18,True,True,True,24
397719000,-485935,2401,18,True,True,True,24
397729000,-481244,2401,18,True,True,True,24
397739000,-476549,2401,18,True,True,True,24
397749000,-471854,2401,18,True,True,True,23
397759000,-467161,2401,18,True,True,True,23
397769000,-462467,2401,18,True,True,True,22
397779000,-457773,2401,18,True,True,True,21
397789000,-453080,2401,18,True,True,True,20
397799000,-448387,2401,18,True,True,True,19
397809000,-443693,2401,18,True,True,True,18
397819000,-439002,2401,18,True,True,True,17
397829000,-434309,2401,18,True,True,True,17
397839000,-429619,2401,18,True,True,True,17
397849000,-424929,2401,18,True,True,True,16
397859000,-420239,2401,18,True,True,True,16
397869000,-415549,2401,18,True,True,True,16
397879000,-410858,2401,18,True,True,True,16
397889000,-406168,2401,18,True,True,True,16
397899000,-401479,2401,18,True,True,True,16
397909000,-396789,2401,18,True,True,True,16
397919000,-392100,2401,18,True,True,True,16
397929000,-387412,2401,18,True,True,True,16
397939000,-382724,2401,18,True,True,True,17
397949000,-378036,2401,18,True,True,True,17
397959000,-373349,2401,18,True,True,True,17
397969000,-368661,2401,18,True,True,True,17
397979000,-363973,2401,18,True,True,True,18
397989000,-359286,2401,18,True,True,True,18
397999000,-354599,2401,18,True,True,True,18
398009000,-349912,2401,18,True,True,True,18
398019000,-345225,2401,18,True,True,True,18
398029000,-340537,2401,18,True,True,True,19
398039000,-335849,2401,18,True,True,True,19
398049000,-331163,2401,18,True,True,True,19
398059000,-326476,2401,18,True,True,True,19
398069000,-321791,2401,18,True,True,True,19
398079000,-317105,2401,18,True,True,True,19
398089000,-312420,2401,18,True,True,True,19
398099000,-307734,2401,18,True,True,True,20
398109000,-303049,2401,18,True,True,True,20
398119000,-298363,2401,18,True,True,True,20
398129000,-293677,2401,18,True,True,True,20
398139000,-288992,2401,18,True,True,True,21
398149000,-284307,2401,18,True,True,True,21
398159000,-279625,2401,18,True,True,True,21
398169000,-274942,2401,18,True,True,True,22
398179000,-270259,2401,18,True,True,True,22
398189000,-265577,2401,18,True,True,True,22
398199000,-260895,2401,18,True,True,True,22
398209000,-256213,2401,18,True,True,True,22
398219000,-251530,2401,18,True,True,True,22
398229000,-246845,2401,18,True,True,True,21
398239000,-242163,2401,18,True,True,True,21
398249000,-237482,2401,18,True,True,True,21
398259000,-232804,2401,18,True,True,True,20
398269000,-228125,2401,18,True,True,True,20
398279000,-223446,2401,18,True,True,True,19
398289000,-218766,2401,18,True,True,True,19
398299000,-214087,2401,18,True,True,True,18
398309000,-209410,2401,18,True,True,True,18
398319000,-204733,2401,18,True,True,True,18
398329000,-200053,2401,18,True,True,True,17
398339000,-195375,2401,18,True,True,True,17
398349000,-190698,2401,18,True,True,True,17
398359000,-186020,2401,18,True,True,True,17
398369000,-181342,2401,18,True,True,True,16
398379000,-176666,2401,18,True,True,True,16
398389000,-171989,2401,18,True,True,True,16
398399000,-167311,2401,18,True,True,True,16
398409000,-162633,2401,18,True,True,True,16
398419000,-157957,2401,18,True,True,True,16
398429000,-153281,2401,18,True,True,True,16
398439000,-148606,2401,18,True,True,True,15
398449000,-143932,2401,18,True,True,True,15
398459000,-139259,2401,18,True,True,True,15
398469000,-134588,2401,18,True,True,True,14
398479000,-129914,2401,18,True,True,True,14
398489000,-125240,2401,18,True,True,True,14
398499000,-120565,2401,18,True,True,True,14
398509000,-115891,2401,18,True,True,True,14
398519000,-111217,2401,18,True,True,True,14
398529000,-106544,2401,18,True,True,True,14
398539000,-101871,2401,18,True,True,True,13
398549000,-97197,2401,18,True,True,True,13
398559000,-92524,2401,18,True,True,True,13
398569000,-87851,2401,18,True,True,True,13
398579000,-83178,2401,18,True,True,True,13
398589000,-78504,2401,18,True,True,True,13
398599000,-73829,2401,18,True,True,True,14
398609000,-69154,2401,18,True,True,True,13
398619000,-64480,2401,18,True,True,True,14
398629000,-59806,2401,18,True,True,True,14
398639000,-55132,2401,18,True,True,True,14
398649000,-50460,2401,18,True,True,True,14
398659000,-45789,2401,18,True,True,True,13
398669000,-41117,2401,18,True,True,True,13
398679000,-36448,2401,18,True,True,True,13
398689000,-31777,2401,18,True,True,True,13
398699000,-27106,2401,18,True,True,True,13
398709000,-22435,2401,18,True,True,True,13
398719000,-17765,2401,18,True,True,True,14
398729000,-13094,2401,18,True,True,True,14
398739000,-8424,2401,18,True,True,True,14
398749000,-3753,2401,18,True,True,True,15
398759000,917,2401,18,True,True,True,15
398769000,5587,2401,18,True,True,True,15
398779000,10257,2401,18,True,True,True,16
398789000,14926,2401,18,True,True,True,16
398799000,19597,2401,18,True,True,True,17
398809000,24267,2401,18,True,True,True,17
398819000,28937,2401,18,True,True,True,18
398829000,33608,2401,18,True,True,True,19
398839000,38280,2401,18,True,True,True,19
398849000,42950,2401,18,True,True,True,19
398859000,47619,2401,18,True,True,True,20
398869000,52288,2401,18,True,True,True,20
398879000,56957,2401,18,True,True,True,21
398889000,61624,2401,18,True,True,True,21
398899000,66293,2401,18,True,True,True,21
398909000,70962,2401,18,True,True,True,21
398919000,75631,2401,18,True,True,True,21
398929000,80296,2401,18,True,True,True,20
398939000,84958,2401,18,True,True,True,20
398949000,89621,2401,18,True,True,True,19
398959000,94286,2401,18,True,True,True,20
398969000,98950,2401,18,True,True,True,20
398979000,103619,2401,18,True,True,True,21
398989000,108287,2401,18,True,True,True,21
398999000,112957,2401,18,True,True,True,22
399009000,117626,2401,18,True,True,True,22
399019000,122296,2401,18,True,True,True,22
399029000,126965,2401,18,True,True,True,23
399039000,131633,2401,18,True,True,True,23
399049000,136300,2401,18,True,True,True,23
399059000,140969,2401,18,True,True,True,23
399069000,145638,2401,18,True,True,True,22
399079000,150306,2401,18,True,True,True,21
399089000,154972,2401,18,True,True,True,21
399099000,159642,2401,18,True,True,True,21
399109000,164310,2401,18,True,True,True,21
399119000,168978,2401,18,True,True,True,20
399129000,173646,2401,18,True,True,True,21
399139000,178313,2401,18,True,True,True,21
399149000,182982,2401,18,True,True,True,20
399159000,187650,2401,18,True,True,True,20
399169000,192317,2401,18,True,True,True,21
399179000,196982,2401,18,True,True,True,21
399189000,201648,2401,18,True,True,True,21
399199000,206312,2401,18,True,True,True,21
399209000,210976,2401,18,True,True,True,21
399219000,215643,2401,18,True,True,True,21
399229000,220312,2401,18,True,True,True,20
399239000,224980,2401,18,True,True,True,20
399249000,229645,2401,18,True,True,True,19
399259000,234310,2401,18,True,True,True,20
399269000,238974,2401,18,True,True,True,20
399279000,243639,2401,18,True,True,True,21
399289000,248303,2401,18,True,True,True,21
399299000,252967,2401,18,True,True,True,22
399309000,257633,2401,18,True,True,True,22
399319000,262299,2401,18,True,True,True,22
399329000,266964,2401,18,True,True,True,23
399339000,271627,2401,18,True,True,True,23
399349000,276292,2401,18,True,True,True,23
399359000,280957,2401,18,True,True,True,23
399369000,285624,2401,18,True,True,True,23
399379000,290291,2401,18,True,True,True,23
399389000,294957,2401,18,True,True,True,23
399399000,299625,2401,18,True,True,True,23
399409000,304291,2401,18,True,True,True,23
399419000,308957,2401,18,True,True,True,24
399429000,313624,2401,18,True,True,True,24
399439000,318292,2401,18,True,True,True,24
399449000,322959,2401,18,True,True,True,24
399459000,327625,2401,18,True,True,True,25
399469000,332290,2401,18,True,True,True,25
399479000,336956,2401,18,True,True,True,25
399489000,341623,2401,18,True,True,True,25
399499000,346290,2401,18,True,True,True,25
399509000,350956,2401,18,True,True,True,26
399519000,355622,2401,18,True,True,True,26
399529000,360289,2401,18,True,True,True,26
399539000,364955,2401,18,True,True,True,26
399549000,369619,2401,18,True,True,True,26
399559000,374283,2401,18,True,True,True,25
399569000,378949,2401,18,True,True,True,25
399579000,383615,2401,18,True,True,True,25
399589000,388279,2401,18,True,True,True,25
399599000,392945,2401,18,True,True,True,25
399609000,397609,2401,18,True,True,True,25
399619000,402273,2401,18,True,True,True,24
399629000,406938,2401,18,True,True,True,24
399639000,411600,2401,18,True,True,True,22
399649000,416260,2401,18,True,True,True,20
399659000,420919,2401,18,True,True,True,19
399669000,425578,2401,18,True,True,True,18
399679000,430241,2401,18,True,True,True,18
399689000,434905,2401,18,True,True,True,17
399699000,439565,2401,18,True,True,True,17
399709000,444228,2401,18,True,True,True,17
399719000,448892,2401,18,True,True,True,17
399729000,453556,2401,18,True,True,True,18
399739000,458222,2401,18,True,True,True,18
399749000,462889,2401,18,True,True,True,18
399759000,467557,2401,18,True,True,True,18
399769000,472223,2401,18,True,True,True,19
399779000,476887,2401,18,True,True,True,18
399789000,481553,2401,18,True,True,True,18
399799000,486220,2401,18,True,True,True,19
399809000,490887,2401,18,True,True,True,18
399819000,495551,2401,18,True,True,True,18
399829001,-499787,2401,18,True,True,True,18
399839000,-495127,2401,18,True,True,True,18
399849000,-490465,2401,18,True,True,True,18
399859000,-485801,2401,18,True,True,True,18
