message_type,timestamp,version,invalidLlh,iTOW,lon,lat,height,hMSL,lonHp,latHp,heightHp,hMSLHp,hAcc,vAcc,lon_full,lat_full,height_full
HPPOSLLH,2025-09-18T21:02:43.674717+00:00,0,0,420072.000000000,-81.079596800,29.227904900,-11.226000000,19.205000000,-0.000000002,-0.000000012,-0.300000000,0.200000000,2753.300000000,2841.200000000,-81.079596802,29.227904888,-11.226300000
HPPOSLLH,2025-09-18T21:02:43.675522+00:00,0,0,420073.000000000,-81.079596800,29.227904800,-11.198000000,19.233000000,-0.000000022,0.000000009,-0.500000000,0.000000000,2753.200000000,2840.300000000,-81.079596822,29.227904809,-11.198500000
HPPOSLLH,2025-09-18T21:02:43.676335+00:00,0,0,420074.000000000,-81.079596800,29.227904600,-11.191000000,19.241000000,0.000000046,0.000000040,0.100000000,-0.400000000,2753.300000000,2839.500000000,-81.079596754,29.227904640,-11.190900000
HPPOSLLH,2025-09-18T21:02:43.676548+00:00,0,0,420075.000000000,-81.079596800,29.227904600,-11.160000000,19.271000000,0.000000034,-0.000000046,-0.300000000,0.200000000,2753.100000000,2838.500000000,-81.079596766,29.227904554,-11.160300000
HPPOSLLH,2025-09-18T21:02:43.677341+00:00,0,0,420076.000000000,-81.079596800,29.227904400,-11.136000000,19.296000000,0.000000016,-0.000000031,0.100000000,-0.400000000,2751.800000000,2837.500000000,-81.079596784,29.227904369,-11.135900000
HPPOSLLH,2025-09-18T21:02:43.678087+00:00,0,0,420077.000000000,-81.079596800,29.227904100,-11.116000000,19.316000000,0.000000039,0.000000005,0.200000000,-0.300000000,2750.200000000,2836.600000000,-81.079596761,29.227904105,-11.115800000
HPPOSLLH,2025-09-18T21:02:43.678821+00:00,0,0,420078.000000000,-81.079596700,29.227903700,-11.088000000,19.343000000,-0.000000037,0.000000050,-0.300000000,0.100000000,2748.700000000,2835.700000000,-81.079596737,29.227903750,-11.088300000
HPPOSLLH,2025-09-18T21:02:43.679573+00:00,0,0,420079.000000000,-81.079596800,29.227903400,-11.057000000,19.374000000,0.000000021,0.000000041,-0.100000000,0.400000000,2747.300000000,2834.800000000,-81.079596779,29.227903441,-11.057100000
HPPOSLLH,2025-09-18T21:02:43.679760+00:00,0,0,420080.000000000,-81.079596800,29.227903200,-11.025000000,19.407000000,-0.000000033,-0.000000032,0.000000000,-0.500000000,2746.000000000,2833.800000000,-81.079596833,29.227903168,-11.025000000
HPPOSLLH,2025-09-18T21:02:43.680525+00:00,0,0,420081.000000000,-81.079596800,29.227902900,-10.995000000,19.437000000,-0.000000046,0.000000025,0.000000000,-0.500000000,2743.700000000,2832.800000000,-81.079596846,29.227902925,-10.995000000
HPPOSLLH,2025-09-18T21:02:43.681257+00:00,0,0,420082.000000000,-81.079596900,29.227902600,-10.958000000,19.473000000,-0.000000010,0.000000028,0.000000000,0.400000000,2741.500000000,2831.700000000,-81.079596910,29.227902628,-10.958000000
HPPOSLLH,2025-09-18T21:02:43.682005+00:00,0,0,420083.000000000,-81.079597000,29.227902300,-10.910000000,19.521000000,-0.000000003,-0.000000010,-0.400000000,0.100000000,2738.300000000,2830.500000000,-81.079597003,29.227902290,-10.910400000
HPPOSLLH,2025-09-18T21:02:43.682743+00:00,0,0,420084.000000000,-81.079597100,29.227901900,-10.867000000,19.564000000,0.000000039,0.000000005,-0.400000000,0.000000000,2735.300000000,2829.400000000,-81.079597061,29.227901905,-10.867400000
HPPOSLLH,2025-09-18T21:02:43.682930+00:00,0,0,420085.000000000,-81.079597200,29.227901600,-10.811000000,19.620000000,-0.000000007,-0.000000034,-0.400000000,0.100000000,2732.500000000,2828.400000000,-81.079597207,29.227901566,-10.811400000
HPPOSLLH,2025-09-18T21:02:43.683692+00:00,0,0,420086.000000000,-81.079597300,29.227901300,-10.765000000,19.667000000,-0.000000033,-0.000000006,0.500000000,-0.100000000,2728.900000000,2827.300000000,-81.079597333,29.227901294,-10.764500000
HPPOSLLH,2025-09-18T21:02:43.684487+00:00,0,0,420087.000000000,-81.079597400,29.227901000,-10.728000000,19.703000000,0.000000019,0.000000000,-0.400000000,0.100000000,2725.500000000,2826.500000000,-81.079597381,29.227901000,-10.728400000
HPPOSLLH,2025-09-18T21:02:43.685211+00:00,0,0,420088.000000000,-81.079597500,29.227900800,-10.684000000,19.748000000,-0.000000024,-0.000000047,0.500000000,0.000000000,2722.400000000,2826.100000000,-81.079597524,29.227900753,-10.683500000
HPPOSLLH,2025-09-18T21:02:43.685941+00:00,0,0,420089.000000000,-81.079597600,29.227900300,-10.635000000,19.797000000,-0.000000043,0.000000030,0.100000000,-0.500000000,2716.600000000,2825.100000000,-81.079597643,29.227900330,-10.634900000
HPPOSLLH,2025-09-18T21:02:43.686668+00:00,0,0,420090.000000000,-81.079597700,29.227899900,-10.593000000,19.839000000,-0.000000016,0.000000003,0.400000000,-0.100000000,2710.600000000,2824.100000000,-81.079597716,29.227899903,-10.592600000
HPPOSLLH,2025-09-18T21:02:43.687411+00:00,0,0,420091.000000000,-81.079597800,29.227899600,-10.569000000,19.862000000,0.000000041,0.000000021,-0.200000000,0.300000000,2705.700000000,2823.200000000,-81.079597759,29.227899621,-10.569200000
HPPOSLLH,2025-09-18T21:02:43.688163+00:00,0,0,420092.000000000,-81.079597800,29.227899400,-10.561000000,19.871000000,0.000000038,-0.000000021,0.200000000,-0.300000000,2701.500000000,2823.000000000,-81.079597762,29.227899379,-10.560800000
