message_type,timestamp,iTOW,year,month,day,hour,min,sec,nano,valid,tAcc,fixType,flags,numSV,lon,lat,height,hMSL,hAcc,vAcc
PVT,2025-09-27T14:30:27.907000+00:00,570627.907000000,2025,9,27,14,30,0,906583499,0,927,0,0,0,-0.000008108,0.000002923,-15.745000000,14.686000000,17.547000000,12.407000000
PVT,2025-09-27T14:30:32+00:00,570632.000000000,2025,9,27,14,30,0,-416792,0,46,3,0,14,-0.000008108,0.000002923,-10.337000000,20.095000000,10.453000000,9.331000000
PVT,2025-09-27T14:30:37+00:00,570637.000000000,2025,9,27,14,30,0,-417708,0,36,3,0,14,-0.000008108,0.000002923,-11.522000000,18.910000000,6.651000000,5.756000000
PVT,2025-09-27T14:30:42+00:00,570642.000000000,2025,9,27,14,30,0,-418629,0,33,3,0,14,-0.000008108,0.000002923,-12.249000000,18.183000000,5.393000000,4.542000000
PVT,2025-09-27T14:30:47+00:00,570647.000000000,2025,9,27,14,30,0,-419554,0,31,3,0,14,-0.000008108,0.000002923,-12.612000000,17.819000000,4.596000000,3.850000000
PVT,2025-09-27T14:30:52+00:00,570652.000000000,2025,9,27,14,30,0,-420481,0,30,3,0,14,-0.000008108,0.000002923,-12.829000000,17.602000000,4.058000000,3.411000000
PVT,2025-09-27T14:30:57+00:00,570657.000000000,2025,9,27,14,30,0,-421410,0,29,3,0,15,-0.000008108,0.000002923,-12.965000000,17.467000000,3.693000000,3.109000000
PVT,2025-09-27T14:31:02+00:00,570662.000000000,2025,9,27,14,30,0,-422342,0,28,3,0,15,-0.000008108,0.000002923,-13.117000000,17.314000000,3.456000000,2.894000000
PVT,2025-09-27T14:31:07+00:00,570667.000000000,2025,9,27,14,30,0,-423277,0,28,3,0,15,-0.000008108,0.000002923,-13.274000000,17.157000000,3.285000000,2.720000000
PVT,2025-09-27T14:31:12+00:00,570672.000000000,2025,9,27,14,30,0,-424214,0,28,3,0,14,-0.000008108,0.000002923,-13.403000000,17.029000000,3.155000000,2.577000000
PVT,2025-09-27T14:31:17+00:00,570677.000000000,2025,9,27,14,30,0,-425153,0,27,3,0,14,-0.000008108,0.000002923,-13.487000000,16.945000000,3.061000000,2.464000000
PVT,2025-09-27T14:31:22+00:00,570682.000000000,2025,9,27,14,31,0,-426093,0,27,3,0,15,-0.000008108,0.000002923,-13.603000000,16.828000000,3.003000000,2.376000000
PVT,2025-09-27T14:31:27+00:00,570687.000000000,2025,9,27,14,31,0,-427033,0,27,3,0,15,-0.000008108,0.000002923,-13.727000000,16.704000000,2.952000000,2.298000000
PVT,2025-09-27T14:31:32+00:00,570692.000000000,2025,9,27,14,31,0,-427974,0,27,3,0,16,-0.000008108,0.000002923,-13.858000000,16.573000000,2.905000000,2.229000000
PVT,2025-09-27T14:31:37+00:00,570697.000000000,2025,9,27,14,31,0,-428918,0,27,3,0,15,-0.000008108,0.000002923,-13.968000000,16.463000000,2.868000000,2.176000000
PVT,2025-09-27T14:31:42+00:00,570702.000000000,2025,9,27,14,31,0,-429865,0,27,3,0,16,-0.000008108,0.000002923,-14.047000000,16.384000000,2.834000000,2.135000000
PVT,2025-09-27T14:31:47+00:00,570707.000000000,2025,9,27,14,31,0,-430814,0,27,3,0,16,-0.000008108,0.000002923,-14.151000000,16.280000000,2.800000000,2.102000000
PVT,2025-09-27T14:31:52+00:00,570712.000000000,2025,9,27,14,31,0,-431766,0,27,3,0,16,-0.000008108,0.000002923,-14.279000000,16.153000000,2.762000000,2.069000000
PVT,2025-09-27T14:31:57+00:00,570717.000000000,2025,9,27,14,31,0,-432720,0,27,3,0,16,-0.000008108,0.000002923,-14.230000000,16.201000000,2.709000000,2.034000000
PVT,2025-09-27T14:32:02+00:00,570722.000000000,2025,9,27,14,31,0,-433677,0,26,3,0,16,-0.000008108,0.000002923,-14.016000000,16.416000000,2.641000000,1.995000000
PVT,2025-09-27T14:32:07+00:00,570727.000000000,2025,9,27,14,31,0,-434636,0,26,3,0,16,-0.000008108,0.000002923,-13.818000000,16.613000000,2.576000000,1.957000000
PVT,2025-09-27T14:32:12+00:00,570732.000000000,2025,9,27,14,31,0,-435597,0,26,3,0,15,-0.000008108,0.000002923,-13.650000000,16.781000000,2.532000000,1.924000000
PVT,2025-09-27T14:32:17+00:00,570737.000000000,2025,9,27,14,31,0,-436561,0,26,3,0,16,-0.000008108,0.000002923,-13.498000000,16.933000000,2.497000000,1.894000000
PVT,2025-09-27T14:32:22+00:00,570742.000000000,2025,9,27,14,32,0,-437527,0,26,3,0,17,-0.000008108,0.000002923,-13.256000000,17.176000000,2.462000000,1.864000000
PVT,2025-09-27T14:32:27+00:00,570747.000000000,2025,9,27,14,32,0,-438495,0,26,3,0,17,-0.000008108,0.000002923,-13.007000000,17.425000000,2.428000000,1.840000000
PVT,2025-09-27T14:32:32+00:00,570752.000000000,2025,9,27,14,32,0,-439463,0,26,3,0,17,-0.000008108,0.000002923,-12.915000000,17.516000000,2.421000000,1.824000000
PVT,2025-09-27T14:32:37+00:00,570757.000000000,2025,9,27,14,32,0,-440433,0,26,3,0,19,-0.000008108,0.000002923,-12.788000000,17.643000000,2.413000000,1.812000000
PVT,2025-09-27T14:32:42+00:00,570762.000000000,2025,9,27,14,32,0,-441404,0,26,3,0,19,-0.000008108,0.000002923,-12.703000000,17.728000000,2.385000000,1.801000000
PVT,2025-09-27T14:32:47+00:00,570767.000000000,2025,9,27,14,32,0,-442376,0,26,3,0,18,-0.000008108,0.000002923,-12.639000000,17.792000000,2.344000000,1.790000000
PVT,2025-09-27T14:32:52+00:00,570772.000000000,2025,9,27,14,32,0,-443348,0,26,3,0,19,-0.000008108,0.000002923,-12.620000000,17.812000000,2.301000000,1.780000000
PVT,2025-09-27T14:32:57+00:00,570777.000000000,2025,9,27,14,32,0,-444321,0,26,3,0,19,-0.000008108,0.000002923,-12.592000000,17.839000000,2.270000000,1.774000000
PVT,2025-09-27T14:33:02+00:00,570782.000000000,2025,9,27,14,32,0,-445297,0,25,3,0,19,-0.000008108,0.000002923,-12.575000000,17.856000000,2.243000000,1.770000000
PVT,2025-09-27T14:33:07+00:00,570787.000000000,2025,9,27,14,32,0,-446274,0,25,3,0,20,-0.000008108,0.000002923,-12.552000000,17.879000000,2.211000000,1.764000000
PVT,2025-09-27T14:33:12+00:00,570792.000000000,2025,9,27,14,32,0,-447251,0,25,3,0,20,-0.000008108,0.000002923,-12.551000000,17.881000000,2.173000000,1.757000000
PVT,2025-09-27T14:33:17+00:00,570797.000000000,2025,9,27,14,32,0,-448229,0,25,3,0,19,-0.000008108,0.000002923,-12.566000000,17.865000000,2.145000000,1.751000000
PVT,2025-09-27T14:33:22+00:00,570802.000000000,2025,9,27,14,33,0,-449209,0,25,3,0,20,-0.000008108,0.000002923,-12.572000000,17.859000000,2.117000000,1.745000000
PVT,2025-09-27T14:33:27+00:00,570807.000000000,2025,9,27,14,33,0,-450191,0,25,3,0,20,-0.000008108,0.000002923,-12.578000000,17.853000000,2.088000000,1.738000000
PVT,2025-09-27T14:33:32+00:00,570812.000000000,2025,9,27,14,33,0,-451174,0,25,3,0,20,-0.000008108,0.000002923,-12.582000000,17.849000000,2.066000000,1.734000000
PVT,2025-09-27T14:33:37+00:00,570817.000000000,2025,9,27,14,33,0,-452158,0,25,3,0,20,-0.000008108,0.000002923,-12.583000000,17.848000000,2.043000000,1.729000000
PVT,2025-09-27T14:33:42+00:00,570822.000000000,2025,9,27,14,33,0,-453142,0,25,3,0,20,-0.000008108,0.000002923,-12.558000000,17.873000000,2.032000000,1.727000000
PVT,2025-09-27T14:33:47+00:00,570827.000000000,2025,9,27,14,33,0,-454128,0,25,3,0,19,-0.000008108,0.000002923,-12.417000000,18.015000000,2.026000000,1.727000000
PVT,2025-09-27T14:33:52+00:00,570832.000000000,2025,9,27,14,33,0,-455116,0,25,3,0,19,-0.000008108,0.000002923,-12.350000000,18.081000000,2.019000000,1.727000000
PVT,2025-09-27T14:33:57+00:00,570837.000000000,2025,9,27,14,33,0,-456104,0,25,3,0,19,-0.000008108,0.000002923,-12.386000000,18.045000000,2.009000000,1.728000000
PVT,2025-09-27T14:34:02+00:00,570842.000000000,2025,9,27,14,33,0,-457093,0,25,3,0,19,-0.000008108,0.000002923,-12.411000000,18.021000000,1.991000000,1.729000000
PVT,2025-09-27T14:34:07+00:00,570847.000000000,2025,9,27,14,33,0,-458084,0,25,3,0,19,-0.000008108,0.000002923,-12.361000000,18.070000000,1.968000000,1.728000000
PVT,2025-09-27T14:34:12+00:00,570852.000000000,2025,9,27,14,33,0,-459077,0,25,3,0,20,-0.000008108,0.000002923,-12.258000000,18.174000000,1.941000000,1.726000000
PVT,2025-09-27T14:34:17+00:00,570857.000000000,2025,9,27,14,33,0,-460071,0,25,3,0,20,-0.000008108,0.000002923,-12.250000000,18.182000000,1.922000000,1.726000000
PVT,2025-09-27T14:34:22+00:00,570862.000000000,2025,9,27,14,34,0,-461065,0,25,3,0,20,-0.000008108,0.000002923,-12.332000000,18.099000000,1.922000000,1.730000000
PVT,2025-09-27T14:34:27+00:00,570867.000000000,2025,9,27,14,34,0,-462060,0,25,3,0,20,-0.000008108,0.000002923,-12.450000000,17.981000000,1.927000000,1.732000000
