timestamp_utc,iTOW,tAcc,nano,year,month,day,hour,min,sec,valid,validTOW,validWKN,validUTC,authStatus,utcStandard
2025-09-29T01:00:22.108125+00:00,90040108,1120,108125279,2025,9,29,1,0,22,247,True,True,True,3,15
2025-09-29T01:00:37.000122+00:00,90055000,1149,122374,2025,9,29,1,0,37,247,True,True,True,3,15
2025-09-29T01:01:02.000117+00:00,90080000,1016,117609,2025,9,29,1,1,2,247,True,True,True,3,15
2025-09-29T01:01:27.000112+00:00,90105000,1013,112869,2025,9,29,1,1,27,247,True,True,True,3,15
2025-09-29T01:01:52.000108+00:00,90130000,1013,108137,2025,9,29,1,1,52,247,True,True,True,3,15
2025-09-29T01:02:17.000103+00:00,90155000,1013,103391,2025,9,29,1,2,17,247,True,True,True,3,15
2025-09-29T01:02:42.000098+00:00,90180000,1011,98642,2025,9,29,1,2,42,247,True,True,True,3,15
2025-09-29T01:03:07.000093+00:00,90205000,1011,93886,2025,9,29,1,3,7,247,True,True,True,3,15
2025-09-29T01:03:32.000089+00:00,90230000,1011,89122,2025,9,29,1,3,32,247,True,True,True,3,15
2025-09-29T01:03:57.000084+00:00,90255000,1010,84364,2025,9,29,1,3,57,247,True,True,True,3,15
