timestamp_utc,iTOW,ecefX,ecefY,ecefZ,ecefXHp,ecefYHp,ecefZHp,pAcc,invalidEcef,ecefX_full_m,ecefY_full_m,ecefZ_full_m
2025-09-28T22:53:37.000299+00:00,82440000,86378396,-550317301,309596203,12,-8,-47,61396,False,863783.9612,-5503173.010799999,3095962.0253
2025-09-28T22:53:42.000300+00:00,82445000,86378395,-550317300,309596186,-33,46,47,60153,False,863783.9467,-5503172.9954,3095961.8647
2025-09-28T22:53:47.000301+00:00,82450000,86378392,-550317299,309596175,-13,-12,-37,58872,False,863783.9187,-5503172.9912,3095961.7463
2025-09-28T22:53:52.000301+00:00,82455000,86378389,-550317298,309596163,20,35,37,57488,False,863783.892,-5503172.976500001,3095961.6336999997
2025-09-28T22:53:57.000302+00:00,82460000,86378387,-550317298,309596148,-15,-46,-22,56358,False,863783.8685,-5503172.9846,3095961.4778
2025-09-28T22:54:02.000303+00:00,82465000,86378383,-550317299,309596136,25,45,8,55917,False,863783.8324999999,-5503172.9855,3095961.3608
2025-09-28T22:54:07.000304+00:00,82470000,86378380,-550317309,309596134,-36,33,45,56108,False,863783.7964,-5503173.0867,3095961.3444999997
2025-09-28T22:54:12.000305+00:00,82475000,86378380,-550317318,309596132,-14,-10,-48,56842,False,863783.7986000001,-5503173.181,3095961.3151999996
2025-09-28T22:54:17.000306+00:00,82480000,86378383,-550317322,309596127,-30,-47,9,57296,False,863783.8269999999,-5503173.2247,3095961.2709
2025-09-28T22:54:22.000307+00:00,82485000,86378386,-550317326,309596130,16,-50,7,57910,False,863783.8616,-5503173.265,3095961.3007
2025-09-28T22:54:27.000307+00:00,82490000,86378388,-550317332,309596131,12,-20,13,58921,False,863783.8812000001,-5503173.322000001,3095961.3113
2025-09-28T22:54:32.000308+00:00,82495000,86378393,-550317339,309596126,-29,-37,-29,59557,False,863783.9271000001,-5503173.3937,3095961.2570999996
2025-09-28T22:54:37.000309+00:00,82500000,86378395,-550317342,309596137,27,-46,16,59673,False,863783.9526999999,-5503173.4246,3095961.3716
2025-09-28T22:54:42.000310+00:00,82505000,86378387,-550317342,309596198,-23,28,-33,59332,False,863783.8677,-5503173.4172,3095961.9767
2025-09-28T22:54:47.000311+00:00,82510000,86378381,-550317343,309596226,-18,5,-20,58804,False,863783.8082000001,-5503173.4295,3095962.258
2025-09-28T22:54:52.000312+00:00,82515000,86378376,-550317357,309596248,34,20,10,58612,False,863783.7634,-5503173.568,3095962.481
2025-09-28T22:54:57.000313+00:00,82520000,86378368,-550317373,309596267,-16,-28,-48,58787,False,863783.6784000001,-5503173.7328,3095962.6651999997
2025-09-28T22:55:02.000314+00:00,82525000,86378355,-550317395,309596281,-19,29,7,59005,False,863783.5481,-5503173.9471,3095962.8107000003
2025-09-28T22:55:07.000314+00:00,82530000,86378344,-550317412,309596296,30,-10,-25,59314,False,863783.443,-5503174.121,3095962.9575
2025-09-28T22:55:12.000315+00:00,82535000,86378336,-550317421,309596304,-38,-17,-27,59610,False,863783.3562,-5503174.2117,3095963.0373
2025-09-28T22:55:17.000316+00:00,82540000,86378330,-550317431,309596310,-19,3,48,59730,False,863783.2981,-5503174.309699999,3095963.1048000003
2025-09-28T22:55:22.000317+00:00,82545000,86378324,-550317440,309596314,19,36,39,60041,False,863783.2419,-5503174.3964,3095963.1439
2025-09-28T22:55:27.000318+00:00,82550000,86378313,-550317445,309596346,45,-2,-34,60446,False,863783.1345,-5503174.4502,3095963.4566
2025-09-28T22:55:32.000319+00:00,82555000,86378293,-550317449,309596419,-46,-32,-22,60420,False,863782.9254000001,-5503174.4932,3095964.1878
2025-09-28T22:55:37.000320+00:00,82560000,86378286,-550317441,309596442,33,-6,-42,60046,False,863782.8633,-5503174.4106,3095964.4158
2025-09-28T22:55:42.000321+00:00,82565000,86378283,-550317440,309596452,-18,5,-15,59939,False,863782.8282,-5503174.3995,3095964.5185000002
2025-09-28T22:55:47.000322+00:00,82570000,86378278,-550317442,309596462,-18,41,43,59909,False,863782.7782000001,-5503174.4159,3095964.6243000003
2025-09-28T22:55:52.000323+00:00,82575000,86378286,-550317432,309596429,24,-13,32,60342,False,863782.8624,-5503174.3213,3095964.2932
2025-09-28T22:55:57.000324+00:00,82580000,86378282,-550317435,309596426,-39,-25,5,61203,False,863782.8160999999,-5503174.3525,3095964.2605
2025-09-28T22:56:02.000324+00:00,82585000,86378281,-550317427,309596396,-47,28,-13,61697,False,863782.8053,-5503174.2672,3095963.9587
2025-09-28T22:56:07.000325+00:00,82590000,86378264,-550317436,309596421,13,9,40,61312,False,863782.6413,-5503174.3591,3095964.214
2025-09-28T22:56:12.000326+00:00,82595000,86378258,-550317438,309596408,22,4,-28,60931,False,863782.5822,-5503174.3796,3095964.0772
2025-09-28T22:56:17.000327+00:00,82600000,86378251,-550317440,309596412,-20,-38,-1,60838,False,863782.508,-5503174.4038,3095964.1199000003
2025-09-28T22:56:22.000328+00:00,82605000,86378243,-550317442,309596454,-36,-10,-5,63119,False,863782.4264,-5503174.421,3095964.5395
2025-09-28T22:56:27.000329+00:00,82610000,86378240,-550317449,309596463,-37,-14,26,65382,False,863782.3963,-5503174.491400001,3095964.6325999997
2025-09-28T22:56:32.000330+00:00,82615000,86378235,-550317453,309596488,-32,-37,15,67410,False,863782.3467999999,-5503174.5337000005,3095964.8814999997
2025-09-28T22:56:37.000331+00:00,82620000,86378232,-550317456,309596503,33,-35,-14,69089,False,863782.3232999999,-5503174.563499999,3095965.0286
2025-09-28T22:56:42.000332+00:00,82625000,86378232,-550317453,309596506,41,18,-15,70455,False,863782.3241,-5503174.5282000005,3095965.0585000003
2025-09-28T22:56:47.000333+00:00,82630000,86378231,-550317449,309596513,-37,38,22,71698,False,863782.3063,-5503174.4862,3095965.1322
2025-09-28T22:56:52.000334+00:00,82635000,86378232,-550317439,309596508,1,-49,-38,73350,False,863782.3200999999,-5503174.3949,3095965.0762
2025-09-28T22:56:57.000335+00:00,82640000,86378233,-550317432,309596507,4,-18,7,75278,False,863782.3304,-5503174.3218,3095965.0707
2025-09-28T22:57:02.000336+00:00,82645000,86378233,-550317429,309596511,10,7,21,76805,False,863782.331,-5503174.2893,3095965.1121
2025-09-28T22:57:07.000337+00:00,82650000,86378229,-550317434,309596527,27,32,-31,77709,False,863782.2927,-5503174.3368,3095965.2669
2025-09-28T22:57:12.000338+00:00,82655000,86378224,-550317439,309596550,3,-27,27,78368,False,863782.2403,-5503174.3927,3095965.5027
2025-09-28T22:57:17.000339+00:00,82660000,86378220,-550317447,309596579,-21,-11,-5,78916,False,863782.1978999999,-5503174.4711,3095965.7895
2025-09-28T22:57:22.000339+00:00,82665000,86378206,-550317467,309596638,7,44,19,79302,False,863782.0607,-5503174.6656,3095966.3819
2025-09-28T22:57:27.000340+00:00,82670000,86378202,-550317469,309596648,35,-48,-33,79731,False,863782.0235,-5503174.694800001,3095966.4767
2025-09-28T22:57:32.000341+00:00,82675000,86378197,-550317473,309596674,-43,-6,-36,80200,False,863781.9657,-5503174.7306,3095966.7364000003
2025-09-28T22:57:37.000342+00:00,82680000,86378195,-550317472,309596686,-36,46,-27,80910,False,863781.9463999999,-5503174.7154,3095966.8573
2025-09-28T22:57:42.000343+00:00,82685000,86378198,-550317493,309596661,30,-41,-10,76004,False,863781.983,-5503174.934099999,3095966.6089999997
2025-09-28T22:57:47.000344+00:00,82690000,86378203,-550317512,309596638,5,27,20,72161,False,863782.0305,-5503175.1173,3095966.3819999998
2025-09-28T22:57:52.000345+00:00,82695000,86378219,-550317511,309596599,11,42,50,69134,False,863782.1910999999,-5503175.1058,3095965.995
2025-09-28T22:57:57.000346+00:00,82700000,86378227,-550317507,309596590,-18,9,42,66892,False,863782.2682,-5503175.0691,3095965.9041999998
2025-09-28T22:58:02.000347+00:00,82705000,86378233,-550317508,309596568,-14,-43,41,65848,False,863782.3286,-5503175.0843,3095965.6841
2025-09-28T22:58:07.000348+00:00,82710000,86378237,-550317511,309596546,41,-22,31,65365,False,863782.3741,-5503175.1122,3095965.4631
2025-09-28T22:58:12.000349+00:00,82715000,86378237,-550317514,309596548,-31,23,1,64729,False,863782.3669,-5503175.1377,3095965.4801
