timestamp_utc,iTOW,tAcc,nano,year,month,day,hour,min,sec,valid,validTOW,validWKN,validUTC,authStatus,utcStandard
2025-09-28T20:30:37.000023+00:00,73855000,1188,-23585,2025,9,28,20,30,37,247,True,True,True,3,15
2025-09-28T20:30:42.000024+00:00,73860000,1173,-24505,2025,9,28,20,30,42,247,True,True,True,3,15
2025-09-28T20:30:47.000025+00:00,73865000,1147,-25424,2025,9,28,20,30,47,247,True,True,True,3,15
2025-09-28T20:30:52.000026+00:00,73870000,1127,-26351,2025,9,28,20,30,52,247,True,True,True,3,15
2025-09-28T20:30:57.000027+00:00,73875000,1112,-27283,2025,9,28,20,30,57,247,True,True,True,3,15
2025-09-28T20:31:02.000028+00:00,73880000,1104,-28215,2025,9,28,20,31,2,247,True,True,True,3,15
2025-09-28T20:31:07.000029+00:00,73885000,1098,-29152,2025,9,28,20,31,7,247,True,True,True,3,15
2025-09-28T20:31:12.000030+00:00,73890000,1093,-30084,2025,9,28,20,31,12,247,True,True,True,3,15
2025-09-28T20:31:17.000031+00:00,73895000,1087,-31014,2025,9,28,20,31,17,247,True,True,True,3,15
2025-09-28T20:31:22.000031+00:00,73900000,1083,-31938,2025,9,28,20,31,22,247,True,True,True,3,15
2025-09-28T20:31:27.000032+00:00,73905000,1082,-32859,2025,9,28,20,31,27,247,True,True,True,3,15
2025-09-28T20:31:32.000033+00:00,73910000,1082,-33778,2025,9,28,20,31,32,247,True,True,True,3,15
2025-09-28T20:31:37.000034+00:00,73915000,1082,-34694,2025,9,28,20,31,37,247,True,True,True,3,15
2025-09-28T20:31:42.000035+00:00,73920000,1082,-35612,2025,9,28,20,31,42,247,True,True,True,3,15
2025-09-28T20:31:47.000036+00:00,73925000,1083,-36530,2025,9,28,20,31,47,247,True,True,True,3,15
2025-09-28T20:31:52.000037+00:00,73930000,1083,-37450,2025,9,28,20,31,52,247,True,True,True,3,15
2025-09-28T20:31:57.000038+00:00,73935000,1082,-38373,2025,9,28,20,31,57,247,True,True,True,3,15
2025-09-28T20:32:02.000039+00:00,73940000,1081,-39293,2025,9,28,20,32,2,247,True,True,True,3,15
2025-09-28T20:32:07.000040+00:00,73945000,1080,-40213,2025,9,28,20,32,7,247,True,True,True,3,15
2025-09-28T20:32:12.000041+00:00,73950000,1081,-41133,2025,9,28,20,32,12,247,True,True,True,3,15
2025-09-28T20:32:17.000042+00:00,73955000,1081,-42051,2025,9,28,20,32,17,247,True,True,True,3,15
2025-09-28T20:32:22.000042+00:00,73960000,1082,-42966,2025,9,28,20,32,22,247,True,True,True,3,15
2025-09-28T20:32:27.000043+00:00,73965000,1082,-43880,2025,9,28,20,32,27,247,True,True,True,3,15
2025-09-28T20:32:32.000044+00:00,73970000,1079,-44797,2025,9,28,20,32,32,247,True,True,True,3,15
2025-09-28T20:32:37.000045+00:00,73975000,1076,-45714,2025,9,28,20,32,37,247,True,True,True,3,15
2025-09-28T20:32:42.000046+00:00,73980000,1073,-46633,2025,9,28,20,32,42,247,True,True,True,3,15
2025-09-28T20:32:47.000047+00:00,73985000,1070,-47555,2025,9,28,20,32,47,247,True,True,True,3,15
2025-09-28T20:32:52.000048+00:00,73990000,1067,-48476,2025,9,28,20,32,52,247,True,True,True,3,15
2025-09-28T20:32:57.000049+00:00,73995000,1063,-49397,2025,9,28,20,32,57,247,True,True,True,3,15
2025-09-28T20:33:02.000050+00:00,74000000,1060,-50316,2025,9,28,20,33,2,247,True,True,True,3,15
2025-09-28T20:33:07.000051+00:00,74005000,1058,-51233,2025,9,28,20,33,7,247,True,True,True,3,15
2025-09-28T20:33:12.000052+00:00,74010000,1057,-52150,2025,9,28,20,33,12,247,True,True,True,3,15
2025-09-28T20:33:17.000053+00:00,74015000,1057,-53063,2025,9,28,20,33,17,247,True,True,True,3,15
2025-09-28T20:33:22.000053+00:00,74020000,1056,-53976,2025,9,28,20,33,22,247,True,True,True,3,15
2025-09-28T20:33:27.000054+00:00,74025000,1056,-54889,2025,9,28,20,33,27,247,True,True,True,3,15
2025-09-28T20:33:32.000055+00:00,74030000,1055,-55803,2025,9,28,20,33,32,247,True,True,True,3,15
2025-09-28T20:33:37.000056+00:00,74035000,75,-56713,2025,9,28,20,33,37,55,True,True,True,3,3
2025-09-28T20:33:42.000057+00:00,74040000,75,-57625,2025,9,28,20,33,42,55,True,True,True,3,3
2025-09-28T20:33:47.000058+00:00,74045000,75,-58535,2025,9,28,20,33,47,55,True,True,True,3,3
2025-09-28T20:33:52.000059+00:00,74050000,75,-59444,2025,9,28,20,33,52,55,True,True,True,3,3
2025-09-28T20:33:57.000060+00:00,74055000,74,-60350,2025,9,28,20,33,57,55,True,True,True,3,3
2025-09-28T20:34:02.000061+00:00,74060000,72,-61261,2025,9,28,20,34,2,55,True,True,True,3,3
2025-09-28T20:34:07.000062+00:00,74065000,70,-62171,2025,9,28,20,34,7,55,True,True,True,3,3
2025-09-28T20:34:12.000063+00:00,74070000,69,-63082,2025,9,28,20,34,12,55,True,True,True,3,3
2025-09-28T20:34:17.000063+00:00,74075000,68,-63990,2025,9,28,20,34,17,55,True,True,True,3,3
2025-09-28T20:34:22.000064+00:00,74080000,67,-64895,2025,9,28,20,34,22,55,True,True,True,3,3
2025-09-28T20:34:27.000065+00:00,74085000,67,-65800,2025,9,28,20,34,27,55,True,True,True,3,3
2025-09-28T20:34:32.000066+00:00,74090000,66,-66703,2025,9,28,20,34,32,55,True,True,True,3,3
2025-09-28T20:34:37.000067+00:00,74095000,66,-67604,2025,9,28,20,34,37,55,True,True,True,3,3
2025-09-28T20:34:42.000068+00:00,74100000,65,-68504,2025,9,28,20,34,42,55,True,True,True,3,3
2025-09-28T20:34:47.000069+00:00,74105000,64,-69399,2025,9,28,20,34,47,55,True,True,True,3,3
2025-09-28T20:34:52.000070+00:00,74110000,64,-70291,2025,9,28,20,34,52,55,True,True,True,3,3
2025-09-28T20:34:57.000071+00:00,74115000,63,-71181,2025,9,28,20,34,57,55,True,True,True,3,3
2025-09-28T20:35:02.000072+00:00,74120000,63,-72072,2025,9,28,20,35,2,55,True,True,True,3,3
2025-09-28T20:35:07.000072+00:00,74125000,62,-72966,2025,9,28,20,35,7,55,True,True,True,3,3
