timestamp_utc,iTOW,clkB,clkD,tAcc,fAcc
2025-09-28T23:00:17.000278+00:00,82835000,278604,193,42,769
2025-09-28T23:00:22.000279+00:00,82840000,279561,193,32,799
2025-09-28T23:00:27.000280+00:00,82845000,280519,193,27,806
2025-09-28T23:00:32.000281+00:00,82850000,281484,193,23,800
2025-09-28T23:00:37.000282+00:00,82855000,282452,194,21,801
2025-09-28T23:00:42.000283+00:00,82860000,283419,194,20,789
2025-09-28T23:00:47.000284+00:00,82865000,284387,194,18,817
2025-09-28T23:00:52.000285+00:00,82870000,285353,194,17,810
2025-09-28T23:00:57.000286+00:00,82875000,286324,194,16,761
2025-09-28T23:01:02.000287+00:00,82880000,287290,194,16,829
2025-09-28T23:01:07.000288+00:00,82885000,288255,194,15,747
2025-09-28T23:01:12.000289+00:00,82890000,289221,194,14,683
2025-09-28T23:01:17.000290+00:00,82895000,290187,194,14,722
2025-09-28T23:01:22.000291+00:00,82900000,291153,193,13,690
2025-09-28T23:01:27.000292+00:00,82905000,292118,193,13,676
2025-09-28T23:01:32.000293+00:00,82910000,293079,192,12,717
2025-09-28T23:01:37.000294+00:00,82915000,294042,193,12,755
2025-09-28T23:01:42.000295+00:00,82920000,295003,192,12,744
2025-09-28T23:01:47.000295+00:00,82925000,295965,193,12,735
2025-09-28T23:01:52.000296+00:00,82930000,296927,192,12,762
2025-09-28T23:01:57.000297+00:00,82935000,297888,192,13,782
2025-09-28T23:02:02.000298+00:00,82940000,298849,192,13,786
2025-09-28T23:02:07.000299+00:00,82945000,299812,193,13,745
2025-09-28T23:02:12.000300+00:00,82950000,300776,193,13,762
2025-09-28T23:02:17.000301+00:00,82955000,301740,193,13,747
2025-09-28T23:02:22.000302+00:00,82960000,302703,193,13,667
2025-09-28T23:02:27.000303+00:00,82965000,303666,193,12,665
2025-09-28T23:02:32.000304+00:00,82970000,304629,192,12,636
2025-09-28T23:02:37.000305+00:00,82975000,305589,192,12,696
2025-09-28T23:02:42.000306+00:00,82980000,306550,192,12,719
2025-09-28T23:02:47.000307+00:00,82985000,307510,192,11,716
2025-09-28T23:02:52.000308+00:00,82990000,308472,193,11,646
2025-09-28T23:02:57.000309+00:00,82995000,309435,193,11,637
2025-09-28T23:03:02.000310+00:00,83000000,310399,193,11,643
2025-09-28T23:03:07.000311+00:00,83005000,311361,192,11,649
2025-09-28T23:03:12.000312+00:00,83010000,312323,192,11,706
2025-09-28T23:03:17.000313+00:00,83015000,313284,192,11,685
2025-09-28T23:03:22.000314+00:00,83020000,314246,193,11,658
2025-09-28T23:03:27.000315+00:00,83025000,315207,192,11,648
2025-09-28T23:03:32.000316+00:00,83030000,316168,192,11,649
2025-09-28T23:03:37.000317+00:00,83035000,317127,192,11,638
2025-09-28T23:03:42.000318+00:00,83040000,318086,192,11,598
2025-09-28T23:03:47.000319+00:00,83045000,319046,193,11,604
2025-09-28T23:03:52.000320+00:00,83050000,320007,193,12,610
2025-09-28T23:03:57.000320+00:00,83055000,320968,193,12,612
2025-09-28T23:04:02.000321+00:00,83060000,321929,193,12,622
2025-09-28T23:04:07.000322+00:00,83065000,322891,193,12,641
2025-09-28T23:04:12.000323+00:00,83070000,323855,193,13,627
2025-09-28T23:04:17.000324+00:00,83075000,324819,193,13,619
2025-09-28T23:04:22.000325+00:00,83080000,325784,193,13,617
2025-09-28T23:04:27.000326+00:00,83085000,326749,193,13,626
2025-09-28T23:04:32.000327+00:00,83090000,327714,193,13,633
2025-09-28T23:04:37.000328+00:00,83095000,328679,193,13,625
2025-09-28T23:04:42.000329+00:00,83100000,329645,193,13,616
