timestamp_utc,iTOW,tAcc,nano,year,month,day,hour,min,sec,valid,validTOW,validWKN,validUTC,authStatus,utcStandard
2025-09-30T15:02:49.000310+00:00,226987000,35,-310737,2025,9,30,15,2,49,55,True,True,True,3,3
2025-09-30T15:02:54.000313+00:00,226992000,35,-313555,2025,9,30,15,2,54,55,True,True,True,3,3
2025-09-30T15:02:59.000316+00:00,226997000,34,-316378,2025,9,30,15,2,59,55,True,True,True,3,3
2025-09-30T15:03:04.000319+00:00,227002000,34,-319198,2025,9,30,15,3,4,55,True,True,True,3,3
2025-09-30T15:03:09.000322+00:00,227007000,34,-322017,2025,9,30,15,3,9,55,True,True,True,3,3
2025-09-30T15:03:14.000324+00:00,227012000,34,-324834,2025,9,30,15,3,14,55,True,True,True,3,3
2025-09-30T15:03:19.000327+00:00,227017000,34,-327652,2025,9,30,15,3,19,55,True,True,True,3,3
2025-09-30T15:03:24.000330+00:00,227022000,34,-330469,2025,9,30,15,3,24,55,True,True,True,3,3
2025-09-30T15:03:29.000333+00:00,227027000,34,-333287,2025,9,30,15,3,29,55,True,True,True,3,3
2025-09-30T15:03:34.000336+00:00,227032000,34,-336103,2025,9,30,15,3,34,55,True,True,True,3,3
2025-09-30T15:03:39.000338+00:00,227037000,33,-338918,2025,9,30,15,3,39,55,True,True,True,3,3
2025-09-30T15:03:44.000341+00:00,227042000,33,-341735,2025,9,30,15,3,44,55,True,True,True,3,3
2025-09-30T15:03:49.000344+00:00,227047000,33,-344551,2025,9,30,15,3,49,55,True,True,True,3,3
2025-09-30T15:03:54.000347+00:00,227052000,33,-347367,2025,9,30,15,3,54,55,True,True,True,3,3
2025-09-30T15:03:59.000350+00:00,227057000,33,-350183,2025,9,30,15,3,59,55,True,True,True,3,3
2025-09-30T15:04:04.000352+00:00,227062000,33,-352999,2025,9,30,15,4,4,55,True,True,True,3,3
2025-09-30T15:04:09.000355+00:00,227067000,33,-355814,2025,9,30,15,4,9,55,True,True,True,3,3
2025-09-30T15:04:14.000358+00:00,227072000,33,-358628,2025,9,30,15,4,14,55,True,True,True,3,3
2025-09-30T15:04:19.000361+00:00,227077000,33,-361443,2025,9,30,15,4,19,55,True,True,True,3,3
2025-09-30T15:04:24.000364+00:00,227082000,33,-364257,2025,9,30,15,4,24,55,True,True,True,3,3
2025-09-30T15:04:29.000367+00:00,227087000,33,-367071,2025,9,30,15,4,29,55,True,True,True,3,3
2025-09-30T15:04:34.000369+00:00,227092000,33,-369885,2025,9,30,15,4,34,55,True,True,True,3,3
2025-09-30T15:04:39.000372+00:00,227097000,33,-372698,2025,9,30,15,4,39,55,True,True,True,3,3
2025-09-30T15:04:44.000375+00:00,227102000,33,-375511,2025,9,30,15,4,44,55,True,True,True,3,3
2025-09-30T15:04:49.000378+00:00,227107000,33,-378325,2025,9,30,15,4,49,55,True,True,True,3,3
2025-09-30T15:04:54.000381+00:00,227112000,33,-381138,2025,9,30,15,4,54,55,True,True,True,3,3
2025-09-30T15:04:59.000383+00:00,227117000,33,-383951,2025,9,30,15,4,59,55,True,True,True,3,3
2025-09-30T15:05:04.000386+00:00,227122000,33,-386764,2025,9,30,15,5,4,55,True,True,True,3,3
2025-09-30T15:05:09.000389+00:00,227127000,33,-389576,2025,9,30,15,5,9,55,True,True,True,3,3
2025-09-30T15:05:14.000392+00:00,227132000,33,-392389,2025,9,30,15,5,14,55,True,True,True,3,3
2025-09-30T15:05:19.000395+00:00,227137000,33,-395201,2025,9,30,15,5,19,55,True,True,True,3,3
2025-09-30T15:05:24.000398+00:00,227142000,34,-398013,2025,9,30,15,5,24,55,True,True,True,3,3
2025-09-30T15:05:29.000400+00:00,227147000,34,-400825,2025,9,30,15,5,29,55,True,True,True,3,3
2025-09-30T15:05:34.000403+00:00,227152000,34,-403636,2025,9,30,15,5,34,55,True,True,True,3,3
