message_type,timestamp,version,invalidLlh,iTOW,lon,lat,height,hMSL,lonHp,latHp,heightHp,hMSLHp,hAcc,vAcc,lon_full,lat_full,height_full
HPPOSLLH,,0,0,424856.000000000,-81.079615900,29.227823300,4.521000000,34.952000000,0.000000037,-0.000000033,0.100000000,0.500000000,3019.200000000,7785.300000000,-81.079615863,29.227823267,4.521100000
HPPOSLLH,,0,0,424857.000000000,-81.079617500,29.227825400,5.365000000,35.796000000,0.000000025,0.000000027,-0.200000000,0.200000000,3001.400000000,7717.400000000,-81.079617475,29.227825427,5.364800000
HPPOSLLH,,0,0,424858.000000000,-81.079619100,29.227827600,6.228000000,36.660000000,0.000000003,-0.000000007,0.200000000,-0.500000000,2984.500000000,7657.300000000,-81.079619097,29.227827593,6.228200000
HPPOSLLH,,0,0,424859.000000000,-81.079620600,29.227829700,7.032000000,37.463000000,-0.000000013,-0.000000009,-0.100000000,0.300000000,2968.200000000,7601.800000000,-81.079620613,29.227829691,7.031900000
HPPOSLLH,,0,0,424860.000000000,-81.079622200,29.227831800,7.921000000,38.353000000,-0.000000039,0.000000000,0.300000000,-0.400000000,2950.800000000,7538.100000000,-81.079622239,29.227831800,7.921300000
HPPOSLLH,,0,0,424861.000000000,-81.079623700,29.227833700,8.675000000,39.107000000,0.000000022,-0.000000022,0.500000000,-0.200000000,2934.400000000,7481.100000000,-81.079623678,29.227833678,8.675500000
HPPOSLLH,,0,0,424862.000000000,-81.079625100,29.227835600,9.436000000,39.867000000,-0.000000044,-0.000000032,-0.300000000,0.100000000,2918.800000000,7427.400000000,-81.079625144,29.227835568,9.435700000
HPPOSLLH,,0,0,424863.000000000,-81.079626600,29.227837500,10.203000000,40.635000000,-0.000000043,-0.000000042,0.300000000,-0.300000000,2903.600000000,7374.600000000,-81.079626643,29.227837458,10.203300000
HPPOSLLH,,0,0,424864.000000000,-81.079628000,29.227839300,10.909000000,41.340000000,-0.000000039,0.000000016,-0.200000000,0.100000000,2890.100000000,7314.600000000,-81.079628039,29.227839316,10.908800000
HPPOSLLH,,0,0,424865.000000000,-81.079629400,29.227841200,11.627000000,42.058000000,0.000000000,0.000000009,-0.500000000,-0.100000000,2877.700000000,7266.600000000,-81.079629400,29.227841209,11.626500000
HPPOSLLH,,0,0,424866.000000000,-81.079630600,29.227842900,12.249000000,42.681000000,0.000000001,0.000000004,0.300000000,-0.300000000,2866.100000000,7223.100000000,-81.079630599,29.227842904,12.249300000
HPPOSLLH,,0,0,424867.000000000,-81.079631700,29.227844500,12.818000000,43.250000000,-0.000000045,-0.000000018,0.300000000,-0.400000000,2855.000000000,7171.600000000,-81.079631745,29.227844482,12.818300000
HPPOSLLH,,0,0,424868.000000000,-81.079632800,29.227846000,13.325000000,43.757000000,0.000000040,-0.000000040,0.200000000,-0.400000000,2844.600000000,7124.600000000,-81.079632760,29.227845960,13.325200000
HPPOSLLH,,0,0,424869.000000000,-81.079633700,29.227847300,13.812000000,44.244000000,0.000000017,0.000000025,0.400000000,-0.200000000,2834.300000000,7076.700000000,-81.079633683,29.227847325,13.812400000
HPPOSLLH,,0,0,424870.000000000,-81.079634600,29.227848500,14.284000000,44.715000000,-0.000000045,0.000000046,-0.300000000,0.100000000,2824.500000000,7031.900000000,-81.079634645,29.227848546,14.283700000
