message_type,timestamp,iTOW,week,leapS,numMeas,recStat,version,meas_index,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat
RAWX,,0.000000000,2384,18,17,0,0,0,21756422.182477608,114330779.603930473,-1347.469482422,0,3,0,0,64500,39,4,2,7,7
RAWX,,0.000000000,2384,18,17,0,0,1,22164283.479325354,116474104.066526830,2390.580810547,0,4,0,0,64500,50,3,1,4,7
RAWX,,0.000000000,2384,18,17,0,0,2,20209778.987605784,106203111.611517906,873.700134277,0,16,0,0,64500,36,5,3,7,15
RAWX,,0.000000000,2384,18,17,0,0,3,21839476.826480560,114767217.875922546,-1824.794799805,0,31,0,0,64500,41,4,2,6,15
RAWX,,0.000000000,2384,18,17,0,0,4,20796200.243555754,109284770.491355211,-2091.884521484,0,26,0,0,64500,37,4,3,7,7
RAWX,,0.000000000,2384,18,17,0,0,5,25640789.483313072,134743257.672981560,-2021.919921875,0,29,0,0,0,13,10,15,13,1
RAWX,,0.000000000,2384,18,17,0,0,6,23879325.665092051,125486700.505470678,-2291.272216797,0,28,0,0,10840,28,8,7,8,15
RAWX,,0.000000000,2384,18,17,0,0,7,24652359.730823014,129549095.469868451,-3419.131103516,0,32,0,0,45900,27,6,7,8,7
RAWX,,0.000000000,2384,18,17,0,0,8,25271189.276176535,132800998.705922842,3142.267333984,0,9,0,0,64500,32,6,5,8,15
RAWX,,0.000000000,2384,18,17,0,0,9,22164266.536350545,90758976.580162570,1862.822021484,0,4,3,0,64500,45,4,1,6,7
RAWX,,0.000000000,2384,18,17,0,0,10,20796186.547298659,85156862.045405060,-1630.662597656,0,26,3,0,64500,37,4,3,7,7
RAWX,,0.000000000,2384,18,17,0,0,11,21839458.237880416,89428924.830195427,-1421.868896484,0,31,3,0,64500,34,5,4,8,15
RAWX,,0.000000000,2384,18,17,0,0,12,21756411.077438243,89088846.473199189,-1049.975585938,0,3,3,0,64500,40,4,2,7,7
RAWX,,0.000000000,2384,18,17,0,0,13,25640753.372460689,104994598.692941576,-1578.625854492,0,29,3,0,0,24,9,15,12,1
RAWX,,0.000000000,2384,18,17,0,0,14,23596282.044251472,96622829.498350099,2436.581054688,0,27,3,0,0,25,8,15,10,1
RAWX,,0.000000000,2384,18,17,0,0,15,25271178.624912631,103481218.510000616,2448.704833984,0,9,3,0,40720,28,8,7,8,7
RAWX,,0.000000000,2384,18,17,0,0,16,24652360.927907947,100947246.182188362,-2663.903564453,0,32,3,0,21720,27,8,9,8,7
RAWX,,0.000000000,2384,18,17,0,0,0,21756678.592487033,114332127.227025628,-1348.143310547,0,3,0,0,64500,39,4,2,7,7
RAWX,,0.000000000,2384,18,17,0,0,1,22163828.527369570,116471713.460280627,2390.293701172,0,4,0,0,64500,50,3,1,4,7
RAWX,,0.000000000,2384,18,17,0,0,2,20209612.795501281,106202238.364986613,872.189453125,0,16,0,0,64500,35,5,3,8,15
RAWX,,0.000000000,2384,18,17,0,0,3,21839824.098238137,114769042.548505545,-1825.187866211,0,31,0,0,64500,41,4,2,7,15
RAWX,,0.000000000,2384,18,17,0,0,4,20796598.552872565,109286863.033693999,-2093.102050781,0,26,0,0,64500,37,4,3,7,7
RAWX,,0.000000000,2384,18,17,0,0,5,25641172.739443853,134745271.519492328,-2025.454467773,0,29,0,0,0,14,10,15,12,1
RAWX,,0.000000000,2384,18,17,0,0,6,23879760.355320815,125488992.017787471,-2291.271240234,0,28,0,0,11840,28,8,7,8,15
RAWX,,0.000000000,2384,18,17,0,0,7,24653010.185176428,129552514.447945744,-3419.395507812,0,32,0,0,46900,27,6,7,8,7
RAWX,,0.000000000,2384,18,17,0,0,8,25270591.229992256,132797856.492549360,3141.395507812,0,9,0,0,64500,32,6,5,8,15
RAWX,,0.000000000,2384,18,17,0,0,9,22163811.492676415,90757113.771560833,1862.574707031,0,4,3,0,64500,45,4,1,6,7
