G26,225135.0003700921,225134.992,225134.992,-370088,514,225135,225134.9248474951,2394,22641104.988804985,30.01947468770609,184.75255686364957,-0.008370092113629815,-0.00028498222813968274,0.000000021805288556878547,-0.00808513169077869,20217283.587762807,140159783.69649586,-2423821.4010421783,40.10179006122053,30.58724704460598,20102.600847749418
G26,225136.0003695781,225135.992,225135.992,-369574,514,225136,225135.92484922774,2394,22640431.46755991,30.02702142898621,184.7513806164823,-0.008369578113629815,-0.00028498223359666044,0.000000021803588061550058,-0.008084617683621216,20216764.21912692,140156182.85193458,-2423667.24843299,40.15893008047715,30.64313256311243,20135.803324910907
G26,225137.0003690641,225136.992,225136.992,-369060,514,225137,225136.92485096023,2394,22639757.98433989,30.034568572847178,184.75020453093705,-0.008369064113629815,-0.0002849822390536381,0.00000002180188709525467,-0.008084103676463273,20216244.69935591,140152582.25489488,-2423513.2849839777,40.02690978348255,30.539390644572563,20074.168597828408
G26,225138.0003685501,225137.992,225137.992,-368546,514,225138,225137.9248526926,2394,22639084.53916616,30.042116119251652,184.7490286068911,-0.008368550113629815,-0.0002849822445106157,0.000000021800185658027093,-0.008083589669304857,20215725.58225673,140148981.86961088,-2423358.9569094293,40.259514880832285,30.743407471954665,20195.378246280216
G26,225139.00036803613,225138.992,225138.992,-368032,514,225139,225138.92485442487,2394,22638411.132059954,30.04966406816198,184.74785284422217,-0.008368036113629816,-0.0002849822499675934,0.000000021798483749902087,-0.008083075662145974,20215206.138825737,140145381.70897737,-2423204.993234217,40.12772050173953,30.639824702304548,20133.838072089384
G26,225140.0003675211,225139.992,225139.992,-367517,514,225140,225139.92485615597,2394,22637737.76304324,30.057212419532643,184.74667724280928,-0.008367521113629815,-0.00028498225542457106,0.00000002179678137091623,-0.008082560654986614,20214686.77212491,140141781.9372388,-2423050.990918331,39.734774196054786,30.315632162299003,19941.23011759368
G26,225141.0003670071,225140.992,225140.992,-367003,514,225141,225140.92485788796,2394,22637064.43213585,30.06476117334158,184.74550180252737,-0.008367007113629815,-0.0002849822608815487,0.00000002179507852110079,-0.008082046647826788,20214167.599498257,140138182.44671062,-2422896.832637593,39.79758505988866,30.376291768362414,19977.268956254768
G26,225142.0003664931,225141.992,225141.992,-366489,514,225142,225141.92485961982,2394,22636391.139359757,30.072310329543217,184.74432652325507,-0.008366493113629815,-0.0002849822663385264,0.000000021793375200492354,-0.008081532640666488,20213648.23287277,140134583.12629104,-2422742.906486988,39.62826564908028,30.240837849384175,19896.793624335103
G26,225143.00036597913,225142.992,225142.992,-365975,514,225143,225142.92486135158,2394,22635717.88473617,30.079859888100376,184.74315140487005,-0.008365979113629815,-0.00028498227179550405,0.000000021791671409125627,-0.008081018633505719,20213128.815371465,140130983.948256,-2422589.069364704,39.369917776435614,30.0300777467617,19771.57768859912
G26,225144.00036546512,225143.992,225143.992,-365461,514,225144,225143.92486308317,2394,22635044.668286387,30.087409848974705,184.7419764472495,-0.008365465113629815,-0.0002849822772524817,0.000000021789967147035594,-0.00808050462634448,20212609.884565294,140127384.81306973,-2422434.783721093,39.560091090388596,30.19836615555136,19871.560514180976
G26,225145.0003649521,225144.992,225144.992,-364948,514,225145,225144.92486481564,2394,22634371.490030944,30.09496021213644,184.74080165026965,-0.008364952113629816,-0.0002849822827094594,0.000000021788262414255297,-0.008079991619182771,20212090.78570763,140123785.60466564,-2422280.704323314,39.843810888938606,30.4458225433638,20018.578297756852
G26,225146.0003644381,225145.992,225145.992,-364434,514,225146,225145.924866547,2394,22633698.34999244,30.102510977532923,184.73962701380998,-0.008364438113629816,-0.00028498228816643703,0.000000021786557210822953,-0.00807947761202059,20211571.836083237,140120186.42314994,-2422126.513909202,39.93875442119315,30.533737224329975,20070.809810766834
G26,225147.00036392512,225146.992,225146.992,-363921,514,225147,225146.92486827922,2394,22633025.248190776,30.110062145141363,184.7384525377455,-0.008363925113629815,-0.0002849822936234147,0.000000021784851536770045,-0.008078964604857937,20211052.88218874,140116587.39827475,-2421972.3660020344,40.29098332533613,30.839326296844852,20252.365148753088
G26,225148.00036341112,225147.992,225147.992,-363407,514,225148,225147.92487001032,2394,22632352.18464856,30.11761371490894,184.7372782219558,-0.008363411113629815,-0.00028498229908039237,0.00000002178314539213486,-0.008078450597694815,20210533.953955665,140112988.8652113,-2421818.2306928933,40.33082160446793,30.88073834274698,20276.96870518457
G26,225149.00036289712,225148.992,225148.992,-362893,514,225149,225148.9248717413,2394,22631679.159386348,30.125165686805538,184.73610406631667,-0.008362897113629815,-0.00028498230453737,0.000000021781438776950542,-0.008077936590531222,20210014.6669236,140109390.64167568,-2421664.492462747,39.97358074784279,30.58612346354106,20101.933310332854
G26,225150.0003623831,225149.992,225149.992,-362379,514,225150,225149.92487347213,2394,22631006.17242542,30.132718060793234,184.7349300707053,-0.008362383113629815,-0.00028498230999434766,0.000000021779731691252025,-0.00807742258336716,20209495.705301147,140105792.55963296,-2421510.467124272,39.903448078315705,30.5344019199002,20071.204716997992
G26,225151.0003618701,225150.992,225150.992,-361866,514,225151,225150.92487520384,2394,22630333.223786328,30.140270836842003,184.73375623499732,-0.008361870113629816,-0.0002849823154513253,0.00000002177802413507247,-0.008076909576202626,20208976.48198001,140102194.8101901,-2421356.741806317,39.8330872063525,30.482460162603626,20040.34529122085
G26,225152.0003613561,225151.992,225151.992,-361352,514,225152,225151.92487693444,2394,22629660.313491665,30.147824014899083,184.73258255907234,-0.008361356113629816,-0.000284982320908303,0.00000002177631610845016,-0.008076395569037621,20208457.947606284,140098597.3008427,-2421202.3658853807,40.11353671643883,30.727578123410467,20185.97377804647
G26,225153.00036084212,225152.992,225152.992,-360838,514,225153,225152.92487866493,2394,22628987.441562004,30.155377594934148,184.73140904280578,-0.008360842113629816,-0.00028498232636528064,0.000000021774607611418324,-0.008075881561872148,20207938.873850144,140095000.00036323,-2421048.56771186,39.81623867014423,30.483422177422945,20040.916839556103
G26,225154.0003603291,225153.992,225153.992,-360325,514,225154,225153.92488039623,2394,22628314.60801797,30.162931576916495,184.73023568607363,-0.008360329113629815,-0.0002849823318222583,0.000000021772898644010303,-0.0080753685547062,20207419.86360855,140091403.07925752,-2420894.7444094196,39.84386185975745,30.51443899226632,20059.344423552495
G26,225155.0003598151,225154.992,225154.992,-359811,514,225155,225154.92488212642,2394,22627641.81288212,30.170485960793798,184.7290624887549,-0.008359815113629815,-0.00028498233727923593,0.00000002177118920626432,-0.008074854547539785,20206901.407751992,140087806.46208528,-2420740.4051301293,40.087669300846756,30.728667780289314,20186.62116056346
G26,225156.0003593011,225155.992,225155.992,-359297,514,225156,225155.9248838565,2394,22626969.056175012,30.178040746535697,184.72788945072512,-0.008359301113629815,-0.00028498234273621357,0.000000021769479298213634,-0.0080743405403729,20206382.699501608,140084210.23306617,-2420586.3566734046,40.040654035285115,30.69648141574043,20167.498728448558
G26,225157.0003587871,225156.992,225156.992,-358783,514,225157,225156.92488558646,2394,22626296.337917924,30.185595934104384,184.72671657186098,-0.008358787113629815,-0.00028498234819319127,0.000000021767768919893208,-0.008073826533205545,20205863.834863774,140080614.28383893,-2420432.5030541494,39.798801159486175,30.49909061974172,20050.225710837047
