G26,225204.00033467112,225203.992,225203.992,-334667,513,225203.9252517732,2394,22594722.151806667,30.541144469622488,184.671768187997,-85435.63554206965,6.501554315796972,-2498628.9637455973,3.587155608343892,20181519.500303384,139911847.12758482,L1_L5,-2.8217454398982227,-5.660774583174138,-1432.9264661218783
G26,225205.0003341581,225204.992,225204.992,-334154,513,225204.9252534979,2394,22594051.304155566,30.548718900283706,184.67060280308127,-85435.63717803039,6.501034802424648,-2498475.5142191406,3.587155608343892,20181002.43820381,139908261.72303286,L1_L5,-2.4878758415579796,-5.375193684040944,-1263.2583028009476
G26,225206.0003336461,225205.992,225205.992,-333642,513,225205.9252552235,2394,22593380.49599531,30.55629373091171,184.66943757122274,-85435.63881399111,6.5005151485859445,-2498321.920180505,3.587155608343892,20180485.086895335,139904676.51947156,L1_L5,-2.62721831118688,-5.49511448915377,-1334.5051642304677
G26,225207.0003331331,225206.992,225206.992,-333129,512,225206.92525694793,2394,22592709.727348547,30.563868961452492,184.6682724922978,-85435.64044995185,6.499995354292573,-2498167.99770559,3.587155608343892,20179968.167162295,139901091.1949065,L1_L5,-2.7029352597892284,-5.560537660558843,-1373.3741129753632
G26,225208.0003326211,225207.992,225207.992,-332617,512,225207.92525867323,2394,22592038.998235166,30.571444591883004,184.66710756617803,-85435.6420859126,6.4994754195541224,-2498014.217793434,3.587155608343892,20179450.743405692,139897505.90385273,L1_L5,-3.179646532982588,-5.969868468760667,-1616.5640694082824
G26,225209.0003321091,225208.992,225208.992,-332105,512,225208.92526039845,2394,22591368.308677085,30.579020622157568,184.6659427927385,-85435.64372187332,6.498955344381735,-2497860.643912424,3.587155608343892,20178933.898484748,139893920.67604047,L1_L5,-2.9110464421100914,-5.740086045251062,-1480.0466696849785
G26,225210.00033159708,225209.992,225209.992,-331593,512,225209.9252621235,2394,22590697.65869562,30.586597052237007,184.66477817185313,-85435.64535783406,6.498435128786105,-2497706.8498096457,3.587155608343892,20178416.96178388,139890335.94320542,L1_L5,-2.9940248006023467,-5.811836703226176,-1522.6748790388122
G26,225211.0003310841,225210.992,225210.992,-331080,512,225210.9252638474,2394,22590027.048312657,30.594173882075676,184.6636137033969,-85435.6469937948,6.497914772778387,-2497553.2473790227,3.587155608343892,20177900.01119309,139886751.47149536,L1_L5,-2.9388195667415857,-5.765038430924426,-1494.871279665986
G26,225212.0003305721,225211.992,225211.992,-330568,512,225211.9252655722,2394,22589356.47754811,30.601751111650497,184.662449387241,-85435.64862975552,6.4973942763681745,-2497399.5925655523,3.587155608343892,20177383.240965884,139883167.35768327,L1_L5,-2.795252153649926,-5.642375206553022,-1421.9951032505157
G26,225213.0003300601,225212.992,225212.992,-330056,512,225212.92526729684,2394,22588685.94642396,30.609328740914844,184.66128522326056,-85435.65026571626,6.496873639566688,-2497246.028736491,3.587155608343892,20176866.295197017,139879583.56561565,L1_L5,-2.775882526766509,-5.626283431313391,-1412.4347231348697
G26,225214.0003295481,225213.992,225213.992,-329544,512,225213.9252690214,2394,22588015.454961404,30.616906769830866,184.66012121132889,-85435.65190167699,6.496352862384547,-2497092.4879425187,3.587155608343892,20176349.370351434,139876000.12898293,L1_L5,-2.7522162664681673,-5.606494672455979,-1400.6779061351026
G26,225215.0003290351,225214.992,225214.992,-329031,512,225214.92527074477,2394,22587345.003182426,30.624485198351916,184.658957351321,-85435.65353763773,6.495831944832973,-2496938.8251905595,3.587155608343892,20175832.818143897,139872416.9165325,L1_L5,-2.517553662881255,-5.405471602497303,-1281.2468966784231
G26,225216.0003285231,225215.992,225215.992,-328519,512,225215.92527246903,2394,22586674.591106925,30.632064026454863,184.65779364310805,-85435.65517359845,6.495310886921575,-2496785.2810945334,3.587155608343892,20175316.07389894,139868834.24473125,L1_L5,-2.3959761620499194,-5.3015095270200305,-1219.481370850892
G26,225217.00032801108,225216.992,225216.992,-328007,512,225216.92527419314,2394,22586004.218756832,30.63964325409355,184.65663008656455,-85435.6568095592,6.494789688661557,-2496631.6531372843,3.587155608343892,20174799.263837278,139865251.44472164,L1_L5,-2.46380214067176,-5.360252442856427,-1254.3814733028735
G26,225218.0003274981,225217.992,225217.992,-327494,512,225217.92527591615,2394,22585333.88615408,30.647222881222092,184.65546668156503,-85435.65844551992,6.494268350064092,-2496478.368291556,3.587155608343892,20174282.550553363,139861669.02680618,L1_L5,-2.131486332975328,-5.075109234584562,-1084.9733490978972
G26,225219.0003269861,225218.992,225218.992,-326982,512,225218.92527764002,2394,22584663.593318578,30.65480290781692,184.65430342798075,-85435.66008148066,6.493746871138828,-2496324.839500986,3.587155608343892,20173765.639251024,139858086.7999388,L1_L5,-2.2809011777862906,-5.203966721928238,-1161.529635859761
G26,225220.0003264741,225219.992,225219.992,-326470,512,225219.92527936376,2394,22583993.340272285,30.662383333831766,184.65314032568585,-85435.66171744138,6.493225251896976,-2496171.561380419,3.587155608343892,20173248.93598392,139854505.08979777,L1_L5,-2.0114001370966434,-4.972673344813283,-1024.11455452028
G26,225221.0003259611,225220.992,225220.992,-325957,512,225220.92528108635,2394,22583323.12703712,30.669964159220616,184.65197737455497,-85435.66335340212,6.492703492349739,-2496017.80402863,3.587155608343892,20172732.31677391,139850923.70745316,L1_L5,-2.176884489133954,-5.11538550221727,-1108.9021215592397
G26,225222.0003254491,225221.992,225221.992,-325445,512,225221.9252828098,2394,22582652.953633018,30.677545383959767,184.65081457445902,-85435.66498936285,6.4921815925067685,-2495864.046912828,3.587155608343892,20172215.91639751,139847342.55105346,L1_L5,-2.163130451925099,-5.103972935210678,-1102.1217336248126
G26,225223.0003249371,225222.992,225222.992,-324933,512,225222.92528453312,2394,22581982.82008189,30.685127008003434,184.64965192527194,-85435.66662532359,6.491659552379259,-2495710.6029691407,3.587155608343892,20171699.260307293,139843761.54255491,L1_L5,-2.1317712268792093,-5.0774070629995665,-1086.3385255784806
G26,225224.00032442508,225223.992,225223.992,-324421,512,225223.9252862563,2394,22581312.726405013,30.692709031312713,184.64848942686714,-85435.66826128431,6.491137371977917,-2495557.213788128,3.587155608343892,20171182.766976494,139840180.43360528,L1_L5,-1.922764303162694,-4.8979417915759385,-979.715347786265
G26,225225.0003239131,225224.992,225224.992,-323909,512,225224.9252879794,2394,22580642.672623616,30.700291453849445,184.64732707911747,-85435.66989724505,6.490615051313413,-2495403.8392231776,3.587155608343892,20170665.98117099,139836599.42984062,L1_L5,-2.031511642038822,-4.9919234733181765,-1035.55136264376
G26,225226.0003234011,225225.992,225225.992,-323397,512,225225.92528970234,2394,22579972.658758998,30.707874275574568,184.64616488189594,-85435.67153320578,6.490092590396474,-2495250.392055167,3.587155608343892,20170149.33544099,139833018.6281997,L1_L5,-2.1127034570090473,-5.06222128170572,-1077.3164109043523
