message_type,timestamp,version,invalidLlh,iTOW,lon,lat,height,hMSL,lonHp,latHp,heightHp,hMSLHp,hAcc,vAcc,lon_full,lat_full,height_full
HPPOSLLH,2025-09-18T22:53:00+00:00,0,0,427980.000000000,-81.079611000,29.228239200,27.129000000,57.561000000,0.000000047,-0.000000030,-0.100000000,-0.200000000,5444.700000000,4609.900000000,-81.079610953,29.228239170,27.128900000
HPPOSLLH,2025-09-18T22:53:01+00:00,0,0,427981.000000000,-81.079610900,29.228242600,27.392000000,57.823000000,0.000000009,0.000000046,-0.500000000,0.400000000,5429.700000000,4597.400000000,-81.079610891,29.228242646,27.391500000
HPPOSLLH,2025-09-18T22:53:02+00:00,0,0,427982.000000000,-81.079611000,29.228246300,27.663000000,58.095000000,0.000000037,-0.000000012,0.100000000,0.100000000,5410.000000000,4580.900000000,-81.079610963,29.228246288,27.663100000
HPPOSLLH,2025-09-18T22:53:03+00:00,0,0,427983.000000000,-81.079611100,29.228250500,28.002000000,58.434000000,0.000000044,0.000000037,0.300000000,0.200000000,5390.300000000,4564.800000000,-81.079611056,29.228250537,28.002300000
HPPOSLLH,2025-09-18T22:53:04+00:00,0,0,427984.000000000,-81.079611200,29.228254200,28.292000000,58.724000000,-0.000000002,-0.000000006,-0.100000000,-0.100000000,5372.200000000,4551.100000000,-81.079611202,29.228254194,28.291900000
HPPOSLLH,2025-09-18T22:53:05+00:00,0,0,427985.000000000,-81.079611400,29.228257600,28.576000000,59.008000000,0.000000012,0.000000024,0.200000000,0.100000000,5355.300000000,4538.400000000,-81.079611388,29.228257624,28.576200000
HPPOSLLH,2025-09-18T22:53:06+00:00,0,0,427986.000000000,-81.079611600,29.228260700,28.831000000,59.263000000,0.000000002,-0.000000015,-0.200000000,-0.200000000,5340.400000000,4527.500000000,-81.079611598,29.228260685,28.830800000
HPPOSLLH,2025-09-18T22:53:07+00:00,0,0,427987.000000000,-81.079611700,29.228264000,29.100000000,59.532000000,0.000000008,-0.000000015,0.200000000,0.200000000,5328.400000000,4517.900000000,-81.079611692,29.228263985,29.100200000
HPPOSLLH,2025-09-18T22:53:08+00:00,0,0,427988.000000000,-81.079611800,29.228265200,29.205000000,59.637000000,0.000000015,0.000000028,-0.200000000,-0.300000000,5316.700000000,4508.200000000,-81.079611785,29.228265228,29.204800000
HPPOSLLH,2025-09-18T22:53:09+00:00,0,0,427989.000000000,-81.079612000,29.228266300,29.310000000,59.742000000,0.000000037,-0.000000023,0.200000000,0.200000000,5293.800000000,4491.200000000,-81.079611963,29.228266277,29.310200000
HPPOSLLH,2025-09-18T22:53:09+00:00,0,0,427990.000000000,-81.079612200,29.228266500,29.348000000,59.780000000,-0.000000040,-0.000000024,0.000000000,-0.100000000,5278.300000000,4481.100000000,-81.079612240,29.228266476,29.348000000
HPPOSLLH,2025-09-18T22:53:15+00:00,0,0,427996.000000000,-81.079611600,29.228261900,28.876000000,59.308000000,-0.000000029,0.000000037,0.200000000,0.100000000,5154.600000000,4412.600000000,-81.079611629,29.228261937,28.876200000
HPPOSLLH,2025-09-18T22:53:23+00:00,0,0,428003.000000000,-81.079611400,29.228256200,28.317000000,58.749000000,-0.000000026,0.000000013,-0.300000000,-0.300000000,5221.500000000,4465.600000000,-81.079611426,29.228256213,28.316700000
HPPOSLLH,2025-09-18T22:53:30+00:00,0,0,428011.000000000,-81.079612100,29.228248700,27.714000000,58.146000000,-0.000000019,-0.000000015,0.100000000,0.000000000,5266.300000000,4517.700000000,-81.079612119,29.228248685,27.714100000
HPPOSLLH,2025-09-18T22:53:38+00:00,0,0,428018.000000000,-81.079612000,29.228238900,26.899000000,57.331000000,-0.000000027,0.000000020,0.000000000,-0.100000000,5146.200000000,4459.000000000,-81.079612027,29.228238920,26.899000000
HPPOSLLH,2025-09-18T22:53:45+00:00,0,0,428026.000000000,-81.079610700,29.228230500,26.067000000,56.499000000,0.000000014,-0.000000007,0.000000000,-0.100000000,5068.300000000,4423.200000000,-81.079610686,29.228230493,26.067000000
HPPOSLLH,2025-09-18T22:53:53+00:00,0,0,428034.000000000,-81.079609000,29.228233200,26.192000000,56.624000000,0.000000010,0.000000040,-0.200000000,-0.300000000,4995.700000000,4391.200000000,-81.079608990,29.228233240,26.191800000
HPPOSLLH,2025-09-18T22:54:01+00:00,0,0,428041.000000000,-81.079608400,29.228232500,26.010000000,56.442000000,0.000000039,0.000000010,0.300000000,0.200000000,4802.600000000,4268.900000000,-81.079608361,29.228232510,26.010300000
