message_type,timestamp,version,invalidLlh,iTOW,lon,lat,height,hMSL,lonHp,latHp,heightHp,hMSLHp,hAcc,vAcc,lon_full,lat_full,height_full
HPPOSLLH,2025-09-18T21:43:51.950594+00:00,0,0,423173.000000000,-81.079519200,29.227995300,-11.516000000,18.916000000,0.000000026,-0.000000040,-0.100000000,-0.400000000,4292.600000000,6812.400000000,-81.079519174,29.227995260,-11.516100000
HPPOSLLH,2025-09-18T21:43:51.950796+00:00,0,0,423174.000000000,-81.079516800,29.227998400,-11.596000000,18.836000000,0.000000006,0.000000011,0.100000000,-0.300000000,2877.800000000,4711.700000000,-81.079516794,29.227998411,-11.595900000
HPPOSLLH,2025-09-18T21:43:51.950983+00:00,0,0,423175.000000000,-81.079519500,29.227998300,-11.928000000,18.504000000,-0.000000037,0.000000042,0.100000000,-0.300000000,2281.900000000,3792.600000000,-81.079519537,29.227998342,-11.927900000
HPPOSLLH,2025-09-18T21:43:51.951163+00:00,0,0,423176.000000000,-81.079522100,29.227999500,-12.248000000,18.184000000,0.000000037,0.000000008,0.000000000,-0.400000000,1946.600000000,3260.600000000,-81.079522063,29.227999508,-12.248000000
HPPOSLLH,2025-09-18T21:43:51.951343+00:00,0,0,423177.000000000,-81.079524200,29.228000600,-12.146000000,18.286000000,-0.000000014,0.000000041,-0.100000000,-0.500000000,1720.300000000,2883.600000000,-81.079524214,29.228000641,-12.146100000
HPPOSLLH,2025-09-18T21:43:51.951547+00:00,0,0,423178.000000000,-81.079525700,29.228001500,-12.049000000,18.383000000,0.000000042,0.000000037,0.400000000,0.000000000,1558.400000000,2608.200000000,-81.079525658,29.228001537,-12.048600000
HPPOSLLH,2025-09-18T21:43:51.951753+00:00,0,0,423179.000000000,-81.079526600,29.228002100,-11.960000000,18.472000000,-0.000000022,-0.000000042,-0.100000000,-0.400000000,1438.300000000,2408.300000000,-81.079526622,29.228002058,-11.960100000
HPPOSLLH,2025-09-18T21:43:51.951952+00:00,0,0,423180.000000000,-81.079527200,29.228002400,-11.869000000,18.563000000,-0.000000037,-0.000000027,0.000000000,-0.300000000,1345.200000000,2251.500000000,-81.079527237,29.228002373,-11.869000000
HPPOSLLH,2025-09-18T21:43:51.952157+00:00,0,0,423181.000000000,-81.079527700,29.228002500,-11.823000000,18.608000000,-0.000000021,0.000000013,-0.300000000,0.400000000,1268.400000000,2121.400000000,-81.079527721,29.228002513,-11.823300000
HPPOSLLH,2025-09-18T21:43:51.952357+00:00,0,0,423182.000000000,-81.079528100,29.228002600,-11.791000000,18.640000000,-0.000000017,-0.000000020,-0.500000000,0.200000000,1206.800000000,2016.900000000,-81.079528117,29.228002580,-11.791500000
HPPOSLLH,2025-09-18T21:43:51.952554+00:00,0,0,423183.000000000,-81.079528400,29.228002500,-11.755000000,18.676000000,0.000000004,0.000000047,-0.200000000,0.500000000,1155.600000000,1929.700000000,-81.079528396,29.228002547,-11.755200000
HPPOSLLH,2025-09-18T21:43:51.952751+00:00,0,0,423184.000000000,-81.079528600,29.228002500,-11.724000000,18.708000000,-0.000000047,-0.000000038,0.000000000,-0.400000000,1112.400000000,1856.300000000,-81.079528647,29.228002462,-11.724000000
HPPOSLLH,2025-09-18T21:43:51.952952+00:00,0,0,423185.000000000,-81.079528900,29.228002400,-11.709000000,18.722000000,-0.000000032,-0.000000009,-0.300000000,0.300000000,1074.800000000,1791.200000000,-81.079528932,29.228002391,-11.709300000
HPPOSLLH,2025-09-18T21:43:51.953150+00:00,0,0,423186.000000000,-81.079529100,29.228002500,-11.685000000,18.747000000,0.000000021,-0.000000034,0.200000000,-0.200000000,1040.100000000,1728.900000000,-81.079529079,29.228002466,-11.684800000
HPPOSLLH,2025-09-18T21:43:51.953347+00:00,0,0,423187.000000000,-81.079529200,29.228002500,-11.664000000,18.768000000,0.000000031,-0.000000027,0.200000000,-0.200000000,1009.800000000,1673.900000000,-81.079529169,29.228002473,-11.663800000
HPPOSLLH,2025-09-18T21:43:51.953543+00:00,0,0,423188.000000000,-81.079529200,29.228002400,-11.637000000,18.795000000,-0.000000033,0.000000017,0.200000000,-0.200000000,982.900000000,1625.500000000,-81.079529233,29.228002417,-11.636800000
HPPOSLLH,2025-09-18T21:43:51.953742+00:00,0,0,423189.000000000,-81.079529300,29.228002400,-11.616000000,18.816000000,-0.000000022,-0.000000018,-0.100000000,-0.400000000,959.700000000,1583.600000000,-81.079529322,29.228002382,-11.616100000
HPPOSLLH,2025-09-18T21:43:51.953937+00:00,0,0,423190.000000000,-81.079529400,29.228002300,-11.581000000,18.851000000,0.000000035,0.000000014,0.100000000,-0.300000000,939.000000000,1547.200000000,-81.079529365,29.228002314,-11.580900000
HPPOSLLH,2025-09-18T21:43:51.954136+00:00,0,0,423191.000000000,-81.079529400,29.228002200,-11.567000000,18.865000000,-0.000000016,-0.000000014,0.200000000,-0.200000000,920.400000000,1514.900000000,-81.079529416,29.228002186,-11.566800000
HPPOSLLH,2025-09-18T21:43:51.954327+00:00,0,0,423192.000000000,-81.079529500,29.228002100,-11.557000000,18.875000000,0.000000037,0.000000014,0.400000000,0.100000000,903.800000000,1486.400000000,-81.079529463,29.228002114,-11.556600000
HPPOSLLH,2025-09-18T21:43:51.954521+00:00,0,0,423193.000000000,-81.079529500,29.228002000,-11.553000000,18.879000000,-0.000000048,0.000000029,0.300000000,0.000000000,889.300000000,1461.200000000,-81.079529548,29.228002029,-11.552700000
HPPOSLLH,2025-09-18T21:43:51.954715+00:00,0,0,423194.000000000,-81.079529600,29.228002000,-11.546000000,18.885000000,-0.000000049,-0.000000039,-0.200000000,0.400000000,876.300000000,1438.600000000,-81.079529649,29.228001961,-11.546200000
HPPOSLLH,2025-09-18T21:43:51.954911+00:00,0,0,423195.000000000,-81.079529700,29.228001900,-11.544000000,18.888000000,0.000000014,-0.000000041,0.200000000,-0.100000000,865.100000000,1418.300000000,-81.079529686,29.228001859,-11.543800000
HPPOSLLH,2025-09-18T21:43:51.955111+00:00,0,0,423196.000000000,-81.079529700,29.228001700,-11.545000000,18.887000000,-0.000000016,0.000000030,0.000000000,-0.400000000,854.300000000,1400.100000000,-81.079529716,29.228001730,-11.545000000
HPPOSLLH,2025-09-18T21:43:51.955311+00:00,0,0,423197.000000000,-81.079529700,29.228001600,-11.541000000,18.890000000,-0.000000044,0.000000023,-0.400000000,0.300000000,844.400000000,1383.200000000,-81.079529744,29.228001623,-11.541400000
HPPOSLLH,2025-09-18T21:43:51.955507+00:00,0,0,423198.000000000,-81.079529700,29.228001500,-11.527000000,18.904000000,-0.000000025,-0.000000008,-0.400000000,0.200000000,836.200000000,1368.700000000,-81.079529725,29.228001492,-11.527400000
HPPOSLLH,2025-09-18T21:43:51.955709+00:00,0,0,423199.000000000,-81.079529700,29.228001400,-11.529000000,18.903000000,-0.000000026,-0.000000035,-0.100000000,-0.500000000,828.200000000,1354.600000000,-81.079529726,29.228001365,-11.529100000
HPPOSLLH,2025-09-18T21:43:51.955912+00:00,0,0,423200.000000000,-81.079529800,29.228001300,-11.533000000,18.899000000,0.000000024,0.000000016,0.100000000,-0.200000000,820.700000000,1341.800000000,-81.079529776,29.228001316,-11.532900000
HPPOSLLH,2025-09-18T21:43:51.956115+00:00,0,0,423201.000000000,-81.079529800,29.228001300,-11.534000000,18.898000000,-0.000000038,-0.000000004,0.400000000,0.100000000,813.700000000,1329.200000000,-81.079529838,29.228001296,-11.533600000
HPPOSLLH,2025-09-18T21:43:51.956315+00:00,0,0,423202.000000000,-81.079529800,29.228001200,-11.528000000,18.904000000,-0.000000047,0.000000034,0.300000000,-0.100000000,807.600000000,1317.900000000,-81.079529847,29.228001234,-11.527700000
HPPOSLLH,2025-09-18T21:43:51.956511+00:00,0,0,423203.000000000,-81.079530000,29.228001100,-11.529000000,18.903000000,0.000000046,0.000000036,0.300000000,0.000000000,801.500000000,1307.000000000,-81.079529954,29.228001136,-11.528700000
HPPOSLLH,2025-09-18T21:43:51.956710+00:00,0,0,423204.000000000,-81.079530000,29.228001000,-11.526000000,18.905000000,-0.000000039,0.000000032,-0.300000000,0.300000000,795.800000000,1296.900000000,-81.079530039,29.228001032,-11.526300000
HPPOSLLH,2025-09-18T21:43:51.956904+00:00,0,0,423205.000000000,-81.079530000,29.228000900,-11.518000000,18.914000000,-0.000000038,0.000000018,-0.100000000,-0.400000000,790.600000000,1287.300000000,-81.079530038,29.228000918,-11.518100000
HPPOSLLH,2025-09-18T21:43:51.957098+00:00,0,0,423206.000000000,-81.079530100,29.228000800,-11.508000000,18.924000000,0.000000050,-0.000000025,0.100000000,-0.300000000,785.900000000,1279.200000000,-81.079530050,29.228000775,-11.507900000
HPPOSLLH,2025-09-18T21:43:51.957289+00:00,0,0,423207.000000000,-81.079530100,29.228000600,-11.499000000,18.932000000,0.000000042,0.000000003,-0.200000000,0.500000000,781.300000000,1271.400000000,-81.079530058,29.228000603,-11.499200000
HPPOSLLH,2025-09-18T21:43:51.957488+00:00,0,0,423208.000000000,-81.079530000,29.228000500,-11.476000000,18.955000000,-0.000000029,-0.000000025,-0.300000000,0.300000000,777.500000000,1264.400000000,-81.079530029,29.228000475,-11.476300000
HPPOSLLH,2025-09-18T21:43:51.957686+00:00,0,0,423209.000000000,-81.079530000,29.228000300,-11.456000000,18.976000000,-0.000000014,0.000000050,0.400000000,0.000000000,774.300000000,1258.700000000,-81.079530014,29.228000350,-11.455600000
HPPOSLLH,2025-09-18T21:43:51.957881+00:00,0,0,423210.000000000,-81.079530000,29.228000200,-11.446000000,18.986000000,0.000000028,-0.000000003,0.400000000,0.100000000,771.200000000,1253.100000000,-81.079529972,29.228000197,-11.445600000
HPPOSLLH,2025-09-18T21:43:51.958076+00:00,0,0,423211.000000000,-81.079529900,29.228000100,-11.435000000,18.996000000,-0.000000031,-0.000000042,-0.300000000,0.300000000,768.200000000,1248.200000000,-81.079529931,29.228000058,-11.435300000
HPPOSLLH,2025-09-18T21:43:51.958272+00:00,0,0,423212.000000000,-81.079529800,29.227999900,-11.419000000,19.013000000,-0.000000041,0.000000020,0.500000000,0.100000000,765.400000000,1243.500000000,-81.079529841,29.227999920,-11.418500000
HPPOSLLH,2025-09-18T21:43:51.958467+00:00,0,0,423213.000000000,-81.079529800,29.227999800,-11.401000000,19.031000000,0.000000033,0.000000039,0.200000000,-0.100000000,762.500000000,1239.100000000,-81.079529767,29.227999839,-11.400800000
HPPOSLLH,2025-09-18T21:43:51.958669+00:00,0,0,423214.000000000,-81.079529700,29.227999800,-11.372000000,19.059000000,0.000000017,-0.000000036,-0.400000000,0.200000000,760.200000000,1235.600000000,-81.079529683,29.227999764,-11.372400000
HPPOSLLH,2025-09-18T21:43:51.958866+00:00,0,0,423215.000000000,-81.079529600,29.227999600,-11.337000000,19.094000000,-0.000000018,0.000000048,-0.200000000,0.400000000,758.300000000,1232.700000000,-81.079529618,29.227999648,-11.337200000
HPPOSLLH,2025-09-18T21:43:51.959060+00:00,0,0,423216.000000000,-81.079529600,29.227999500,-11.317000000,19.115000000,0.000000020,0.000000044,0.400000000,0.100000000,756.500000000,1230.100000000,-81.079529580,29.227999544,-11.316600000
HPPOSLLH,2025-09-18T21:43:51.959254+00:00,0,0,423217.000000000,-81.079529600,29.227999400,-11.297000000,19.135000000,0.000000038,0.000000038,0.300000000,-0.100000000,754.400000000,1226.600000000,-81.079529562,29.227999438,-11.296700000
HPPOSLLH,2025-09-18T21:43:51.959447+00:00,0,0,423218.000000000,-81.079529500,29.227999300,-11.276000000,19.156000000,0.000000010,0.000000012,0.100000000,-0.300000000,752.400000000,1223.400000000,-81.079529490,29.227999312,-11.275900000
HPPOSLLH,2025-09-18T21:43:51.959645+00:00,0,0,423219.000000000,-81.079529400,29.227999200,-11.263000000,19.169000000,-0.000000008,0.000000005,0.000000000,-0.400000000,750.600000000,1220.700000000,-81.079529408,29.227999205,-11.263000000
HPPOSLLH,2025-09-18T21:43:51.959839+00:00,0,0,423220.000000000,-81.079529300,29.227999100,-11.251000000,19.181000000,-0.000000043,-0.000000030,0.300000000,0.000000000,748.800000000,1218.200000000,-81.079529343,29.227999070,-11.250700000
HPPOSLLH,2025-09-18T21:43:51.960034+00:00,0,0,423221.000000000,-81.079529300,29.227999000,-11.244000000,19.188000000,-0.000000009,-0.000000037,0.500000000,0.100000000,747.300000000,1216.300000000,-81.079529309,29.227998963,-11.243500000
HPPOSLLH,2025-09-18T21:43:51.960238+00:00,0,0,423222.000000000,-81.079529300,29.227998900,-11.233000000,19.199000000,0.000000018,-0.000000008,0.200000000,-0.200000000,745.600000000,1214.000000000,-81.079529282,29.227998892,-11.232800000
HPPOSLLH,2025-09-18T21:43:51.960441+00:00,0,0,423223.000000000,-81.079529200,29.227998800,-11.229000000,19.203000000,-0.000000024,0.000000024,0.100000000,-0.300000000,744.100000000,1212.000000000,-81.079529224,29.227998824,-11.228900000
HPPOSLLH,2025-09-18T21:43:51.960636+00:00,0,0,423224.000000000,-81.079529100,29.227998700,-11.207000000,19.225000000,-0.000000047,0.000000019,0.300000000,-0.100000000,742.900000000,1210.900000000,-81.079529147,29.227998719,-11.206700000
HPPOSLLH,2025-09-18T21:43:51.960880+00:00,0,0,423225.000000000,-81.079529000,29.227998600,-11.181000000,19.251000000,-0.000000005,0.000000002,0.400000000,0.100000000,741.600000000,1209.800000000,-81.079529005,29.227998602,-11.180600000
HPPOSLLH,2025-09-18T21:43:51.961102+00:00,0,0,423226.000000000,-81.079528900,29.227998500,-11.141000000,19.290000000,0.000000023,0.000000010,-0.500000000,0.100000000,740.600000000,1208.800000000,-81.079528877,29.227998510,-11.141500000
HPPOSLLH,2025-09-18T21:43:51.961312+00:00,0,0,423227.000000000,-81.079528800,29.227998400,-11.106000000,19.325000000,-0.000000014,0.000000004,-0.400000000,0.300000000,739.900000000,1208.600000000,-81.079528814,29.227998404,-11.106400000
HPPOSLLH,2025-09-18T21:43:51.961512+00:00,0,0,423228.000000000,-81.079528700,29.227998300,-11.074000000,19.357000000,0.000000015,0.000000014,-0.500000000,0.200000000,739.200000000,1208.400000000,-81.079528685,29.227998314,-11.074500000
HPPOSLLH,2025-09-18T21:43:51.961718+00:00,0,0,423229.000000000,-81.079528600,29.227998300,-11.049000000,19.383000000,0.000000050,-0.000000021,0.200000000,-0.200000000,738.300000000,1207.900000000,-81.079528550,29.227998279,-11.048800000
