message_type,timestamp,version,invalidLlh,iTOW,lon,lat,height,hMSL,lonHp,latHp,heightHp,hMSLHp,hAcc,vAcc,lon_full,lat_full,height_full
HPPOSLLH,2025-09-18T21:15:27.628533+00:00,0,0,421974.000000000,-81.079708800,29.228019500,16.334000000,46.766000000,-0.000000029,0.000000034,0.400000000,0.000000000,4829.200000000,5718.000000000,-81.079708829,29.228019534,16.334400000
HPPOSLLH,2025-09-18T21:15:27.629203+00:00,0,0,421975.000000000,-81.079708900,29.228019800,16.394000000,46.825000000,-0.000000017,-0.000000015,-0.300000000,0.200000000,4827.500000000,5713.600000000,-81.079708917,29.228019785,16.393700000
HPPOSLLH,2025-09-18T21:15:27.629845+00:00,0,0,421976.000000000,-81.079709000,29.228019900,16.434000000,46.866000000,0.000000024,0.000000010,0.400000000,0.000000000,4825.400000000,5708.800000000,-81.079708976,29.228019910,16.434400000
HPPOSLLH,2025-09-18T21:15:27.630466+00:00,0,0,421977.000000000,-81.079709000,29.228019800,16.455000000,46.887000000,0.000000028,-0.000000002,0.300000000,-0.100000000,4824.800000000,5705.500000000,-81.079708972,29.228019798,16.455300000
HPPOSLLH,2025-09-18T21:15:27.631093+00:00,0,0,421978.000000000,-81.079708900,29.228019800,16.478000000,46.910000000,-0.000000025,-0.000000043,0.300000000,-0.200000000,4824.600000000,5702.700000000,-81.079708925,29.228019757,16.478300000
HPPOSLLH,2025-09-18T21:15:27.631715+00:00,0,0,421979.000000000,-81.079708800,29.228019600,16.489000000,46.920000000,-0.000000012,0.000000047,-0.300000000,0.300000000,4825.700000000,5701.200000000,-81.079708812,29.228019647,16.488700000
HPPOSLLH,2025-09-18T21:15:27.632380+00:00,0,0,421980.000000000,-81.079708600,29.228019400,16.470000000,46.901000000,-0.000000031,-0.000000018,-0.100000000,0.500000000,4826.500000000,5699.500000000,-81.079708631,29.228019382,16.469900000
HPPOSLLH,2025-09-18T21:15:27.633040+00:00,0,0,421981.000000000,-81.079708500,29.228019400,16.466000000,46.897000000,-0.000000010,0.000000017,-0.400000000,0.200000000,4827.000000000,5697.800000000,-81.079708510,29.228019417,16.465600000
HPPOSLLH,2025-09-18T21:15:27.633698+00:00,0,0,421982.000000000,-81.079708500,29.228019500,16.483000000,46.914000000,-0.000000043,-0.000000010,-0.300000000,0.300000000,4826.700000000,5695.100000000,-81.079708543,29.228019490,16.482700000
HPPOSLLH,2025-09-18T21:15:27.634384+00:00,0,0,421983.000000000,-81.079708300,29.228018900,16.441000000,46.873000000,0.000000018,0.000000039,0.400000000,0.000000000,4827.800000000,5693.800000000,-81.079708282,29.228018939,16.441400000
HPPOSLLH,2025-09-18T21:15:27.635072+00:00,0,0,421984.000000000,-81.079707800,29.228018200,16.356000000,46.787000000,-0.000000039,-0.000000026,-0.400000000,0.200000000,4829.300000000,5693.600000000,-81.079707839,29.228018174,16.355600000
