message_type,timestamp,version,invalidLlh,iTOW,lon,lat,height,hMSL,lonHp,latHp,heightHp,hMSLHp,hAcc,vAcc,lon_full,lat_full,height_full
HPPOSLLH,2025-09-18T22:31:00+00:00,0,0,426722.000000000,-81.079629900,29.228151900,12.577000000,43.008000000,0.000000028,-0.000000040,-0.500000000,0.300000000,4426.100000000,3504.400000000,-81.079629872,29.228151860,12.576500000
HPPOSLLH,2025-09-18T22:31:00+00:00,0,0,426723.000000000,-81.079629400,29.228150200,12.442000000,42.873000000,0.000000007,-0.000000027,-0.400000000,0.400000000,4444.700000000,3511.400000000,-81.079629393,29.228150173,12.441600000
HPPOSLLH,2025-09-18T22:31:00+00:00,0,0,426724.000000000,-81.079628900,29.228148400,12.285000000,42.717000000,-0.000000032,-0.000000011,-0.200000000,-0.400000000,4460.700000000,3517.000000000,-81.079628932,29.228148389,12.284800000
HPPOSLLH,2025-09-18T22:31:00+00:00,0,0,426725.000000000,-81.079628500,29.228147300,12.183000000,42.614000000,-0.000000010,0.000000034,-0.500000000,0.300000000,4478.100000000,3522.600000000,-81.079628510,29.228147334,12.182500000
HPPOSLLH,2025-09-18T22:31:00+00:00,0,0,426726.000000000,-81.079628100,29.228147400,12.146000000,42.578000000,-0.000000014,-0.000000032,-0.100000000,-0.400000000,4494.100000000,3527.800000000,-81.079628114,29.228147368,12.145900000
HPPOSLLH,2025-09-18T22:31:00+00:00,0,0,426727.000000000,-81.079627600,29.228147000,12.079000000,42.511000000,-0.000000029,0.000000043,0.200000000,-0.100000000,4507.200000000,3531.800000000,-81.079627629,29.228147043,12.079200000
HPPOSLLH,2025-09-18T22:31:00+00:00,0,0,426728.000000000,-81.079627300,29.228147500,12.078000000,42.509000000,-0.000000028,0.000000031,-0.500000000,0.300000000,4519.900000000,3535.800000000,-81.079627328,29.228147531,12.077500000
HPPOSLLH,2025-09-18T22:31:00+00:00,0,0,426729.000000000,-81.079627000,29.228145900,11.941000000,42.372000000,0.000000021,-0.000000004,-0.300000000,0.500000000,4540.900000000,3543.500000000,-81.079626979,29.228145896,11.940700000
HPPOSLLH,2025-09-18T22:31:00+00:00,0,0,426730.000000000,-81.079626600,29.228145300,11.863000000,42.295000000,0.000000020,-0.000000005,-0.100000000,-0.300000000,4561.700000000,3550.800000000,-81.079626580,29.228145295,11.862900000
HPPOSLLH,2025-09-18T22:31:00+00:00,0,0,426731.000000000,-81.079626000,29.228143800,11.707000000,42.138000000,0.000000027,-0.000000012,-0.500000000,0.300000000,4576.800000000,3555.700000000,-81.079625973,29.228143788,11.706500000
