message_type,timestamp,iTOW,week,leapS,numMeas,recStat,version,meas_index,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat
RAWX,2025-09-18T20:40:13.033935+00:00,0.000000000,2384,18,18,0,0,8,19289000.990725089,101364434.696032107,-1330.623779297,0,32,0,0,10840,33,0,0,0,0
RAWX,2025-09-18T20:40:13.033935+00:00,0.000000000,2384,18,18,0,0,9,23268275.959387526,122275602.319821730,2287.042724609,0,4,0,0,27680,24,0,0,0,0
RAWX,2025-09-18T20:40:13.033935+00:00,0.000000000,2384,18,18,0,0,10,21656648.299187955,88680338.312135071,-959.149658203,0,1,3,0,64500,41,0,0,0,0
RAWX,2025-09-18T20:40:13.033935+00:00,0.000000000,2384,18,18,0,0,11,20621863.558928546,84443105.475136951,2081.604248047,0,3,3,0,64500,43,0,0,0,0
RAWX,2025-09-18T20:40:13.033935+00:00,0.000000000,2384,18,18,0,0,12,21181400.894466735,86734331.922011629,-2784.699951172,0,25,3,0,64500,29,0,0,0,0
RAWX,2025-09-18T20:40:13.033935+00:00,0.000000000,2384,18,18,0,0,13,18424321.822259266,75444517.715813309,1541.822265625,0,26,3,0,0,24,0,0,0,0
RAWX,2025-09-18T20:40:13.033935+00:00,0.000000000,2384,18,18,0,0,14,18837307.559401762,77135624.544118062,-1434.713745117,0,28,3,0,64500,46,0,0,0,0
RAWX,2025-09-18T20:40:13.033935+00:00,0.000000000,2384,18,18,0,0,15,17990894.588046618,73669715.607294410,-263.038085938,0,31,3,0,64500,45,0,0,0,0
RAWX,2025-09-18T20:40:13.033935+00:00,0.000000000,2384,18,18,0,0,16,19288973.117562093,78985140.384188592,-1036.800048828,0,32,3,0,30640,28,0,0,0,0
RAWX,2025-09-18T20:40:13.033935+00:00,0.000000000,2384,18,18,0,0,17,23268277.485234566,95279706.232678041,1777.775390625,0,4,3,0,0,21,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,0,21656893.417231277,113807742.460386500,-1231.353515625,0,1,0,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,1,22471864.791268226,118090445.666106462,-2026.508422852,0,2,0,0,0,23,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,2,20621365.927649021,108366047.939413056,2671.234130859,0,3,0,0,64500,47,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,3,21182096.107162833,111312655.518282354,-3574.000244141,0,25,0,0,64500,38,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,4,18424048.881728381,96818899.554630667,1970.251464844,0,26,0,0,14220,31,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,5,18837677.340474404,98992657.976341873,-1841.389404297,0,28,0,0,64500,47,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,6,17990978.349440776,94543237.101881877,-338.074951172,0,31,0,0,64500,51,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,7,23009019.672520056,120913408.808406338,1108.252685547,0,29,0,0,23960,30,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,8,19289254.135310166,101365765.536525235,-1331.984863281,0,32,0,0,11840,34,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,9,23267843.123069897,122273315.565966025,2286.136230469,0,4,0,0,28680,23,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,10,21656882.516917866,88681297.367909417,-959.318908691,0,1,3,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,11,20621355.114167891,84441023.582188100,2081.633056641,0,3,3,0,64500,43,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,12,21182080.727518130,86737116.559009418,-2784.864257812,0,25,3,0,64500,29,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,13,18423947.976053704,75442986.739058301,1539.505371094,0,26,3,0,0,25,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,14,18837657.888228081,77137059.185381323,-1434.865478516,0,28,3,0,64500,46,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,15,17990958.903476533,73669978.736761749,-263.274444580,0,31,3,0,64500,45,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,16,19289225.522397541,78986177.382809877,-1037.478271484,0,32,3,0,31640,28,0,0,0,0
RAWX,2025-09-18T20:40:13.034730+00:00,0.000000000,2384,18,18,0,0,17,23267841.746177915,95277921.523212105,1780.736572266,0,4,3,0,0,22,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,0,21657127.689405870,113808973.803357825,-1231.536865234,0,1,0,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,1,22472250.991180938,118092475.146739528,-2026.779541016,0,2,0,0,0,22,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,2,20620857.584378835,108363376.644929379,2671.332519531,0,3,0,0,64500,47,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,3,21182776.163228013,111316229.597868860,-3574.069824219,0,25,0,0,64500,38,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,4,18423678.060901966,96816928.905609459,1970.361328125,0,26,0,0,15220,30,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,5,18838027.668253709,98994499.414596826,-1841.474121094,0,28,0,0,64500,48,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,6,17991042.667732522,94543575.280652925,-338.169647217,0,31,0,0,64500,51,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,7,23008808.324417304,120912300.017378554,1108.286376953,0,29,0,0,24960,29,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,8,19289507.149786420,101367096.707245693,-1332.033447266,0,32,0,0,12840,34,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,9,23267409.103906710,122271059.718727559,2286.366210938,0,4,0,0,300,23,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,10,21657116.979090430,88682256.861186266,-959.609130859,0,1,3,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,11,20620846.762870606,84438942.077592373,2081.272949219,0,3,3,0,64500,43,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,12,21182760.843821459,86739901.549406767,-2785.211914062,0,25,3,0,64500,29,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,13,18423574.477177273,75441457.474226207,1533.844970703,0,26,3,0,0,25,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,14,18838008.279246978,77138494.076090991,-1435.037109375,0,28,3,0,64500,46,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,15,17991023.179817956,73670242.261834800,-263.573974609,0,31,3,0,64500,45,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,16,19289478.996442728,78987214.666953534,-1037.480957031,0,32,3,0,32640,29,0,0,0,0
RAWX,2025-09-18T20:40:13.035522+00:00,0.000000000,2384,18,18,0,0,17,23267406.718671344,95276140.414607048,1772.232543945,0,4,3,0,0,21,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,0,21657362.183896236,113810205.673720926,-1232.176025391,0,1,0,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,1,22472636.471307065,118094500.772182882,-2025.681884766,0,2,0,0,0,22,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,2,20620349.307977881,108360705.804429218,2670.666992188,0,3,0,0,64500,47,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,3,21399227.183873720,112453697.608120203,3608.226562500,0,16,0,0,0,22,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,4,21183456.298168175,111319804.090233088,-3574.888183594,0,25,0,0,64500,38,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,5,18423305.564366043,96814958.907407671,1969.579956055,0,26,0,0,16220,31,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,6,18838378.247106750,98996341.123154417,-1841.875000000,0,28,0,0,64500,48,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,7,17991107.102731328,94543913.923095584,-338.837158203,0,31,0,0,64500,51,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,8,23008597.378716573,120911191.525865942,1108.536376953,0,29,0,0,25960,29,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,9,19289760.159446415,101368428.230247781,-1331.559326172,0,32,0,0,13840,34,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,10,23266974.249227095,122268772.841360614,2286.588867188,0,4,0,0,1300,23,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,11,21657351.479513869,88683216.755180240,-959.972473145,0,1,3,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,12,20620338.549360238,84436860.897106424,2081.044433594,0,3,3,0,64500,43,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,13,21183440.888229892,86742686.855082497,-2784.906494141,0,25,3,0,64500,29,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,14,18423200.631809320,75439926.324595958,1535.531005859,0,26,3,0,0,26,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,15,18838358.695743192,77139929.166660026,-1435.153808594,0,28,3,0,64500,46,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,16,17991087.554857813,73670506.134414539,-264.020996094,0,31,3,0,64500,45,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,17,19289733.620527066,78988252.243556783,-1037.239257812,0,32,3,0,33640,28,0,0,0,0
RAWX,2025-09-18T20:40:13.036369+00:00,0.000000000,2384,18,19,0,0,18,23266971.841655452,95274360.075134322,1788.800048828,0,4,3,0,0,22,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,0,21657596.725781396,113811437.694068968,-1231.987304688,0,1,0,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,1,22473024.144925565,118096538.359055161,-2026.489746094,0,2,0,0,0,22,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,2,20619841.130554564,108358035.050370470,2670.548339844,0,3,0,0,64500,47,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,3,21398535.002699248,112450060.383966684,3608.226562500,0,16,0,0,0,21,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,4,21184136.440088425,111323378.659850299,-3574.679443359,0,25,0,0,64500,38,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,5,18422933.319113255,96812989.213785738,1968.542358398,0,26,0,0,17220,31,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,6,18838728.703738466,98998182.747225314,-1841.768066406,0,28,0,0,64500,48,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,7,17991171.609415628,94544252.682259902,-338.979492188,0,31,0,0,64500,51,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,8,23008386.350022607,120910083.031849444,1108.778320312,0,29,0,0,26960,29,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,9,19290013.353031702,101369759.824552283,-1331.774658203,0,32,0,0,14840,34,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,10,23266540.109727204,122266485.610569358,2286.708984375,0,4,0,0,2300,23,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,11,21657585.867139105,88684176.780092657,-960.153076172,0,1,3,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,12,20619830.272540480,84434779.802410215,2080.836181641,0,3,3,0,64500,43,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,13,21184121.043412309,86745472.260717690,-2785.975830078,0,25,3,0,64500,30,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,14,18422828.029734477,75438400.441945702,1534.862304688,0,26,3,0,500,26,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,15,18838709.147837851,77141364.200989172,-1434.986816406,0,28,3,0,64500,46,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,16,17991152.027967893,73670770.108826414,-264.100616455,0,31,3,0,64500,45,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,17,19289989.177081242,78989289.821696594,-1037.623046875,0,32,3,0,34640,29,0,0,0,0
RAWX,2025-09-18T20:40:13.037202+00:00,0.000000000,2384,18,19,0,0,18,23266535.819207270,95272574.348179594,1783.822631836,0,4,3,0,0,21,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,0,21657831.266130935,113812670.110972300,-1233.036132812,0,1,0,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,1,22473410.215218060,118098566.799380377,-2021.997192383,0,2,0,0,0,23,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,2,20619333.037031893,108355364.593843937,2669.845947266,0,3,0,0,64500,47,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,3,21397848.108521946,112446450.159813166,3608.226562500,0,16,0,0,0,21,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,4,21184816.636383552,111326953.496795580,-3575.191894531,0,25,0,0,64500,38,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,5,18422557.468854886,96811019.958393663,1968.426391602,0,26,0,0,18220,31,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,6,18839079.281474691,99000024.511855960,-1842.296630859,0,28,0,0,64500,48,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,7,17991236.009444196,94544591.749169216,-339.473388672,0,31,0,0,64500,51,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,8,23008175.464280825,120908974.800735638,1107.998779297,0,29,0,0,27960,29,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,9,19290266.362133291,101371091.579238072,-1331.412109375,0,32,0,0,15840,34,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,10,23266105.357794475,122264198.135061935,2286.714843750,0,4,0,0,3300,22,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,11,21657820.367562544,88685137.095017970,-960.614257812,0,1,3,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,12,20619322.069430444,84432698.931920022,2080.379638672,0,3,3,0,64500,43,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,13,21184801.343571130,86748257.821879551,-2785.916015625,0,25,3,0,64500,29,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,14,18422455.479870688,75436866.023465782,1533.839599609,0,26,3,0,1500,27,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,15,18839059.577386826,77142799.340250045,-1435.425170898,0,28,3,0,64500,46,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,16,17991216.581069771,73671034.317422003,-264.398193359,0,31,3,0,64500,45,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,17,19290245.171984885,78990327.564724743,-1038.026367188,0,32,3,0,35640,29,0,0,0,0
RAWX,2025-09-18T20:40:13.038038+00:00,0.000000000,2384,18,19,0,0,18,23266100.660335459,95270792.169814408,1775.732666016,0,4,3,0,0,21,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,0,21658065.767182581,113813902.935092315,-1233.093750000,0,1,0,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,1,22473795.606348079,118100592.964701980,-2027.191772461,0,2,0,0,0,22,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,2,20618825.058331657,108352694.442836106,2670.198242188,0,3,0,0,64500,47,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,3,21397160.259678129,112442835.935659647,3608.226562500,0,16,0,0,0,20,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,4,21185496.923489612,111330528.666437760,-3574.942382812,0,25,0,0,64500,37,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,5,18422184.028401785,96809051.177322060,1968.633911133,0,26,0,0,19220,30,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,6,18839429.689455200,99001866.425704762,-1841.737060547,0,28,0,0,64500,48,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,7,17991300.566315319,94544931.182796165,-339.539794922,0,31,0,0,64500,51,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,8,23007964.529748235,120907866.764553890,1108.252685547,0,29,0,0,28960,29,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,9,19290519.368303243,101372423.665179566,-1332.496093750,0,32,0,0,16840,34,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,10,23265670.728850875,122261910.553751171,2288.033447266,0,4,0,0,4300,23,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,11,21658054.949234199,88686097.730701417,-960.750061035,0,1,3,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,12,20618813.884538431,84430618.304816157,2080.572021484,0,3,3,0,64500,43,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,13,21185481.556967475,86751043.691211447,-2786.400146484,0,25,3,0,64500,29,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,14,18422083.090548903,75435331.936456025,1533.873291016,0,26,3,0,2500,27,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,15,18839410.092860676,77144234.602142543,-1435.311035156,0,28,3,0,64500,46,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,16,17991281.163488016,73671298.821609125,-264.625244141,0,31,3,0,64500,45,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,17,19290500.110871151,78991365.494410589,-1037.348388672,0,32,3,0,36640,29,0,0,0,0
RAWX,2025-09-18T20:40:13.038875+00:00,0.000000000,2384,18,19,0,0,18,23265666.245401334,95269013.417045698,1780.735595703,0,4,3,0,0,21,0,0,0,0
RAWX,2025-09-18T20:40:13.039703+00:00,0.000000000,2384,18,19,0,0,0,21658300.329589196,113815135.983237237,-1233.503173828,0,1,0,0,64500,42,0,0,0,0
RAWX,2025-09-18T20:40:13.039703+00:00,0.000000000,2384,18,19,0,0,1,22474180.878816616,118102617.357208475,-2026.303955078,0,2,0,0,0,22,0,0,0,0
RAWX,2025-09-18T20:40:13.039703+00:00,0.000000000,2384,18,19,0,0,2,20618317.063647021,108350024.468624473,2669.465576172,0,3,0,0,64500,47,0,0,0,0
RAWX,2025-09-18T20:40:13.039703+00:00,0.000000000,2384,18,19,0,0,3,21396474.066929780,112439229.711506128,3608.226562500,0,16,0,0,0,20,0,0,0,0
RAWX,2025-09-18T20:40:13.039703+00:00,0.000000000,2384,18,19,0,0,4,21186177.176253647,111334103.969409734,-3575.685302734,0,25,0,0,64500,37,0,0,0,0
RAWX,2025-09-18T20:40:13.039703+00:00,0.000000000,2384,18,19,0,0,5,18421810.279987238,96807082.781499654,1968.151855469,0,26,0,0,20220,30,0,0,0,0
RAWX,2025-09-18T20:40:13.039703+00:00,0.000000000,2384,18,19,0,0,6,18839780.200740997,99003708.344815344,-1842.313232422,0,28,0,0,64500,48,0,0,0,0
RAWX,2025-09-18T20:40:13.039703+00:00,0.000000000,2384,18,19,0,0,7,17991365.180911765,94545270.792333424,-339.986053467,0,31,0,0,64500,51,0,0,0,0
