timestamp_utc,iTOW,tAcc,nano,year,month,day,hour,min,sec,valid,validTOW,validWKN,validUTC,authStatus,utcStandard
2025-10-02T13:36:19.000292+00:00,394597000,27,-292515,2025,10,2,13,36,19,55,True,True,True,3,3
2025-10-02T13:36:25.000293+00:00,394603000,27,-293472,2025,10,2,13,36,25,55,True,True,True,3,3
2025-10-02T13:36:26.000293+00:00,394604000,27,-293631,2025,10,2,13,36,26,55,True,True,True,3,3
2025-10-02T13:36:27.000293+00:00,394605000,27,-293790,2025,10,2,13,36,27,55,True,True,True,3,3
2025-10-02T13:36:28.000293+00:00,394606000,27,-293949,2025,10,2,13,36,28,55,True,True,True,3,3
2025-10-02T13:36:29.000294+00:00,394607000,27,-294108,2025,10,2,13,36,29,55,True,True,True,3,3
2025-10-02T13:36:30.000294+00:00,394608000,27,-294267,2025,10,2,13,36,30,55,True,True,True,3,3
2025-10-02T13:36:31.000294+00:00,394609000,27,-294426,2025,10,2,13,36,31,55,True,True,True,3,3
2025-10-02T13:36:32.000294+00:00,394610000,27,-294585,2025,10,2,13,36,32,55,True,True,True,3,3
2025-10-02T13:36:33.000294+00:00,394611000,27,-294745,2025,10,2,13,36,33,55,True,True,True,3,3
2025-10-02T13:36:34.000294+00:00,394612000,27,-294905,2025,10,2,13,36,34,55,True,True,True,3,3
2025-10-02T13:36:35.000295+00:00,394613000,27,-295064,2025,10,2,13,36,35,55,True,True,True,3,3
2025-10-02T13:36:36.000295+00:00,394614000,27,-295223,2025,10,2,13,36,36,55,True,True,True,3,3
2025-10-02T13:36:37.000295+00:00,394615000,27,-295383,2025,10,2,13,36,37,55,True,True,True,3,3
2025-10-02T13:36:38.000295+00:00,394616000,27,-295542,2025,10,2,13,36,38,55,True,True,True,3,3
2025-10-02T13:36:39.000295+00:00,394617000,27,-295702,2025,10,2,13,36,39,55,True,True,True,3,3
2025-10-02T13:36:40.000295+00:00,394618000,27,-295861,2025,10,2,13,36,40,55,True,True,True,3,3
2025-10-02T13:36:41.000296+00:00,394619000,27,-296021,2025,10,2,13,36,41,55,True,True,True,3,3
2025-10-02T13:36:42.000296+00:00,394620000,27,-296180,2025,10,2,13,36,42,55,True,True,True,3,3
2025-10-02T13:36:43.000296+00:00,394621000,27,-296340,2025,10,2,13,36,43,55,True,True,True,3,3
2025-10-02T13:36:44.000296+00:00,394622000,27,-296499,2025,10,2,13,36,44,55,True,True,True,3,3
2025-10-02T13:36:45.000296+00:00,394623000,27,-296659,2025,10,2,13,36,45,55,True,True,True,3,3
2025-10-02T13:36:46.000296+00:00,394624000,27,-296819,2025,10,2,13,36,46,55,True,True,True,3,3
2025-10-02T13:36:47.000296+00:00,394625000,27,-296978,2025,10,2,13,36,47,55,True,True,True,3,3
2025-10-02T13:36:48.000297+00:00,394626000,27,-297138,2025,10,2,13,36,48,55,True,True,True,3,3
2025-10-02T13:36:49.000297+00:00,394627000,27,-297297,2025,10,2,13,36,49,55,True,True,True,3,3
2025-10-02T13:36:50.000297+00:00,394628000,27,-297457,2025,10,2,13,36,50,55,True,True,True,3,3
2025-10-02T13:36:51.000297+00:00,394629000,27,-297616,2025,10,2,13,36,51,55,True,True,True,3,3
2025-10-02T13:36:52.000297+00:00,394630000,27,-297776,2025,10,2,13,36,52,55,True,True,True,3,3
2025-10-02T13:36:53.000297+00:00,394631000,27,-297936,2025,10,2,13,36,53,55,True,True,True,3,3
2025-10-02T13:36:54.000298+00:00,394632000,27,-298095,2025,10,2,13,36,54,55,True,True,True,3,3
2025-10-02T13:36:55.000298+00:00,394633000,27,-298255,2025,10,2,13,36,55,55,True,True,True,3,3
2025-10-02T13:36:56.000298+00:00,394634000,27,-298415,2025,10,2,13,36,56,55,True,True,True,3,3
2025-10-02T13:36:57.000298+00:00,394635000,27,-298574,2025,10,2,13,36,57,55,True,True,True,3,3
2025-10-02T13:36:58.000298+00:00,394636000,27,-298734,2025,10,2,13,36,58,55,True,True,True,3,3
2025-10-02T13:36:59.000298+00:00,394637000,27,-298893,2025,10,2,13,36,59,55,True,True,True,3,3
2025-10-02T13:37:00.000299+00:00,394638000,27,-299053,2025,10,2,13,37,0,55,True,True,True,3,3
2025-10-02T13:37:01.000299+00:00,394639000,27,-299212,2025,10,2,13,37,1,55,True,True,True,3,3
2025-10-02T13:37:02.000299+00:00,394640000,27,-299372,2025,10,2,13,37,2,55,True,True,True,3,3
2025-10-02T13:37:03.000299+00:00,394641000,27,-299531,2025,10,2,13,37,3,55,True,True,True,3,3
2025-10-02T13:37:04.000299+00:00,394642000,27,-299691,2025,10,2,13,37,4,55,True,True,True,3,3
2025-10-02T13:37:05.000299+00:00,394643000,27,-299851,2025,10,2,13,37,5,55,True,True,True,3,3
2025-10-02T13:37:06.000300+00:00,394644000,27,-300010,2025,10,2,13,37,6,55,True,True,True,3,3
2025-10-02T13:37:07.000300+00:00,394645000,27,-300170,2025,10,2,13,37,7,55,True,True,True,3,3
2025-10-02T13:37:08.000300+00:00,394646000,27,-300329,2025,10,2,13,37,8,55,True,True,True,3,3
2025-10-02T13:37:09.000300+00:00,394647000,27,-300488,2025,10,2,13,37,9,55,True,True,True,3,3
2025-10-02T13:37:10.000300+00:00,394648000,27,-300647,2025,10,2,13,37,10,55,True,True,True,3,3
2025-10-02T13:37:11.000300+00:00,394649000,27,-300806,2025,10,2,13,37,11,55,True,True,True,3,3
2025-10-02T13:37:12.000300+00:00,394650000,27,-300966,2025,10,2,13,37,12,55,True,True,True,3,3
2025-10-02T13:37:13.000301+00:00,394651000,27,-301125,2025,10,2,13,37,13,55,True,True,True,3,3
2025-10-02T13:37:14.000301+00:00,394652000,27,-301285,2025,10,2,13,37,14,55,True,True,True,3,3
2025-10-02T13:37:15.000301+00:00,394653000,27,-301444,2025,10,2,13,37,15,55,True,True,True,3,3
2025-10-02T13:37:16.000301+00:00,394654000,27,-301603,2025,10,2,13,37,16,55,True,True,True,3,3
2025-10-02T13:37:17.000301+00:00,394655000,27,-301763,2025,10,2,13,37,17,55,True,True,True,3,3
2025-10-02T13:37:18.000301+00:00,394656000,27,-301922,2025,10,2,13,37,18,55,True,True,True,3,3
2025-10-02T13:37:19.000302+00:00,394657000,27,-302082,2025,10,2,13,37,19,55,True,True,True,3,3
2025-10-02T13:37:20.000302+00:00,394658000,27,-302241,2025,10,2,13,37,20,55,True,True,True,3,3
2025-10-02T13:37:21.000302+00:00,394659000,27,-302400,2025,10,2,13,37,21,55,True,True,True,3,3
