timestamp_utc,iTOW,clkB,clkD,tAcc,fAcc
2025-10-02T13:38:26.000312+00:00,394724000,312735,159,8,701
2025-10-02T13:38:27.000312+00:00,394725000,312895,159,8,699
2025-10-02T13:38:28.000313+00:00,394726000,313054,159,8,673
2025-10-02T13:38:29.000313+00:00,394727000,313213,159,8,651
2025-10-02T13:38:30.000313+00:00,394728000,313373,159,8,646
2025-10-02T13:38:31.000313+00:00,394729000,313532,159,8,645
2025-10-02T13:38:32.000313+00:00,394730000,313692,159,8,642
2025-10-02T13:38:33.000313+00:00,394731000,313851,159,8,631
2025-10-02T13:38:34.000314+00:00,394732000,314010,159,8,609
2025-10-02T13:38:35.000314+00:00,394733000,314169,159,8,620
2025-10-02T13:38:36.000314+00:00,394734000,314328,159,8,624
2025-10-02T13:38:37.000314+00:00,394735000,314487,159,8,624
2025-10-02T13:38:38.000314+00:00,394736000,314646,159,8,645
2025-10-02T13:38:39.000314+00:00,394737000,314806,159,8,650
2025-10-02T13:38:40.000314+00:00,394738000,314965,159,8,651
2025-10-02T13:38:41.000315+00:00,394739000,315124,159,8,649
2025-10-02T13:38:42.000315+00:00,394740000,315283,159,8,654
2025-10-02T13:38:43.000315+00:00,394741000,315442,159,8,650
2025-10-02T13:38:44.000315+00:00,394742000,315601,159,8,655
2025-10-02T13:38:45.000315+00:00,394743000,315761,159,8,637
2025-10-02T13:38:46.000315+00:00,394744000,315920,159,8,650
2025-10-02T13:38:47.000316+00:00,394745000,316079,159,8,652
2025-10-02T13:38:48.000316+00:00,394746000,316238,159,8,637
2025-10-02T13:38:49.000316+00:00,394747000,316397,159,8,632
2025-10-02T13:38:50.000316+00:00,394748000,316557,159,8,652
2025-10-02T13:38:51.000316+00:00,394749000,316716,159,8,655
2025-10-02T13:38:52.000316+00:00,394750000,316875,159,8,662
2025-10-02T13:38:53.000317+00:00,394751000,317034,159,8,639
2025-10-02T13:38:54.000317+00:00,394752000,317194,159,8,637
2025-10-02T13:38:55.000317+00:00,394753000,317353,159,8,640
2025-10-02T13:38:56.000317+00:00,394754000,317512,159,8,640
2025-10-02T13:38:57.000317+00:00,394755000,317672,159,8,639
2025-10-02T13:38:58.000317+00:00,394756000,317831,159,8,638
2025-10-02T13:38:59.000317+00:00,394757000,317991,159,8,639
2025-10-02T13:39:00.000318+00:00,394758000,318151,159,8,639
2025-10-02T13:39:01.000318+00:00,394759000,318310,159,8,640
2025-10-02T13:39:02.000318+00:00,394760000,318469,159,8,646
2025-10-02T13:39:03.000318+00:00,394761000,318629,159,8,646
2025-10-02T13:39:04.000318+00:00,394762000,318789,159,8,625
2025-10-02T13:39:05.000318+00:00,394763000,318948,159,8,619
2025-10-02T13:39:06.000319+00:00,394764000,319108,160,8,633
2025-10-02T13:39:07.000319+00:00,394765000,319267,159,8,643
2025-10-02T13:39:08.000319+00:00,394766000,319426,159,8,623
2025-10-02T13:39:09.000319+00:00,394767000,319586,159,8,620
2025-10-02T13:39:10.000319+00:00,394768000,319745,159,8,619
2025-10-02T13:39:11.000319+00:00,394769000,319904,159,8,597
2025-10-02T13:39:12.000320+00:00,394770000,320063,159,8,611
2025-10-02T13:39:13.000320+00:00,394771000,320222,159,8,615
2025-10-02T13:39:14.000320+00:00,394772000,320381,159,8,613
2025-10-02T13:39:15.000320+00:00,394773000,320540,159,8,614
2025-10-02T13:39:16.000320+00:00,394774000,320700,159,8,611
2025-10-02T13:39:17.000320+00:00,394775000,320859,159,8,613
2025-10-02T13:39:18.000321+00:00,394776000,321018,159,8,611
2025-10-02T13:39:19.000321+00:00,394777000,321177,159,8,607
2025-10-02T13:39:20.000321+00:00,394778000,321336,159,8,628
2025-10-02T13:39:21.000321+00:00,394779000,321495,159,8,614
2025-10-02T13:39:22.000321+00:00,394780000,321654,159,8,610
2025-10-02T13:39:23.000321+00:00,394781000,321813,159,8,594
2025-10-02T13:39:24.000321+00:00,394782000,321972,159,8,592
2025-10-02T13:39:25.000322+00:00,394783000,322131,159,8,590
2025-10-02T13:39:26.000322+00:00,394784000,322290,159,8,591
2025-10-02T13:39:27.000322+00:00,394785000,322449,159,8,592
2025-10-02T13:39:28.000322+00:00,394786000,322608,159,8,592
2025-10-02T13:39:29.000322+00:00,394787000,322767,159,8,594
2025-10-02T13:39:30.000322+00:00,394788000,322926,159,8,595
2025-10-02T13:39:31.000323+00:00,394789000,323085,159,8,591
2025-10-02T13:39:32.000323+00:00,394790000,323244,159,8,589
2025-10-02T13:39:33.000323+00:00,394791000,323403,159,8,589
2025-10-02T13:39:34.000323+00:00,394792000,323562,159,8,592
2025-10-02T13:39:35.000323+00:00,394793000,323721,159,8,590
2025-10-02T13:39:36.000323+00:00,394794000,323880,159,8,588
2025-10-02T13:39:37.000324+00:00,394795000,324039,159,8,588
2025-10-02T13:39:38.000324+00:00,394796000,324199,159,8,589
2025-10-02T13:39:39.000324+00:00,394797000,324358,159,8,590
2025-10-02T13:39:40.000324+00:00,394798000,324517,159,8,589
2025-10-02T13:39:41.000324+00:00,394799000,324676,159,8,591
2025-10-02T13:39:42.000324+00:00,394800000,324836,159,8,611
2025-10-02T13:39:43.000324+00:00,394801000,324995,159,8,616
2025-10-02T13:39:44.000325+00:00,394802000,325154,160,8,616
2025-10-02T13:39:45.000325+00:00,394803000,325314,160,8,610
2025-10-02T13:39:46.000325+00:00,394804000,325473,160,8,611
2025-10-02T13:39:47.000325+00:00,394805000,325633,160,8,610
2025-10-02T13:39:48.000325+00:00,394806000,325792,160,8,613
2025-10-02T13:39:49.000325+00:00,394807000,325952,160,8,615
2025-10-02T13:39:50.000326+00:00,394808000,326112,160,8,611
2025-10-02T13:39:51.000326+00:00,394809000,326271,160,8,619
2025-10-02T13:39:52.000326+00:00,394810000,326431,160,8,619
2025-10-02T13:39:53.000326+00:00,394811000,326591,160,8,625
2025-10-02T13:39:54.000326+00:00,394812000,326750,160,8,624
2025-10-02T13:39:55.000326+00:00,394813000,326910,160,8,623
2025-10-02T13:39:56.000327+00:00,394814000,327070,160,8,624
2025-10-02T13:39:57.000327+00:00,394815000,327230,160,8,624
2025-10-02T13:39:58.000327+00:00,394816000,327390,160,8,624
2025-10-02T13:39:59.000327+00:00,394817000,327550,160,8,623
2025-10-02T13:40:00.000327+00:00,394818000,327710,160,8,618
2025-10-02T13:40:01.000327+00:00,394819000,327869,160,8,614
2025-10-02T13:40:02.000328+00:00,394820000,328029,160,8,631
2025-10-02T13:40:03.000328+00:00,394821000,328189,160,8,631
2025-10-02T13:40:04.000328+00:00,394822000,328349,160,8,625
2025-10-02T13:40:05.000328+00:00,394823000,328509,160,8,644
2025-10-02T13:40:06.000328+00:00,394824000,328669,160,8,637
