iTOW,numSigs,gnssId,svId,freqId,prRes,cno,qualityInd,corrSource,ionoModel,health,prSmoothed,prUsed,crUsed,doUsed,prCorrUsed,crCorrUsed,doCorrUsed,authStatus,sigId
384999000,60,2,19,0,15360,33,7,0,0,0,False,False,False,False,False,False,False,False,8
384999000,60,2,19,0,15360,42,7,0,1,0,True,False,True,False,True,True,True,True,4
384999000,60,2,21,0,15360,21,3,0,0,0,True,False,True,False,True,False,True,False,0
384999000,60,2,21,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
384999000,60,2,21,0,15360,22,4,0,0,0,True,False,True,False,True,False,True,False,4
384999000,60,2,26,0,15360,19,3,0,0,0,True,False,True,False,True,False,True,False,0
384999000,60,2,26,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
384999000,60,2,26,0,15360,0,1,0,0,0,True,False,False,True,True,False,False,True,4
384999000,60,2,27,0,15360,14,4,0,0,0,True,False,True,False,True,False,True,False,0
384999000,60,2,27,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
384999000,60,2,27,0,15360,17,4,0,1,0,True,False,True,False,True,True,True,True,4
384999000,60,2,29,0,15360,48,7,0,1,0,True,False,True,False,True,True,True,True,0
384999000,60,2,29,0,15360,50,7,0,0,0,False,False,False,False,False,False,False,False,8
384999000,60,2,29,0,15360,50,7,0,1,0,True,False,True,False,True,True,True,True,4
384999000,60,2,30,0,15360,17,4,0,0,0,True,False,True,False,True,False,True,False,0
384999000,60,2,30,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
384999000,60,2,30,0,15360,22,4,0,1,0,True,False,True,False,True,True,True,True,4
384999000,60,2,33,0,15360,34,7,0,1,0,True,False,True,False,True,True,True,True,0
384999000,60,2,33,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
384999000,60,2,33,0,15360,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385009000,60,0,1,0,15360,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385009000,60,0,1,0,15360,35,7,0,1,0,True,False,True,False,True,True,True,True,3
385009000,60,0,1,0,15360,44,7,0,0,0,True,False,False,True,True,False,False,True,7
385009000,60,0,2,0,15360,46,7,0,1,0,True,False,True,False,True,True,True,True,0
385009000,60,0,2,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385009000,60,0,2,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385009000,60,0,10,0,15360,12,4,0,1,0,True,False,True,False,True,True,True,True,0
385009000,60,0,10,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385009000,60,0,10,0,15360,27,7,0,0,0,True,False,False,True,True,False,False,True,7
385009000,60,0,12,0,15360,28,7,0,0,0,True,False,True,False,True,False,True,False,0
385009000,60,0,12,0,15360,24,4,0,0,0,True,False,True,False,True,False,True,False,3
385009000,60,0,12,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385009000,60,0,23,0,15360,27,7,0,1,0,True,False,True,False,True,True,True,True,0
385009000,60,0,23,0,15360,19,4,0,0,0,True,False,True,False,True,False,True,False,3
385009000,60,0,23,0,15360,27,7,0,0,0,False,False,False,False,False,False,False,False,7
385009000,60,0,25,0,15360,29,7,0,0,0,True,False,True,False,True,False,True,False,0
385009000,60,0,25,0,15360,29,7,0,1,0,True,False,True,False,True,True,True,True,3
385009000,60,0,25,0,15360,33,7,0,0,0,True,False,False,True,True,False,False,True,7
385009000,60,0,26,0,15360,26,7,0,0,0,True,False,True,False,True,False,True,False,0
385009000,60,0,26,0,15360,22,4,0,1,0,True,False,True,False,True,False,True,False,3
385009000,60,0,26,0,15360,15,3,0,0,0,False,False,False,False,False,False,False,False,7
385009000,60,0,28,0,15360,44,7,0,1,0,True,False,True,False,True,True,True,True,0
385009000,60,0,28,0,15360,44,7,0,1,0,True,False,True,False,True,True,True,True,3
385009000,60,0,28,0,15360,45,7,0,0,0,True,False,False,True,True,False,False,True,7
385009000,60,0,31,0,15360,32,7,0,1,0,True,False,True,False,True,True,True,True,0
385009000,60,0,31,0,15360,28,7,0,1,0,True,False,True,False,True,True,True,True,3
385009000,60,0,31,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385009000,60,0,32,0,15360,37,7,0,1,0,True,False,True,False,True,True,True,True,0
385009000,60,0,32,0,15360,42,7,0,1,0,True,False,True,False,True,True,True,True,3
385009000,60,0,32,0,15360,42,7,0,0,0,True,False,False,True,True,False,False,True,7
385009000,60,2,7,0,15360,20,4,0,1,0,True,False,True,False,True,True,True,True,0
385009000,60,2,7,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385009000,60,2,7,0,15360,14,4,0,0,0,True,False,True,False,True,False,True,False,4
385009000,60,2,10,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385009000,60,2,10,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385009000,60,2,10,0,15360,18,4,0,0,0,True,False,False,True,True,False,False,True,4
385009000,60,2,12,0,15360,31,7,0,1,0,True,False,True,False,True,True,True,True,0
385009000,60,2,12,0,15360,37,7,0,0,0,False,False,False,False,False,False,False,False,8
385009000,60,2,12,0,15360,36,7,0,1,0,True,False,True,False,True,True,True,True,4
385009000,60,2,19,0,15360,36,7,0,1,0,True,False,True,False,True,True,True,True,0
385009000,60,2,19,0,15360,32,7,0,0,0,False,False,False,False,False,False,False,False,8
385009000,60,2,19,0,15360,43,7,0,1,0,True,False,True,False,True,True,True,True,4
385009000,60,2,21,0,15360,22,3,0,0,0,True,False,True,False,True,False,True,False,0
385009000,60,2,21,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385009000,60,2,21,0,15360,21,4,0,0,0,True,False,True,False,True,False,True,False,4
385009000,60,2,26,0,15360,18,3,0,0,0,True,False,True,False,True,False,True,False,0
385009000,60,2,26,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385009000,60,2,26,0,15360,14,3,0,0,0,True,False,False,True,True,False,False,True,4
385009000,60,2,27,0,15360,13,4,0,0,0,True,False,True,False,True,False,True,False,0
385009000,60,2,27,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385009000,60,2,27,0,15360,18,4,0,1,0,True,False,True,False,True,True,True,True,4
385009000,60,2,29,0,15360,48,7,0,1,0,True,False,True,False,True,True,True,True,0
385009000,60,2,29,0,15360,50,7,0,0,0,False,False,False,False,False,False,False,False,8
385009000,60,2,29,0,15360,50,7,0,1,0,True,False,True,False,True,True,True,True,4
385009000,60,2,30,0,15360,14,3,0,0,0,True,False,True,False,True,False,True,False,0
385009000,60,2,30,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385009000,60,2,30,0,15360,22,4,0,1,0,True,False,True,False,True,True,True,True,4
385009000,60,2,33,0,15360,34,7,0,1,0,True,False,True,False,True,True,True,True,0
385009000,60,2,33,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385009000,60,2,33,0,15360,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385019000,60,0,1,0,15360,42,7,0,1,0,True,False,True,False,True,True,True,True,0
385019000,60,0,1,0,15360,34,7,0,1,0,True,False,True,False,True,True,True,True,3
385019000,60,0,1,0,15360,44,7,0,0,0,True,False,False,True,True,False,False,True,7
385019000,60,0,2,0,15360,47,7,0,1,0,True,False,True,False,True,True,True,True,0
385019000,60,0,2,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385019000,60,0,2,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385019000,60,0,10,0,15360,20,4,0,1,0,True,False,True,False,True,True,True,True,0
385019000,60,0,10,0,15360,19,4,0,1,0,True,False,True,False,True,True,True,True,3
385019000,60,0,10,0,15360,27,7,0,0,0,True,False,False,True,True,False,False,True,7
385019000,60,0,12,0,15360,27,7,0,0,0,True,False,True,False,True,False,True,False,0
385019000,60,0,12,0,15360,25,4,0,0,0,True,False,True,False,True,False,True,False,3
385019000,60,0,12,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385019000,60,0,23,0,15360,25,7,0,1,0,True,False,True,False,True,True,True,True,0
385019000,60,0,23,0,15360,20,4,0,1,0,True,False,True,False,True,False,True,False,3
385019000,60,0,23,0,15360,27,7,0,0,0,False,False,False,False,False,False,False,False,7
385019000,60,0,25,0,15360,27,7,0,0,0,True,False,True,False,True,False,True,False,0
385019000,60,0,25,0,15360,27,7,0,1,0,True,False,True,False,True,True,True,True,3
385019000,60,0,25,0,15360,32,7,0,0,0,True,False,False,True,True,False,False,True,7
385019000,60,0,26,0,15360,25,7,0,0,0,True,False,True,False,True,False,True,False,0
385019000,60,0,26,0,15360,21,4,0,0,0,True,False,True,False,True,False,True,False,3
385019000,60,0,26,0,15360,22,4,0,0,0,False,False,False,False,False,False,False,False,7
385019000,60,0,28,0,15360,44,7,0,1,0,True,False,True,False,True,True,True,True,0
385019000,60,0,28,0,15360,44,7,0,1,0,True,False,True,False,True,True,True,True,3
385019000,60,0,28,0,15360,45,7,0,0,0,True,False,False,True,True,False,False,True,7
385019000,60,0,31,0,15360,29,7,0,1,0,True,False,True,False,True,True,True,True,0
385019000,60,0,31,0,15360,27,7,0,1,0,True,False,True,False,True,True,True,True,3
385019000,60,0,31,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385019000,60,0,32,0,15360,39,7,0,1,0,True,False,True,False,True,True,True,True,0
385019000,60,0,32,0,15360,42,7,0,1,0,True,False,True,False,True,True,True,True,3
385019000,60,0,32,0,15360,42,7,0,0,0,True,False,False,True,True,False,False,True,7
385019000,60,2,7,0,15360,22,4,0,1,0,True,False,True,False,True,True,True,True,0
385019000,60,2,7,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385019000,60,2,7,0,15360,13,4,0,1,0,True,False,True,False,True,True,True,True,4
385019000,60,2,10,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385019000,60,2,10,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385019000,60,2,10,0,15360,16,4,0,0,0,True,False,False,True,True,False,False,True,4
385019000,60,2,12,0,15360,31,7,0,1,0,True,False,True,False,True,True,True,True,0
385019000,60,2,12,0,15360,37,7,0,0,0,False,False,False,False,False,False,False,False,8
385019000,60,2,12,0,15360,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385019000,60,2,19,0,15360,36,7,0,1,0,True,False,True,False,True,True,True,True,0
385019000,60,2,19,0,15360,31,6,0,0,0,False,False,False,False,False,False,False,False,8
385019000,60,2,19,0,15360,43,7,0,1,0,True,False,True,False,True,True,True,True,4
385019000,60,2,21,0,15360,24,3,0,0,0,True,False,True,False,True,False,True,False,0
385019000,60,2,21,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385019000,60,2,21,0,15360,22,4,0,0,0,True,False,True,False,True,False,True,False,4
385019000,60,2,26,0,15360,16,3,0,0,0,True,False,True,False,True,False,True,False,0
385019000,60,2,26,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385019000,60,2,26,0,15360,10,4,0,0,0,True,False,False,True,True,False,False,True,4
385019000,60,2,27,0,15360,9,4,0,0,0,True,False,True,False,True,False,True,False,0
385019000,60,2,27,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385019000,60,2,27,0,15360,19,4,0,1,0,True,False,True,False,True,True,True,True,4
385019000,60,2,29,0,15360,48,7,0,1,0,True,False,True,False,True,True,True,True,0
385019000,60,2,29,0,15360,50,7,0,0,0,False,False,False,False,False,False,False,False,8
385019000,60,2,29,0,15360,50,7,0,1,0,True,False,True,False,True,True,True,True,4
385019000,60,2,30,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385019000,60,2,30,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385019000,60,2,30,0,15360,22,4,0,1,0,True,False,True,False,True,True,True,True,4
385019000,60,2,33,0,15360,33,7,0,1,0,True,False,True,False,True,True,True,True,0
385019000,60,2,33,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385019000,60,2,33,0,15360,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385029000,60,0,1,0,15360,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385029000,60,0,1,0,15360,33,7,0,1,0,True,False,True,False,True,True,True,True,3
385029000,60,0,1,0,15360,44,7,0,0,0,True,False,False,True,True,False,False,True,7
385029000,60,0,2,0,15360,46,7,0,1,0,True,False,True,False,True,True,True,True,0
385029000,60,0,2,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385029000,60,0,2,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385029000,60,0,10,0,15360,28,6,0,0,0,True,False,True,False,True,False,True,False,0
385029000,60,0,10,0,15360,21,4,0,1,0,True,False,True,False,True,True,True,True,3
385029000,60,0,10,0,15360,26,7,0,0,0,True,False,False,True,True,False,False,True,7
385029000,60,0,12,0,15360,22,4,0,0,0,True,False,True,False,True,False,True,False,0
385029000,60,0,12,0,15360,23,4,0,0,0,True,False,True,False,True,False,True,False,3
385029000,60,0,12,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385029000,60,0,23,0,15360,22,4,0,1,0,True,False,True,False,True,False,True,False,0
385029000,60,0,23,0,15360,18,4,0,0,0,True,False,True,False,True,False,True,False,3
385029000,60,0,23,0,15360,27,7,0,0,0,True,False,False,True,True,False,False,True,7
385029000,60,0,25,0,15360,26,4,0,1,0,True,False,True,False,True,True,True,True,0
385029000,60,0,25,0,15360,26,7,0,1,0,True,False,True,False,True,True,True,True,3
385029000,60,0,25,0,15360,32,7,0,0,0,True,False,False,True,True,False,False,True,7
385029000,60,0,26,0,15360,24,4,0,0,0,True,False,True,False,True,False,True,False,0
385029000,60,0,26,0,15360,19,4,0,1,0,True,False,True,False,True,False,True,False,3
385029000,60,0,26,0,15360,22,4,0,0,0,False,False,False,False,False,False,False,False,7
385029000,60,0,28,0,15360,44,7,0,1,0,True,False,True,False,True,True,True,True,0
385029000,60,0,28,0,15360,44,7,0,1,0,True,False,True,False,True,True,True,True,3
385029000,60,0,28,0,15360,45,7,0,0,0,True,False,False,True,True,False,False,True,7
385029000,60,0,31,0,15360,29,7,0,1,0,True,False,True,False,True,True,True,True,0
385029000,60,0,31,0,15360,27,7,0,1,0,True,False,True,False,True,True,True,True,3
385029000,60,0,31,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385029000,60,0,32,0,15360,40,7,0,1,0,True,False,True,False,True,True,True,True,0
385029000,60,0,32,0,15360,42,7,0,1,0,True,False,True,False,True,True,True,True,3
385029000,60,0,32,0,15360,42,7,0,0,0,True,False,False,True,True,False,False,True,7
385029000,60,2,7,0,15360,22,4,0,0,0,True,False,True,False,True,False,True,False,0
385029000,60,2,7,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385029000,60,2,7,0,15360,11,4,0,1,0,True,False,True,False,True,True,True,True,4
385029000,60,2,10,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385029000,60,2,10,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385029000,60,2,10,0,15360,0,1,0,0,0,True,False,False,True,True,False,False,True,4
385029000,60,2,12,0,15360,32,7,0,1,0,True,False,True,False,True,True,True,True,0
385029000,60,2,12,0,15360,37,7,0,0,0,False,False,False,False,False,False,False,False,8
385029000,60,2,12,0,15360,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385029000,60,2,19,0,15360,36,7,0,1,0,True,False,True,False,True,True,True,True,0
385029000,60,2,19,0,15360,31,7,0,0,0,False,False,False,False,False,False,False,False,8
385029000,60,2,19,0,15360,43,7,0,1,0,True,False,True,False,True,True,True,True,4
385029000,60,2,21,0,15360,24,3,0,0,0,True,False,True,False,True,False,True,False,0
385029000,60,2,21,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385029000,60,2,21,0,15360,23,4,0,0,0,True,False,True,False,True,False,True,False,4
385029000,60,2,26,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385029000,60,2,26,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385029000,60,2,26,0,15360,15,4,0,0,0,True,False,False,True,True,False,False,True,4
385029000,60,2,27,0,15360,11,4,0,1,0,True,False,True,False,True,True,True,True,0
385029000,60,2,27,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385029000,60,2,27,0,15360,21,4,0,1,0,True,False,True,False,True,True,True,True,4
385029000,60,2,29,0,15360,48,7,0,1,0,True,False,True,False,True,True,True,True,0
385029000,60,2,29,0,15360,49,7,0,0,0,False,False,False,False,False,False,False,False,8
385029000,60,2,29,0,15360,50,7,0,1,0,True,False,True,False,True,True,True,True,4
385029000,60,2,30,0,15360,20,3,0,0,0,True,False,True,False,True,False,True,False,0
385029000,60,2,30,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385029000,60,2,30,0,15360,22,4,0,1,0,True,False,True,False,True,True,True,True,4
385029000,60,2,33,0,15360,33,7,0,1,0,True,False,True,False,True,True,True,True,0
385029000,60,2,33,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385029000,60,2,33,0,15360,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385039000,60,0,1,0,15360,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385039000,60,0,1,0,15360,33,7,0,1,0,True,False,True,False,True,True,True,True,3
385039000,60,0,1,0,15360,44,7,0,0,0,True,False,False,True,True,False,False,True,7
385039000,60,0,2,0,15360,46,7,0,1,0,True,False,True,False,True,True,True,True,0
385039000,60,0,2,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385039000,60,0,2,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385039000,60,0,10,0,15360,24,4,0,0,0,True,False,True,False,True,False,True,False,0
385039000,60,0,10,0,15360,14,4,0,0,0,True,False,True,False,True,False,True,False,3
385039000,60,0,10,0,15360,26,4,0,0,0,True,False,False,True,True,False,False,True,7
385039000,60,0,12,0,15360,23,4,0,0,0,True,False,True,False,True,False,True,False,0
385039000,60,0,12,0,15360,23,4,0,0,0,True,False,True,False,True,False,True,False,3
385039000,60,0,12,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385039000,60,0,23,0,15360,17,4,0,1,0,True,False,True,False,True,False,True,False,0
385039000,60,0,23,0,15360,17,4,0,0,0,True,False,True,False,True,False,True,False,3
385039000,60,0,23,0,15360,27,7,0,0,0,True,False,False,True,True,False,False,True,7
385039000,60,0,25,0,15360,25,4,0,0,0,True,False,True,False,True,False,True,False,0
385039000,60,0,25,0,15360,26,7,0,1,0,True,False,True,False,True,True,True,True,3
385039000,60,0,25,0,15360,33,7,0,0,0,True,False,False,True,True,False,False,True,7
385039000,60,0,26,0,15360,27,7,0,0,0,True,False,True,False,True,False,True,False,0
385039000,60,0,26,0,15360,19,4,0,1,0,True,False,True,False,True,False,True,False,3
385039000,60,0,26,0,15360,23,4,0,0,0,False,False,False,False,False,False,False,False,7
385039000,60,0,28,0,15360,44,7,0,1,0,True,False,True,False,True,True,True,True,0
385039000,60,0,28,0,15360,44,7,0,1,0,True,False,True,False,True,True,True,True,3
385039000,60,0,28,0,15360,45,7,0,0,0,True,False,False,True,True,False,False,True,7
385039000,60,0,31,0,15360,29,7,0,1,0,True,False,True,False,True,True,True,True,0
385039000,60,0,31,0,15360,28,7,0,1,0,True,False,True,False,True,True,True,True,3
385039000,60,0,31,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385039000,60,0,32,0,15360,40,7,0,1,0,True,False,True,False,True,True,True,True,0
385039000,60,0,32,0,15360,41,7,0,1,0,True,False,True,False,True,True,True,True,3
385039000,60,0,32,0,15360,42,7,0,0,0,True,False,False,True,True,False,False,True,7
385039000,60,2,7,0,15360,23,4,0,1,0,True,False,True,False,True,True,True,True,0
385039000,60,2,7,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385039000,60,2,7,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385039000,60,2,10,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385039000,60,2,10,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385039000,60,2,10,0,15360,0,1,0,0,0,True,False,False,True,True,False,False,True,4
385039000,60,2,12,0,15360,33,7,0,1,0,True,False,True,False,True,True,True,True,0
385039000,60,2,12,0,15360,37,7,0,0,0,False,False,False,False,False,False,False,False,8
385039000,60,2,12,0,15360,34,7,0,1,0,True,False,True,False,True,True,True,True,4
385039000,60,2,19,0,15360,36,7,0,1,0,True,False,True,False,True,True,True,True,0
385039000,60,2,19,0,15360,32,7,0,0,0,False,False,False,False,False,False,False,False,8
385039000,60,2,19,0,15360,43,7,0,1,0,True,False,True,False,True,True,True,True,4
385039000,60,2,21,0,15360,25,3,0,0,0,True,False,True,False,True,False,True,False,0
385039000,60,2,21,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385039000,60,2,21,0,15360,23,4,0,0,0,True,False,True,False,True,False,True,False,4
385039000,60,2,26,0,15360,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385039000,60,2,26,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385039000,60,2,26,0,15360,13,4,0,0,0,True,False,False,True,True,False,False,True,4
385039000,60,2,27,0,15360,14,4,0,1,0,True,False,True,False,True,True,True,True,0
385039000,60,2,27,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385039000,60,2,27,0,15360,21,4,0,1,0,True,False,True,False,True,True,True,True,4
385039000,60,2,29,0,15360,48,7,0,1,0,True,False,True,False,True,True,True,True,0
385039000,60,2,29,0,15360,50,7,0,0,0,False,False,False,False,False,False,False,False,8
385039000,60,2,29,0,15360,50,7,0,1,0,True,False,True,False,True,True,True,True,4
385039000,60,2,30,0,15360,17,3,0,0,0,True,False,True,False,True,False,True,False,0
385039000,60,2,30,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385039000,60,2,30,0,15360,22,4,0,1,0,True,False,True,False,True,True,True,True,4
385039000,60,2,33,0,15360,32,7,0,1,0,True,False,True,False,True,True,True,True,0
385039000,60,2,33,0,15360,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385039000,60,2,33,0,15360,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385049000,58,0,1,0,14848,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385049000,58,0,1,0,14848,34,7,0,1,0,True,False,True,False,True,True,True,True,3
385049000,58,0,1,0,14848,44,7,0,0,0,True,False,False,True,True,False,False,True,7
385049000,58,0,2,0,14848,46,7,0,1,0,True,False,True,False,True,True,True,True,0
385049000,58,0,2,0,14848,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385049000,58,0,2,0,14848,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385049000,58,0,10,0,14848,22,4,0,0,0,True,False,True,False,True,False,True,False,0
385049000,58,0,10,0,14848,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385049000,58,0,10,0,14848,26,4,0,0,0,True,False,False,True,True,False,False,True,7
385049000,58,0,12,0,14848,18,4,0,0,0,True,False,True,False,True,False,True,False,0
385049000,58,0,12,0,14848,22,4,0,0,0,True,False,True,False,True,False,True,False,3
385049000,58,0,12,0,14848,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385049000,58,0,23,0,14848,15,4,0,0,0,True,False,True,False,True,False,True,False,0
385049000,58,0,23,0,14848,15,4,0,1,0,True,False,True,False,True,False,True,False,3
385049000,58,0,23,0,14848,27,7,0,0,0,True,False,False,True,True,False,False,True,7
385049000,58,0,25,0,14848,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385049000,58,0,25,0,14848,25,4,0,1,0,True,False,True,False,True,True,True,True,3
385049000,58,0,25,0,14848,33,7,0,0,0,True,False,False,True,True,False,False,True,7
385049000,58,0,26,0,14848,26,4,0,0,0,True,False,True,False,True,False,True,False,0
385049000,58,0,26,0,14848,17,4,0,1,0,True,False,True,False,True,False,True,False,3
385049000,58,0,26,0,14848,25,4,0,0,0,False,False,False,False,False,False,False,False,7
385049000,58,0,28,0,14848,44,7,0,1,0,True,False,True,False,True,True,True,True,0
385049000,58,0,28,0,14848,43,7,0,1,0,True,False,True,False,True,True,True,True,3
385049000,58,0,28,0,14848,46,7,0,0,0,True,False,False,True,True,False,False,True,7
385049000,58,0,31,0,14848,27,7,0,1,0,True,False,True,False,True,True,True,True,0
385049000,58,0,31,0,14848,28,7,0,1,0,True,False,True,False,True,True,True,True,3
385049000,58,0,31,0,14848,0,1,0,0,0,False,False,False,False,False,False,False,False,7
385049000,58,0,32,0,14848,40,7,0,1,0,True,False,True,False,True,True,True,True,0
385049000,58,0,32,0,14848,41,7,0,1,0,True,False,True,False,True,True,True,True,3
385049000,58,0,32,0,14848,42,7,0,0,0,True,False,False,True,True,False,False,True,7
385049000,58,2,7,0,14848,25,4,0,1,0,True,False,True,False,True,True,True,True,0
385049000,58,2,7,0,14848,0,1,0,0,0,True,False,True,False,True,False,True,False,4
385049000,58,2,10,0,14848,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385049000,58,2,10,0,14848,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385049000,58,2,10,0,14848,0,1,0,0,0,True,False,False,True,True,False,False,True,4
385049000,58,2,12,0,14848,33,7,0,1,0,True,False,True,False,True,True,True,True,0
385049000,58,2,12,0,14848,38,7,0,0,0,False,False,False,False,False,False,False,False,8
385049000,58,2,12,0,14848,34,7,0,1,0,True,False,True,False,True,True,True,True,4
385049000,58,2,19,0,14848,37,7,0,1,0,True,False,True,False,True,True,True,True,0
385049000,58,2,19,0,14848,33,6,0,0,0,False,False,False,False,False,False,False,False,8
385049000,58,2,19,0,14848,43,7,0,1,0,True,False,True,False,True,True,True,True,4
385049000,58,2,21,0,14848,25,3,0,0,0,True,False,True,False,True,False,True,False,0
385049000,58,2,21,0,14848,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385049000,58,2,21,0,14848,24,4,0,0,0,True,False,True,False,True,False,True,False,4
385049000,58,2,26,0,14848,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385049000,58,2,26,0,14848,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385049000,58,2,26,0,14848,15,4,0,0,0,True,False,False,True,True,False,False,True,4
385049000,58,2,27,0,14848,17,4,0,1,0,True,False,True,False,True,True,True,True,0
385049000,58,2,27,0,14848,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385049000,58,2,27,0,14848,22,4,0,1,0,True,False,True,False,True,True,True,True,4
385049000,58,2,29,0,14848,48,7,0,1,0,True,False,True,False,True,True,True,True,0
385049000,58,2,29,0,14848,50,7,0,0,0,False,False,False,False,False,False,False,False,8
385049000,58,2,29,0,14848,50,7,0,1,0,True,False,True,False,True,True,True,True,4
385049000,58,2,30,0,14848,0,1,0,0,0,True,False,True,False,True,False,True,False,0
385049000,58,2,30,0,14848,22,4,0,1,0,True,False,True,False,True,True,True,True,4
385049000,58,2,33,0,14848,33,7,0,1,0,True,False,True,False,True,True,True,True,0
385049000,58,2,33,0,14848,0,1,0,0,0,False,False,False,False,False,False,False,False,8
385049000,58,2,33,0,14848,35,7,0,1,0,True,False,True,False,True,True,True,True,4
385059000,58,0,1,0,14848,43,7,0,1,0,True,False,True,False,True,True,True,True,0
385059000,58,0,1,0,14848,34,7,0,1,0,True,False,True,False,True,True,True,True,3
385059000,58,0,1,0,14848,45,7,0,0,0,True,False,False,True,True,False,False,True,7
385059000,58,0,2,0,14848,46,7,0,1,0,True,False,True,False,True,True,True,True,0
385059000,58,0,2,0,14848,0,1,0,0,0,False,False,False,False,False,False,False,False,7
