rcvTow,week,leapS,numMeas,prMes,cpMes,doMes,gnssId,svId,freqId,locktime,cno,prStd,cpStd,doStd
391564.991,2383,18,29,21431916.95966839,87760115.83480453,1818.82568359375,0,18,0,22080,46,,,
391564.991,2383,18,29,16969725.449490864,70455449.7380212,661.244384765625,6,22,4,22080,40,,,
391564.991,2383,18,29,16777478.44190949,69853114.99287498,-1510.4920654296875,6,7,12,22120,41,,,
391564.991,2383,18,29,17432053.820946846,72603861.15271041,1521.111572265625,6,8,13,22080,38,,,
391565.991,2383,18,29,,,,,,,,,,,
391565.991,2383,18,29,,,,,,,,,,,
391565.991,2383,18,29,,,,,,,,,,,
391565.991,2383,18,29,,,,,,,,,,,
391565.991,2383,18,29,,,,,,,,,,,
391565.991,2383,18,29,,,,,,,,,,,
391565.991,2383,18,29,,,,,,,,,,,
391565.991,2383,18,29,,,,,,,,,,,
391565.991,2383,18,29,,,,,,,,,,,
391565.991,2383,18,29,19857604.05026083,105963987.70106629,-4262.19921875,6,6,3,23100,33,,,
391565.991,2383,18,29,16969565.041784532,90584705.37268864,849.6342163085938,6,22,4,23140,48,,,
391565.991,2383,18,29,19133115.208109457,102349244.77317703,2928.207763671875,6,23,10,23080,49,,,
391565.991,2383,18,29,16777840.569735434,89813058.39377297,-1942.708740234375,6,7,12,23120,45,,,
391565.991,2383,18,29,17431682.801536955,93345865.89307661,1954.7137451171875,6,8,13,23080,42,,,
391565.991,2383,18,29,20979289.960193224,111910150.58169052,-4470.49658203125,6,255,2,4000,43,,,
391565.991,2383,18,29,18038955.44760763,94795355.37338641,392.59033203125,0,29,0,17920,45,,,
391565.991,2383,18,29,24077384.860321525,126527510.37453428,-2155.226806640625,2,30,0,14000,32,,,
391565.991,2383,18,29,18505918.750247788,97249255.76652642,-1917.5272216796875,0,5,0,17920,50,,,
391565.991,2383,18,29,21404566.968440887,112481754.77224758,347.729248046875,2,34,0,14000,52,,,
391565.991,2383,18,29,25393409.52692004,102248737.46852551,-346.5615234375,2,27,0,23120,44,,,
391565.991,2383,18,29,24077381.879824333,96949631.33859418,-1651.448974609375,2,30,0,21240,28,,,
391565.991,2383,18,29,24024965.90890468,96738580.59024554,1088.306396484375,2,15,0,7540,46,,,
391565.991,2383,18,29,18505917.933787,75778641.14075887,-1494.12451171875,0,5,0,23000,45,,,
391565.991,2383,18,29,18038953.729319587,73866506.5030161,305.60302734375,0,29,0,23000,40,,,
391565.991,2383,18,29,21240123.396204386,86974754.43059547,1398.272705078125,0,23,0,23080,38,,,
391565.991,2383,18,29,21431472.70532429,87758296.93482281,1818.892822265625,0,18,0,23080,46,,,
391565.991,2383,18,29,16969566.035469733,70454788.83774288,660.7422485351562,6,22,4,23080,40,,,
391565.991,2383,18,29,16777841.17211695,69854625.8208284,-1511.388427734375,6,7,12,23120,41,,,
391565.991,2383,18,29,17431688.390771896,72602340.48514716,1520.507080078125,6,8,13,23080,38,,,
391566.991,2383,18,29,,,,,,,,,,,
391566.991,2383,18,29,,,,,,,,,,,
391566.991,2383,18,29,,,,,,,,,,,
391566.991,2383,18,29,,,,,,,,,,,
391566.991,2383,18,29,,,,,,,,,,,
391566.991,2383,18,29,,,,,,,,,,,
391566.991,2383,18,29,,,,,,,,,,,
391566.991,2383,18,29,,,,,,,,,,,
391566.991,2383,18,29,,,,,,,,,,,
391566.991,2383,18,29,19858402.657800466,105968250.06762849,-4262.080078125,6,6,3,24100,33,,,
391566.991,2383,18,29,16969406.01613545,90583856.09963992,849.122314453125,6,22,4,24140,48,,,
391566.991,2383,18,29,19132567.873235144,102346316.72330293,2928.1455078125,6,23,10,24080,50,,,
391566.991,2383,18,29,16778203.473188657,89815001.58159311,-1943.338134765625,6,7,12,24120,45,,,
391566.991,2383,18,29,17431317.913295966,93343911.39300087,1954.3193359375,6,8,13,24080,43,,,
391566.991,2383,18,29,20980127.890891124,111914620.57804158,-4470.53955078125,6,255,2,5000,43,,,
391566.991,2383,18,29,18038880.986830525,94794963.29205796,391.7785339355469,0,29,0,18920,45,,,
391566.991,2383,18,29,24077795.13951049,126529665.55182996,-2155.71337890625,2,30,0,15000,32,,,
391566.991,2383,18,29,18506283.73509318,97251173.42992458,-1917.65283203125,0,5,0,18920,50,,,
391566.991,2383,18,29,21404500.784092654,112481407.13799915,347.7294921875,2,34,0,15000,52,,,
391566.991,2383,18,29,25393495.705308955,102249084.14944604,-346.810791015625,2,27,0,24120,44,,,
391566.991,2383,18,29,24077791.245738704,96951282.72234748,-1651.460205078125,2,30,0,22240,28,,,
391566.991,2383,18,29,24024695.627786975,96737492.14660881,1088.618896484375,2,15,0,8540,46,,,
391566.991,2383,18,29,18506282.897831734,75780135.4178031,-1494.214599609375,0,5,0,24000,45,,,
391566.991,2383,18,29,18038879.055370625,73866200.98757653,305.2917785644531,0,29,0,24000,40,,,
391566.991,2383,18,29,21239782.039512217,86973356.19498415,1397.96142578125,0,23,0,24080,39,,,
391566.991,2383,18,29,21431028.397582524,87756477.97390154,1819.068603515625,0,18,0,24080,46,,,
391566.991,2383,18,29,16969406.784503438,70454128.28636608,660.53955078125,6,22,4,24080,41,,,
391566.991,2383,18,29,16778203.904348638,69856137.16306072,-1511.25732421875,6,7,12,24120,41,,,
391566.991,2383,18,29,17431323.19261504,72600820.32689852,1520.183349609375,6,8,13,24080,38,,,
391567.991,2383,18,29,,,,,,,,,,,
391567.991,2383,18,29,,,,,,,,,,,
391567.991,2383,18,29,,,,,,,,,,,
391567.991,2383,18,29,,,,,,,,,,,
391567.991,2383,18,29,,,,,,,,,,,
391567.991,2383,18,29,,,,,,,,,,,
391567.991,2383,18,29,,,,,,,,,,,
391567.991,2383,18,29,,,,,,,,,,,
391567.991,2383,18,29,,,,,,,,,,,
391567.991,2383,18,29,19859201.727282263,105972512.63757232,-4262.86083984375,6,6,3,25100,33,,,
391567.991,2383,18,29,16969247.017010696,90583007.30555385,848.392333984375,6,22,4,25140,48,,,
391567.991,2383,18,29,19132020.50471681,102343388.77350654,2927.718994140625,6,23,10,25080,50,,,
391567.991,2383,18,29,16778566.512544177,89816945.51874328,-1944.552001953125,6,7,12,25120,45,,,
391567.991,2383,18,29,17430953.102813147,93341957.5864916,1953.4493408203125,6,8,13,25080,43,,,
391567.991,2383,18,29,20980965.871915452,111919091.13551542,-4470.7333984375,6,255,2,6000,43,,,
391567.991,2383,18,29,18038806.528147448,94794571.87197092,390.985107421875,0,29,0,19920,45,,,
391567.991,2383,18,29,24078205.244755685,126531820.93389483,-2155.820068359375,2,30,0,16000,32,,,
391567.991,2383,18,29,18506648.64601945,97253091.27897297,-1918.004638671875,0,5,0,19920,50,,,
391567.991,2383,18,29,21404434.754772153,112481059.5816813,347.351806640625,2,34,0,16000,52,,,
391567.991,2383,18,29,25393581.844330177,102249431.15673658,-347.31201171875,2,27,0,25120,44,,,
391567.991,2383,18,29,24078202.098272026,96952934.22848573,-1651.777099609375,2,30,0,23240,29,,,
391567.991,2383,18,29,24024425.140337896,96736403.6785791,1088.4716796875,2,15,0,9540,46,,,
391567.991,2383,18,29,18506647.780767854,75781629.85106911,-1494.6014404296875,0,5,0,25000,45,,,
391567.991,2383,18,29,18038804.524373844,73865895.9804794,304.510498046875,0,29,0,25000,40,,,
391567.991,2383,18,29,21239440.54489353,86971958.11759104,1397.918701171875,0,23,0,25080,39,,,
391567.991,2383,18,29,21430584.28786583,87754658.98220934,1818.98876953125,0,18,0,25080,46,,,
391567.991,2383,18,29,16969247.78970634,70453468.10692815,660.018798828125,6,22,4,25080,41,,,
391567.991,2383,18,29,16778566.86050152,69857649.12109452,-1512.43603515625,6,7,12,25120,41,,,
391567.991,2383,18,29,17430958.004928317,72599300.72078918,1519.1134033203125,6,8,13,25080,38,,,
391568.991,2383,18,29,,,,,,,,,,,
391568.991,2383,18,29,,,,,,,,,,,
391568.991,2383,18,29,,,,,,,,,,,
391568.991,2383,18,29,,,,,,,,,,,
391568.991,2383,18,29,,,,,,,,,,,
391568.991,2383,18,29,,,,,,,,,,,
391568.991,2383,18,29,,,,,,,,,,,
391568.991,2383,18,29,,,,,,,,,,,
391568.991,2383,18,29,,,,,,,,,,,
391568.991,2383,18,29,19860000.377679635,105976775.33646916,-4262.978515625,6,6,3,26100,33,,,
391568.991,2383,18,29,16969088.110023092,90582158.94366124,848.116455078125,6,22,4,26140,48,,,
391568.991,2383,18,29,19131473.270844355,102340460.85048403,2927.805419921875,6,23,10,26080,50,,,
391568.991,2383,18,29,16778929.852252845,89818890.1157885,-1945.108154296875,6,7,12,26120,44,,,
391568.991,2383,18,29,17430588.423276763,93340004.43061906,1952.98486328125,6,8,13,26080,43,,,
391568.991,2383,18,29,20981803.965249382,111923561.6926686,-4470.6982421875,6,255,2,7000,43,,,
391568.991,2383,18,29,18038732.141498867,94794181.06564847,390.49072265625,0,29,0,20920,45,,,
391568.991,2383,18,29,24078615.334923893,126533976.46906249,-2155.7412109375,2,30,0,17000,32,,,
391568.991,2383,18,29,18507013.524837323,97255009.28640485,-1918.234130859375,0,5,0,20920,50,,,
391568.991,2383,18,29,21404368.420142647,112480712.04961734,347.450927734375,2,34,0,17000,52,,,
391568.991,2383,18,29,25393668.228910863,102249778.4419446,-347.433837890625,2,27,0,26120,44,,,
391568.991,2383,18,29,24078611.46921206,96954585.87222806,-1651.58544921875,2,30,0,24240,28,,,
391568.991,2383,18,29,24024154.698119782,96735315.12353021,1088.56103515625,2,15,0,10540,46,,,
391568.991,2383,18,29,18507012.755352523,75783124.39115568,-1494.521728515625,0,5,0,26000,46,,,
391568.991,2383,18,29,18038730.09654275,73865591.45737122,304.058837890625,0,29,0,26000,41,,,
391568.991,2383,18,29,21239099.307142045,86970560.16885795,1397.9798583984375,0,23,0,26080,39,,,
391568.991,2383,18,29,21430140.086151585,87752839.92050922,1818.9755859375,0,18,0,26080,46,,,
391568.991,2383,18,29,16969088.738510136,70452808.27423476,659.747802734375,6,22,4,26080,41,,,
391568.991,2383,18,29,16778929.93524608,69859161.59401727,-1512.8504638671875,6,7,12,26120,41,,,
391568.991,2383,18,29,17430593.109428037,72597781.59029149,1518.9296875,6,8,13,26080,38,,,
391569.991,2383,18,30,,,,,,,,,,,
391569.991,2383,18,30,,,,,,,,,,,
391569.991,2383,18,30,,,,,,,,,,,
391569.991,2383,18,30,,,,,,,,,,,
391569.991,2383,18,30,,,,,,,,,,,
391569.991,2383,18,30,,,,,,,,,,,
391569.991,2383,18,30,,,,,,,,,,,
391569.991,2383,18,30,,,,,,,,,,,
391569.991,2383,18,30,,,,,,,,,,,
391569.991,2383,18,30,20224405.378653422,105313781.26588346,-2636.62841796875,3,48,0,27080,45,,,
391569.991,2383,18,30,19860799.29290151,105981038.11648157,-4263.55224609375,6,6,3,27100,33,,,
391569.991,2383,18,30,16968929.471350037,90581311.00405261,847.382080078125,6,22,4,27140,48,,,
391569.991,2383,18,30,19130925.995091375,102337532.94728503,2927.684814453125,6,23,10,27080,49,,,
391569.991,2383,18,30,16779293.162714947,89820835.35589525,-1945.892333984375,6,7,12,27120,44,,,
391569.991,2383,18,30,17430223.855700977,93338051.93442087,1952.0655517578125,6,8,13,27080,43,,,
391569.991,2383,18,30,20982642.00623266,111928032.24707654,-4470.6923828125,6,255,2,8000,43,,,
391569.991,2383,18,30,18038657.951549143,94793790.8756791,389.6484069824219,0,29,0,21920,45,,,
391569.991,2383,18,30,24079025.38083835,126536132.21543519,-2156.4150390625,2,30,0,18000,32,,,
391569.991,2383,18,30,18507378.480575755,97256927.41370976,-1918.4764404296875,0,5,0,21920,50,,,
391569.991,2383,18,30,21404302.56099667,112480364.5314941,347.303466796875,2,34,0,18000,52,,,
391569.991,2383,18,30,25393754.45657919,102250126.00458245,-347.848388671875,2,27,0,27120,44,,,
391569.991,2383,18,30,24079021.56761677,96956237.67552021,-1651.8594970703125,2,30,0,25240,29,,,
391569.991,2383,18,30,24023884.31369679,96734226.49733861,1088.4130859375,2,15,0,11540,46,,,
391569.991,2383,18,30,18507377.80790476,75784619.04581124,-1494.984130859375,0,5,0,27000,46,,,
391569.991,2383,18,30,18038655.869877767,73865287.40431671,303.662109375,0,29,0,27000,41,,,
391569.991,2383,18,30,21238758.036723755,86969162.3342867,1397.66845703125,0,23,0,27080,39,,,
391569.991,2383,18,30,21429695.85079332,87751020.77125841,1818.978271484375,0,18,0,27080,46,,,
391569.991,2383,18,30,16968929.691641584,70452148.76524799,659.256591796875,6,22,4,27080,41,,,
391569.991,2383,18,30,16779293.189029876,69860674.54807098,-1513.2554931640625,6,7,12,27120,41,,,
391569.991,2383,18,30,17430228.227329522,72596262.97473799,1518.25732421875,6,8,13,27080,38,,,
391570.991,2383,18,30,,,,,,,,,,,
391570.991,2383,18,30,,,,,,,,,,,
391570.991,2383,18,30,,,,,,,,,,,
391570.991,2383,18,30,,,,,,,,,,,
391570.991,2383,18,30,,,,,,,,,,,
391570.991,2383,18,30,,,,,,,,,,,
391570.991,2383,18,30,,,,,,,,,,,
391570.991,2383,18,30,,,,,,,,,,,
391570.991,2383,18,30,,,,,,,,,,,
391570.991,2383,18,30,20224911.681015946,105316417.69628711,-2636.6650390625,3,48,0,28080,45,,,
391570.991,2383,18,30,19861598.212171834,105985301.04614459,-4262.982421875,6,6,3,28100,33,,,
391570.991,2383,18,30,16968770.693494044,90580463.53520946,847.2733764648438,6,22,4,28140,48,,,
391570.991,2383,18,30,19130378.72827291,102334605.11609393,2927.760498046875,6,23,10,28080,49,,,
391570.991,2383,18,30,16779656.671969928,89822781.28079723,-1946.390625,6,7,12,28120,44,,,
391570.991,2383,18,30,17429859.48314882,93336100.1396423,1951.275146484375,6,8,13,28080,44,,,
391570.991,2383,18,30,20983480.018946584,111932502.8570394,-4470.68603515625,6,255,2,9000,43,,,
391570.991,2383,18,30,18038583.7680211,94793401.33971438,389.1845703125,0,29,0,22920,45,,,
391570.991,2383,18,30,24079435.746719997,126538288.13137516,-2155.899658203125,2,30,0,19000,32,,,
391570.991,2383,18,30,18507743.59720519,97258845.73253423,-1918.530029296875,0,5,0,22920,50,,,
391570.991,2383,18,30,21404236.482955165,112480017.08021289,347.4003601074219,2,34,0,19000,52,,,
391570.991,2383,18,30,25393840.657443985,102250473.89656396,-348.13232421875,2,27,0,28120,44,,,
391570.991,2383,18,30,24079432.082872283,96957889.62341376,-1652.144775390625,2,30,0,26240,29,,,
391570.991,2383,18,30,24023613.880692393,96733137.7997767,1088.799560546875,2,15,0,12540,46,,,
391570.991,2383,18,30,18507742.92369659,75786113.84006253,-1495.099365234375,0,5,0,28000,46,,,
391570.991,2383,18,30,18038581.808222044,73864983.87550668,303.216552734375,0,29,0,28000,41,,,
391570.991,2383,18,30,21238416.79003776,86967764.6440403,1397.3388671875,0,23,0,28080,39,,,
391570.991,2383,18,30,21429251.592959177,87749201.57915269,1819.18994140625,0,18,0,28080,46,,,
391570.991,2383,18,30,16968770.9545493,70451489.62736736,658.9892578125,6,22,4,28080,41,,,
391570.991,2383,18,30,16779656.345650855,69862188.05189878,-1513.9537353515625,6,7,12,28120,40,,,
391570.991,2383,18,30,17429863.5928845,72594744.94493368,1517.1981201171875,6,8,13,28080,38,,,
391571.991,2383,18,30,,,,,,,,,,,
391571.991,2383,18,30,,,,,,,,,,,
391571.991,2383,18,30,,,,,,,,,,,
391571.991,2383,18,30,,,,,,,,,,,
391571.991,2383,18,30,,,,,,,,,,,
391571.991,2383,18,30,,,,,,,,,,,
391571.991,2383,18,30,,,,,,,,,,,
391571.991,2383,18,30,,,,,,,,,,,
391571.991,2383,18,30,,,,,,,,,,,
391571.991,2383,18,30,20225417.956016526,105319054.33962208,-2636.99462890625,3,48,0,29080,45,,,
391571.991,2383,18,30,19862397.091655664,105989564.11168812,-4263.06689453125,6,6,3,29100,33,,,
391571.991,2383,18,30,16968612.076040454,90579616.53595987,846.7838745117188,6,22,4,29140,48,,,
391571.991,2383,18,30,19129831.42096994,102331677.34168199,2927.6787109375,6,23,10,29080,49,,,
391571.991,2383,18,30,16780020.394955177,89824727.87416832,-1947.183349609375,6,7,12,29120,44,,,
391571.991,2383,18,30,17429495.104174986,93334149.01763356,1950.6824951171875,6,8,13,29080,44,,,
391571.991,2383,18,30,20984318.081358727,111936973.48408067,-4470.7275390625,6,255,2,10000,43,,,
391571.991,2383,18,30,18038509.833821766,94793012.43938401,388.48876953125,0,29,0,23920,44,,,
391571.991,2383,18,30,24079845.73777097,126540444.23063421,-2156.612548828125,2,30,0,20000,32,,,
391571.991,2383,18,30,18508108.60857492,97260764.19878927,-1918.62548828125,0,5,0,23920,50,,,
391571.991,2383,18,30,21404170.183365695,112479669.66994071,347.287109375,2,34,0,20000,52,,,
391571.991,2383,18,30,25393927.149797216,102250822.07813588,-348.419921875,2,27,0,29120,44,,,
391571.991,2383,18,30,24079842.38886478,96959541.65842181,-1652.07421875,2,30,0,27240,28,,,
391571.991,2383,18,30,24023343.468488652,96732049.05490784,1088.69580078125,2,15,0,13540,45,,,
391571.991,2383,18,30,18508107.922362555,75787608.74360597,-1495.089599609375,0,5,0,29000,45,,,
391571.991,2383,18,30,18038507.83688865,73864680.83400546,302.520751953125,0,29,0,29000,41,,,
391571.991,2383,18,30,21238075.522411503,86966367.09054692,1397.30224609375,0,23,0,29080,38,,,
391571.991,2383,18,30,21428807.259809893,87747382.3194257,1819.3863525390625,0,18,0,29080,46,,,
391571.991,2383,18,30,16968612.210756134,70450830.85378243,658.4521484375,6,22,4,29080,41,,,
391571.991,2383,18,30,16780019.82468206,69863702.05361438,-1514.22900390625,6,7,12,29120,40,,,
391571.991,2383,18,30,17429499.046946984,72593227.39060764,1517.234130859375,6,8,13,29080,38,,,
391572.991,2383,18,30,,,,,,,,,,,
391572.991,2383,18,30,,,,,,,,,,,
391572.991,2383,18,30,,,,,,,,,,,
391572.991,2383,18,30,,,,,,,,,,,
391572.991,2383,18,30,,,,,,,,,,,
391572.991,2383,18,30,,,,,,,,,,,
391572.991,2383,18,30,,,,,,,,,,,
391572.991,2383,18,30,,,,,,,,,,,
391572.991,2383,18,30,,,,,,,,,,,
391572.991,2383,18,30,20225924.419339854,105321691.20626709,-2636.93896484375,3,48,0,30080,45,,,
391572.991,2383,18,30,19863196.129308265,105993827.37866116,-4262.9296875,6,6,3,30100,33,,,
391572.991,2383,18,30,16968453.573339492,90578770.0035997,846.3383178710938,6,22,4,30140,48,,,
391572.991,2383,18,30,19129284.15289506,102328749.64425904,2927.783447265625,6,23,10,30080,49,,,
391572.991,2383,18,30,16780384.070196632,89826675.16379859,-1947.40380859375,6,7,12,30120,44,,,
391572.991,2383,18,30,17429130.888814393,93332198.59756678,1950.1131591796875,6,8,13,30080,44,,,
391572.991,2383,18,30,20985156.12352862,111941444.16145986,-4470.55712890625,6,255,2,11000,43,,,
391572.991,2383,18,30,18038435.85955673,94792624.19152728,388.2201843261719,0,29,0,24920,44,,,
391572.991,2383,18,30,24080255.70732327,126542600.52219209,-2156.12353515625,2,30,0,21000,32,,,
391572.991,2383,18,30,18508473.655403487,97262682.8534763,-1918.661376953125,0,5,0,24920,50,,,
391572.991,2383,18,30,21404104.128358476,112479322.33219804,347.409423828125,2,34,0,21000,52,,,
391572.991,2383,18,30,25394013.80436767,102251170.57905318,-348.544189453125,2,27,0,30120,44,,,
391572.991,2383,18,30,24080252.747068334,96961193.90843764,-1652.2265625,2,30,0,28240,29,,,
391572.991,2383,18,30,24023073.07205991,96730960.25175984,1088.86962890625,2,15,0,14540,45,,,
391572.991,2383,18,30,18508473.126941092,75789103.79144222,-1495.01953125,0,5,0,30000,46,,,
391572.991,2383,18,30,18038433.898082457,73864378.30874436,302.4169921875,0,29,0,30000,41,,,
391572.991,2383,18,30,21237734.245013125,86964969.69172992,1397.1680908203125,0,23,0,30080,39,,,
391572.991,2383,18,30,21428362.92910364,87745563.03361467,1819.431396484375,0,18,0,30080,45,,,
391572.991,2383,18,30,16968453.471430223,70450172.4292015,658.5742797851562,6,22,4,30080,41,,,
391572.991,2383,18,30,16780383.418256495,69865216.62876445,-1514.8096923828125,6,7,12,30120,40,,,
391572.991,2383,18,30,17429134.74098486,72591710.40312251,1516.985107421875,6,8,13,30080,38,,,
391573.991,2383,18,30,,,,,,,,,,,
391573.991,2383,18,30,,,,,,,,,,,
391573.991,2383,18,30,,,,,,,,,,,
391573.991,2383,18,30,,,,,,,,,,,
391573.991,2383,18,30,,,,,,,,,,,
391573.991,2383,18,30,,,,,,,,,,,
391573.991,2383,18,30,,,,,,,,,,,
391573.991,2383,18,30,,,,,,,,,,,
391573.991,2383,18,30,,,,,,,,,,,
391573.991,2383,18,30,20226430.702646736,105324328.33560508,-2637.416748046875,3,48,0,31080,45,,,
391573.991,2383,18,30,19863995.116425037,105998090.82810861,-4263.72900390625,6,6,3,31100,32,,,
391573.991,2383,18,30,16968295.267058186,90577923.95382822,845.7523803710938,6,22,4,31140,48,,,
391573.991,2383,18,30,19128736.844475273,102325822.0532452,2927.489990234375,6,23,10,31080,49,,,
391573.991,2383,18,30,16780748.002793897,89828623.21549143,-1948.500244140625,6,7,12,31120,44,,,
391573.991,2383,18,30,17428766.838881865,93330248.86563142,1949.285888671875,6,8,13,31080,44,,,
391573.991,2383,18,30,20985994.199621733,111945914.89837547,-4470.4833984375,6,255,2,12000,43,,,
391573.991,2383,18,30,18038362.059793875,94792236.62945262,387.3595886230469,0,29,0,25920,44,,,
391573.991,2383,18,30,24080665.575245507,126544757.06472108,-2156.40380859375,2,30,0,22000,32,,,
391573.991,2383,18,30,18508838.869963545,97264601.71651721,-1919.0411376953125,0,5,0,25920,50,,,
391573.991,2383,18,30,21404038.135474034,112478975.07332459,347.234375,2,34,0,22000,52,,,
391573.991,2383,18,30,25394100.45949653,102251519.40651327,-348.96142578125,2,27,0,31120,44,,,
391573.991,2383,18,30,24080662.819088317,96962846.3341853,-1652.14990234375,2,30,0,29240,28,,,
391573.991,2383,18,30,24022802.52751372,96729871.41822837,1088.910888671875,2,15,0,15540,45,,,
391573.991,2383,18,30,18508838.310230363,75790599.00669137,-1495.27197265625,0,5,0,31000,46,,,
391573.991,2383,18,30,18038360.16616605,73864076.29879533,302.008056640625,0,29,0,31000,41,,,
391573.991,2383,18,30,21237393.131088383,86963572.44291623,1397.4061279296875,0,23,0,31080,39,,,
391573.991,2383,18,30,21427918.677551575,87743743.71051534,1819.39404296875,0,18,0,31080,45,,,
391573.991,2383,18,30,16968294.87226446,70449514.40449633,657.811767578125,6,22,4,31080,41,,,
391573.991,2383,18,30,16780747.142777365,69866731.77861553,-1515.4063720703125,6,7,12,31120,41,,,
391573.991,2383,18,30,17428770.470900383,72590193.9484369,1516.1414794921875,6,8,13,31080,38,,,
391574.991,2383,18,30,,,,,,,,,,,
391574.991,2383,18,30,,,,,,,,,,,
391574.991,2383,18,30,,,,,,,,,,,
391574.991,2383,18,30,,,,,,,,,,,
391574.991,2383,18,30,,,,,,,,,,,
391574.991,2383,18,30,,,,,,,,,,,
391574.991,2383,18,30,,,,,,,,,,,
391574.991,2383,18,30,,,,,,,,,,,
391574.991,2383,18,30,,,,,,,,,,,
391574.991,2383,18,30,20226937.308294043,105326965.68051067,-2637.56201171875,3,48,0,32080,45,,,
391574.991,2383,18,30,19864794.101587385,106002354.45236707,-4263.732421875,6,6,3,32100,32,,,
391574.991,2383,18,30,16968136.928389274,90577078.3886165,845.3190307617188,6,22,4,32140,48,,,
391574.991,2383,18,30,19128189.642920624,102322894.53379929,2927.506591796875,6,23,10,32080,49,,,
391574.991,2383,18,30,16781112.10772951,89830571.99539989,-1949.101318359375,6,7,12,32120,44,,,
391574.991,2383,18,30,17428402.922269,93328299.81969462,1948.70361328125,6,8,13,32080,44,,,
391574.991,2383,18,30,20986832.31040588,111950385.69735344,-4470.69677734375,6,255,2,13000,42,,,
391574.991,2383,18,30,18038288.400051568,94791849.72987166,386.53564453125,0,29,0,26920,44,,,
391574.991,2383,18,30,24081075.83321501,126546913.85063687,-2156.94287109375,2,30,0,23000,32,,,
391574.991,2383,18,30,18509204.03489519,97266520.75417472,-1919.057373046875,0,5,0,26920,50,,,
391574.991,2383,18,30,21403971.938003235,112478627.88034798,347.20556640625,2,34,0,23000,52,,,
391574.991,2383,18,30,25394187.22295635,102251868.56270294,-349.33349609375,2,27,0,32120,44,,,
391574.991,2383,18,30,24081073.156072404,96964498.87244546,-1652.289794921875,2,30,0,30240,28,,,
391574.991,2383,18,30,24022531.98771399,96728782.53622518,1088.953125,2,15,0,16540,45,,,
391574.991,2383,18,30,18509203.51648412,75792094.360733,-1495.381103515625,0,5,0,32000,46,,,
391574.991,2383,18,30,18038286.609449826,73863774.83465348,300.9826965332031,0,29,0,32000,41,,,
391574.991,2383,18,30,21237052.028192185,86962175.35755427,1397.125244140625,0,23,0,32080,39,,,
391574.991,2383,18,30,21427474.427535128,87741924.34592405,1819.42138671875,0,18,0,32080,45,,,
391574.991,2383,18,30,16968136.470076755,70448856.7303485,657.565185546875,6,22,4,32080,41,,,
391574.991,2383,18,30,16781111.049478505,69868247.48681296,-1516.0166015625,6,7,12,32120,41,,,
391574.991,2383,18,30,17428406.458241522,72588678.02759765,1515.570556640625,6,8,13,32080,38,,,
391575.991,2383,18,30,,,,,,,,,,,
391575.991,2383,18,30,,,,,,,,,,,
391575.991,2383,18,30,,,,,,,,,,,
391575.991,2383,18,30,,,,,,,,,,,
391575.991,2383,18,30,,,,,,,,,,,
391575.991,2383,18,30,,,,,,,,,,,
391575.991,2383,18,30,,,,,,,,,,,
391575.991,2383,18,30,,,,,,,,,,,
391575.991,2383,18,30,,,,,,,,,,,
391575.991,2383,18,30,20227443.8139865,105329603.23695073,-2637.43408203125,3,48,0,33080,45,,,
391575.991,2383,18,30,19865593.13170149,106006618.25342034,-4263.9033203125,6,6,3,33100,32,,,
391575.991,2383,18,30,16967978.7290429,90576233.27358298,845.1383666992188,6,22,4,33140,48,,,
391575.991,2383,18,30,19127642.416656464,102319967.08938138,2927.587158203125,6,23,10,33080,49,,,
391575.991,2383,18,30,16781476.35066145,89832521.48338738,-1949.607177734375,6,7,12,33120,44,,,
391575.991,2383,18,30,17428039.09360523,93326351.46218838,1948.2611083984375,6,8,13,33080,44,,,
391575.991,2383,18,30,20987670.382380743,111954856.51494987,-4470.44677734375,6,255,2,14000,42,,,
391575.991,2383,18,30,18038214.90811055,94791463.46382234,386.053466796875,0,29,0,27920,44,,,
391575.991,2383,18,30,24081486.405009225,126549070.77382396,-2156.7958984375,2,30,0,24000,32,,,
391575.991,2383,18,30,18509569.356599588,97268439.95847942,-1919.1229248046875,0,5,0,27920,50,,,
391575.991,2383,18,30,21403905.98260186,112478280.74132639,347.229736328125,2,34,0,24000,52,,,
391575.991,2383,18,30,25394273.86775468,102252218.01992047,-349.4970703125,2,27,0,33120,44,,,
391575.991,2383,18,30,24081484.270917397,96966151.62117022,-1652.8154296875,2,30,0,31240,29,,,
391575.991,2383,18,30,24022261.483233497,96727693.59597418,1089.173095703125,2,15,0,17540,45,,,
391575.991,2383,18,30,18509568.679321736,75793589.84554267,-1495.395263671875,0,5,0,33000,46,,,
391575.991,2383,18,30,18038213.199036226,73863473.85705803,300.714111328125,0,29,0,33000,41,,,
391575.991,2383,18,30,21236710.892489575,86960778.42736228,1396.893310546875,0,23,0,33080,39,,,
391575.991,2383,18,30,21427029.941242732,87740104.92393437,1819.579345703125,0,18,0,33080,45,,,
391575.991,2383,18,30,16967978.07040188,70448199.43766491,657.206298828125,6,22,4,33080,41,,,
391575.991,2383,18,30,16781475.05034102,69869763.7487336,-1516.4224853515625,6,7,12,33120,41,,,
391575.991,2383,18,30,17428042.482158314,72587162.64407213,1515.2874755859375,6,8,13,33080,38,,,
391576.991,2383,18,30,,,,,,,,,,,
391576.991,2383,18,30,,,,,,,,,,,
