message_type,timestamp,iTOW,year,month,day,hour,min,sec,nano,valid,tAcc,fixType,flags,numSV,lon,lat,height,hMSL,hAcc,vAcc
PVT,2025-09-21T13:34:15+00:00,48855.000000000,2025,9,21,13,33,0,-10661,0,40,3,0,10,-0.000008108,0.000002923,-13.868000000,16.563000000,5.855000000,8.070000000
PVT,2025-09-21T13:34:20+00:00,48860.000000000,2025,9,21,13,34,0,-11682,0,40,3,0,11,-0.000008108,0.000002923,-13.384000000,17.047000000,5.910000000,8.062000000
PVT,2025-09-21T13:34:25+00:00,48865.000000000,2025,9,21,13,34,0,-12703,0,40,3,0,10,-0.000008108,0.000002923,-13.420000000,17.012000000,5.946000000,8.174000000
PVT,2025-09-21T13:34:30+00:00,48870.000000000,2025,9,21,13,34,0,-13725,0,41,3,0,11,-0.000008108,0.000002923,-13.447000000,16.985000000,5.993000000,8.330000000
PVT,2025-09-21T13:34:35+00:00,48875.000000000,2025,9,21,13,34,0,-14746,0,41,3,0,11,-0.000008108,0.000002923,-13.745000000,16.687000000,6.057000000,8.400000000
PVT,2025-09-21T13:34:40+00:00,48880.000000000,2025,9,21,13,34,0,-15771,0,41,3,0,12,-0.000008108,0.000002923,-12.971000000,17.461000000,6.082000000,8.346000000
PVT,2025-09-21T13:34:45+00:00,48885.000000000,2025,9,21,13,34,0,-16794,0,41,3,0,12,-0.000008108,0.000002923,-12.484000000,17.948000000,6.146000000,8.355000000
PVT,2025-09-21T13:34:50+00:00,48890.000000000,2025,9,21,13,34,0,-17818,0,41,3,0,12,-0.000008108,0.000002923,-11.964000000,18.467000000,6.186000000,8.361000000
PVT,2025-09-21T13:34:55+00:00,48895.000000000,2025,9,21,13,34,0,-18839,0,41,3,0,12,-0.000008108,0.000002923,-12.305000000,18.127000000,6.215000000,8.386000000
PVT,2025-09-21T13:35:00+00:00,48900.000000000,2025,9,21,13,34,0,-19863,0,41,3,0,11,-0.000008108,0.000002923,-12.570000000,17.862000000,6.353000000,8.488000000
PVT,2025-09-21T13:35:05+00:00,48905.000000000,2025,9,21,13,34,0,-20887,0,42,3,0,12,-0.000008108,0.000002923,-12.955000000,17.476000000,6.631000000,8.609000000
PVT,2025-09-21T13:35:10+00:00,48910.000000000,2025,9,21,13,34,0,-21914,0,41,3,0,11,-0.000008108,0.000002923,-13.133000000,17.299000000,6.689000000,8.559000000
PVT,2025-09-21T13:35:15+00:00,48915.000000000,2025,9,21,13,34,0,-22941,0,41,3,0,11,-0.000008108,0.000002923,-13.302000000,17.130000000,6.643000000,8.589000000
PVT,2025-09-21T13:35:20+00:00,48920.000000000,2025,9,21,13,35,0,-23968,0,41,3,0,11,-0.000008108,0.000002923,-13.404000000,17.027000000,6.573000000,8.572000000
PVT,2025-09-21T13:35:25+00:00,48925.000000000,2025,9,21,13,35,0,-24994,0,41,3,0,12,-0.000008108,0.000002923,-13.664000000,16.767000000,6.527000000,8.637000000
PVT,2025-09-21T13:35:30+00:00,48930.000000000,2025,9,21,13,35,0,-26020,0,41,3,0,11,-0.000008108,0.000002923,-13.657000000,16.774000000,6.515000000,8.631000000
PVT,2025-09-21T13:35:35+00:00,48935.000000000,2025,9,21,13,35,0,-27049,0,41,3,0,11,-0.000008108,0.000002923,-13.419000000,17.013000000,6.505000000,8.634000000
PVT,2025-09-21T13:35:40+00:00,48940.000000000,2025,9,21,13,35,0,-28076,0,41,3,0,11,-0.000008108,0.000002923,-13.820000000,16.612000000,6.491000000,8.562000000
PVT,2025-09-21T13:35:45+00:00,48945.000000000,2025,9,21,13,35,0,-29103,0,41,3,0,11,-0.000008108,0.000002923,-14.385000000,16.047000000,6.513000000,8.456000000
PVT,2025-09-21T13:35:50+00:00,48950.000000000,2025,9,21,13,35,0,-30132,0,41,3,0,11,-0.000008108,0.000002923,-14.699000000,15.732000000,6.586000000,8.381000000
PVT,2025-09-21T13:35:55+00:00,48955.000000000,2025,9,21,13,35,0,-31160,0,41,3,0,12,-0.000008108,0.000002923,-15.148000000,15.283000000,6.781000000,8.339000000
PVT,2025-09-21T13:36:00+00:00,48960.000000000,2025,9,21,13,35,0,-32189,0,41,3,0,11,-0.000008108,0.000002923,-15.705000000,14.727000000,6.986000000,8.449000000
PVT,2025-09-21T13:36:05+00:00,48965.000000000,2025,9,21,13,35,0,-33218,0,41,3,0,12,-0.000008108,0.000002923,-16.126000000,14.306000000,7.121000000,8.540000000
PVT,2025-09-21T13:36:10+00:00,48970.000000000,2025,9,21,13,35,0,-34248,0,41,3,0,12,-0.000008108,0.000002923,-16.442000000,13.990000000,7.025000000,8.600000000
PVT,2025-09-21T13:36:15+00:00,48975.000000000,2025,9,21,13,35,0,-35279,0,42,3,0,11,-0.000008108,0.000002923,-16.437000000,13.994000000,6.846000000,8.703000000
PVT,2025-09-21T13:36:20+00:00,48980.000000000,2025,9,21,13,36,0,-36309,0,42,3,0,11,-0.000008108,0.000002923,-16.495000000,13.937000000,6.753000000,8.822000000
PVT,2025-09-21T13:36:25+00:00,48985.000000000,2025,9,21,13,36,0,-37342,0,42,3,0,11,-0.000008108,0.000002923,-15.985000000,14.446000000,6.765000000,8.846000000
PVT,2025-09-21T13:36:30+00:00,48990.000000000,2025,9,21,13,36,0,-38374,0,42,3,0,12,-0.000008108,0.000002923,-15.877000000,14.554000000,6.734000000,8.761000000
PVT,2025-09-21T13:36:35+00:00,48995.000000000,2025,9,21,13,36,0,-39404,0,42,3,0,10,-0.000008108,0.000002923,-16.089000000,14.343000000,6.725000000,8.750000000
PVT,2025-09-21T13:36:40+00:00,49000.000000000,2025,9,21,13,36,0,-40437,0,42,3,0,11,-0.000008108,0.000002923,-15.829000000,14.603000000,6.760000000,8.761000000
PVT,2025-09-21T13:36:45+00:00,49005.000000000,2025,9,21,13,36,0,-41470,0,42,3,0,11,-0.000008108,0.000002923,-15.799000000,14.633000000,6.761000000,8.787000000
PVT,2025-09-21T13:36:50+00:00,49010.000000000,2025,9,21,13,36,0,-42503,0,41,3,0,12,-0.000008108,0.000002923,-15.800000000,14.632000000,6.717000000,8.775000000
PVT,2025-09-21T13:36:55+00:00,49015.000000000,2025,9,21,13,36,0,-43535,0,41,3,0,12,-0.000008108,0.000002923,-16.003000000,14.428000000,6.729000000,8.769000000
PVT,2025-09-21T13:37:00+00:00,49020.000000000,2025,9,21,13,36,0,-44567,0,41,3,0,12,-0.000008108,0.000002923,-16.072000000,14.360000000,6.766000000,8.724000000
PVT,2025-09-21T13:37:05+00:00,49025.000000000,2025,9,21,13,36,0,-45599,0,41,3,0,11,-0.000008108,0.000002923,-16.079000000,14.352000000,6.822000000,8.634000000
