message_type,timestamp,iTOW,week,leapS,numMeas,recStat,version,meas_index,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,6,24150897.638083134,126913752.952203408,3105.749267578,0,9,0,0,64500,46,3,1,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,7,21402873.775837827,87641221.720185742,1426.180419922,0,4,3,0,64500,46,3,1,5,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,8,21672160.236086223,88743818.925497472,-2163.234863281,0,26,3,0,64500,36,5,3,7,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,9,24162571.484397620,98941690.379046321,2640.917480469,0,8,3,0,0,22,10,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,10,22424278.715905260,91823657.883978218,-1833.243896484,0,3,3,0,7580,28,8,7,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,11,24150885.350337811,98893887.268226936,2419.903564453,0,9,3,0,64500,42,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,0,22424730.955329400,117842756.413500577,-2348.228027344,0,3,0,0,0,23,10,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,1,21402543.399381071,112471149.391768828,1830.067871094,0,4,0,0,64500,51,3,1,4,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,2,20115767.285433657,105709080.299352199,-340.176971436,0,16,0,0,64500,31,6,5,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,3,22526201.428011693,118375881.075598180,-2029.345703125,0,31,0,0,21200,27,8,6,8,15
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,4,21672703.690869723,113890810.057035506,-2776.309814453,0,26,0,0,64500,41,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,5,24711448.485408679,129859537.451166317,-2389.126953125,0,28,0,0,0,25,8,15,10,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,6,24150306.683946546,126910647.289280847,3105.609130859,0,9,0,0,64500,46,3,1,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,7,21402525.554090399,87639795.526883200,1426.161132812,0,4,3,0,64500,46,4,1,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,8,21672688.529562145,88745982.322391704,-2163.755126953,0,26,3,0,64500,35,5,3,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,9,24161929.922814764,98939063.945819497,2637.436279297,0,8,3,0,0,22,9,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,10,22424726.811949696,91825491.164967239,-1833.520751953,0,3,3,0,8580,28,8,6,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,11,24150294.360183973,98891467.264328972,2420.147705078,0,9,3,0,64500,42,4,1,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,0,22425180.514400091,117845118.625005558,-2353.531494141,0,3,0,0,0,24,10,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,1,21402195.243595466,112469319.509103119,1829.683227539,0,4,0,0,64500,51,3,1,4,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,2,20115832.077324316,105709420.562339514,-340.656738281,0,16,0,0,64500,31,6,6,9,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,3,22526592.389739823,118377910.541814119,-2029.628295898,0,31,0,0,22200,27,8,7,8,15
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,4,21673232.123668183,113893586.694699392,-2776.914062500,0,26,0,0,64500,41,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,5,24711902.536165416,129861923.667953968,-2389.195800781,0,28,0,0,0,25,8,15,10,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,6,24149715.713755760,126907541.722501293,3105.590820312,0,9,0,0,64500,46,3,1,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,7,21402177.318731803,87638369.651308641,1425.737182617,0,4,3,0,64500,46,4,1,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,8,21673216.961662594,88748145.917987719,-2163.482666016,0,26,3,0,64500,35,5,3,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,9,24161286.818632662,98936429.915526867,2640.127197266,0,8,3,0,0,23,9,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,10,22425174.442143120,91827324.771252587,-1833.480346680,0,3,3,0,9580,28,8,7,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,11,24149703.366400495,98889047.353843763,2419.891357422,0,9,3,0,64500,42,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,0,22425629.346006103,117847477.385581672,-2357.309570312,0,3,0,0,0,24,10,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,1,21401847.015775360,112467490.083834484,1829.296142578,0,4,0,0,64500,51,3,1,5,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,2,20115896.789362777,105709761.573575735,-341.684844971,0,16,0,0,64500,30,6,6,9,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,3,22526980.423670419,118379940.111064866,-2029.718261719,0,31,0,0,23200,27,8,8,8,15
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,4,21673760.458885025,113896363.660726890,-2777.176513672,0,26,0,0,64500,41,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,5,24712358.627760019,129864321.009992182,-2388.703613281,0,28,0,0,0,25,8,15,10,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,6,24149124.845753450,126904436.325646594,3105.249023438,0,9,0,0,64500,46,3,1,5,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,7,21401829.359156445,87636944.127375796,1425.370117188,0,4,3,0,64500,46,4,1,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,8,21673745.292272579,88750309.762316823,-2163.098144531,0,26,3,0,64500,35,5,3,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,9,24160644.769839730,98933801.262789011,2642.762939453,0,8,3,0,0,23,9,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,10,22425621.323652402,91829158.848967820,-1834.240966797,0,3,3,0,10580,28,8,6,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,12,0,0,11,24149112.400258157,98886627.563552931,2419.702148438,0,9,3,0,64500,42,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,0,22426078.024050202,117849835.302168459,-2353.760498047,0,3,0,0,0,24,10,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,1,21401499.084329754,112465660.966558412,1828.962402344,0,4,0,0,64500,51,3,1,4,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,2,20115961.586977106,105710103.094104230,-341.889892578,0,16,0,0,64500,30,6,6,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,3,22527366.602782469,118381969.765445560,-2029.503051758,0,31,0,0,24200,26,8,10,8,15
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,4,21674288.904666446,113899140.839695111,-2777.214355469,0,26,0,0,64500,41,4,2,7,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,5,24712812.799691070,129866707.298435017,-2390.394775391,0,28,0,0,0,25,8,15,10,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,6,24159966.652842749,126961481.185438469,3390.733398438,0,8,0,0,0,14,11,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,7,24148533.843593866,126901330.928852513,3105.438232422,0,9,0,0,64500,46,3,1,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,8,21401481.305140510,87635518.847482845,1425.005615234,0,4,3,0,64500,46,4,1,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,9,21674273.759692270,88752473.837014660,-2164.035644531,0,26,3,0,64500,35,5,3,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,10,24160002.390749078,98931170.581613660,2638.726074219,0,8,3,0,0,23,9,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,11,22426068.556260064,91830993.161585927,-1834.357421875,0,3,3,0,11580,28,8,6,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,12,24148521.461756967,98884207.785502747,2419.647460938,0,9,3,0,64500,42,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,0,22426525.314592589,117852185.835453868,-2356.956542969,0,3,0,0,0,25,10,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,1,21401151.095228627,112463832.221419886,1828.718139648,0,4,0,0,64500,51,3,1,4,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,2,20116026.505207341,105710445.242792487,-342.270507812,0,16,0,0,64500,30,7,7,9,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,3,22527754.004317172,118383999.452233315,-2029.522216797,0,31,0,0,25200,26,8,11,9,15
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,4,21674817.381020647,113901918.269900694,-2777.513183594,0,26,0,0,64500,41,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,5,24713267.245381135,129869095.699035108,-2390.700195312,0,28,0,0,0,25,8,15,10,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,6,24159323.884263236,126958103.628483251,3391.161132812,0,8,0,0,0,16,11,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,7,24147942.932594217,126898225.612906471,3105.547851562,0,9,0,0,64500,46,3,1,5,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,8,21401133.255940836,87634093.847835422,1424.942138672,0,4,3,0,64500,46,3,1,5,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,9,21674802.219433866,88754638.040668502,-2163.760986328,0,26,3,0,64500,35,5,3,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,10,24159359.939344723,98928540.142192721,2636.676513672,0,8,3,0,0,24,9,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,11,22426515.799756665,91832827.810711920,-1834.754150391,0,3,3,0,12580,28,8,6,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,12,24147930.491147377,98881788.072421089,2419.989013672,0,9,3,0,64500,42,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,0,22426974.618471295,117854546.159542620,-2357.957275391,0,3,0,0,0,25,9,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,1,21400803.169646297,112462003.697490245,1828.364257812,0,4,0,0,64500,51,3,1,4,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,2,20116091.634236205,105710787.861830965,-343.614501953,0,16,0,0,64500,30,7,7,9,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,3,22528140.132474590,118386029.142927662,-2029.594116211,0,31,0,0,26200,25,8,10,8,15
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,4,21675345.833642554,113904695.829263389,-2777.744140625,0,26,0,0,64500,41,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,5,24713721.093017340,129871479.989774242,-2388.744873047,0,28,0,0,0,25,8,15,10,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,6,24158682.493552912,126954733.363258913,3387.729003906,0,8,0,0,0,16,10,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,7,24147351.979853649,126895120.238107637,3105.249023438,0,9,0,0,64500,46,3,1,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,8,21400785.310325652,87632669.019886807,1424.868408203,0,4,3,0,64500,46,3,1,5,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,9,21675330.726779655,88756802.421627000,-2165.086669922,0,26,3,0,64500,35,5,4,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,10,24158717.018320106,98925907.119557261,2640.875976562,0,8,3,0,0,24,9,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,11,22426963.330693249,91834662.718302011,-1835.249023438,0,3,3,0,13580,28,8,6,7,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,12,24147339.604857236,98879368.293239012,2419.732666016,0,9,3,0,64500,42,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,0,22427424.090849303,117856908.863029316,-2353.677490234,0,3,0,0,0,25,9,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,1,21400455.116188768,112460175.322364748,1828.037109375,0,4,0,0,64500,51,3,1,4,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,2,20116156.859520473,105711130.843031466,-343.748992920,0,16,0,0,64500,29,7,7,9,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,3,22528525.215992168,118388058.684675694,-2029.227294922,0,31,0,0,27200,26,8,11,9,15
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,4,21675874.388732139,113907473.407306522,-2777.535400391,0,26,0,0,64500,41,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,5,24714176.836724401,129873875.070519730,-2390.001464844,0,28,0,0,0,24,9,15,10,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,6,24158041.499590743,126951364.476490214,3383.879150391,0,8,0,0,0,16,10,15,13,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,7,24146761.035209984,126892014.707268730,3105.249023438,0,9,0,0,64500,46,3,1,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,8,21400437.392351612,87631244.317083210,1424.372802734,0,4,3,0,64500,46,3,1,5,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,9,21675859.302949101,88758966.778107613,-2164.930419922,0,26,3,0,64500,35,5,4,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,10,24158075.050496183,98923278.685517669,2633.594970703,0,8,3,0,0,25,9,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,11,22427412.716657780,91836497.737021312,-1835.530639648,0,3,3,0,14580,28,8,7,8,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,12,24146748.703769315,98876948.413845077,2419.635009766,0,9,3,0,64500,42,4,2,6,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,0,22427874.174682945,117859273.498207405,-2353.027099609,0,3,0,0,0,25,9,15,12,1
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,1,21400107.201983977,112458347.008317769,1828.117919922,0,4,0,0,64500,51,3,1,4,7
RAWX,2025-09-18T22:31:00+00:00,0.000000000,2384,18,13,0,0,2,20116221.933336847,105711474.137731642,-343.643310547,0,16,0,0,64500,29,6,5,8,7
