message_type,timestamp,iTOW,week,leapS,numMeas,recStat,version,meas_index,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,0,22955428.613640133,120631574.322394863,-2224.866699219,0,1,0,0,64500,33,6,4,8,7
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,1,20641540.539972249,108472032.042019308,-2538.848388672,0,32,0,0,8920,32,7,5,8,15
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,2,19355273.331959847,101712712.835141540,693.935546875,0,3,0,0,64500,50,3,1,5,7
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,3,19100089.190909646,100371543.015744954,2622.707031250,0,16,0,0,64500,32,6,5,8,7
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,4,20311592.419189442,106738135.170397833,-2246.976562500,0,28,0,0,9000,31,6,7,9,7
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,5,18649324.003397528,98002864.468173027,-1421.618530273,0,31,0,0,64500,51,3,1,4,15
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,6,21509916.082522947,113035463.075400516,2595.104492188,0,4,0,0,64500,42,3,1,6,7
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,7,22955417.194776051,93998585.240895361,-1733.165283203,0,1,3,0,64500,30,6,6,8,7
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,8,20641552.422453716,84523706.188561529,-1971.566650391,0,32,3,0,0,21,9,15,12,1
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,9,19355256.976010360,79256615.566671968,540.671386719,0,3,3,0,64500,45,4,1,6,15
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,10,17824478.860117428,72988260.518103376,-285.825195312,0,26,3,0,0,25,8,15,10,1
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,11,20311582.021651704,83172504.243209764,-1750.065917969,0,28,3,0,64500,30,6,8,9,7
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,12,18649303.000315458,76365792.628062710,-1107.800292969,0,31,3,0,64500,44,4,1,6,7
RAWX,2025-09-18T21:15:10.704326+00:00,0.000000000,2384,18,14,0,0,13,21509903.644566152,88079542.288201526,2022.222900391,0,4,3,0,64500,44,4,1,6,7
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,0,22955851.828047302,120633799.071950406,-2224.884033203,0,1,0,0,64500,33,6,4,8,7
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,1,20642023.950231727,108474571.010564178,-2538.841552734,0,32,0,0,9920,31,6,5,8,15
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,2,19355141.309196498,101712019.276917726,693.242187500,0,3,0,0,64500,50,3,1,4,7
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,3,19099590.155934606,100368920.543136582,2622.349365234,0,16,0,0,64500,32,6,5,8,7
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,4,20312020.217559408,106740381.974305764,-2246.856689453,0,28,0,0,10000,30,6,7,9,7
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,5,18649594.476048823,98004286.272750020,-1421.826049805,0,31,0,0,64500,51,3,1,4,15
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,6,21509422.095407296,113032867.970120057,2595.283691406,0,4,0,0,64500,42,3,1,6,7
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,7,22955840.584523007,94000318.836299732,-1733.033447266,0,1,3,0,64500,29,6,7,9,7
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,8,20642035.163322844,84525682.535432518,-1977.847900391,0,32,3,0,0,20,9,15,12,1
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,9,19355124.921976220,79256075.129653811,540.239257812,0,3,3,0,64500,45,4,1,6,15
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,10,17824549.317186374,72988549.225120306,-287.359375000,0,26,3,0,0,25,8,15,10,1
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,11,20312009.663039509,83174255.087119117,-1751.263427734,0,28,3,0,64500,30,6,7,9,7
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,12,18649573.615918934,76366900.535459086,-1108.154296875,0,31,3,0,64500,43,4,1,6,7
RAWX,2025-09-18T21:15:10.705048+00:00,0.000000000,2384,18,14,0,0,13,21509409.842073802,88077520.133972168,2022.470703125,0,4,3,0,64500,44,4,1,6,7
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,0,22956275.261629205,120636023.987742245,-2224.745849609,0,1,0,0,64500,33,6,4,8,7
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,1,20642507.217399422,108477110.365344852,-2539.746826172,0,32,0,0,10920,32,6,5,8,15
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,2,19355009.368100166,101711326.466661081,692.392517090,0,3,0,0,64500,50,3,1,4,7
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,3,19099091.165422723,100366298.618493736,2622.347412109,0,16,0,0,64500,32,6,5,8,7
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,4,20312447.990382254,106742629.012813628,-2247.715087891,0,28,0,0,11000,30,6,6,9,7
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,5,18649865.103099640,98005708.364936173,-1422.283935547,0,31,0,0,64500,51,3,1,4,15
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,6,21508928.262830768,113030272.925370038,2594.945312500,0,4,0,0,64500,43,3,2,7,7
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,7,22956263.881016001,94002052.506979853,-1733.699462891,0,1,3,0,64500,29,6,8,9,7
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,8,20642517.753422089,84527658.692810431,-1982.344970703,0,32,3,0,0,20,9,15,12,1
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,9,19354993.093538497,79255535.277511269,539.627685547,0,3,3,0,64500,45,3,1,6,15
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,10,17824618.788248219,72988833.584312230,-288.349121094,0,26,3,0,0,25,8,15,10,1
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,11,20312437.285790484,83176005.944802076,-1750.950683594,0,28,3,0,64500,30,6,7,9,7
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,12,18649844.139524862,76368008.655993387,-1108.288574219,0,31,3,0,64500,43,4,1,6,7
RAWX,2025-09-18T21:15:10.705729+00:00,0.000000000,2384,18,14,0,0,13,21508916.052634213,88075498.028231204,2022.155517578,0,4,3,0,64500,44,4,1,6,7
RAWX,2025-09-18T21:15:10.706380+00:00,0.000000000,2384,18,14,0,0,0,22956698.539694767,120638249.129275218,-2224.963867188,0,1,0,0,64500,33,6,4,8,7
RAWX,2025-09-18T21:15:10.706380+00:00,0.000000000,2384,18,14,0,0,1,20642990.650972392,108479650.268787399,-2539.972656250,0,32,0,0,11920,32,6,4,8,15
RAWX,2025-09-18T21:15:10.706380+00:00,0.000000000,2384,18,14,0,0,2,19354877.790805977,101710634.470617533,691.657714844,0,3,0,0,64500,50,3,1,4,7
RAWX,2025-09-18T21:15:10.706380+00:00,0.000000000,2384,18,14,0,0,3,19098592.454323724,100363677.331158817,2621.589843750,0,16,0,0,64500,32,6,6,9,7
RAWX,2025-09-18T21:15:10.706380+00:00,0.000000000,2384,18,14,0,0,4,20312875.524346523,106744876.187309593,-2247.760009766,0,28,0,0,12000,30,7,7,9,7
