message_type,timestamp,version,invalidLlh,iTOW,lon,lat,height,hMSL,lonHp,latHp,heightHp,hMSLHp,hAcc,vAcc,lon_full,lat_full,height_full
HPPOSLLH,2025-09-27T14:30:27.907000+00:00,0,0,570627.907000000,-81.079562700,29.227764600,-15.745000000,14.686000000,-0.000000023,0.000000021,-0.400000000,-0.100000000,17546.500000000,12407.300000000,-81.079562723,29.227764621,-15.745400000
HPPOSLLH,2025-09-27T14:30:32+00:00,0,0,570632.000000000,-81.079582000,29.227783600,-10.337000000,20.095000000,-0.000000039,0.000000038,0.400000000,-0.300000000,10452.700000000,9331.300000000,-81.079582039,29.227783638,-10.336600000
HPPOSLLH,2025-09-27T14:30:37+00:00,0,0,570637.000000000,-81.079582500,29.227778800,-11.522000000,18.910000000,0.000000030,-0.000000003,0.500000000,-0.200000000,6651.000000000,5755.600000000,-81.079582470,29.227778797,-11.521500000
HPPOSLLH,2025-09-27T14:30:42+00:00,0,0,570642.000000000,-81.079579500,29.227777300,-12.249000000,18.183000000,-0.000000024,0.000000014,0.500000000,-0.200000000,5392.600000000,4541.600000000,-81.079579524,29.227777314,-12.248500000
HPPOSLLH,2025-09-27T14:30:47+00:00,0,0,570647.000000000,-81.079577100,29.227777100,-12.612000000,17.819000000,0.000000023,0.000000034,-0.300000000,0.000000000,4596.500000000,3850.400000000,-81.079577077,29.227777134,-12.612300000
HPPOSLLH,2025-09-27T14:30:52+00:00,0,0,570652.000000000,-81.079575600,29.227776800,-12.829000000,17.602000000,0.000000022,-0.000000011,-0.500000000,-0.200000000,4057.800000000,3411.400000000,-81.079575578,29.227776789,-12.829500000
HPPOSLLH,2025-09-27T14:30:57+00:00,0,0,570657.000000000,-81.079575000,29.227776400,-12.965000000,17.467000000,0.000000022,0.000000039,0.500000000,-0.200000000,3693.400000000,3109.400000000,-81.079574978,29.227776439,-12.964500000
HPPOSLLH,2025-09-27T14:31:02+00:00,0,0,570662.000000000,-81.079574400,29.227776200,-13.117000000,17.314000000,-0.000000029,-0.000000035,-0.300000000,0.000000000,3455.900000000,2894.100000000,-81.079574429,29.227776165,-13.117300000
HPPOSLLH,2025-09-27T14:31:07+00:00,0,0,570667.000000000,-81.079574000,29.227776200,-13.274000000,17.157000000,0.000000022,-0.000000004,-0.400000000,0.000000000,3285.400000000,2720.400000000,-81.079573978,29.227776196,-13.274400000
HPPOSLLH,2025-09-27T14:31:12+00:00,0,0,570672.000000000,-81.079573700,29.227776000,-13.403000000,17.029000000,0.000000041,0.000000028,0.200000000,-0.400000000,3155.200000000,2576.900000000,-81.079573659,29.227776028,-13.402800000
HPPOSLLH,2025-09-27T14:31:17+00:00,0,0,570677.000000000,-81.079573400,29.227776000,-13.487000000,16.945000000,0.000000025,0.000000036,0.200000000,-0.500000000,3060.900000000,2463.500000000,-81.079573375,29.227776036,-13.486800000
