timestamp_utc,iTOW,ecefX,ecefY,ecefZ,ecefXHp,ecefYHp,ecefZHp,pAcc,invalidEcef,ecefX_full_m,ecefY_full_m,ecefZ_full_m
,90671000,86377579,-550316318,309597616,7,-49,45,253190,False,863775.7907,-5503163.1849,3095976.1645
2025-09-29T01:10:53.000473+00:00,90676000,86377585,-550316431,309597376,-25,-13,38,129660,False,863775.8475,-5503164.311299999,3095973.7638
2025-09-29T01:10:58.000474+00:00,90681000,86377618,-550316293,309597039,-10,-45,40,97229,False,863776.179,-5503162.9344999995,3095970.3940000003
2025-09-29T01:11:03.000475+00:00,90686000,86377596,-550316257,309596900,-14,-24,-27,80802,False,863775.9586,-5503162.5724,3095968.9973
2025-09-29T01:11:08.000476+00:00,90691000,86377613,-550316244,309596805,28,-5,-3,71144,False,863776.1328,-5503162.4405000005,3095968.0497
2025-09-29T01:11:13.000476+00:00,90696000,86377634,-550316225,309596734,18,-49,36,64656,False,863776.3417999999,-5503162.2549,3095967.3436
2025-09-29T01:11:18.000477+00:00,90701000,86377661,-550316218,309596645,-32,-15,19,60337,False,863776.6068,-5503162.1815,3095966.4519
2025-09-29T01:11:23.000478+00:00,90706000,86377701,-550316214,309596484,-1,33,22,57610,False,863777.0099000001,-5503162.1367,3095964.8422
2025-09-29T01:11:28.000479+00:00,90711000,86377725,-550316205,309596350,26,-48,-29,55442,False,863777.2526,-5503162.0548,3095963.4971
2025-09-29T01:11:33.000480+00:00,90716000,86377741,-550316202,309596237,25,-4,42,53521,False,863777.4125,-5503162.0204,3095962.3742
2025-09-29T01:11:38.000481+00:00,90721000,86377755,-550316217,309596141,1,16,41,51510,False,863777.5501,-5503162.1684,3095961.4141
2025-09-29T01:11:43.000482+00:00,90726000,86377772,-550316244,309596056,31,42,-15,49882,False,863777.7231,-5503162.4358,3095960.5585000003
2025-09-29T01:11:48.000483+00:00,90731000,86377785,-550316255,309595983,32,21,-9,48593,False,863777.8532,-5503162.5479,3095959.8291
2025-09-29T01:11:53.000484+00:00,90736000,86377795,-550316256,309595928,20,-28,34,47391,False,863777.9519999999,-5503162.5627999995,3095959.2833999996
2025-09-29T01:11:58.000485+00:00,90741000,86377801,-550316258,309595891,3,10,50,46448,False,863778.0103,-5503162.579,3095958.915
2025-09-29T01:12:03.000485+00:00,90746000,86377807,-550316256,309595859,-44,27,-18,45724,False,863778.0656,-5503162.5572999995,3095958.5881999996
2025-09-29T01:12:08.000486+00:00,90751000,86377813,-550316256,309595821,-9,19,-48,45276,False,863778.1291,-5503162.5581,3095958.2051999997
2025-09-29T01:12:13.000487+00:00,90756000,86377819,-550316246,309595778,9,-37,14,44861,False,863778.1908999999,-5503162.4637,3095957.7813999997
2025-09-29T01:12:18.000488+00:00,90761000,86377826,-550316236,309595733,47,36,28,44546,False,863778.2647,-5503162.3564,3095957.3328
2025-09-29T01:12:23.000489+00:00,90766000,86377835,-550316224,309595694,-34,-8,-26,44306,False,863778.3465999999,-5503162.2408,3095956.9374
2025-09-29T01:12:28.000490+00:00,90771000,86377845,-550316216,309595645,49,-47,-3,44057,False,863778.4549,-5503162.164700001,3095956.4497
2025-09-29T01:12:33.000491+00:00,90776000,86377856,-550316205,309595595,-3,-31,22,43764,False,863778.5597000001,-5503162.0531,3095955.9522
2025-09-29T01:12:38.000492+00:00,90781000,86377864,-550316198,309595551,24,-39,22,43497,False,863778.6424,-5503161.9839,3095955.5121999998
2025-09-29T01:12:43.000493+00:00,90786000,86377875,-550316192,309595505,6,-7,27,43186,False,863778.7506,-5503161.9207,3095955.0527
2025-09-29T01:12:48.000494+00:00,90791000,86377888,-550316186,309595458,47,33,45,42740,False,863778.8847,-5503161.8567,3095954.5845
2025-09-29T01:12:53.000495+00:00,90796000,86377907,-550316177,309595407,42,8,-21,42333,False,863779.0741999999,-5503161.7692,3095954.0678999997
2025-09-29T01:12:58.000495+00:00,90801000,86377926,-550316174,309595360,37,-2,-25,41913,False,863779.2637,-5503161.7402,3095953.5975
2025-09-29T01:13:03.000496+00:00,90806000,86377947,-550316162,309595311,-31,-25,-42,41592,False,863779.4669,-5503161.6225000005,3095953.1058
2025-09-29T01:13:08.000497+00:00,90811000,86377962,-550316147,309595272,0,-2,-32,41498,False,863779.62,-5503161.470199999,3095952.7168
2025-09-29T01:13:13.000498+00:00,90816000,86377975,-550316135,309595237,-31,30,48,41376,False,863779.7469,-5503161.347,3095952.3748000003
2025-09-29T01:13:18.000499+00:00,90821000,86377985,-550316126,309595210,9,-25,-12,41185,False,863779.8509,-5503161.2625,3095952.0988000003
2025-09-29T01:13:23.000499+00:00,90826000,86378000,-550316116,309595171,40,-3,34,40982,False,863780.004,-5503161.160300001,3095951.7134
2025-09-29T01:13:28.000498+00:00,90831000,86378010,-550316111,309595147,10,49,-10,40752,False,863780.101,-5503161.1051,3095951.469
2025-09-29T01:13:33.000497+00:00,90836000,86378020,-550316107,309595121,-24,-37,-10,40658,False,863780.1976,-5503161.0737000005,3095951.209
2025-09-29T01:13:38.000496+00:00,90841000,86378024,-550316110,309595109,4,-26,33,40603,False,863780.2404,-5503161.1026,3095951.0933
2025-09-29T01:13:43.000495+00:00,90846000,86378005,-550316115,309595181,38,18,-8,40310,False,863780.0538,-5503161.148200001,3095951.8092
