timestamp_utc,iTOW,ecefX,ecefY,ecefZ,ecefXHp,ecefYHp,ecefZHp,pAcc,invalidEcef,ecefX_full_m,ecefY_full_m,ecefZ_full_m
,73855000,86378435,-550319809,309596547,12,-36,-25,661113,0,863784.3512,-5503198.0936,3095965.4675000003
2025-09-28T20:30:37.000023+00:00,73860000,86378460,-550318962,309596082,38,4,47,733612,0,863784.6037999999,-5503189.6196,3095960.8246999998
2025-09-28T20:30:42.000024+00:00,73865000,86378533,-550318730,309595765,-7,-16,-41,619382,0,863785.3293,-5503187.3016,3095957.6459
2025-09-28T20:30:47.000025+00:00,73870000,86378542,-550318635,309595707,-10,38,-30,535084,0,863785.419,-5503186.3462,3095957.067
2025-09-28T20:30:52.000026+00:00,73875000,86378516,-550318608,309595776,-11,-18,23,471349,0,863785.1589,-5503186.0818,3095957.7622999996
2025-09-28T20:30:57.000027+00:00,73880000,86378471,-550318608,309595911,42,-12,-29,437962,0,863784.7141999999,-5503186.0812,3095959.1070999997
2025-09-28T20:31:02.000028+00:00,73885000,86378393,-550318648,309596180,-48,-22,32,413280,0,863783.9252,-5503186.4822,3095961.8032
2025-09-28T20:31:07.000029+00:00,73890000,86378362,-550318654,309596284,-46,10,-25,391505,0,863783.6154,-5503186.539,3095962.8375
2025-09-28T20:31:12.000030+00:00,73895000,86378340,-550318668,309596357,-29,-45,1,366111,0,863783.3971000001,-5503186.6844999995,3095963.5700999997
2025-09-28T20:31:17.000031+00:00,73900000,86378325,-550318676,309596400,47,-50,-44,351503,0,863783.2547,-5503186.765,3095963.9956
2025-09-28T20:31:22.000031+00:00,73905000,86378331,-550318664,309596386,-48,-12,-11,344830,0,863783.3052000001,-5503186.6411999995,3095963.8589
2025-09-28T20:31:27.000032+00:00,73910000,86378359,-550318615,309596301,-20,-40,-5,343766,0,863783.588,-5503186.154,3095963.0094999997
2025-09-28T20:31:32.000033+00:00,73915000,86378409,-550318529,309596137,24,6,5,344191,0,863784.0924,-5503185.2894,3095961.3705
2025-09-28T20:31:37.000034+00:00,73920000,86378434,-550318469,309596049,17,-10,24,344507,0,863784.3417,-5503184.691000001,3095960.4924000003
2025-09-28T20:31:42.000035+00:00,73925000,86378454,-550318431,309595962,-48,15,-41,346680,0,863784.5352,-5503184.308499999,3095959.6159
2025-09-28T20:31:47.000036+00:00,73930000,86378469,-550318394,309595893,-36,2,-47,347141,0,863784.6863999999,-5503183.939800001,3095958.9253000002
2025-09-28T20:31:52.000037+00:00,73935000,86378457,-550318394,309595903,-43,-13,7,342909,0,863784.5656999999,-5503183.9413,3095959.0307
2025-09-28T20:31:57.000038+00:00,73940000,86378466,-550318366,309595863,3,20,-15,340034,0,863784.6603,-5503183.658,3095958.6285
2025-09-28T20:32:02.000039+00:00,73945000,86378476,-550318340,309595841,34,28,9,337564,0,863784.7634,-5503183.3972000005,3095958.4109
2025-09-28T20:32:07.000040+00:00,73950000,86378499,-550318295,309595776,1,39,29,339192,0,863784.9900999999,-5503182.9461,3095957.7629
2025-09-28T20:32:12.000041+00:00,73955000,86378530,-550318231,309595680,23,-32,32,341739,0,863785.3023000001,-5503182.3132,3095956.8032
2025-09-28T20:32:17.000042+00:00,73960000,86378562,-550318169,309595588,7,49,-21,343002,0,863785.6207,-5503181.6851,3095955.8778999997
2025-09-28T20:32:22.000042+00:00,73965000,86378615,-550318072,309595422,7,-38,-30,343999,0,863786.1507,-5503180.7238,3095954.217
2025-09-28T20:32:27.000043+00:00,73970000,86378638,-550318034,309595356,-38,18,15,331322,0,863786.3762,-5503180.3382,3095953.5615
2025-09-28T20:32:32.000044+00:00,73975000,86378652,-550317996,309595320,13,-21,7,318878,0,863786.5213,-5503179.9621,3095953.2007000004
2025-09-28T20:32:37.000045+00:00,73980000,86378633,-550317993,309595386,27,-19,27,305530,0,863786.3326999999,-5503179.931899999,3095953.8627
2025-09-28T20:32:42.000046+00:00,73985000,86378609,-550317996,309595465,-44,9,17,292492,0,863786.0856,-5503179.9591,3095954.6517
2025-09-28T20:32:47.000047+00:00,73990000,86378604,-550317984,309595484,-44,-11,31,279594,0,863786.0356000001,-5503179.8411,3095954.8430999997
2025-09-28T20:32:52.000048+00:00,73995000,86378616,-550317945,309595448,-9,1,-41,266352,0,863786.1591,-5503179.4499,3095954.4759
2025-09-28T20:32:57.000049+00:00,74000000,86378635,-550317903,309595387,9,-46,42,254137,0,863786.3509,-5503179.0346,3095953.8742
2025-09-28T20:33:02.000050+00:00,74005000,86378650,-550317873,309595347,-33,-45,49,244909,0,863786.4967,-5503178.7345,3095953.4749000003
2025-09-28T20:33:07.000051+00:00,74010000,86378637,-550317889,309595396,50,-33,-12,240317,0,863786.375,-5503178.8933,3095953.9588
2025-09-28T20:33:12.000052+00:00,74015000,86378630,-550317885,309595423,-1,30,-43,239234,0,863786.2999000001,-5503178.847,3095954.2257
2025-09-28T20:33:17.000053+00:00,74020000,86378625,-550317876,309595447,32,48,8,237669,0,863786.2532,-5503178.7552,3095954.4708000002
2025-09-28T20:33:22.000053+00:00,74025000,86378638,-550317836,309595412,23,1,-7,236260,0,863786.3823,-5503178.3599000005,3095954.1193
2025-09-28T20:33:27.000054+00:00,74030000,86378636,-550317802,309595418,-5,3,32,234591,0,863786.3595,-5503178.019699999,3095954.1832000003
2025-09-28T20:33:32.000055+00:00,74035000,86378660,-550317739,309595352,-39,-49,-50,234380,0,863786.5961,-5503177.3949,3095953.515
2025-09-28T20:33:37.000056+00:00,74040000,86378678,-550317682,309595301,-11,11,-8,235285,0,863786.7789,-5503176.8189,3095953.0091999997
2025-09-28T20:33:42.000057+00:00,74045000,86378708,-550317610,309595212,-43,28,-50,236335,0,863787.0756999999,-5503176.0972,3095952.115
2025-09-28T20:33:47.000058+00:00,74050000,86378728,-550317552,309595170,-21,-39,6,234644,0,863787.2779,-5503175.523899999,3095951.7006
2025-09-28T20:33:52.000059+00:00,74055000,86378749,-550317497,309595118,-12,2,-25,232842,0,863787.4887999999,-5503174.9698,3095951.1775
2025-09-28T20:33:57.000060+00:00,74060000,86378737,-550317493,309595188,-43,-16,4,225349,0,863787.3657,-5503174.9316,3095951.8803999997
2025-09-28T20:34:02.000061+00:00,74065000,86378720,-550317489,309595276,-42,-8,5,218444,0,863787.1958,-5503174.890799999,3095952.7605
2025-09-28T20:34:07.000062+00:00,74070000,86378687,-550317517,309595417,43,-11,-33,213114,0,863786.8743,-5503175.1711,3095954.1667
2025-09-28T20:34:12.000063+00:00,74075000,86378665,-550317518,309595509,24,-37,42,209417,0,863786.6524,-5503175.1837,3095955.0941999997
2025-09-28T20:34:17.000063+00:00,74080000,86378653,-550317505,309595560,14,-27,38,206843,0,863786.5314,-5503175.0527,3095955.6038
2025-09-28T20:34:22.000064+00:00,74085000,86378651,-550317491,309595589,-42,-13,25,205821,0,863786.5058,-5503174.9113,3095955.8925
2025-09-28T20:34:27.000065+00:00,74090000,86378639,-550317490,309595638,-40,-33,27,204724,0,863786.386,-5503174.9033,3095956.3827
2025-09-28T20:34:32.000066+00:00,74095000,86378616,-550317489,309595714,-35,-41,8,203877,0,863786.1565,-5503174.894099999,3095957.1408
2025-09-28T20:34:37.000067+00:00,74100000,86378584,-550317457,309595807,-27,-39,-45,199331,0,863785.8373,-5503174.5739,3095958.0655
2025-09-28T20:34:42.000068+00:00,74105000,86378588,-550317375,309595771,-41,15,-41,196946,0,863785.8759,-5503173.7485,3095957.7059
2025-09-28T20:34:47.000069+00:00,74110000,86378595,-550317303,309595735,-44,-48,-30,195194,0,863785.9456,-5503173.0348000005,3095957.347
