timestamp_utc,iTOW,clkB,clkD,tAcc,fAcc
2025-09-29T00:56:02.000333+00:00,89780000,-333353,185,51,1065
2025-09-29T00:56:07.000332+00:00,89785000,-332413,185,38,1146
2025-09-29T00:56:12.000331+00:00,89790000,-331497,185,33,1141
2025-09-29T00:56:17.000330+00:00,89795000,-330588,185,29,1007
2025-09-29T00:56:22.000329+00:00,89800000,-329672,185,27,1003
2025-09-29T00:56:27.000328+00:00,89805000,-328752,185,25,1004
2025-09-29T00:56:32.000327+00:00,89810000,-327831,185,23,990
2025-09-29T00:56:37.000326+00:00,89815000,-326908,186,22,982
2025-09-29T00:56:42.000325+00:00,89820000,-325984,185,21,908
2025-09-29T00:56:47.000325+00:00,89825000,-325059,186,20,909
2025-09-29T00:56:52.000324+00:00,89830000,-324131,186,20,903
2025-09-29T00:56:57.000323+00:00,89835000,-323203,186,19,890
2025-09-29T00:57:02.000322+00:00,89840000,-322276,186,18,886
2025-09-29T00:57:07.000321+00:00,89845000,-321348,186,18,896
2025-09-29T00:57:12.000320+00:00,89850000,-320419,186,17,904
2025-09-29T00:57:17.000319+00:00,89855000,-319491,186,17,898
2025-09-29T00:57:22.000318+00:00,89860000,-318561,186,17,800
2025-09-29T00:57:27.000317+00:00,89865000,-317631,186,17,818
2025-09-29T00:57:32.000316+00:00,89870000,-316700,186,16,825
2025-09-29T00:57:37.000315+00:00,89875000,-315769,186,16,703
2025-09-29T00:57:42.000314+00:00,89880000,-314837,186,16,887
2025-09-29T00:57:47.000313+00:00,89885000,-313903,186,16,908
2025-09-29T00:57:52.000312+00:00,89890000,-312971,187,16,844
2025-09-29T00:57:57.000312+00:00,89895000,-312035,187,16,875
2025-09-29T00:58:02.000311+00:00,89900000,-311102,187,16,883
2025-09-29T00:58:07.000310+00:00,89905000,-310167,187,16,901
2025-09-29T00:58:12.000309+00:00,89910000,-309232,187,16,752
2025-09-29T00:58:17.000308+00:00,89915000,-308298,187,15,758
2025-09-29T00:58:22.000307+00:00,89920000,-307362,187,16,649
2025-09-29T00:58:27.000306+00:00,89925000,-306427,187,16,600
2025-09-29T00:58:32.000305+00:00,89930000,-305490,187,16,585
2025-09-29T00:58:37.000304+00:00,89935000,-304554,187,16,586
2025-09-29T00:58:42.000303+00:00,89940000,-303616,188,16,657
2025-09-29T00:58:47.000302+00:00,89945000,-302677,188,17,675
2025-09-29T00:58:52.000301+00:00,89950000,-301736,188,17,678
2025-09-29T00:58:57.000300+00:00,89955000,-300795,188,17,676
2025-09-29T00:59:02.000299+00:00,89960000,-299851,189,18,657
2025-09-29T00:59:07.000298+00:00,89965000,-298907,189,18,657
2025-09-29T00:59:12.000297+00:00,89970000,-297959,189,18,660
2025-09-29T00:59:17.000297+00:00,89975000,-297011,190,18,618
2025-09-29T00:59:22.000296+00:00,89980000,-296060,190,18,617
2025-09-29T00:59:27.000295+00:00,89985000,-295110,190,18,613
2025-09-29T00:59:32.000294+00:00,89990000,-294157,190,18,618
