timestamp_utc,iTOW,clkB,clkD,tAcc,fAcc
2025-09-29T01:10:53.000473+00:00,90671000,473346,179,42,690
2025-09-29T01:10:58.000474+00:00,90676000,474239,179,22,664
2025-09-29T01:11:03.000475+00:00,90681000,475127,179,17,609
2025-09-29T01:11:08.000476+00:00,90686000,476020,179,14,607
2025-09-29T01:11:13.000476+00:00,90691000,476916,180,13,609
2025-09-29T01:11:18.000477+00:00,90696000,477814,180,11,617
2025-09-29T01:11:23.000478+00:00,90701000,478711,180,11,702
2025-09-29T01:11:28.000479+00:00,90706000,479607,180,10,745
2025-09-29T01:11:33.000480+00:00,90711000,480506,181,10,752
2025-09-29T01:11:38.000481+00:00,90716000,481407,181,10,754
2025-09-29T01:11:43.000482+00:00,90721000,482311,181,9,759
2025-09-29T01:11:48.000483+00:00,90726000,483216,181,9,757
2025-09-29T01:11:53.000484+00:00,90731000,484122,182,9,751
2025-09-29T01:11:58.000485+00:00,90736000,485031,182,9,748
2025-09-29T01:12:03.000485+00:00,90741000,485942,182,9,745
2025-09-29T01:12:08.000486+00:00,90746000,486852,182,9,738
2025-09-29T01:12:13.000487+00:00,90751000,487764,183,8,748
2025-09-29T01:12:18.000488+00:00,90756000,488676,183,8,744
2025-09-29T01:12:23.000489+00:00,90761000,489588,182,8,750
2025-09-29T01:12:28.000490+00:00,90766000,490499,182,8,754
2025-09-29T01:12:33.000491+00:00,90771000,491411,183,8,740
2025-09-29T01:12:38.000492+00:00,90776000,492324,183,8,742
2025-09-29T01:12:43.000493+00:00,90781000,493239,183,8,748
2025-09-29T01:12:48.000494+00:00,90786000,494156,184,8,734
2025-09-29T01:12:53.000495+00:00,90791000,495074,184,8,730
2025-09-29T01:12:58.000495+00:00,90796000,495992,184,8,732
2025-09-29T01:13:03.000496+00:00,90801000,496912,184,8,727
2025-09-29T01:13:08.000497+00:00,90806000,497833,184,8,724
2025-09-29T01:13:13.000498+00:00,90811000,498755,185,8,739
2025-09-29T01:13:18.000499+00:00,90816000,499680,185,8,723
2025-09-29T01:13:23.000499+00:00,90821000,500607,186,8,708
2025-09-29T01:13:28.000498+00:00,90826000,501536,186,8,700
2025-09-29T01:13:33.000497+00:00,90831000,502465,186,8,691
2025-09-29T01:13:38.000496+00:00,90836000,503396,186,8,691
2025-09-29T01:13:43.000495+00:00,90841000,504327,186,8,722
2025-09-29T01:13:48.000494+00:00,90846000,505263,187,8,616
2025-09-29T01:13:53.000493+00:00,90851000,506199,187,8,607
2025-09-29T01:13:58.000492+00:00,90856000,507135,187,7,612
2025-09-29T01:14:03.000491+00:00,90861000,508072,187,7,610
2025-09-29T01:14:08.000490+00:00,90866000,509010,187,7,610
2025-09-29T01:14:13.000490+00:00,90871000,509948,187,7,605
2025-09-29T01:14:18.000489+00:00,90876000,510887,188,7,607
2025-09-29T01:14:23.000488+00:00,90881000,511827,188,7,605
2025-09-29T01:14:28.000487+00:00,90886000,512768,188,7,598
2025-09-29T01:14:33.000486+00:00,90891000,513710,188,7,599
2025-09-29T01:14:38.000485+00:00,90896000,514653,189,7,589
2025-09-29T01:14:43.000484+00:00,90901000,515597,189,7,591
2025-09-29T01:14:48.000483+00:00,90906000,516542,189,7,596
2025-09-29T01:14:53.000482+00:00,90911000,517487,189,7,598
2025-09-29T01:14:58.000481+00:00,90916000,518433,189,7,601
2025-09-29T01:15:03.000480+00:00,90921000,519377,189,7,602
2025-09-29T01:15:08.000479+00:00,90926000,520323,189,7,598
2025-09-29T01:15:13.000478+00:00,90931000,521271,189,7,553
2025-09-29T01:15:18.000477+00:00,90936000,522220,190,7,555
2025-09-29T01:15:23.000476+00:00,90941000,523171,190,7,557
2025-09-29T01:15:28.000475+00:00,90946000,524121,190,7,603
2025-09-29T01:15:33.000474+00:00,90951000,525071,190,7,604
2025-09-29T01:15:38.000473+00:00,90956000,526022,190,7,709
2025-09-29T01:15:43.000473+00:00,90961000,526975,190,7,608
2025-09-29T01:15:48.000472+00:00,90966000,527928,191,7,616
2025-09-29T01:15:53.000471+00:00,90971000,528883,191,7,611
2025-09-29T01:15:58.000470+00:00,90976000,529838,191,7,611
2025-09-29T01:16:03.000469+00:00,90981000,530796,191,7,691
2025-09-29T01:16:08.000468+00:00,90986000,531753,191,7,699
2025-09-29T01:16:13.000467+00:00,90991000,532710,191,7,692
2025-09-29T01:16:18.000466+00:00,90996000,533666,191,7,598
2025-09-29T01:16:23.000465+00:00,91001000,534624,191,7,515
2025-09-29T01:16:28.000464+00:00,91006000,535581,191,7,599
2025-09-29T01:16:33.000463+00:00,91011000,536539,191,6,598
2025-09-29T01:16:38.000462+00:00,91016000,537496,191,6,567
2025-09-29T01:16:43.000461+00:00,91021000,538453,191,6,589
2025-09-29T01:16:48.000460+00:00,91026000,539412,191,6,558
2025-09-29T01:16:53.000459+00:00,91031000,540369,191,6,588
2025-09-29T01:16:58.000458+00:00,91036000,541328,191,6,593
2025-09-29T01:17:03.000457+00:00,91041000,542285,191,6,618
2025-09-29T01:17:08.000456+00:00,91046000,543243,191,6,618
2025-09-29T01:17:13.000455+00:00,91051000,544201,191,6,616
2025-09-29T01:17:18.000454+00:00,91056000,545159,191,6,521
2025-09-29T01:17:23.000453+00:00,91061000,546114,191,6,538
2025-09-29T01:17:28.000452+00:00,91066000,547070,191,6,517
2025-09-29T01:17:33.000451+00:00,91071000,548028,192,6,589
2025-09-29T01:17:38.000451+00:00,91076000,548988,192,6,582
2025-09-29T01:17:43.000450+00:00,91081000,549949,192,6,633
2025-09-29T01:17:48.000449+00:00,91086000,550908,192,6,646
2025-09-29T01:17:53.000448+00:00,91091000,551868,192,6,557
2025-09-29T01:17:58.000447+00:00,91096000,552830,192,6,505
2025-09-29T01:18:03.000446+00:00,91101000,553794,192,6,506
2025-09-29T01:18:08.000445+00:00,91106000,554758,192,6,487
2025-09-29T01:18:13.000444+00:00,91111000,555724,192,6,487
2025-09-29T01:18:18.000443+00:00,91116000,556689,193,6,464
2025-09-29T01:18:23.000442+00:00,91121000,557655,193,5,453
2025-09-29T01:18:28.000441+00:00,91126000,558620,193,5,450
2025-09-29T01:18:33.000440+00:00,91131000,559584,193,5,430
2025-09-29T01:18:38.000439+00:00,91136000,560549,193,5,426
2025-09-29T01:18:43.000438+00:00,91141000,561515,193,5,426
2025-09-29T01:18:48.000437+00:00,91146000,562482,193,5,423
2025-09-29T01:18:53.000436+00:00,91151000,563449,193,5,433
2025-09-29T01:18:58.000435+00:00,91156000,564416,193,5,443
2025-09-29T01:19:03.000434+00:00,91161000,565382,193,5,461
2025-09-29T01:19:08.000433+00:00,91166000,566348,193,5,472
2025-09-29T01:19:13.000432+00:00,91171000,567314,193,5,478
2025-09-29T01:19:18.000431+00:00,91176000,568278,193,5,501
2025-09-29T01:19:23.000430+00:00,91181000,569243,193,5,522
2025-09-29T01:19:28.000429+00:00,91186000,570207,193,5,553
2025-09-29T01:19:33.000428+00:00,91191000,571172,193,5,587
2025-09-29T01:19:38.000427+00:00,91196000,572137,194,5,602
2025-09-29T01:19:43.000426+00:00,91201000,573102,193,5,599
2025-09-29T01:19:48.000425+00:00,91206000,574060,191,5,572
2025-09-29T01:19:53.000424+00:00,91211000,575007,189,5,579
2025-09-29T01:19:58.000424+00:00,91216000,575947,188,5,534
2025-09-29T01:20:03.000423+00:00,91221000,576883,187,5,508
2025-09-29T01:20:08.000422+00:00,91226000,577818,187,5,488
2025-09-29T01:20:13.000421+00:00,91231000,578751,187,5,477
2025-09-29T01:20:18.000420+00:00,91236000,579686,187,5,452
2025-09-29T01:20:23.000419+00:00,91241000,580620,187,5,437
2025-09-29T01:20:28.000418+00:00,91246000,581554,187,5,458
2025-09-29T01:20:33.000417+00:00,91251000,582487,187,5,474
2025-09-29T01:20:38.000416+00:00,91256000,583418,186,5,461
2025-09-29T01:20:43.000415+00:00,91261000,584346,186,5,485
2025-09-29T01:20:48.000414+00:00,91266000,585274,185,5,480
2025-09-29T01:20:53.000413+00:00,91271000,586200,185,5,473
2025-09-29T01:20:58.000412+00:00,91276000,587124,185,5,491
2025-09-29T01:21:03.000411+00:00,91281000,588048,185,5,485
2025-09-29T01:21:08.000411+00:00,91286000,588971,185,5,489
2025-09-29T01:21:13.000410+00:00,91291000,589894,184,5,503
2025-09-29T01:21:18.000409+00:00,91296000,590814,184,5,478
2025-09-29T01:21:23.000408+00:00,91301000,591729,183,5,466
2025-09-29T01:21:28.000407+00:00,91306000,592640,181,5,469
2025-09-29T01:21:33.000406+00:00,91311000,593544,181,5,512
2025-09-29T01:21:38.000405+00:00,91316000,594445,180,5,483
2025-09-29T01:21:43.000404+00:00,91321000,595348,180,5,493
2025-09-29T01:21:48.000403+00:00,91326000,596249,180,5,487
2025-09-29T01:21:53.000402+00:00,91331000,597148,180,5,539
2025-09-29T01:21:58.000401+00:00,91336000,598046,180,5,561
2025-09-29T01:22:03.000401+00:00,91341000,598945,180,5,506
2025-09-29T01:22:08.000400+00:00,91346000,599843,179,5,564
2025-09-29T01:22:13.000399+00:00,91351000,600739,179,5,555
2025-09-29T01:22:18.000398+00:00,91356000,601636,180,5,573
2025-09-29T01:22:23.000397+00:00,91361000,602532,179,5,576
2025-09-29T01:22:28.000396+00:00,91366000,603428,179,5,558
2025-09-29T01:22:33.000395+00:00,91371000,604323,179,5,507
2025-09-29T01:22:38.000394+00:00,91376000,605217,179,5,590
2025-09-29T01:22:43.000393+00:00,91381000,606109,178,5,595
2025-09-29T01:22:48.000393+00:00,91386000,606997,178,6,599
2025-09-29T01:22:53.000392+00:00,91391000,607886,178,6,583
2025-09-29T01:22:58.000391+00:00,91396000,608776,178,6,592
2025-09-29T01:23:03.000390+00:00,91401000,609665,178,6,524
2025-09-29T01:23:08.000389+00:00,91406000,610551,177,6,521
2025-09-29T01:23:13.000388+00:00,91411000,611435,177,6,593
2025-09-29T01:23:18.000387+00:00,91416000,612321,177,6,524
2025-09-29T01:23:23.000386+00:00,91421000,613209,178,6,591
2025-09-29T01:23:28.000385+00:00,91426000,614098,178,6,520
2025-09-29T01:23:33.000385+00:00,91431000,614986,178,6,583
2025-09-29T01:23:38.000384+00:00,91436000,615874,178,6,589
2025-09-29T01:23:43.000383+00:00,91441000,616758,177,6,537
2025-09-29T01:23:48.000382+00:00,91446000,617642,177,6,544
2025-09-29T01:23:53.000381+00:00,91451000,618525,177,6,539
2025-09-29T01:23:58.000380+00:00,91456000,619405,176,6,543
2025-09-29T01:24:03.000379+00:00,91461000,620285,176,6,542
2025-09-29T01:24:08.000378+00:00,91466000,621163,175,6,533
2025-09-29T01:24:13.000377+00:00,91471000,622042,176,6,537
2025-09-29T01:24:18.000377+00:00,91476000,622921,176,6,530
2025-09-29T01:24:23.000376+00:00,91481000,623801,176,6,493
2025-09-29T01:24:28.000375+00:00,91486000,624681,176,6,499
2025-09-29T01:24:33.000374+00:00,91491000,625561,176,6,523
2025-09-29T01:24:38.000373+00:00,91496000,626440,176,6,547
2025-09-29T01:24:43.000372+00:00,91501000,627319,176,6,594
2025-09-29T01:24:48.000371+00:00,91506000,628200,176,6,493
2025-09-29T01:24:53.000370+00:00,91511000,629080,176,6,486
2025-09-29T01:24:58.000370+00:00,91516000,629963,177,6,493
2025-09-29T01:25:03.000369+00:00,91521000,630845,176,5,470
2025-09-29T01:25:08.000368+00:00,91526000,631722,176,5,492
2025-09-29T01:25:13.000367+00:00,91531000,632599,176,5,526
2025-09-29T01:25:18.000366+00:00,91536000,633476,176,5,521
