timestamp_utc,iTOW,tAcc,nano,year,month,day,hour,min,sec,valid,validTOW,validWKN,validUTC,authStatus,utcStandard
2025-09-29T01:40:52.000182+00:00,92470000,1042,-182627,2025,9,29,1,40,52,247,True,True,True,3,15
2025-09-29T01:40:57.000183+00:00,92475000,1031,-183471,2025,9,29,1,40,57,247,True,True,True,3,15
2025-09-29T01:41:02.000184+00:00,92480000,1028,-184301,2025,9,29,1,41,2,247,True,True,True,3,15
2025-09-29T01:41:07.000185+00:00,92485000,1027,-185129,2025,9,29,1,41,7,247,True,True,True,3,15
2025-09-29T01:41:12.000185+00:00,92490000,1016,-185973,2025,9,29,1,41,12,247,True,True,True,3,15
2025-09-29T01:41:17.000186+00:00,92495000,1012,-186823,2025,9,29,1,41,17,247,True,True,True,3,15
2025-09-29T01:41:22.000187+00:00,92500000,1010,-187674,2025,9,29,1,41,22,247,True,True,True,3,15
2025-09-29T01:41:27.000188+00:00,92505000,1009,-188527,2025,9,29,1,41,27,247,True,True,True,3,15
2025-09-29T01:41:32.000189+00:00,92510000,1009,-189382,2025,9,29,1,41,32,247,True,True,True,3,15
2025-09-29T01:41:37.000190+00:00,92515000,1008,-190237,2025,9,29,1,41,37,247,True,True,True,3,15
2025-09-29T01:41:42.000191+00:00,92520000,1008,-191093,2025,9,29,1,41,42,247,True,True,True,3,15
2025-09-29T01:41:47.000191+00:00,92525000,1007,-191950,2025,9,29,1,41,47,247,True,True,True,3,15
2025-09-29T01:41:52.000192+00:00,92530000,1007,-192808,2025,9,29,1,41,52,247,True,True,True,3,15
2025-09-29T01:41:57.000193+00:00,92535000,1007,-193670,2025,9,29,1,41,57,247,True,True,True,3,15
2025-09-29T01:42:02.000194+00:00,92540000,1007,-194532,2025,9,29,1,42,2,247,True,True,True,3,15
2025-09-29T01:42:07.000195+00:00,92545000,1007,-195392,2025,9,29,1,42,7,247,True,True,True,3,15
2025-09-29T01:42:12.000196+00:00,92550000,1007,-196251,2025,9,29,1,42,12,247,True,True,True,3,15
2025-09-29T01:42:17.000197+00:00,92555000,1007,-197112,2025,9,29,1,42,17,247,True,True,True,3,15
2025-09-29T01:42:22.000197+00:00,92560000,1007,-197975,2025,9,29,1,42,22,247,True,True,True,3,15
2025-09-29T01:42:27.000198+00:00,92565000,1006,-198841,2025,9,29,1,42,27,247,True,True,True,3,15
2025-09-29T01:42:32.000199+00:00,92570000,1006,-199710,2025,9,29,1,42,32,247,True,True,True,3,15
2025-09-29T01:42:37.000200+00:00,92575000,1006,-200579,2025,9,29,1,42,37,247,True,True,True,3,15
2025-09-29T01:42:42.000201+00:00,92580000,1006,-201444,2025,9,29,1,42,42,247,True,True,True,3,15
2025-09-29T01:42:47.000202+00:00,92585000,1006,-202307,2025,9,29,1,42,47,247,True,True,True,3,15
2025-09-29T01:42:52.000203+00:00,92590000,1006,-203173,2025,9,29,1,42,52,247,True,True,True,3,15
2025-09-29T01:42:57.000204+00:00,92595000,1006,-204038,2025,9,29,1,42,57,247,True,True,True,3,15
2025-09-29T01:43:02.000204+00:00,92600000,1006,-204908,2025,9,29,1,43,2,247,True,True,True,3,15
2025-09-29T01:43:07.000205+00:00,92605000,1006,-205782,2025,9,29,1,43,7,247,True,True,True,3,15
2025-09-29T01:43:12.000206+00:00,92610000,1006,-206658,2025,9,29,1,43,12,247,True,True,True,3,15
2025-09-29T01:43:17.000207+00:00,92615000,1006,-207535,2025,9,29,1,43,17,247,True,True,True,3,15
2025-09-29T01:43:22.000208+00:00,92620000,1005,-208411,2025,9,29,1,43,22,247,True,True,True,3,15
2025-09-29T01:43:27.000209+00:00,92625000,1005,-209290,2025,9,29,1,43,27,247,True,True,True,3,15
2025-09-29T01:43:32.000210+00:00,92630000,1005,-210169,2025,9,29,1,43,32,247,True,True,True,3,15
2025-09-29T01:43:37.000211+00:00,92635000,1005,-211051,2025,9,29,1,43,37,247,True,True,True,3,15
2025-09-29T01:43:42.000211+00:00,92640000,1005,-211938,2025,9,29,1,43,42,247,True,True,True,3,15
2025-09-29T01:43:47.000212+00:00,92645000,1005,-212826,2025,9,29,1,43,47,247,True,True,True,3,15
2025-09-29T01:43:52.000213+00:00,92650000,1005,-213714,2025,9,29,1,43,52,247,True,True,True,3,15
2025-09-29T01:43:57.000214+00:00,92655000,1005,-214603,2025,9,29,1,43,57,247,True,True,True,3,15
2025-09-29T01:44:02.000215+00:00,92660000,1005,-215491,2025,9,29,1,44,2,247,True,True,True,3,15
2025-09-29T01:44:07.000216+00:00,92665000,1005,-216381,2025,9,29,1,44,7,247,True,True,True,3,15
2025-09-29T01:44:12.000217+00:00,92670000,1005,-217273,2025,9,29,1,44,12,247,True,True,True,3,15
2025-09-29T01:44:17.000218+00:00,92675000,1005,-218168,2025,9,29,1,44,17,247,True,True,True,3,15
2025-09-29T01:44:22.000219+00:00,92680000,1005,-219063,2025,9,29,1,44,22,247,True,True,True,3,15
2025-09-29T01:44:27.000219+00:00,92685000,1005,-219958,2025,9,29,1,44,27,247,True,True,True,3,15
2025-09-29T01:44:32.000220+00:00,92690000,1005,-220857,2025,9,29,1,44,32,247,True,True,True,3,15
2025-09-29T01:44:37.000221+00:00,92695000,1005,-221760,2025,9,29,1,44,37,247,True,True,True,3,15
2025-09-29T01:44:42.000222+00:00,92700000,1005,-222664,2025,9,29,1,44,42,247,True,True,True,3,15
2025-09-29T01:44:47.000223+00:00,92705000,1005,-223569,2025,9,29,1,44,47,247,True,True,True,3,15
2025-09-29T01:44:52.000224+00:00,92710000,1005,-224470,2025,9,29,1,44,52,247,True,True,True,3,15
2025-09-29T01:44:57.000225+00:00,92715000,1005,-225370,2025,9,29,1,44,57,247,True,True,True,3,15
2025-09-29T01:45:02.000226+00:00,92720000,1005,-226270,2025,9,29,1,45,2,247,True,True,True,3,15
2025-09-29T01:45:07.000227+00:00,92725000,1005,-227173,2025,9,29,1,45,7,247,True,True,True,3,15
2025-09-29T01:45:12.000228+00:00,92730000,1005,-228077,2025,9,29,1,45,12,247,True,True,True,3,15
2025-09-29T01:45:17.000228+00:00,92735000,1005,-228984,2025,9,29,1,45,17,247,True,True,True,3,15
2025-09-29T01:45:22.000229+00:00,92740000,1005,-229893,2025,9,29,1,45,22,247,True,True,True,3,15
2025-09-29T01:45:27.000230+00:00,92745000,1005,-230801,2025,9,29,1,45,27,247,True,True,True,3,15
2025-09-29T01:45:32.000231+00:00,92750000,1005,-231708,2025,9,29,1,45,32,247,True,True,True,3,15
2025-09-29T01:45:37.000232+00:00,92755000,1005,-232615,2025,9,29,1,45,37,247,True,True,True,3,15
2025-09-29T01:45:42.000233+00:00,92760000,1005,-233524,2025,9,29,1,45,42,247,True,True,True,3,15
2025-09-29T01:45:47.000234+00:00,92765000,1005,-234437,2025,9,29,1,45,47,247,True,True,True,3,15
2025-09-29T01:45:52.000235+00:00,92770000,1005,-235352,2025,9,29,1,45,52,247,True,True,True,3,15
2025-09-29T01:45:57.000236+00:00,92775000,1005,-236267,2025,9,29,1,45,57,247,True,True,True,3,15
2025-09-29T01:46:02.000237+00:00,92780000,1005,-237185,2025,9,29,1,46,2,247,True,True,True,3,15
2025-09-29T01:46:07.000238+00:00,92785000,25,-238102,2025,9,29,1,46,7,55,True,True,True,3,3
2025-09-29T01:46:12.000239+00:00,92790000,25,-239017,2025,9,29,1,46,12,55,True,True,True,3,3
2025-09-29T01:46:17.000239+00:00,92795000,25,-239933,2025,9,29,1,46,17,55,True,True,True,3,3
2025-09-29T01:46:22.000240+00:00,92800000,25,-240853,2025,9,29,1,46,22,55,True,True,True,3,3
2025-09-29T01:46:27.000241+00:00,92805000,25,-241775,2025,9,29,1,46,27,55,True,True,True,3,3
2025-09-29T01:46:32.000242+00:00,92810000,25,-242701,2025,9,29,1,46,32,55,True,True,True,3,3
2025-09-29T01:46:37.000243+00:00,92815000,25,-243627,2025,9,29,1,46,37,55,True,True,True,3,3
2025-09-29T01:46:42.000244+00:00,92820000,25,-244552,2025,9,29,1,46,42,55,True,True,True,3,3
2025-09-29T01:46:47.000245+00:00,92825000,25,-245478,2025,9,29,1,46,47,55,True,True,True,3,3
2025-09-29T01:46:52.000246+00:00,92830000,25,-246408,2025,9,29,1,46,52,55,True,True,True,3,3
2025-09-29T01:46:57.000247+00:00,92835000,25,-247337,2025,9,29,1,46,57,55,True,True,True,3,3
2025-09-29T01:47:02.000248+00:00,92840000,26,-248268,2025,9,29,1,47,2,55,True,True,True,3,3
2025-09-29T01:47:07.000249+00:00,92845000,26,-249201,2025,9,29,1,47,7,55,True,True,True,3,3
2025-09-29T01:47:12.000250+00:00,92850000,26,-250136,2025,9,29,1,47,12,55,True,True,True,3,3
2025-09-29T01:47:17.000251+00:00,92855000,26,-251073,2025,9,29,1,47,17,55,True,True,True,3,3
2025-09-29T01:47:22.000252+00:00,92860000,26,-252011,2025,9,29,1,47,22,55,True,True,True,3,3
2025-09-29T01:47:27.000252+00:00,92865000,26,-252949,2025,9,29,1,47,27,55,True,True,True,3,3
2025-09-29T01:47:32.000253+00:00,92870000,26,-253888,2025,9,29,1,47,32,55,True,True,True,3,3
2025-09-29T01:47:37.000254+00:00,92875000,26,-254826,2025,9,29,1,47,37,55,True,True,True,3,3
2025-09-29T01:47:42.000255+00:00,92880000,26,-255761,2025,9,29,1,47,42,55,True,True,True,3,3
2025-09-29T01:47:47.000256+00:00,92885000,26,-256694,2025,9,29,1,47,47,55,True,True,True,3,3
2025-09-29T01:47:52.000257+00:00,92890000,26,-257629,2025,9,29,1,47,52,55,True,True,True,3,3
2025-09-29T01:47:57.000258+00:00,92895000,26,-258567,2025,9,29,1,47,57,55,True,True,True,3,3
2025-09-29T01:48:02.000259+00:00,92900000,26,-259507,2025,9,29,1,48,2,55,True,True,True,3,3
2025-09-29T01:48:07.000260+00:00,92905000,26,-260448,2025,9,29,1,48,7,55,True,True,True,3,3
2025-09-29T01:48:12.000261+00:00,92910000,26,-261391,2025,9,29,1,48,12,55,True,True,True,3,3
2025-09-29T01:48:17.000262+00:00,92915000,26,-262333,2025,9,29,1,48,17,55,True,True,True,3,3
2025-09-29T01:48:22.000263+00:00,92920000,26,-263276,2025,9,29,1,48,22,55,True,True,True,3,3
2025-09-29T01:48:27.000264+00:00,92925000,26,-264220,2025,9,29,1,48,27,55,True,True,True,3,3
2025-09-29T01:48:32.000265+00:00,92930000,26,-265168,2025,9,29,1,48,32,55,True,True,True,3,3
2025-09-29T01:48:37.000266+00:00,92935000,26,-266116,2025,9,29,1,48,37,55,True,True,True,3,3
2025-09-29T01:48:42.000267+00:00,92940000,26,-267067,2025,9,29,1,48,42,55,True,True,True,3,3
2025-09-29T01:48:47.000268+00:00,92945000,26,-268018,2025,9,29,1,48,47,55,True,True,True,3,3
2025-09-29T01:48:52.000268+00:00,92950000,26,-268968,2025,9,29,1,48,52,55,True,True,True,3,3
2025-09-29T01:48:57.000269+00:00,92955000,26,-269913,2025,9,29,1,48,57,55,True,True,True,3,3
2025-09-29T01:49:02.000270+00:00,92960000,26,-270858,2025,9,29,1,49,2,55,True,True,True,3,3
2025-09-29T01:49:07.000271+00:00,92965000,26,-271804,2025,9,29,1,49,7,55,True,True,True,3,3
2025-09-29T01:49:12.000272+00:00,92970000,25,-272753,2025,9,29,1,49,12,55,True,True,True,3,3
2025-09-29T01:49:17.000273+00:00,92975000,25,-273704,2025,9,29,1,49,17,55,True,True,True,3,3
2025-09-29T01:49:22.000274+00:00,92980000,25,-274655,2025,9,29,1,49,22,55,True,True,True,3,3
2025-09-29T01:49:27.000275+00:00,92985000,25,-275605,2025,9,29,1,49,27,55,True,True,True,3,3
2025-09-29T01:49:32.000276+00:00,92990000,25,-276556,2025,9,29,1,49,32,55,True,True,True,3,3
2025-09-29T01:49:37.000277+00:00,92995000,25,-277508,2025,9,29,1,49,37,55,True,True,True,3,3
2025-09-29T01:49:42.000278+00:00,93000000,25,-278461,2025,9,29,1,49,42,55,True,True,True,3,3
2025-09-29T01:49:47.000279+00:00,93005000,25,-279417,2025,9,29,1,49,47,55,True,True,True,3,3
2025-09-29T01:49:52.000280+00:00,93010000,25,-280375,2025,9,29,1,49,52,55,True,True,True,3,3
2025-09-29T01:49:57.000281+00:00,93015000,25,-281333,2025,9,29,1,49,57,55,True,True,True,3,3
2025-09-29T01:50:02.000282+00:00,93020000,25,-282293,2025,9,29,1,50,2,55,True,True,True,3,3
2025-09-29T01:50:07.000283+00:00,93025000,25,-283254,2025,9,29,1,50,7,55,True,True,True,3,3
2025-09-29T01:50:12.000284+00:00,93030000,25,-284214,2025,9,29,1,50,12,55,True,True,True,3,3
2025-09-29T01:50:17.000285+00:00,93035000,25,-285171,2025,9,29,1,50,17,55,True,True,True,3,3
2025-09-29T01:50:22.000286+00:00,93040000,25,-286127,2025,9,29,1,50,22,55,True,True,True,3,3
2025-09-29T01:50:27.000287+00:00,93045000,25,-287082,2025,9,29,1,50,27,55,True,True,True,3,3
2025-09-29T01:50:32.000288+00:00,93050000,25,-288038,2025,9,29,1,50,32,55,True,True,True,3,3
2025-09-29T01:50:37.000288+00:00,93055000,25,-288996,2025,9,29,1,50,37,55,True,True,True,3,3
2025-09-29T01:50:42.000289+00:00,93060000,25,-289952,2025,9,29,1,50,42,55,True,True,True,3,3
2025-09-29T01:50:47.000290+00:00,93065000,25,-290911,2025,9,29,1,50,47,55,True,True,True,3,3
2025-09-29T01:50:52.000291+00:00,93070000,25,-291870,2025,9,29,1,50,52,55,True,True,True,3,3
