timestamp_utc,iTOW,clkB,clkD,tAcc,fAcc
2025-09-29T01:40:52.000182+00:00,92470000,182627,166,42,1113
2025-09-29T01:40:57.000183+00:00,92475000,183472,166,31,2030
2025-09-29T01:41:02.000184+00:00,92480000,184301,167,28,1614
2025-09-29T01:41:07.000185+00:00,92485000,185130,167,27,1639
2025-09-29T01:41:12.000185+00:00,92490000,185974,169,16,806
2025-09-29T01:41:17.000186+00:00,92495000,186823,169,12,783
2025-09-29T01:41:22.000187+00:00,92500000,187674,170,10,784
2025-09-29T01:41:27.000188+00:00,92505000,188528,170,9,780
2025-09-29T01:41:32.000189+00:00,92510000,189382,171,9,744
2025-09-29T01:41:37.000190+00:00,92515000,190238,171,8,742
2025-09-29T01:41:42.000191+00:00,92520000,191094,171,8,739
2025-09-29T01:41:47.000191+00:00,92525000,191950,171,7,741
2025-09-29T01:41:52.000192+00:00,92530000,192809,172,7,711
2025-09-29T01:41:57.000193+00:00,92535000,193671,172,7,740
2025-09-29T01:42:02.000194+00:00,92540000,194532,172,7,744
2025-09-29T01:42:07.000195+00:00,92545000,195393,172,7,736
2025-09-29T01:42:12.000196+00:00,92550000,196252,172,7,642
2025-09-29T01:42:17.000197+00:00,92555000,197113,172,7,738
2025-09-29T01:42:22.000197+00:00,92560000,197976,173,7,746
2025-09-29T01:42:27.000198+00:00,92565000,198841,173,6,749
2025-09-29T01:42:32.000199+00:00,92570000,199711,174,6,740
2025-09-29T01:42:37.000200+00:00,92575000,200579,174,6,635
2025-09-29T01:42:42.000201+00:00,92580000,201445,173,6,638
2025-09-29T01:42:47.000202+00:00,92585000,202308,173,6,736
2025-09-29T01:42:52.000203+00:00,92590000,203174,173,6,530
2025-09-29T01:42:57.000204+00:00,92595000,204039,173,6,587
2025-09-29T01:43:02.000204+00:00,92600000,204909,174,6,605
2025-09-29T01:43:07.000205+00:00,92605000,205783,175,6,605
2025-09-29T01:43:12.000206+00:00,92610000,206659,175,6,604
2025-09-29T01:43:17.000207+00:00,92615000,207535,175,6,603
2025-09-29T01:43:22.000208+00:00,92620000,208412,175,5,593
2025-09-29T01:43:27.000209+00:00,92625000,209290,176,5,599
2025-09-29T01:43:32.000210+00:00,92630000,210169,176,5,601
2025-09-29T01:43:37.000211+00:00,92635000,211052,176,5,597
2025-09-29T01:43:42.000211+00:00,92640000,211938,177,5,608
2025-09-29T01:43:47.000212+00:00,92645000,212826,178,5,652
2025-09-29T01:43:52.000213+00:00,92650000,213715,178,5,654
2025-09-29T01:43:57.000214+00:00,92655000,214603,178,5,638
2025-09-29T01:44:02.000215+00:00,92660000,215492,178,5,506
2025-09-29T01:44:07.000216+00:00,92665000,216382,178,5,521
2025-09-29T01:44:12.000217+00:00,92670000,217274,179,5,511
2025-09-29T01:44:17.000218+00:00,92675000,218169,179,5,653
2025-09-29T01:44:22.000219+00:00,92680000,219063,179,5,657
2025-09-29T01:44:27.000219+00:00,92685000,219959,179,5,657
2025-09-29T01:44:32.000220+00:00,92690000,220858,180,5,646
2025-09-29T01:44:37.000221+00:00,92695000,221760,180,5,642
2025-09-29T01:44:42.000222+00:00,92700000,222665,181,5,626
2025-09-29T01:44:47.000223+00:00,92705000,223569,181,5,530
2025-09-29T01:44:52.000224+00:00,92710000,224470,181,5,537
2025-09-29T01:44:57.000225+00:00,92715000,225371,180,5,627
2025-09-29T01:45:02.000226+00:00,92720000,226271,180,5,624
2025-09-29T01:45:07.000227+00:00,92725000,227173,181,5,619
2025-09-29T01:45:12.000228+00:00,92730000,228078,181,5,628
2025-09-29T01:45:17.000228+00:00,92735000,228985,182,5,633
2025-09-29T01:45:22.000229+00:00,92740000,229893,182,5,637
2025-09-29T01:45:27.000230+00:00,92745000,230801,182,5,635
2025-09-29T01:45:32.000231+00:00,92750000,231708,182,5,618
2025-09-29T01:45:37.000232+00:00,92755000,232615,182,5,632
2025-09-29T01:45:42.000233+00:00,92760000,233525,182,5,637
2025-09-29T01:45:47.000234+00:00,92765000,234438,183,5,533
2025-09-29T01:45:52.000235+00:00,92770000,235352,183,5,526
2025-09-29T01:45:57.000236+00:00,92775000,236268,184,5,583
2025-09-29T01:46:02.000237+00:00,92780000,237185,184,5,610
2025-09-29T01:46:07.000238+00:00,92785000,238103,184,5,594
2025-09-29T01:46:12.000239+00:00,92790000,239018,184,5,588
2025-09-29T01:46:17.000239+00:00,92795000,239934,184,5,595
2025-09-29T01:46:22.000240+00:00,92800000,240854,184,5,522
2025-09-29T01:46:27.000241+00:00,92805000,241777,184,5,513
2025-09-29T01:46:32.000242+00:00,92810000,242702,185,5,525
2025-09-29T01:46:37.000243+00:00,92815000,243628,185,5,533
2025-09-29T01:46:42.000244+00:00,92820000,244553,185,5,534
2025-09-29T01:46:47.000245+00:00,92825000,245479,185,5,537
2025-09-29T01:46:52.000246+00:00,92830000,246409,186,5,551
2025-09-29T01:46:57.000247+00:00,92835000,247338,186,5,646
2025-09-29T01:47:02.000248+00:00,92840000,248270,186,6,651
2025-09-29T01:47:07.000249+00:00,92845000,249202,186,6,691
