timestamp_utc,iTOW,ecefX,ecefY,ecefZ,ecefXHp,ecefYHp,ecefZHp,pAcc,invalidEcef,ecefX_full_m,ecefY_full_m,ecefZ_full_m
,89780000,86377530,-550318658,309597041,-44,30,45,239224,False,863775.2956000001,-5503186.5770000005,3095970.4145
2025-09-29T00:56:02.000333+00:00,89785000,86376930,-550318173,309597485,-22,-46,16,216080,False,863769.2978000001,-5503181.7346,3095974.8516
2025-09-29T00:56:07.000332+00:00,89790000,86376965,-550317829,309597396,7,2,11,195215,False,863769.6507,-5503178.2898,3095973.9611
2025-09-29T00:56:12.000331+00:00,89795000,86377233,-550317420,309596937,-22,-30,-24,172850,False,863772.3278,-5503174.203,3095969.3676
2025-09-29T00:56:17.000330+00:00,89800000,86377448,-550317361,309596516,-40,19,45,155792,False,863774.476,-5503173.608100001,3095965.1645
2025-09-29T00:56:22.000329+00:00,89805000,86377542,-550317255,309596235,-11,50,-12,143521,False,863775.4189,-5503172.545,3095962.3488000003
2025-09-29T00:56:27.000328+00:00,89810000,86377612,-550317129,309596010,10,-22,-50,133421,False,863776.121,-5503171.2922,3095960.095
2025-09-29T00:56:32.000327+00:00,89815000,86377660,-550317028,309595858,44,46,-16,125488,False,863776.6044,-5503170.275400001,3095958.5784
2025-09-29T00:56:37.000326+00:00,89820000,86377688,-550316947,309595720,-28,-28,48,119840,False,863776.8772,-5503169.4728,3095957.2048000004
2025-09-29T00:56:42.000325+00:00,89825000,86377708,-550316885,309595632,22,-31,49,115278,False,863777.0822,-5503168.8531,3095956.3249
2025-09-29T00:56:47.000325+00:00,89830000,86377708,-550316742,309595658,29,-10,39,109975,False,863777.0828999999,-5503167.421,3095956.5839
2025-09-29T00:56:52.000324+00:00,89835000,86377711,-550316696,309595594,-37,27,45,103084,False,863777.1063,-5503166.9573,3095955.9444999998
2025-09-29T00:56:57.000323+00:00,89840000,86377705,-550316663,309595534,34,-31,24,97810,False,863777.0534000001,-5503166.6331,3095955.3424
2025-09-29T00:57:02.000322+00:00,89845000,86377708,-550316619,309595507,-13,-32,-8,93877,False,863777.0787,-5503166.193200001,3095955.0692
2025-09-29T00:57:07.000321+00:00,89850000,86377713,-550316576,309595495,31,-38,31,91289,False,863777.1331,-5503165.7638,3095954.9531
2025-09-29T00:57:12.000320+00:00,89855000,86377722,-550316562,309595459,-5,-7,-38,89183,False,863777.2195,-5503165.6207,3095954.5862
2025-09-29T00:57:17.000319+00:00,89860000,86377706,-550316555,309595493,-37,30,14,86944,False,863777.0563,-5503165.547,3095954.9314
2025-09-29T00:57:22.000318+00:00,89865000,86377680,-550316542,309595532,-7,-31,-17,85428,False,863776.7993000001,-5503165.4231,3095955.3183
2025-09-29T00:57:27.000317+00:00,89870000,86377649,-550316532,309595576,-49,-28,25,84265,False,863776.4850999999,-5503165.3228,3095955.7624999997
2025-09-29T00:57:32.000316+00:00,89875000,86377620,-550316529,309595609,-15,-7,-22,83079,False,863776.1984999999,-5503165.2907,3095956.0878
2025-09-29T00:57:37.000315+00:00,89880000,86377606,-550316523,309595599,-20,-48,-37,82248,False,863776.0580000001,-5503165.234800001,3095955.9863000005
2025-09-29T00:57:42.000314+00:00,89885000,86377577,-550316536,309595638,-25,2,50,82149,False,863775.7675000001,-5503165.359800001,3095956.385
2025-09-29T00:57:47.000313+00:00,89890000,86377576,-550316518,309595616,15,29,2,81720,False,863775.7615,-5503165.1771,3095956.1602000003
2025-09-29T00:57:52.000312+00:00,89895000,86377560,-550316505,309595658,-29,32,-14,80455,False,863775.5971,-5503165.0468,3095956.5786
2025-09-29T00:57:57.000312+00:00,89900000,86377568,-550316471,309595649,-41,-45,-10,79827,False,863775.6759,-5503164.7145,3095956.489
2025-09-29T00:58:02.000311+00:00,89905000,86377548,-550316469,309595695,-15,-1,-26,79634,False,863775.4785,-5503164.6901,3095956.9474000004
2025-09-29T00:58:07.000310+00:00,89910000,86377515,-550316484,309595744,19,-24,-10,79730,False,863775.1519,-5503164.8423999995,3095957.439
2025-09-29T00:58:12.000309+00:00,89915000,86377494,-550316507,309595783,38,49,41,79575,False,863774.9437999999,-5503165.0651,3095957.8341
2025-09-29T00:58:17.000308+00:00,89920000,86377472,-550316534,309595847,-19,28,-40,80873,False,863774.7180999999,-5503165.3372,3095958.466
2025-09-29T00:58:22.000307+00:00,89925000,86377461,-550316551,309595875,23,44,0,82387,False,863774.6123,-5503165.5056,3095958.75
2025-09-29T00:58:27.000306+00:00,89930000,86377441,-550316573,309595935,30,32,-16,83586,False,863774.4130000001,-5503165.7268,3095959.3484
2025-09-29T00:58:32.000305+00:00,89935000,86377436,-550316578,309595962,41,42,25,84773,False,863774.3641,-5503165.7758,3095959.6225
2025-09-29T00:58:37.000304+00:00,89940000,86377433,-550316576,309595989,-46,-8,-12,85792,False,863774.3254,-5503165.760799999,3095959.8888000003
