timestamp_utc,iTOW,tAcc,nano,year,month,day,hour,min,sec,valid,validTOW,validWKN,validUTC,authStatus,utcStandard
2025-09-29T01:10:53.000473+00:00,90671000,1042,-473345,2025,9,29,1,10,53,247,True,True,True,3,15
2025-09-29T01:10:58.000474+00:00,90676000,1022,-474239,2025,9,29,1,10,58,247,True,True,True,3,15
2025-09-29T01:11:03.000475+00:00,90681000,1017,-475127,2025,9,29,1,11,3,247,True,True,True,3,15
2025-09-29T01:11:08.000476+00:00,90686000,1014,-476020,2025,9,29,1,11,8,247,True,True,True,3,15
2025-09-29T01:11:13.000476+00:00,90691000,1013,-476916,2025,9,29,1,11,13,247,True,True,True,3,15
2025-09-29T01:11:18.000477+00:00,90696000,1011,-477813,2025,9,29,1,11,18,247,True,True,True,3,15
2025-09-29T01:11:23.000478+00:00,90701000,1011,-478711,2025,9,29,1,11,23,247,True,True,True,3,15
2025-09-29T01:11:28.000479+00:00,90706000,1010,-479606,2025,9,29,1,11,28,247,True,True,True,3,15
2025-09-29T01:11:33.000480+00:00,90711000,1010,-480505,2025,9,29,1,11,33,247,True,True,True,3,15
2025-09-29T01:11:38.000481+00:00,90716000,1010,-481407,2025,9,29,1,11,38,247,True,True,True,3,15
2025-09-29T01:11:43.000482+00:00,90721000,1009,-482310,2025,9,29,1,11,43,247,True,True,True,3,15
2025-09-29T01:11:48.000483+00:00,90726000,1009,-483215,2025,9,29,1,11,48,247,True,True,True,3,15
2025-09-29T01:11:53.000484+00:00,90731000,1009,-484122,2025,9,29,1,11,53,247,True,True,True,3,15
2025-09-29T01:11:58.000485+00:00,90736000,1009,-485031,2025,9,29,1,11,58,247,True,True,True,3,15
2025-09-29T01:12:03.000485+00:00,90741000,1009,-485941,2025,9,29,1,12,3,247,True,True,True,3,15
2025-09-29T01:12:08.000486+00:00,90746000,1009,-486852,2025,9,29,1,12,8,247,True,True,True,3,15
2025-09-29T01:12:13.000487+00:00,90751000,1008,-487763,2025,9,29,1,12,13,247,True,True,True,3,15
2025-09-29T01:12:18.000488+00:00,90756000,1008,-488676,2025,9,29,1,12,18,247,True,True,True,3,15
2025-09-29T01:12:23.000489+00:00,90761000,1008,-489587,2025,9,29,1,12,23,247,True,True,True,3,15
2025-09-29T01:12:28.000490+00:00,90766000,1008,-490498,2025,9,29,1,12,28,247,True,True,True,3,15
2025-09-29T01:12:33.000491+00:00,90771000,1008,-491411,2025,9,29,1,12,33,247,True,True,True,3,15
