timestamp_utc,iTOW,clkB,clkD,tAcc,fAcc
2025-09-28T22:52:32.000289+00:00,82370000,289239,153,61,931
2025-09-28T22:52:37.000290+00:00,82375000,290011,154,41,970
2025-09-28T22:52:42.000290+00:00,82380000,290780,155,33,971
2025-09-28T22:52:47.000291+00:00,82385000,291552,155,28,967
2025-09-28T22:52:52.000292+00:00,82390000,292327,156,25,958
2025-09-28T22:52:57.000293+00:00,82395000,293106,156,23,919
2025-09-28T22:53:02.000293+00:00,82400000,293890,157,22,933
2025-09-28T22:53:07.000294+00:00,82405000,294679,158,18,882
2025-09-28T22:53:12.000295+00:00,82410000,295471,158,17,839
2025-09-28T22:53:17.000296+00:00,82415000,296266,159,16,858
2025-09-28T22:53:22.000297+00:00,82420000,297066,160,15,740
2025-09-28T22:53:27.000297+00:00,82425000,297869,161,14,682
2025-09-28T22:53:32.000298+00:00,82430000,298677,162,13,669
2025-09-28T22:53:37.000299+00:00,82435000,299490,163,12,690
2025-09-28T22:53:42.000300+00:00,82440000,300307,164,12,698
2025-09-28T22:53:47.000301+00:00,82445000,301128,165,12,717
2025-09-28T22:53:52.000301+00:00,82450000,301953,165,11,709
2025-09-28T22:53:57.000302+00:00,82455000,302783,166,11,678
2025-09-28T22:54:02.000303+00:00,82460000,303617,167,11,675
2025-09-28T22:54:07.000304+00:00,82465000,304455,168,11,734
2025-09-28T22:54:12.000305+00:00,82470000,305299,169,11,793
2025-09-28T22:54:17.000306+00:00,82475000,306149,170,11,805
2025-09-28T22:54:22.000307+00:00,82480000,307005,172,11,803
2025-09-28T22:54:27.000307+00:00,82485000,307866,173,11,834
2025-09-28T22:54:32.000308+00:00,82490000,308732,174,12,869
2025-09-28T22:54:37.000309+00:00,82495000,309604,175,12,873
2025-09-28T22:54:42.000310+00:00,82500000,310481,176,12,857
2025-09-28T22:54:47.000311+00:00,82505000,311364,177,12,827
2025-09-28T22:54:52.000312+00:00,82510000,312251,177,12,823
2025-09-28T22:54:57.000313+00:00,82515000,313140,178,12,842
2025-09-28T22:55:02.000314+00:00,82520000,314032,179,12,803
2025-09-28T22:55:07.000314+00:00,82525000,314927,179,12,826
2025-09-28T22:55:12.000315+00:00,82530000,315826,180,12,807
2025-09-28T22:55:17.000316+00:00,82535000,316729,181,12,813
2025-09-28T22:55:22.000317+00:00,82540000,317635,181,12,798
2025-09-28T22:55:27.000318+00:00,82545000,318544,182,12,810
2025-09-28T22:55:32.000319+00:00,82550000,319456,182,12,816
2025-09-28T22:55:37.000320+00:00,82555000,320372,183,12,694
2025-09-28T22:55:42.000321+00:00,82560000,321289,183,12,745
2025-09-28T22:55:47.000322+00:00,82565000,322207,184,12,747
2025-09-28T22:55:52.000323+00:00,82570000,323128,184,12,749
2025-09-28T22:55:57.000324+00:00,82575000,324048,184,12,888
2025-09-28T22:56:02.000324+00:00,82580000,324972,185,12,891
2025-09-28T22:56:07.000325+00:00,82585000,325897,185,12,867
2025-09-28T22:56:12.000326+00:00,82590000,326827,186,12,792
2025-09-28T22:56:17.000327+00:00,82595000,327757,186,12,805
2025-09-28T22:56:22.000328+00:00,82600000,328689,187,12,828
2025-09-28T22:56:27.000329+00:00,82605000,329623,187,13,640
2025-09-28T22:56:32.000330+00:00,82610000,330558,187,13,672
2025-09-28T22:56:37.000331+00:00,82615000,331495,187,14,615
2025-09-28T22:56:42.000332+00:00,82620000,332433,188,14,622
2025-09-28T22:56:47.000333+00:00,82625000,333371,188,14,592
2025-09-28T22:56:52.000334+00:00,82630000,334308,187,14,597
2025-09-28T22:56:57.000335+00:00,82635000,335245,187,15,648
2025-09-28T22:57:02.000336+00:00,82640000,336184,188,15,665
2025-09-28T22:57:07.000337+00:00,82645000,337124,188,15,620
2025-09-28T22:57:12.000338+00:00,82650000,338066,188,16,608
2025-09-28T22:57:17.000339+00:00,82655000,339009,189,16,593
2025-09-28T22:57:22.000339+00:00,82660000,339954,189,16,583
2025-09-28T22:57:27.000340+00:00,82665000,340901,189,16,594
2025-09-28T22:57:32.000341+00:00,82670000,341847,189,16,597
2025-09-28T22:57:37.000342+00:00,82675000,342794,189,16,634
2025-09-28T22:57:42.000343+00:00,82680000,343741,189,16,617
2025-09-28T22:57:47.000344+00:00,82685000,344689,190,15,792
2025-09-28T22:57:52.000345+00:00,82690000,345637,190,15,814
2025-09-28T22:57:57.000346+00:00,82695000,346586,190,14,826
2025-09-28T22:58:02.000347+00:00,82700000,347537,190,14,833
2025-09-28T22:58:07.000348+00:00,82705000,348489,190,14,833
2025-09-28T22:58:12.000349+00:00,82710000,349441,191,14,841
2025-09-28T22:58:17.000350+00:00,82715000,350394,191,14,826
