message_type,timestamp,iTOW,week,leapS,numMeas,recStat,version,meas_index,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat
RAWX,2025-09-27T14:30:27.907000+00:00,0.000000000,0,18,0,0,0,,,,,,,,,,,,,,
RAWX,2025-09-27T14:30:32+00:00,0.000000000,0,18,0,0,0,,,,,,,,,,,,,,
RAWX,2025-09-27T14:30:37+00:00,0.000000000,0,18,0,0,0,,,,,,,,,,,,,,
RAWX,2025-09-27T14:30:42+00:00,0.000000000,0,18,0,0,0,,,,,,,,,,,,,,
RAWX,2025-09-27T14:30:47+00:00,0.000000000,0,18,0,0,0,,,,,,,,,,,,,,
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,0.000000000,21440570.761294674,112670959.980001166,1716.540405273,0.000000000,10.000000000,0.000000000,0.000000000,6000.000000000,46.000000000,3.000000000,1.000000000,6.000000000,7.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,1.000000000,22554224.609760512,118523255.293232664,-3853.393066406,0.000000000,13.000000000,0.000000000,0.000000000,6000.000000000,30.000000000,6.000000000,6.000000000,8.000000000,7.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,2.000000000,19635477.538038284,103185136.607494742,-3030.752929688,0.000000000,15.000000000,0.000000000,0.000000000,6000.000000000,37.000000000,5.000000000,3.000000000,7.000000000,15.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,3.000000000,18798280.839014001,98785632.007116124,698.568359375,0.000000000,23.000000000,0.000000000,0.000000000,6000.000000000,50.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,4.000000000,22262038.355740119,116987800.733075738,260.778808594,0.000000000,27.000000000,0.000000000,0.000000000,6000.000000000,42.000000000,4.000000000,2.000000000,7.000000000,15.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,5.000000000,22201579.126875401,115609452.202636480,1109.188964844,3.000000000,19.000000000,0.000000000,0.000000000,6000.000000000,45.000000000,3.000000000,1.000000000,6.000000000,7.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,6.000000000,20279795.308655035,105602216.766956955,-537.749755859,3.000000000,20.000000000,0.000000000,0.000000000,6000.000000000,53.000000000,3.000000000,1.000000000,4.000000000,7.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,7.000000000,20089143.050506968,104609438.162224621,-755.279052734,3.000000000,29.000000000,0.000000000,0.000000000,6000.000000000,36.000000000,5.000000000,3.000000000,8.000000000,7.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,8.000000000,23445513.187657431,122086941.143034011,2059.929443359,3.000000000,35.000000000,0.000000000,0.000000000,6000.000000000,47.000000000,3.000000000,1.000000000,5.000000000,15.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,9.000000000,20137384.429918062,104860644.518386409,286.954589844,3.000000000,9.000000000,0.000000000,0.000000000,0.000000000,25.000000000,8.000000000,15.000000000,10.000000000,1.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,10.000000000,20595436.380655482,109901199.749326065,1730.220214844,6.000000000,2.000000000,0.000000000,3.000000000,6000.000000000,39.000000000,5.000000000,2.000000000,7.000000000,15.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,11.000000000,22149423.170621745,118276682.277259201,-1312.754028320,6.000000000,9.000000000,0.000000000,5.000000000,6000.000000000,32.000000000,7.000000000,5.000000000,8.000000000,15.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,12.000000000,18078518.544621572,96640041.115492329,-227.942901611,6.000000000,1.000000000,0.000000000,8.000000000,6000.000000000,50.000000000,5.000000000,1.000000000,5.000000000,15.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,13.000000000,18003449.788460035,96272533.117349446,1660.081909180,6.000000000,24.000000000,0.000000000,9.000000000,6000.000000000,50.000000000,5.000000000,1.000000000,4.000000000,15.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,14.000000000,22793046.565245438,119778265.424871653,-2405.503173828,2.000000000,8.000000000,0.000000000,0.000000000,6000.000000000,45.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,15.000000000,18545327.249151692,97456350.323738545,2537.877929688,2.000000000,18.000000000,0.000000000,0.000000000,6000.000000000,45.000000000,3.000000000,1.000000000,6.000000000,7.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,16.000000000,22060806.979519326,115930323.509424716,1502.823242188,2.000000000,26.000000000,0.000000000,0.000000000,6000.000000000,49.000000000,3.000000000,1.000000000,5.000000000,7.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,17.000000000,22135534.532131806,118451692.589976132,3919.922119141,6.000000000,17.000000000,0.000000000,11.000000000,3720.000000000,31.000000000,8.000000000,7.000000000,9.000000000,15.000000000
RAWX,2025-09-27T14:31:17+00:00,0.000000000,2385,18,27,0,0,18.000000000,19233646.559212819,102995303.861809760,-2650.565917969,6.000000000,8.000000000,0.000000000,13.000000000,6000.000000000,48.000000000,5.000000000,1.000000000,5.000000000,15.000000000
