timestamp_utc,iTOW,tAcc,nano,year,month,day,hour,min,sec,valid,validTOW,validWKN,validUTC,authStatus,utcStandard
2025-11-30T20:45:38.000458+00:00,74756000,32,458640,2025,11,30,20,45,38,55,True,True,True,3,3
2025-11-30T20:45:48.000453+00:00,74766000,33,453261,2025,11,30,20,45,48,55,True,True,True,3,3
2025-11-30T20:45:58.000447+00:00,74776000,33,447883,2025,11,30,20,45,58,55,True,True,True,3,3
2025-11-30T20:46:08.000442+00:00,74786000,32,442504,2025,11,30,20,46,8,55,True,True,True,3,3
2025-11-30T20:46:18.000437+00:00,74796000,32,437126,2025,11,30,20,46,18,55,True,True,True,3,3
2025-11-30T20:46:28.000431+00:00,74806000,32,431749,2025,11,30,20,46,28,55,True,True,True,3,3
2025-11-30T20:46:38.000426+00:00,74816000,32,426371,2025,11,30,20,46,38,55,True,True,True,3,3
2025-11-30T20:46:48.000420+00:00,74826000,32,420994,2025,11,30,20,46,48,55,True,True,True,3,3
2025-11-30T20:46:58.000415+00:00,74836000,32,415618,2025,11,30,20,46,58,55,True,True,True,3,3
2025-11-30T20:47:08.000410+00:00,74846000,31,410242,2025,11,30,20,47,8,55,True,True,True,3,3
2025-11-30T20:47:18.000404+00:00,74856000,31,404867,2025,11,30,20,47,18,55,True,True,True,3,3
2025-11-30T20:47:28.000399+00:00,74866000,31,399490,2025,11,30,20,47,28,55,True,True,True,3,3
2025-11-30T20:47:38.000394+00:00,74876000,31,394113,2025,11,30,20,47,38,55,True,True,True,3,3
2025-11-30T20:47:48.000388+00:00,74886000,31,388737,2025,11,30,20,47,48,55,True,True,True,3,3
2025-11-30T20:47:58.000383+00:00,74896000,31,383361,2025,11,30,20,47,58,55,True,True,True,3,3
2025-11-30T20:48:08.000377+00:00,74906000,31,377986,2025,11,30,20,48,8,55,True,True,True,3,3
2025-11-30T20:48:18.000372+00:00,74916000,31,372609,2025,11,30,20,48,18,55,True,True,True,3,3
2025-11-30T20:48:28.000367+00:00,74926000,31,367233,2025,11,30,20,48,28,55,True,True,True,3,3
2025-11-30T20:48:38.000361+00:00,74936000,31,361859,2025,11,30,20,48,38,55,True,True,True,3,3
2025-11-30T20:48:48.000356+00:00,74946000,31,356483,2025,11,30,20,48,48,55,True,True,True,3,3
2025-11-30T20:48:58.000351+00:00,74956000,32,351107,2025,11,30,20,48,58,55,True,True,True,3,3
2025-11-30T20:49:08.000345+00:00,74966000,32,345734,2025,11,30,20,49,8,55,True,True,True,3,3
2025-11-30T20:49:18.000340+00:00,74976000,31,340361,2025,11,30,20,49,18,55,True,True,True,3,3
2025-11-30T20:49:28.000334+00:00,74986000,31,334988,2025,11,30,20,49,28,55,True,True,True,3,3
2025-11-30T20:49:38.000329+00:00,74996000,32,329616,2025,11,30,20,49,38,55,True,True,True,3,3
2025-11-30T20:49:48.000324+00:00,75006000,32,324243,2025,11,30,20,49,48,55,True,True,True,3,3
2025-11-30T20:49:58.000318+00:00,75016000,32,318870,2025,11,30,20,49,58,55,True,True,True,3,3
2025-11-30T20:50:08.000313+00:00,75026000,32,313499,2025,11,30,20,50,8,55,True,True,True,3,3
2025-11-30T20:50:18.000308+00:00,75036000,32,308128,2025,11,30,20,50,18,55,True,True,True,3,3
2025-11-30T20:50:28.000302+00:00,75046000,33,302756,2025,11,30,20,50,28,55,True,True,True,3,3
2025-11-30T20:50:38.000297+00:00,75056000,33,297386,2025,11,30,20,50,38,55,True,True,True,3,3
2025-11-30T20:50:48.000292+00:00,75066000,33,292015,2025,11,30,20,50,48,55,True,True,True,3,3
2025-11-30T20:50:58.000286+00:00,75076000,33,286644,2025,11,30,20,50,58,55,True,True,True,3,3
2025-11-30T20:51:08.000281+00:00,75086000,33,281274,2025,11,30,20,51,8,55,True,True,True,3,3
2025-11-30T20:51:18.000275+00:00,75096000,34,275903,2025,11,30,20,51,18,55,True,True,True,3,3
2025-11-30T20:51:28.000270+00:00,75106000,34,270534,2025,11,30,20,51,28,55,True,True,True,3,3
2025-11-30T20:51:38.000265+00:00,75116000,34,265163,2025,11,30,20,51,38,55,True,True,True,3,3
2025-11-30T20:51:48.000259+00:00,75126000,34,259793,2025,11,30,20,51,48,55,True,True,True,3,3
2025-11-30T20:51:58.000254+00:00,75136000,34,254423,2025,11,30,20,51,58,55,True,True,True,3,3
2025-11-30T20:52:08.000249+00:00,75146000,34,249053,2025,11,30,20,52,8,55,True,True,True,3,3
2025-11-30T20:52:18.000243+00:00,75156000,33,243683,2025,11,30,20,52,18,55,True,True,True,3,3
2025-11-30T20:52:28.000238+00:00,75166000,33,238313,2025,11,30,20,52,28,55,True,True,True,3,3
2025-11-30T20:52:38.000232+00:00,75176000,32,232943,2025,11,30,20,52,38,55,True,True,True,3,3
2025-11-30T20:52:48.000227+00:00,75186000,32,227573,2025,11,30,20,52,48,55,True,True,True,3,3
2025-11-30T20:52:58.000222+00:00,75196000,31,222203,2025,11,30,20,52,58,55,True,True,True,3,3
2025-11-30T20:53:08.000216+00:00,75206000,31,216832,2025,11,30,20,53,8,55,True,True,True,3,3
2025-11-30T20:53:18.000211+00:00,75216000,31,211461,2025,11,30,20,53,18,55,True,True,True,3,3
2025-11-30T20:53:28.000206+00:00,75226000,31,206091,2025,11,30,20,53,28,55,True,True,True,3,3
2025-11-30T20:53:38.000200+00:00,75236000,31,200722,2025,11,30,20,53,38,55,True,True,True,3,3
2025-11-30T20:53:48.000195+00:00,75246000,31,195351,2025,11,30,20,53,48,55,True,True,True,3,3
2025-11-30T20:53:58.000189+00:00,75256000,31,189980,2025,11,30,20,53,58,55,True,True,True,3,3
2025-11-30T20:54:08.000184+00:00,75266000,31,184609,2025,11,30,20,54,8,55,True,True,True,3,3
2025-11-30T20:54:18.000179+00:00,75276000,31,179238,2025,11,30,20,54,18,55,True,True,True,3,3
2025-11-30T20:54:28.000173+00:00,75286000,31,173865,2025,11,30,20,54,28,55,True,True,True,3,3
2025-11-30T20:54:38.000168+00:00,75296000,32,168494,2025,11,30,20,54,38,55,True,True,True,3,3
2025-11-30T20:54:48.000163+00:00,75306000,32,163122,2025,11,30,20,54,48,55,True,True,True,3,3
2025-11-30T20:54:58.000157+00:00,75316000,31,157749,2025,11,30,20,54,58,55,True,True,True,3,3
2025-11-30T20:55:08.000152+00:00,75326000,31,152377,2025,11,30,20,55,8,55,True,True,True,3,3
2025-11-30T20:55:18.000147+00:00,75336000,31,147004,2025,11,30,20,55,18,55,True,True,True,3,3
2025-11-30T20:55:28.000141+00:00,75346000,32,141631,2025,11,30,20,55,28,55,True,True,True,3,3
2025-11-30T20:55:38.000136+00:00,75356000,32,136258,2025,11,30,20,55,38,55,True,True,True,3,3
2025-11-30T20:55:48.000130+00:00,75366000,32,130884,2025,11,30,20,55,48,55,True,True,True,3,3
