timestamp_utc,iTOW,tAcc,nano,year,month,day,hour,min,sec,valid,validTOW,validWKN,validUTC,authStatus,utcStandard
2025-11-30T23:39:38.000169+00:00,85196000,30,-169705,2025,11,30,23,39,38,55,True,True,True,3,3
2025-11-30T23:39:48.000175+00:00,85206000,30,-175098,2025,11,30,23,39,48,55,True,True,True,3,3
2025-11-30T23:39:58.000180+00:00,85216000,30,-180492,2025,11,30,23,39,58,55,True,True,True,3,3
2025-11-30T23:40:08.000185+00:00,85226000,30,-185886,2025,11,30,23,40,8,55,True,True,True,3,3
2025-11-30T23:40:18.000191+00:00,85236000,30,-191282,2025,11,30,23,40,18,55,True,True,True,3,3
2025-11-30T23:40:28.000196+00:00,85246000,30,-196678,2025,11,30,23,40,28,55,True,True,True,3,3
2025-11-30T23:40:38.000202+00:00,85256000,30,-202075,2025,11,30,23,40,38,55,True,True,True,3,3
2025-11-30T23:40:48.000207+00:00,85266000,30,-207471,2025,11,30,23,40,48,55,True,True,True,3,3
2025-11-30T23:40:58.000212+00:00,85276000,30,-212868,2025,11,30,23,40,58,55,True,True,True,3,3
2025-11-30T23:41:08.000218+00:00,85286000,30,-218265,2025,11,30,23,41,8,55,True,True,True,3,3
2025-11-30T23:41:18.000223+00:00,85296000,30,-223662,2025,11,30,23,41,18,55,True,True,True,3,3
2025-11-30T23:41:28.000229+00:00,85306000,30,-229060,2025,11,30,23,41,28,55,True,True,True,3,3
2025-11-30T23:41:38.000234+00:00,85316000,30,-234457,2025,11,30,23,41,38,55,True,True,True,3,3
2025-11-30T23:41:48.000239+00:00,85326000,30,-239856,2025,11,30,23,41,48,55,True,True,True,3,3
2025-11-30T23:41:58.000245+00:00,85336000,30,-245252,2025,11,30,23,41,58,55,True,True,True,3,3
2025-11-30T23:42:08.000250+00:00,85346000,30,-250650,2025,11,30,23,42,8,55,True,True,True,3,3
2025-11-30T23:42:18.000256+00:00,85356000,30,-256047,2025,11,30,23,42,18,55,True,True,True,3,3
2025-11-30T23:42:28.000261+00:00,85366000,30,-261445,2025,11,30,23,42,28,55,True,True,True,3,3
2025-11-30T23:42:38.000266+00:00,85376000,30,-266845,2025,11,30,23,42,38,55,True,True,True,3,3
2025-11-30T23:42:48.000272+00:00,85386000,30,-272247,2025,11,30,23,42,48,55,True,True,True,3,3
2025-11-30T23:42:58.000277+00:00,85396000,29,-277650,2025,11,30,23,42,58,55,True,True,True,3,3
2025-11-30T23:43:08.000283+00:00,85406000,29,-283056,2025,11,30,23,43,8,55,True,True,True,3,3
2025-11-30T23:43:18.000288+00:00,85416000,29,-288463,2025,11,30,23,43,18,55,True,True,True,3,3
2025-11-30T23:43:28.000293+00:00,85426000,29,-293871,2025,11,30,23,43,28,55,True,True,True,3,3
2025-11-30T23:43:38.000299+00:00,85436000,29,-299279,2025,11,30,23,43,38,55,True,True,True,3,3
2025-11-30T23:43:48.000304+00:00,85446000,29,-304687,2025,11,30,23,43,48,55,True,True,True,3,3
2025-11-30T23:43:58.000310+00:00,85456000,29,-310097,2025,11,30,23,43,58,55,True,True,True,3,3
2025-11-30T23:44:08.000315+00:00,85466000,29,-315508,2025,11,30,23,44,8,55,True,True,True,3,3
2025-11-30T23:44:18.000320+00:00,85476000,29,-320919,2025,11,30,23,44,18,55,True,True,True,3,3
