rcvTOW,ZHD_m,ZWD_m,ZTD_m,PWV_mm,clk_residual_m,n_sats,rms_m
225895.992,1.93022954639882,-7.600289000556342,-5.6700594541575216,-12.792602477492885,48.39925227308808,15,5.950433257075808
225896.992,1.93022954639882,-7.615776694512011,-5.685547148113191,-12.818670948317276,48.46264485052199,15,5.909425603748337
225897.992,1.93022954639882,-7.751516444893437,-5.821286898494617,-13.047144453324334,48.708014057636674,15,5.914726699734258
225898.992,1.93022954639882,-7.7775331501384315,-5.847303603739611,-13.090935073384829,48.86447864864548,15,5.934739618095267
225899.992,1.93022954639882,-7.741860895293629,-5.811631348894809,-13.03089249136302,48.69243227738429,15,5.924777973049617
225900.992,1.93022954639882,-7.699698057210894,-5.769468510812074,-12.959925133822292,48.596731291291995,15,5.87658159608815
225901.992,1.93022954639882,-7.701035389663106,-5.770805843264286,-12.96217609591599,48.46531353093589,15,5.869666018383118
225902.992,1.93022954639882,-7.686527430986187,-5.756297884587367,-12.937756689219727,48.40691109326648,15,5.85453892987178
225903.992,1.93022954639882,-7.522230375182047,-5.592000828783227,-12.661216294114885,48.29774075091851,15,5.9117534000747405
225904.992,1.93022954639882,-7.652322657892962,-5.722093111494142,-12.8801841330995,48.322232193563785,15,5.864546813053367
225905.992,1.93022954639882,-7.634149366677307,-5.703919820278487,-12.849595337040222,48.22139750395131,15,5.818632323918104
225906.992,1.93022954639882,-7.719692891734899,-5.789463345336078,-12.993579902693595,48.38111772313187,15,5.827205483205339
225907.992,1.93022954639882,-7.56886187416363,-5.63863232776481,-12.73970518175552,48.25960144216983,15,5.814305514820765
225908.992,1.93022954639882,-7.663677053741992,-5.733447507343172,-12.89929554747573,48.29602867017243,15,5.789836015858765
225909.992,1.93022954639882,-7.547910425386042,-5.617680878987222,-12.70444026544515,48.19561578936449,15,5.771307401509661
225910.992,1.93022954639882,-7.616082652668626,-5.685853106269806,-12.81918592887552,48.16018749509297,15,5.75917361473537
225911.992,1.93022954639882,-7.640238869118115,-5.710009322719295,-12.859845024125184,48.336768229426,15,5.744819315045902
225912.992,1.93022954639882,-7.755446871433977,-5.825217325035156,-13.053760041796881,48.43010820792327,15,5.768942319268001
225913.992,1.93022954639882,-7.692869187929562,-5.7626396415307415,-12.948430964313678,48.24514439564271,15,5.6931505768776525
225914.992,1.93022954639882,-7.74826824006776,-5.81803869366894,-13.041677162133523,48.3257563471238,15,5.6750774984769805
225915.992,1.93022954639882,-7.535015687188015,-5.604786140789195,-12.68273618816511,47.9743142568341,15,5.689498741034206
225916.992,1.93022954639882,-7.700014524428419,-5.769784978029599,-12.960457802949827,48.41108272445471,15,5.744078903528104
225917.992,1.93022954639882,-7.622804106500243,-5.692574560101423,-12.830499299581872,48.255038922838395,15,5.7545486813612925
225918.992,1.93022954639882,-7.5885166382342275,-5.658287091835407,-12.772787553166086,47.9533521612569,15,5.8039113347621365
225919.992,1.93022954639882,-7.576280117323861,-5.646050570925041,-12.752191369560123,47.98673349001389,15,5.818437207508503
225920.992,1.93022954639882,-7.704338976693761,-5.774109430294941,-12.967736604947932,48.245105733662875,15,5.790958197942326
225921.992,1.93022954639882,-7.682141059496981,-5.751911513098161,-12.930373666445735,48.2896161814789,15,5.805650518465707
225922.992,1.93022954639882,-7.682254865337239,-5.7520253189384185,-12.93056522138186,48.15100666335506,15,5.804027912202216
225923.992,1.93022954639882,-7.600039260380052,-5.669809713981232,-12.792182121530407,48.081572467402694,15,5.856904312665971
225924.992,1.93022954639882,-7.4962892610006495,-5.566059714601829,-12.617552906904008,47.914778058016736,15,5.889052883378984
225925.992,1.93022954639882,-7.546088955275294,-5.6158594088764735,-12.70137441583736,48.020605526330314,15,5.873075253415976
225926.992,1.93022954639882,-7.637844884254154,-5.707615337855334,-12.855815533049311,48.24527469553319,15,5.899263632997058
225927.992,1.93022954639882,-7.725737970463367,-5.795508424064547,-13.003754816978143,48.39327757938866,15,5.897000112419214
225928.992,1.93022954639882,-7.754634955945757,-5.824405409546936,-13.05239344743641,48.25855081179533,15,5.946376459529845
225929.992,1.93022954639882,-7.757459075967637,-5.827229529568817,-13.057146930466594,48.4674515279732,15,5.929964412245901
225930.992,1.93022954639882,-7.793538773395081,-5.863309226996261,-13.11787530890901,48.42274792157408,15,5.922321380520594
225931.992,1.93022954639882,-7.657271986563011,-5.72704244016419,-12.888514710292256,48.135500334162195,15,5.951569464338125
225932.992,1.93022954639882,-7.687833820300017,-5.757604273901197,-12.939955568653316,48.15006193671623,15,5.920781787365916
225933.992,1.93022954639882,-7.7305395440897975,-5.800309997690977,-13.011836696846768,48.06579221695548,15,5.885791840727505
225934.992,1.93022954639882,-7.814409213566151,-5.884179667167331,-13.15300387370691,48.24895303007401,15,5.879471835925295
225935.992,1.93022954639882,-7.889590701903975,-5.959361155505155,-13.279547337238577,48.756629598848015,15,5.922728802018176
225936.992,1.93022954639882,-7.907581762702778,-5.977352216303958,-13.30982940795071,48.75934774466704,15,5.906476905704256
225937.992,1.93022954639882,-7.858598412668079,-5.928368866269259,-13.227381947733878,48.60765360303832,15,5.898989765455486
225938.992,1.93022954639882,-8.007845527999693,-6.077615981600873,-13.478590686929207,48.79980558128744,15,5.866388221930972
225939.992,1.93022954639882,-8.136630259506791,-6.206400713107971,-13.695357690818186,48.95866737870908,15,5.874440219595856
225940.992,1.93022954639882,-8.08972063371577,-6.159491087316949,-13.616400667595967,48.82204457306009,15,5.828370954215617
225941.992,1.93022954639882,-8.176738552085796,-6.246509005686976,-13.762866892504679,49.01661025410362,15,5.78888082597836
225942.992,1.93022954639882,-8.075638663636894,-6.145409117238074,-13.592698273475717,48.75629328021983,15,5.780443816218412
225943.992,1.93022954639882,-8.133797646794457,-6.203568100395637,-13.690589913119346,49.03103350808145,15,5.727442494494939
225944.992,1.93022954639882,-8.191503725323033,-6.261274178924213,-13.787719235846023,49.019846478632644,15,5.69246530043059
225945.992,1.93022954639882,-8.214560787365683,-6.284331240966862,-13.826528263895998,49.0317167466575,15,5.645109731013723
225946.992,1.93022954639882,-8.146327340879894,-6.216097794481074,-13.711679557945729,49.06285965537408,15,5.701504878534218
225947.992,1.93022954639882,-8.206779006270109,-6.276549459871289,-13.813430178794858,49.24469142063433,15,5.660614970923438
225948.992,1.93022954639882,-8.232583315099232,-6.302353768700412,-13.856863298908221,49.133161099743475,15,5.683314907329869
225949.992,1.93022954639882,-8.276002768834577,-6.345773222435756,-13.929945758191742,49.21620856463112,15,5.668376629782689
225950.992,1.93022954639882,-8.31387835996183,-6.38364881356301,-13.993696936713448,49.17861557283699,15,5.661767820477722
225951.992,1.93022954639882,-8.357589424831124,-6.427359878432304,-14.067270228031692,49.335489573238505,15,5.636596434007232
225952.992,1.93022954639882,-8.347959917129469,-6.417730370730649,-14.05106209909446,49.20766620357348,15,5.647216084791355
225953.992,1.93022954639882,-8.314446282855934,-6.384216736457114,-13.99465284928751,49.28069999246914,15,5.662741016978634
225954.992,1.93022954639882,-8.4253310287021,-6.49510148230328,-14.181291077692245,49.60612932315194,15,5.622194816573166
225955.992,1.93022954639882,-8.454609905566546,-6.524380359167726,-14.230572497476007,49.51268677048578,15,5.597232267815767
225956.992,1.93022954639882,-8.319130870215343,-6.388901323816523,-14.002537821011034,49.24564724233588,15,5.585435286252121
225957.992,1.93022954639882,-8.243043058221243,-6.312813511822423,-13.874468857824045,49.388110953627915,15,5.627597821788931
225958.992,1.93022954639882,-8.241284635166666,-6.311055088767846,-13.871509127329215,49.47518928051071,15,5.618104750201807
225959.992,1.93022954639882,-8.25478494332548,-6.324555396926661,-13.894232483715628,49.617654378798726,15,5.643996031512585
225960.992,1.93022954639882,-8.339040251606022,-6.408810705207202,-14.036048757461623,49.600023960393166,15,5.659781028830563
225961.992,1.93022954639882,-8.218557082612968,-6.2883275362141475,-13.833254720808029,49.39841569883961,15,5.659976500706123
225962.992,1.93022954639882,-8.158145208490017,-6.227915662091197,-13.73157107555208,49.34164015884753,15,5.643018029327739
225963.992,1.93022954639882,-8.172665021667449,-6.242435475268628,-13.75601043542547,49.34058146979972,15,5.580194846660782
225964.992,1.93022954639882,-8.21149900386243,-6.28126945746361,-13.821374752072122,49.49632466914913,15,5.588462215515524
225965.992,1.93022954639882,-8.092180259321744,-6.161950712922923,-13.620540643407201,49.373135791683815,15,5.636167833667382
225966.992,1.93022954639882,-8.072834209249848,-6.142604662851028,-13.587977891114319,49.07574071782302,15,5.6068347023286895
225967.992,1.93022954639882,-8.08206129037172,-6.151831743972901,-13.603508666432345,49.24090393656234,15,5.603651524583301
225968.992,1.93022954639882,-7.952230560558224,-6.022001014159404,-13.384981066265395,49.087348992060576,15,5.62683259717405
225969.992,1.93022954639882,-7.951686822678146,-6.0214572762793255,-13.384065861257888,48.87326029853563,15,5.631738128840498
225970.992,1.93022954639882,-8.109207558774651,-6.178978012375831,-13.649200536886296,49.11826316295632,15,5.597332498925197
225971.992,1.93022954639882,-8.025329818471121,-6.095100272072301,-13.50801977542645,48.90951585042621,15,5.568110975739063
225972.992,1.93022954639882,-7.895334520741053,-5.965104974342233,-13.28921517895882,48.91785622101045,15,5.6135600753866575
225973.992,1.93022954639882,-7.988768775667094,-6.058539229268274,-13.446481209363991,49.10829811993171,15,5.5837849275503615
225974.992,1.93022954639882,-7.979728861976056,-6.049499315577235,-13.43126546924255,49.08691603013959,15,5.602187760790318
225975.992,1.93022954639882,-7.815114127281336,-5.884884580882516,-13.154190365554605,48.68182599339394,15,5.6213430066025545
225976.992,1.93022954639882,-7.782748810461592,-5.852519264062772,-13.099713932868585,48.50970689908631,15,5.639574365252133
225977.992,1.93022954639882,-7.873837089420177,-5.943607543021357,-13.253031279484071,48.98831213203204,15,5.692060423469149
225978.992,1.93022954639882,-7.825795667829614,-5.895566121430794,-13.172169247945963,48.79230262991045,15,5.685679602300218
225979.992,1.93022954639882,-7.852333966572396,-5.922104420173576,-13.216837800183978,48.78485812585639,15,5.735710681826589
225980.992,1.93022954639882,-7.944210086371345,-6.013980539972525,-13.371481219358753,48.8055611219195,15,5.71323833759299
225981.992,1.93022954639882,-8.009880012350086,-6.079650465951266,-13.482015076388523,49.15495525656427,15,5.752024304328407
225982.992,1.93022954639882,-8.07575165210349,-6.14552210570467,-13.59288845263043,49.16631411093294,15,5.79352515502594
225983.992,1.93022954639882,-8.041551454339682,-6.111321907940862,-13.53532359758189,49.11541882382,15,5.840331450076233
225984.992,1.93022954639882,-7.942667266433306,-6.012437720034486,-13.36888438624356,48.88946982962692,15,5.883574264732654
225985.992,1.93022954639882,-7.889171482438285,-5.958941936039465,-13.278841718284482,49.02975945959568,15,5.920236368764603
225986.992,1.93022954639882,-7.851084781444998,-5.920855235046178,-13.214735205301805,48.720776055601014,15,5.915794212996018
225987.992,1.93022954639882,-7.778094823943832,-5.8478652775450115,-13.09188046766049,48.838188049810064,15,5.998796681077164
225988.992,1.93022954639882,-7.75590511682894,-5.8256755704301195,-13.054531348147794,48.612333260599094,15,6.002769014213394
225989.992,1.93022954639882,-7.738910604384095,-5.808681057985275,-13.02592664088077,48.76613042881356,15,5.979568056780272
225990.992,1.93022954639882,-7.657311365874227,-5.727081819475407,-12.888580992492077,48.53751222045329,15,6.011331641564717
225991.992,1.93022954639882,-7.608317578692689,-5.678088032293869,-12.806115964749786,48.6287135122781,15,6.04259435517712
225992.992,1.93022954639882,-7.710679203071213,-5.780449656672393,-12.978408303834398,48.68478851258758,15,6.074714561036088
225993.992,1.93022954639882,-7.567579552157271,-5.637350005758451,-12.737546811767972,48.58391066757211,15,6.036914137885505
225994.992,1.93022954639882,-7.417770218889135,-5.487540672490315,-12.48539176243008,48.24274308182762,15,6.143509206751089
225995.992,1.93022954639882,-7.439919131197196,-5.509689584798376,-12.522672217218725,48.42402793194199,15,6.07103942774277
225996.992,1.93022954639882,-7.536173500543316,-5.605943954144496,-12.684684988532624,48.47286341425301,15,6.092183330429741
225997.992,1.93022954639882,-7.48314532310733,-5.5529157767085096,-12.5954293833846,48.41762794481437,15,6.028912643552064
225998.992,1.93022954639882,-7.508269160311567,-5.578039613912747,-12.63771715192071,48.285807780422765,15,5.985294801607913
225999.992,1.93022954639882,-7.398006373330057,-5.467776826931237,-12.45212578798551,48.01831749676704,15,5.982644540003751
226000.992,1.93022954639882,-7.451902954364802,-5.521673407965982,-12.542843066765698,48.265837029385715,15,5.9202725464179125
226001.992,1.93022954639882,-7.3747342875919335,-5.444504741193113,-12.412954837821884,47.979807715786805,15,5.910768724510965
226002.992,1.93022954639882,-7.520973643524663,-5.590744097125842,-12.659100997115965,48.36242488165443,15,5.857176886099482
226003.992,1.93022954639882,-7.52069203467811,-5.5904624882792895,-12.658627000662959,48.14054768119137,15,5.823482479353754
226004.992,1.93022954639882,-7.513009188127812,-5.582779641728992,-12.64569543953333,48.12397558463276,15,5.803300301992791
226005.992,1.93022954639882,-7.644911894240192,-5.7146823478413715,-12.867710534601127,48.46548199144829,15,5.80069437618926
226006.992,1.93022954639882,-7.466727997088096,-5.536498450689276,-12.567796180819265,48.12013788671899,15,5.844583477014421
226007.992,1.93022954639882,-7.521225800934188,-5.5909962545353675,-12.659525421700552,48.25335823426076,15,5.902280268672944
226008.992,1.93022954639882,-7.414828357013197,-5.484598810614377,-12.480440099470972,48.02547253041659,15,5.883536756454051
226009.992,1.93022954639882,-7.501687051255995,-5.571457504857175,-12.626638322601814,48.234636439235345,15,5.9199738519207
226010.992,1.93022954639882,-7.487511559616125,-5.557282013217304,-12.602778515499924,47.946603930529896,15,5.994466376401264
226011.992,1.93022954639882,-7.482036036607358,-5.551806490208538,-12.593562262117665,47.949453386258696,15,5.997746491915377
226012.992,1.93022954639882,-7.447252613664887,-5.5170230672660665,-12.535015738100359,47.953456980037124,15,6.030850060122017
226013.992,1.93022954639882,-7.436585207985299,-5.506355661586479,-12.517060647140642,48.06228629843443,15,6.0797388048081
226014.992,1.93022954639882,-7.3510154857168635,-5.420785939318043,-12.373031987045028,47.99240492623804,15,6.060695203247075
226015.992,1.93022954639882,-7.3394225869746315,-5.409193040575811,-12.35351913099964,47.78529144654314,15,6.0453150567474685
226016.992,1.93022954639882,-7.32441926421294,-5.39418971781412,-12.32826594076993,47.93670931198133,15,6.1123257007436855
226017.992,1.93022954639882,-7.451093058581705,-5.520863512182885,-12.541479871918687,48.1879945320107,15,6.092384613650089
226018.992,1.93022954639882,-7.463353976750975,-5.533124430352155,-12.562117120336092,48.27362404253817,15,6.121297562621646
226019.992,1.93022954639882,-7.405120483961717,-5.474890937562897,-12.46410006808,48.2324909566311,15,6.181668790459754
226020.992,1.93022954639882,-7.382986477261623,-5.452756930862803,-12.426844702010664,47.995824984474844,15,6.192593138284596
226021.992,1.93022954639882,-7.377061386757931,-5.446831840359111,-12.416871748685947,47.97181055418463,15,6.138101768664111
226022.992,1.93022954639882,-7.427827810625166,-5.497598264226346,-12.50232043092552,48.148333510924076,15,6.190358930751327
226023.992,1.93022954639882,-7.3942698788394585,-5.464040332440638,-12.445836620734887,48.02116303652353,15,6.2525917979410135
226024.992,1.93022954639882,-7.429639365485939,-5.499409819087119,-12.505369591450645,48.101542131891655,15,6.217970649017456
226025.992,1.93022954639882,-7.376714920246125,-5.446485373847305,-12.416288585551367,48.06327041272902,15,6.249362122036301
226026.992,1.93022954639882,-7.324694032396939,-5.394464485998119,-12.328728423203309,47.8427203897911,15,6.199264598556765
226027.992,1.93022954639882,-7.2601298645719305,-5.32990031817311,-12.220055748622773,47.70078009019683,15,6.184225483218126
226028.992,1.93022954639882,-7.244605463495341,-5.314375917096521,-12.193925493357554,47.617801641924714,15,6.156279202288067
226029.992,1.93022954639882,-7.203066493634453,-5.272836947235633,-12.12400821406515,47.42295063559263,15,6.157367142975199
226030.992,1.93022954639882,-7.27218065337744,-5.34195110697862,-12.240339312934317,47.62170515636801,15,6.107641767805586
226031.992,1.93022954639882,-7.119670399539775,-5.189440853140955,-11.983638146578146,47.20941115463521,15,6.028373190602596
226032.992,1.93022954639882,-7.1853606648732296,-5.255131118474409,-12.094206238263926,47.31293595989602,15,5.970431268251078
226033.992,1.93022954639882,-7.194262683057678,-5.264033136658858,-12.109189876369362,47.51758672757424,15,5.950036957751552
226034.992,1.93022954639882,-7.354664771979095,-5.424435225580275,-12.379174367746064,47.56754951146282,15,5.845887495254294
226035.992,1.93022954639882,-7.3464073109909505,-5.41617776459213,-12.365275631015525,47.59032058530513,15,5.858902353814694
226036.992,1.93022954639882,-7.245331634356102,-5.315102087957282,-12.195147764662208,47.23947158272319,15,5.848594818192649
226037.992,1.93022954639882,-7.444702546813911,-5.514473000415091,-12.5307235340127,47.7687423241567,15,5.803711690446138
226038.992,1.93022954639882,-0.13853495354813983,1.7916945928506802,-0.23317831596266517,38.055414619731415,15,13.17994589593458
226039.992,1.93022954639882,0.013431566230290763,1.9436611126291108,0.022607651817141403,37.555537707111114,15,13.456922221370423
226040.992,1.93022954639882,0.1296550479125513,2.059884594311371,0.2182318971060378,37.577844840576084,15,13.80998913843429
226041.992,1.93022954639882,0.4779194332524408,2.4081489796512607,0.8044211641714725,36.94155875720844,15,14.581288627970599
226042.992,1.93022954639882,-7.706001332995202,-5.775771786596382,-12.970534638462016,48.207032371009156,15,5.6866737836219965
226043.992,1.93022954639882,1.005942184166006,2.936171730564826,1.6931748880121094,36.38460560358101,15,15.67592933461697
226044.992,1.93022954639882,0.6546994963625599,2.58492904276138,1.1019726221684403,37.05673314114713,15,15.174828844100878
226045.992,1.93022954639882,0.015189692930103877,1.9454192393289238,0.025566883495585377,37.84145294679158,15,13.869644588777753
226046.992,1.93022954639882,-0.8332374767397093,1.0969920696591107,-1.4024829593322128,39.03782463105687,15,12.344793230112273
226047.992,1.93022954639882,-1.7724873452759515,0.1577422011228684,-2.9834031314917278,40.17264049344128,15,10.607719080476896
226048.992,1.93022954639882,-3.143595461192708,-1.213365914793888,-5.291215515902817,42.27867013225646,15,8.548593034594994
226049.992,1.93022954639882,-3.9765518947865206,-2.046322348387701,-6.693225430954184,43.26895729108219,15,7.4791215255840084
